,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X600809.SH,X002008.SZ,X600487.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600089.SH,X002294.SZ,X002085.SZ,X600867.SH,X600699.SH,X600498.SH,X000596.SZ,X600271.SH,X000157.SZ,X600177.SH,X000050.SZ,X600566.SH,X600118.SH,X000559.SZ,X600584.SH,X600707.SH,X300115.SZ,X300142.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.271377374648442,0,0,0.0567425818209407,0.125479317725579,0,0,0,0,-0.109063577544918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350304974029368,0,0,0,0,0.0156038429947524,0,0,0,0,0,0,0.0365577194716571,0,0.0794583780270826,-0.081701218096373,0.0258455329655085,0,-0.0229442606441066,0,0,0,0.0292648512380506,0,0,0,0,0,0
X600104.SH,0,0,-0.016320430717804,0,0,0.121462070667701,0,0,0,0.0411434518136185,0,0,0.0236362994594814,0.277510025598162,0.0530011215933287,0.0281084879920906,-0.172561101911313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185484489967057,0,0,-0.0159518554587557,0,0.0233936301765807,0,0,0,0,0,0,0,-0.025932285561776,0,0,0,0.0710049001460665,0,-0.0432759284229111,0.0499492717502321,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.189055184640415,0,0,0.00254878095176708,0,0,0,0,0,0,0,0.188271837604207,0,0.0480618342438854,0,0.139899244181257,0.00261228681696532,0.0922537758146145,-0.0115238255112414,0,0,0,0.0255210710919332,0,0,0,0,0,0,0,0,0,0,0,0.0542527308852474,0,0,0.0581883426263902,0,0,0.0104971407946806,0,0,0,0,0,0
X000858.SZ,0.076052798848028,0,-0.0532107378892219,0,0,0,0,0.054475794199639,0,0,0,0.36513412703107,0,0,0,0,0,0,0,0.109859913044254,0,0.0576646377210129,0,0,0.181763752548543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.089542919438189,0,0,0,0,0,0,-0.0124559227488665,0.00181329264794605,0,0,0,0,0,0
X000651.SZ,0,0.0628478782699541,-0.123354267993395,0.117394690986085,0,0,0,0,0,0,0,0,0.0808600240140725,0,0,0,-0.0465791653932134,0,0.0720096178562521,0.00992600692210489,0,0,0,0,0.0210342777344689,0,0,0,0.0345934499725086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124109500488989,0,0,0.013869278787532,0,-0.0316963354837283,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.20968730088615,0,0,0,0,-0.101323877406836,3.46944695195361e-18,-0.120424166251515,0,0,0,0,-0.026649679019437,0,0.0224201184887373,0,0,-0.101560716226389,0,0.303371352474129,0,0,0,0,0,0.0163115127964376,0,-0.0867477460526655,0,0,0,0,0,0,0,0,0.253896867601463,0,0.0698042098554637,0,0,0,0,-0.0124115082772786,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.011891978925014,-0.0272813611543098,0.154599385634603,0,0,0,0,0,0,0,0,0,-0.0764088058713499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109609926389607,0.148546157413655,0,0,0,0,0.0831518134398455,0,0,0,-0.0417844750906964,0,0.0260471607368391,0.0282271848563466,0,0,-0.0204746159983956,0.0118778775780877,0,0,0,0,0,0
X002304.SZ,0,0,-0.045914155500332,0.352057008206534,0,0,0,0,0,0,0,0.0505321277132642,0,0,-0.180311383297254,0,0,0,0,0,0,0,0.0329670034397116,0,0,0,0,-0.00352892079300261,0,0,0,0,0,0.0436891083493683,0,0,0,0.0389796857155896,0,0,0,0.0445845711924035,0,0,0,-0.0571890409630548,0,0.0916319246491815,0,-0.0765345796326022,0,-0.0416695926530544,0.0499150122890198,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.347741546584525,-0.143207284115915,-0.192868382531329,0,0,0,0,0.178002456883367,0,0,-0.0766189632421736,0.0889482499440798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109495719391139,0,0,0,0.117904562106467,0,0,0,0,0,-0.0728707733228552,0.0910324824312492,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.171823148354658,-0.134515466581584,0,0,0.205636114507567,0,0.0411752313359464,0,0,0,0,0,0,0,0,-0.246553175505857,0,0,0,0,-0.0807460321247403,0,0,0,0,0,0,0,0,0,0.122472732486351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712428297884079,0,0,0,0,0,0,0
