,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X600702.SH,X600522.SH,X601877.SH,X002236.SZ,X600584.SH,X000157.SZ,X600741.SH,X002074.SZ,X600460.SH,X000733.SZ,X000977.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002414.SZ,X002294.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0980962707845049,0,0.043334083065914,0,0,0,0,0.240509961699058,0,0,0,0,0,0.112816870710403,0,-0.100885801461422,0,0.25534653293517,0.0185242233849416,0,0,0,0,0,-0.127230135616072,0,0,0.164265356304347,-0.0502400800339217,0,0,0,0,0,0,0,0,0.0615289699643068,0,0.0569912960802545,0,0,0,0,0,0,0,0,0,-0.0129604448649883,-5.42101086242752e-20,0,0,0,0,0,0
X600104.SH,0,0,0,0.108026601764078,0,0,0,0,0.0516742238678965,0,0,0,0.0369457887978479,0,0.25992324421383,0.035681029076962,0,0,-0.110666376938321,0,0.146731432954233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139151592264941,0.359062683364059,0,0,0,0.00226020966740677,0,0,0,0,0,-0.0379208236049301,0,-0.000119419361194071,-0.0408430931650258,0.0149094992796764,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0427671198264423,0,0,0,0.0806566311445562,0,0,0,0,0,0,0,0,0,0.0297883621237044,0,0,0,0,0,0,0,0.100748961213638,0.0329027913808508,0.227688035624714,0,0,0,0,0,0,0.0489906650169276,0.0828116543406846,0.144352433257541,0,0,0,0,0,0.0320168873354143,0,0.0417018839634744,0,0,0,0.00687222902510896,0,0,0,-0.006842564920299,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0630317378246832,0,0,0,0,0,0,0,0,0.209656308782344,0.194426969114795,0,0,0,0,0,0,0,0,0,0,0.0200327794534431,0,-0.310314502793813,0,-0.107965126980988,0,0.411756733666483,0,0,0,0,0,0,0.0136164755198577,0.00885532192182856,0,0.173036519182946,0.0710471112101088,0,0,0,0.0390663235790763,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0.0148002330802731,0,0,0,0,0,0,0,0,0.0191815621091228,0.00636936520107451,0.000337164109158765,0,0,0,0,0,-0.031951370871579,0,0,0,0,0.0292700994642002,0.200665140394862,0,0,0,0,0,0,0.0103315162131854,0,0,-0.0320525211270658,0,0,-0.0053834607152522,0,0,0.0762058855021451,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.000396941187220832,0.0133005127638408,0,0,0,0,0,0
X600031.SH,0,0.29403219463871,0,0,0,0,0,0.144674703786178,0,0,0.131921658391423,0,0,0,0,0,0,0,0,0,0,0.104266987749086,0,0,-0.153977297326397,0,0,0.045549253265538,0.0379579640747512,0.0634536918639493,0,0,0,0,0,0,0.307624620629246,0,0,0,0,0.0348448848184209,0.0153280796691916,-0.0455949027843818,0,0,0,0,0,0,0,-0.0271697572348285,0.000927455159749359,-0.105476019531719,0,0,0,0,0
X002371.SZ,0,0,0.0993022761773636,0.079054887503295,0,0,0,0,0,0,0.00812572899102797,0,0,0.0553847825602263,0,-0.0960652448216774,0,0,0,0,0,0,0,0,0.333475979211238,0,0,0,0,0.0598084102488056,0,0,0,0,0,0.0823684389497226,0,0,0,0.322770977013886,0,0.0052591474899092,0,0,0.0562734341682395,0,0,0,0,0,0,-0.00937789343561373,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0641607736141042,0,0,0,0,0,0,0,0,0,0,0.0740624619510923,0,0,0.23814511187552,0,0,0,0,0,0,0.222608119750183,0,0,0,0,0,0,0,-0.0941080746407408,0.365718102508136,0.16710173588019,0,-0.112860592127559,0,0,0.0439557382960282,0,0,0,0,0,0,0,0,0,0,0,0,0.099960920680888,-0.0802713104700038,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.217843614808153,0,-0.040149157901694,0,0,0,0,0.110318955659686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759345212098714,0.217192250313077,0,0,0,0,0,0,0,0,0,0,0,-0.112280710323103,0.0272028255280595,-0.0469906392897631,0,0,0.162313886831823,0,0,0,0,0,0.00502513479263447,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0193349530097232,0,0,0,0.0239659833864298,0,0,0,0,0,0,0.0123702864899597,0,0,0,0.0542894333747692,0,0,0.22410998349067,0,0,0,0,0,0.119570478580489,0,0,0,0,0,-0.472515930941816,-0.22842972351228,0,0.387668056516258,0,0,0,0.0986852276807906,0,0,3.46944695195361e-18,0,0,0,0.0457509696521171,0,4.33680868994202e-19,0.0153483510849414,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142875578354496,0,0.0451474075599155,0,0.497993150408849,0,0.0218653769860593,0.00803553914833861,0,0,0,0,0,0,0,0,0,0,-0.146448965888366,0,0,0,0.621338406267678,0,0,0,0.0123798711723485,0,-0.105865381797545,0.102987536788646,0,0,-0.0770785704456983,0.00381188520082598,0,0,0.0434911785715847,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.100377129889683,0,0,0,0,-0.0433459402754394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415259068078842,0,0,0,0,0,0,0,0,0.14453339030923,0,0,0,0,0.0704332012924473,0,0,0,-0.0146458414650851,0,0,0.0568903459763929,0,-0.235985279925628,0.0186794562060629,0.00699766499237624,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.177145000584594,0.096557423035884,0,0,0,0,0,0,0,0,0,0,-0.0176773300894828,0,0,0.167895762362608,0,0,0,0.118932441658643,0,0.0585066469266398,0.030631868899316,0,0,0,0,0,0,0,0.0834765768377596,0,0,0,0.231264869203183,0,0,0.000513335840298121,0,0,0,0,0.0459415814931233,0,0,0,-1.0842021724855e-19,0.00619830425924938,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0830158895860619,0,0,0.0808581876403013,0,0,-0.0173307348092973,0,0,0.0374232634125687,0.199664026407697,0,0,0,0.0259858898810313,0.222221324031538,0,0,0,0.0355406585361628,0,0,0,-0.0102443921372843,0,0,0,0,0,0,0.0650914846505926,0.000606461538230253,0.014237357013897,0,0,0,0.109404722566574,0,0,0,0,0,-0.0286843141588724,0,0,0,0,0,0
X002049.SZ,0,0,0.148140144831701,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.149135379866125,0,-0.103635663121153,0,0,0,0,0,0,0,0,0,0,0,0.273503186968427,0,0,0,0,0,-0.213323517318233,8.67361737988404e-19,0,0,0,0,0,0.127365415229786,0,0.0558412240895921,0.308679914384439,0,-0.0311636520528936,0,0.114835977238275,0,0.0493764588646231,0,-0.00231745260014508,-0.0280033221339544,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100398250654078,0,0,0,0,0,0,0.0491129469353678,0,0,0,0,0,0,0,0.088871600792348,0.0784695428242848,0,0,0,0.00259560226700588,0.055102646955776,0,0,-4.33680868994202e-19,0.0461564438108523,0,0,-0.0314791294154068,0,0,0.164238025716934,0,0,0.0353040753967045,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.10001383292072,0.0743734310634246,0,0,0,0,0,0,0,0,0,0,0.0300160995694428,0,0,4.33680868994202e-19,0,0,0,0,0.059558065893711,0.0682569259091527,0,0.0154747954862387,0,0,0,0,0,0.047543610573114,0.00591677772137196,0,0.0756710683744242,0,0,0,0,0,0,-1.0842021724855e-19,0.039472492293862,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.014723921677619,0,0,0,-0.0291231591163216,0,0,0,0,0,0,0.0861743963619046,0,0,0.238397352620666,0,0,0,0,0,0,0,0,0.0879290196363866,0.0973614791331737,0,0.352582931817975,0.0286315440021762,0,0,0,0.0170132234705763,0,0.0796261287486136,0,0,0,0,0,0,0,0,-0.00526046211569324,-0.0225219153424389,0,0,0,0,0,0
X000661.SZ,0,0.165859632334828,-0.415853905341298,0.0618070937928753,0.0432608527195459,0.020190717212518,0.138715144690608,0,0,0,0,0,0,0,0,0,0,0,0.384782205606074,0,0,0,0,0,0,0,0,0,0,-0.00809867026945589,0,0,0,0,-0.194252460741428,0,0,0,0,0,0.166883813183809,0,0,0,-0.0384888131527602,0.195350941406747,0,0,0,0.333378186412644,0,0.0650813762186542,-0.0274887625602321,0,0,0,0,0,0
X002180.SZ,0,0,0.176545975361487,0,0,0,0,0,0,0,0,0,0,0,0,0.00317424001019943,0.0855462927275551,0.0862435357347405,0.0490611250090144,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.181937472121531,0,0,0.0468176728243448,0,0,0,0,0.0610080936293509,0,0,0,0.100928384731948,0,0,0,-0.0374355000150518,-0.0522423484953853,0,0,0,0,0,0
X300142.SZ,0,0,0.110151035540405,0,0,0.260323989703586,0,0,0,0,0,0,0,0,0,0,0.0784606932588913,0,0,-0.0664484426841568,0,0,0,0,0,0,0,-0.0726581159340865,0,-0.0887415660622575,0,0,0,0,0,0,0,0,0,0,0.235301947683789,-0.0683169464936307,0,6.93889390390723e-18,0,0,0,0,0,0.10645908817574,0,-0.011174240085231,0.0360461079577611,0,0,0,0,0,0
X600702.SH,0,0.180200807283471,0.00728126281997617,0.0700414893498846,0,0,0,0,0,0,0,0,0,-0.176603887326151,0,0,-0.139420560570484,0,0,0.0704047903293986,0,0,0,0,0,0,0,0.13827509498981,0,0,-0.0648860858293237,0,0,-0.00197761771323567,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.576512276288719,0,0.0578717412153625,0,0,0,0.0407942832954599,-0.0142540002949136,0,0,0,0,0,0
X600522.SH,0,0,-0.399308515494126,0,0,-0.277637492851866,0,0,0,0.409268147372805,0,0,0,0.440373897647132,0,0,0,0.356450103377824,0,0.0827116235882399,0,0,0,0,0,0.264509335093132,0,0,0,-0.0254050864878231,0,0,0,0,0,0.0484085851164136,0,0,0,0,0,0.0761059631418362,0,0,0,0.0437148163159356,0,0,0,0,-0.514149560956934,-0.015287878722131,-0.0523482424126591,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0524779469900423,0,0,0,0,0,0,0.0314915465735618,0,0,0,-0.108811472649384,0,0,0,0.0490371263789426,0.021413051097972,0,0.0770082531243585,0,0,0,-0.0217180558844399,0.0996772357553807,0,0,0,0.167794070570297,0,0,0,0,0,0,0.077687199745507,0,0,0,0,0,0,0,0.00460072358352968,0,0,0,0,0,0,0
X002236.SZ,0,0,0.301550696403878,0,0,0.134419441500413,0,0,0,0,0,0,0,0.229770005707267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147070916369378,0,0.0223830574657987,0,0,0,0,0,0,0,0,0,0.136993800128438,0,0.0241722197802977,0.0332016445516029,0,0.0638933296928441,0,0,0,0,0,0,0.0106451195088741,0.00962525769443429,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.193077147455097,0,0,0,0,0,0,0,0,0,0.137008893234481,0,0,0,0,0.0844396704338842,0,0.174826388427533,0,0,0.0595592956633367,0,0.00505227475761194,0,0.0971285187745572,0,0,0.330160120379055,0,0.0229974037029341,0.0995603343510266,0.00023626591758359,0,0,0,0,0,0,0,0.00745586990033359,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.000958476559312672,0,0,0,0,0,0,0.0485242878148747,0,0,0.364163943464717,0,0,0,0,0,0,0,0,0.160284691392466,0.0398878404144173,0,0,0,0,0,0,0,0.0686352367066838,0,0,0,0,8.67361737988404e-19,0,0,0,0.0638976783636089,0,0,0,0.0467205186931662,0,0,0,0,0.000669774987423461,0.00743881107717237,0,0,0,0,0,0
X600741.SH,0,0,0.0905705741445613,0,0,0,0,0,0,0.00512531938059474,0.00837954730775693,0.507166494973688,0,0,0,0,0,0,0,0,0.114864383631229,0,0,0,0,0.141537709447115,0,0,0,0,0,0,0.0937710907909301,0.040102682152676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525020791339909,-0.0489764498840715,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.0338425785773621,0,-0.195202885439018,0,0,0,0,0,0,0,0,0,0,0,0.169067736257375,0,0.120102875354922,0,0,0,0,0.11522810694539,-0.016894553299817,0,-0.0106606780793697,0,0,0,0,0.145810107956299,0,0,0,0.0613666352241846,0,0,0,0,0,0.031749647515338,0,0.017055505639208,0,0,0,0,0,0,0.0285087518353977,0.0343234446875616,0,0,0,0,0,0
X600460.SH,0,0,0,-0.0333299839799725,0,0,0,0,0,0.0342458655827036,0.103920900284285,0,0.0903286495255128,0,0,0,0.226233417716966,0,-0.252736410225488,0,0.0288164918569331,0,0.186272180286131,0.0074571516289708,0,0,0,0,0,0,0,0,0.049772640412664,0,0.0355331819274107,0.112467147262572,0,0,0,0,0,0,-0.0106260730735379,0,0.0793260978739803,0,0,0,0,0.0826958037873252,0,0,0.0338015438911829,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.0761226680427934,0,0,-0.054780944622692,0,0,0,0.141134021408365,0.0716638873664575,0,0,0,0,0.234565816229313,0.202839196971353,0.112411964258899,0,0,0,0.0711401359002042,0.0646893464516784,0,0,0,0,0,0,-0.0432878610234806,0,0,0,0,-0.0222756429373259,0,-0.0227445018505594,0,0,0,-0.326375888052265,0,0,0,0.0599450505830582,-0.0782144895504641,0,0,0,0,0,0
X000977.SZ,0,0,0.0244347271307918,0,0,0,0,0,0,0,0.709719855603975,0,0,-1.73472347597681e-18,0,0,-0.926972501446715,-0.238929816419638,0,0,0,0.354067388437014,0,0,0,0,0,0,0,0.270987629640878,0,0,0.0282494009149804,0,0,0,0,0.0276467861627427,0,0,0,0,-6.93889390390723e-18,0,0.911882517706029,0,0,0,0,0,0,0,0.0455288466828731,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2203620087242,0.370195033297701,0.108886640113533,0,0,0,0,0.0242453761300795,0,0,0,0,0.00557174982726242,0,0,0,0,0,0,0,0.15755567304988,0,0,0,0,0,0.0923209254445138,0,0,0,0,0.168369779421734,0,0,0,0,-0.0539284654787633,0,0,0,0,0,0,0
X300003.SZ,0,-0.204328920861939,0,0,0,0.371477988735685,0,0,0,0,-0.0565382631040244,0,0,0,0,0,0,0,0,-0.0693840183579393,-0.0110850649461452,0,0,-0.0746704901232825,0,0,0,-0.00402997899670397,0.0760026453860977,0.0617752777407899,0,-0.159444905032882,0,0.0714961759859085,0,0,0,0,0,0,-0.145328592891767,0.188591158448198,0,0,0,0,0,0.201905215167676,0,0.336963696955925,0.172587249775821,-0.0858100200038073,0.160656657598412,0,0,0,0,0,0
X600183.SH,0,0.154728995923176,0,0.0613711229357831,0,0,0,0,0,0,0,0,0.0806127453138447,0.253945317484728,0,0,0.109871355106073,0.124375935060408,0,0,8.67361737988404e-19,0,0,0.041311798535861,0,-0.105471253525118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734082549487643,0,0.010067221000774,0.0246232241187539,0,0,0,0,0,0,0,0,0.0110177098146502,-0.0109772971997158,0,0,0,0,0,0
X000799.SZ,0,0.0700963216564817,0,0,0,0,0,0,0,0,0,0,0,0.023961850250968,0,0,0,0,0,0,0.07679819101176,0,0,0,0,0,0,0,0.0876805425986956,0,0,0.541578050166752,0.0143081906461915,0,0,0.206904198837133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038770926868394,-0.0342640273705805,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852223357821493,0,0.0806055926529312,0.0161751846221603,0.130437779494021,0.0898130820769142,0,0.00934749673169591,0,0,0,0,0.00967157010051854,0,0.0133525982347734,0,0.0154554230740603,0,0.119901812790708,0,0.214207682310074,0,0.0956363153913039,0,0,0,0,0,0,0,-0.00918935276843434,0.0195287273133934,0,0,0,0,0,0,0
X002294.SZ,0,0.112707891558939,0,0,0,0.00415702053449873,0,0,0,0,0,0,0.126489922676034,0,0,0,0,0,0,-0.0256177191174834,0,0,0,0,0,0,0,0,0.264006154300543,0.0601591303381198,0,0,0.0300015940447316,0,-0.210779728738631,0,0,0,0,0,0,-0.0200216722968033,-0.116717197382974,0.105083341338816,0,0.00885602879229828,0,0,0,0.122209303438605,0,-0.00985047680424053,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.0326063314001917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181598616366316,0,0,0.156484007215854,0,0.131837518568206,0,0,0,0,0,0,0.0211361069276013,0,0,-0.00655831548331577,0,0.159675930830187,0.0397688474344147,0,0,0.0343096129897597,0,0,0,0,0,0,0,0,-0.0470750577374335,0,0.0141680419509182,0,0,0,0,0,0
X002007.SZ,0,0,0,0.273559889157438,0,0,0,0,0,0.187130213987229,0.150897825635608,0,0,0.0586936187200673,0,0,0,0,0,0,0,0,0,0,0.0871189829453498,0,0,-0.106690122507989,0.0659606130535658,0,0,0,-0.10434415141177,-0.0439160975783536,0,0,0,0,0,0,0,-0.0710505508896855,0,0.264295163929079,0,0,0,0,0,0,0,0.0213607641580227,0,0,0,0,0,0,0
Change_TY3M,0,0,0.075945668565301,0,0,0,0,0,-0.164745760494747,0.506122599770441,0.0262657460974456,0,0,0,0,-0.0274722844882441,0.0636710772407462,0,0,-0.442672219775319,-0.13615291103121,0,0,-0.0930472899316267,0,0,-0.0976080614621125,-0.050037950809559,-0.00711435231034271,0,0,-0.216867805093492,-0.0458514746133649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135015189367354,-0.161891965490261,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.00929783199157356,0.000683378357421385,0,0,0,0,0,0,0.354722539493465,0,0,0,0,0,0,0,0,0,0,0.0688446159152055,0,0.0661559597858887,0,-0.132943569222972,0,-0.17478656082261,-0.0550690512750906,0,0,0,0,0,0,0,-0.10043683860946,0,0.0976288227214185,0,0,0,0,0.189061369351219,0,0.993150446229786,0,0,0,4.07661957853025,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584446357556748,0,0,0,0,0,0,0,-0.0763158942820927,0,0.131026862590036,0,0.121568994033776,0.216991446431359,0,0.114873175033632,0,0,0,0,0,0,0,0.0830500981380009,0,0,0,0,0,0,-0.372619136961218,0,0.958903871715545,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.140965572432435,0,-0.118929069471662,0,0,0,0,0,0,0,0,0,0,0,0.414544839038523,0,0,0,0,0,0,0.00657612046610495,0,-3.46944695195361e-18,0,0.0643105839264255,0,0,0,0.0123170702369518,0,0,0,0,-0.0321188917476363,0,0,0.0123035634862538,0,-0.105644970780053,0,-0.0368195650739449,0,0,0,0,0,0.0230784210476629,0.00336128079995056,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102129569734933,0,0,0,-0.0491287346575882,0,0,-0.0190730014947767,0,0,0,0,0,0,0.0369227063367471,-0.00850015236376776,0,-0.0457880195112139,0,0,0,0,0,-0.0244491107789474,0,-0.0170492603099493,-0.10307665806677,0,0,0,0,0,0.149494678934096,0,0.000869255171516647,0.0267453320889516,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018953344697156,0,0,0,0,0,0,-0.000511397037691424,0,0,0,0,0,0,0,0,0,0.00396158038788304,-0.00119496940128999,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00507122362949646,0,0,0,0,0,-0.00396419498771346,0,0,0,0,0,0,0,0.00817284100417059,0,-0.0176781943944057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160640985200141,0,0,0,0.00492002012685466,-0.00509687201064458,0,0,0,0,0,-0.006403758907675,0,0.0597072180305992,-0.0575173328719813,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00639985650176098,0,0,0,0,0,-0.000820689100633051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458336828679649,0,0,0.003069184130348,0,-0.00162982744194196,0.00375437831000708,0,0,0,0,0,0,0,0,0,0.00394309110043174,0,0,0,0,0,0.0319644761108976,-0.033447854968057,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000626663598158434,0.0017235462942828,0,0,0,0,0,0
