,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X000977.SZ,X002179.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X000100.SZ,X600372.SH,X002241.SZ,X600584.SH,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000066.SZ,X600702.SH,X002463.SZ,X000733.SZ,X300003.SZ,X600460.SH,X000988.SZ,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.108873665702261,0,0.0930054168644628,0.087772878704063,0,0,0,0,0,0,0,0.0268813081869872,0,0,0,0,0,0,0,0.0204805924938175,0,-0.0246153288919481,0,0,0,0,0.00691846868172367,0,0,-0.116060826968898,0,0,0,0,0,0,0,0,0,0.199510159371479,0,0,0,0,0,0,0,0,0,0,-0.0182810793182215,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.332714266199359,0,0.0373602823865736,0,0.0529065727303381,0,0,0,0,0,0,0,0,0,0.0438540176507597,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0230535639491369,0.0344270726843062,0,0,0,0,0,0,0,0.00273251678952517,0,0,0,0.0514007151050479,0.160642406605264,-0.00475775983707957,0,0,1.73472347597681e-18,-0.0131298465193938,0,0,0,0,0,-0.0412669658366705,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0370418517538753,0,0.0787192110072202,0,0.044463946693609,0,-0.114726996975593,0,0,-0.087291390744645,0,0,0,-0.0938749905764513,0.230400534914575,0,0,0,0.264956424788636,0,0.314348948457736,0,0,0,0,0,0,0,0,0,0,0.038402937728436,0,0.0575044847711979,0,-0.155977482478166,0,0,0,-0.0907062830310771,0,0,0,0,0,0.047737460560933,-0.0900872614586532,0,0,0,0,0,0
X000568.SZ,0,0.240010802481266,0,0,0,0.0919320474391459,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0382018726437603,0,0,-0.109926668842566,0,-0.0566142420079817,0,0.100594107940961,0,0,0,0,-0.012863798328539,0,0,0,0,-0.029994604899895,0,0,0,0.0828561161643648,0,0,0,-0.0338631851945069,0,0,0,0,0,0,0.00387540093881616,0,0,0,0,0,0,0
X600276.SH,0,0,0.260355695182238,0,0,0,0.124999375691263,0,0,0,0,0,0.0254554275213221,0,0,0,0,0,0,0,0.0168076990737623,0,0.0354660259835435,0,-0.147103174735972,0,0,0.0810271863554639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30786562974312,0,0,0,0.131440644840415,0,0,0,0,0,0.00947112170886413,0,0,0,0,0,0,0
X600809.SH,0,-3.46944695195361e-18,0,0.207640502548083,0,0,0,0.0114434060012439,0,0.0587374738894974,0,0,0,0,0,0,0,0,-0.0497494526368301,0,0,0,0,0,0.136447950196477,0,0,0,0,0,0,0,0,0,0,0,0,-0.247664066088215,0,0.0606946832473384,0,0,0,0,-0.022965609118625,0,0,0,-0.256141190959299,0,0.445088142285784,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00438120035253821,0.185976221049423,0,0,0.615123887464537,0,0.255304025070447,-0.0322687291470931,0,0,0,0.109174363544133,0,0,-0.378349181990734,0.028698039226644,0.0554972101665319,0,0,0.0165848474036276,0,-0.0116656497151002,0,-3.46944695195361e-18,0,0.0664528399896508,0,0,0,0,0,0,0,0.0270249221113448,0,0,-0.245462862991316,0,0,0,0,0,0,0,0,0,0,0,0.0796675977883904,0,0,0,0,0,0,0
X002304.SZ,0,0.313658404405445,0,0.0580288412491517,0,0.0265707117390938,0.0713292279534075,0,0,0.0497211347911583,-0.0195828130998696,0.0305870433113316,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266932541319107,0,-0.109505092940948,0,0,0,0,0.0327245206718889,0,0,0,0,0,0,0,0,0.196329540919041,0.0461827521707833,-0.00532643727878752,0,0,0,0,0.0209126154880262,0,0,0,4.33680868994202e-19,-0.0131066341732977,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.021550563536185,0,0,0.0491564860348903,0.0423100270566703,0,0,0,0,0,0,-0.0262146587678356,0.00290427028554804,0,0,0,0,0,0,0.127327471205222,0.0652728214140303,0,0,0,0.803997302892611,0.0594623453340711,0,0,0,0,-0.0879632003252514,0,0,-0.0681159900207229,0.0451554916200706,-0.130286676247744,0,0,0,0.128357062172987,0,-0.164301478814423,0.0318951945495674,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.245449882225761,0,0,0.0487019980908258,0,0,0,0.0783151121715596,0.281054105379754,0.0706012972133539,0,0,0,0,-0.079046999754761,0,0,0,-0.387677276498159,-0.0131118122682165,0,0,0,-0.0420921263875103,0,0,0,0,0,0,0,0,0,0,0,0,0.0816935343962382,0.228596135102041,0,0,0,0,0.129379126742767,0,0,0,0,0,0,0,0,0,0,0,0,0
