,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000100.SZ,X002292.SZ,X002236.SZ,X000568.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002506.SZ,X002456.SZ,X002475.SZ,X000338.SZ,X002007.SZ,X002074.SZ,X300003.SZ,X000157.SZ,X002426.SZ,X600522.SH,X002180.SZ,X300124.SZ,X000050.SZ,X000981.SZ,X002085.SZ,X002294.SZ,X601877.SH,X600867.SH,X002249.SZ,X002508.SZ,X600089.SH,X000869.SZ,X600498.SH,X002465.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.325415030234395,0.119653831012733,0,0,0,0,0,0.209167073733148,0,0,0,0,0,0,0,0.0072595855667615,0,-0.122726306311056,0,0,0,0,0,0,-0.125669435415737,0,0.12020683582006,0,0.0925774284767248,0,0,0,-0.0464622346511422,0,0.194202961719303,0,0,0.111950055680058,0,0,0,0,-0.101843391728921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.144022485055649,0,0,0,0,0,0,0.225861331824509,0.0850063504060982,0,0,0.0574904675728428,0,0,0,-0.0683983042821297,0,0,0,0,0,0,0,0,-0.0837640245968988,0,0,0,-0.0317264423151648,0,0,0,0,0,0,0,0.051926614269586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217833299326071,0.0452274789624209,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0485381326745,0,0,0,0,0,0,0.0853229049165498,0.0166308547258109,0,0,0.00350491175621293,0,0,0,0,0,0.00862260291428805,0.0531805265397036,0,0.0633376242415426,0.0630974873539928,0,0,0,0,0,0.004576879100548,0,0,0,0,0,0,0.100139594036225,0.0434846145224,0,0,0,0,0,0,0.0250216174675509,0.0311281934119081,0,0,0,0,0,0
X000858.SZ,0.234432047471064,0,0,0,0.282729607164815,0,0,0,0.234683069064352,0,0,0,0,0,0,0,0,0.249865100280685,0,0,0,-0.0672789782549044,0,0,0,0,0,0,0,0,0,0,0,0.0800051062537619,-0.0529633431604815,0,0,0,0,0,0,0,0,0,0,0.0998818965553441,0,0,0.0509078693225612,0,0.0126165154314284,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0460706663661013,0.749833090694751,0,0,0,0,0,0,0,0,0.125743442673391,-0.0611323543563327,0,0,0,0.0465932676639082,0,0,0,0,0,0,0,-0.0243390979373024,0,0,0,0,0.103768890872014,0,-0.00516530002162918,0,-0.0584830201059693,0,-0.0288773340577225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408333355247625,0,0,0,0,0,0,0
X600276.SH,0.0346793517058941,0,0,0.0622581961047943,0,0,0,0,0.0715336755551967,0,0,0,0.0931482650161211,0,0,0,0,0,0,0,0,0.0363692421964462,0,0,0,0,-0.0260972811692773,0,0,0,0,0,-1.73472347597681e-18,-0.00543652309442565,-0.0297591252110147,0,-0.0317960081659766,0,0,0,0,0,0,0,0,0.0864789993087813,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0773992560440562,0,0,0,0.167997136628436,0,0,0,0.0231721123805741,0,0.0560957915064527,0.0798820845026824,0,0.0325298706965281,0,0,0,0.16648161471417,0,0,0,0,0,0,0,0,0.0980451250229407,0.0363143078400975,0,0,0.0163681664806594,0,0,0,0,0,0,0,0,0,-0.0293756180422935,0.0157179513760786,0,0,0,0,0,0
X000625.SZ,0,0.466017804973223,0,0,0,0,0,0,0,0,0,0.351442249033193,0,0,0,0,0,0,0.135572296651682,0,0,0,0,-0.434010228139471,0.07238187333132,0,0,0,0.0587478539601483,0,0,0,0.115682585880985,0.00769070337433162,0,0,0.0157862409759511,0,0,0,0.0767316227010294,0,0,0,0,0,0,0,0,0,0,0.117024998573364,0,0,0,0.0539719797798704,0,0
X600690.SH,0,0,0,0.149181578109745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570079558080084,0,0,0,0,0,0.0935769944363192,0,0,0,0,0.101492037624878,0,0,0,0,0.0638341499909861,0.0716778038444115,0,0.00911664532128503,0,0,0,0,0,0,0.0664549300128649,0,0.125299530085885,0,0,0,0,0.00832251806370817,0.00573584095833585,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.198533541027814,0,0,0.0298321602939564,0,0,0,0,0,0.0961338625062364,0,0.101577959510529,0,0,0.0530685287978932,0,0,0,0,0,0,0.0645576852389608,0,0,0,0,0,0,0.0151423030527701,0,0,0,0,0.0848097421508664,0,0,0,0,0,0.0632485718343757,0,0,0,0,0.022235063298857,0,0,0.00017146808596842,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.228752080897235,0,0,0,0,-0.065482252498844,0,0,0,0,0,0,0,0,0,0.133642364318819,0.209540522879676,0,0,0,0,0,0,0,-0.254302667659529,0,0.00725915960708382,0,0.00669982190874264,0,0.0850648870927352,0,0.0164486131037717,0,0,0,0,0,0,0.00833310739483681,0,0,0.0235867349138385,0,0,0.0406318426481951,0,0,0,0,0,0
X600741.SH,0,0.387839625206229,0,0,0.0230152830016297,0,0,0,0,0,0,0,0.296412670961773,0,0,0,0,0.103835056339287,0,0,0,0,0,0.0462101190319973,0,0.111633689268156,0,0,0,0,0.0320203800671805,0,0,0,0.0531363002050082,0,0.10655894570422,0.0868882936287904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0887375915205651,0,0,0.100694528778448,0,0,0,0,0,0,0,0,0.0472907283560816,0,0,0,0,0,0.149609410499148,-0.14491127582289,0.0767576650654275,0,0,-0.0237119630588935,0,0.000276598802131858,0,0,0,0.000450046568547429,0,0,-0.237784547000194,0,0,0,0,0,0,0,0,0,0,0.0717177323789518,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123709298161656,0,0,0,0,0,0.231824458088827,0,0,0,0.041128935833858,0,0,0.141355681902512,-0.0353754994808599,0,0,0,0.155837461187094,0.01203967060012,0,0,0.0361651296887278,0,0,0,0,0,0,0,-0.0213707340141026,0.0630111519418086,0,0.12472506912522,0,-0.0381509208228448,0.0700229592737084,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.170260488159044,0,0.10384293657852,0,0,0,0,0,0,0,0,0,0.0435373455229309,0,0,0.186138755590379,0,0,0,0.045043769311883,0,0,0,0,0,0,0,-0.0118639141967849,-0.0101962187110154,0,0.0554723631283393,0.0239766965331699,0,0,0.00126688862081844,0.00972135116571364,0,0,0,0.0265948414142616,0,0,0,0,0,0.00473189977876355,-0.021507666102213,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.14544961790647,0,0,0,0,0,0,0,0,0,0,0.030984771972745,0,0.0376878889280647,0,0.180385258996785,0,0,0.078957502219827,0,0,0,0,0.0820186055316745,1.38777878078145e-17,0,0.17971790895764,0.172379974068097,0.162214994548736,0,0.105090307796206,0,0.045614969982652,0,0,0,0,0,0,0,0,0.237061166539676,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733401166499714,0,0.0860242443201913,0,0,0,0,0,0,0,0,-0.075800931458812,0.106494711251941,0,0,0,0.0686719095372241,0,0,0,0.0178432592656463,0.0209921363068721,0,0.0213769383539987,0,0,0,0,0,0,0.057518378670674,0,0,0,0,0,0,0.0140554783756835,0,0,0,0,0,0,0
X000568.SZ,0.528999308122131,0,0,0,0,0,0,0,0,0,-0.249430397584977,0.0659244613844423,0.0311044622642897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239649460192425,0.0641624663534919,0,0,0.174210150677727,0,0,0,0,0,0,0,0,0,-0.0972020226048483,0,0,0.0409987128736812,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0790657496645768,0,0,0,0,0,0,0,0.120439791614008,0,0,0.302013058849389,0,0.00921082049788236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123190854010888,0,0.0203528043012875,0,0.0480000595020567,6.93889390390723e-18,0.224975298732652,0,0.0828467044862352,0,0,0,0,0,0,0,0.0922200503481838,0,0.0111988654270036,0.022762681879187,0,0,0,0,0,0
X600118.SH,0,0,0,0.0431115329663255,0,0,0,0,0,0,-0.0434064718320321,0,0,0.0261404458961746,0,0.0261196456955739,-0.025515877881785,0,0,0,0,0.237914014873252,0,0,0.0273483360697133,0.0344716002236322,0,0,0,0,0,0,0,0,-0.0232680114255916,0,0,0,0,0,0.139374363327952,0,0.0621242973963656,0,0,0,0,0,0.201595350396652,0,0.0263185891418165,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194873605099104,0,0.0194205460742108,0,0,0,0,0,0.0625356398952416,0,0,0.000945453512187808,0,0,0.28006415089349,0,0,0,0,0,0.0393212542086229,0,0,0,0.0666124490447399,0,0,0.116610380406687,0,0,0,0,0,0,0.246609777838324,0.0844437860065281,0,0.000120315176926011,0,0,0,0,0,0,0
X600372.SH,0,0,0.0503261947692159,0,0,0,0,0,0,0,0,0,0,0.209702787055348,0,0,0,0.0526432517514589,0,0.469816815545849,0,0,0,0,0,0,-0.245591171967194,0,0,0,0,0,0,0,0,0,-0.00222081729053315,0,0.285892867841506,0,-8.67361737988404e-19,1.38777878078145e-17,0,-0.0738481994162386,0,0,0,0,-0.086371502361654,0,-0.00806747831396961,0.140698775636524,0,0,0,0,0,0
X600177.SH,0.0249076344862933,0,0,0,0.0939763804155123,0,0,0,0.035444926711209,0,0.0998457993083959,0,0,0,0,-3.46944695195361e-18,0,0.0280465619400995,0,0,0.128997960731205,0,0,0.0576858056050206,-0.0134808780304318,0,0,0,0.00487933035869127,0,0,0,0.0994569862349606,0.0789836394282883,0.0511121117802988,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.038778436765902,0,0,-0.0331445216202292,0,0,0,0,0,0,0
