,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X600031.SH,X003816.SZ,X002129.SZ,X002371.SZ,X300014.SZ,X002049.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X000661.SZ,X300142.SZ,X002180.SZ,X000157.SZ,X002074.SZ,X600522.SH,X000733.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X002007.SZ,X000977.SZ,X600563.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.0307380666146176,0,0,0.076032780522547,0,0,0,0,0.147626281697133,0.16657460442341,0,0,0,0,0,0,0,0,0,0.0120334056109727,0,0,0,0,0,0.0768657568008592,0,0,0,0,0,0,-0.0447349647402128,0,0,-0.0919979875189829,0,0,0,0,0,0,0.0442899478827212,0,0,0,0,0,-0.0118208176717386,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0348732760115964,0,0,0,0,0,-0.0206506643476103,0,0,0,0,0,0,0,0,0,0,0.0958064107312936,0,0,0.406380269609292,0,0,0,0,0,0,0.0219924226648232,0,0,0,0,0,0,0,0,0,0,0,0.00121389323799955,0,0,-3.46944695195361e-18,0.010602711585939,0,0,0,0.0302605563227753,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577537486170709,0,0,0,0,0.122902217363935,0,0,0,0,0,0,0,0,0.279932003166208,0,0,0,-0.09522891659731,0,0,0,0,-0.000375613749404065,0,0,8.67361737988404e-19,0,0,0.217931589202689,0,0.19420215002594,0,0,0,0,0.143847522164679,0,0.0549375449804307,-0.0742302173579877,-0.103474602137617,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-0.0534353795598013,0,0,0.13826368308983,0,0.0494825573116516,0,0,0,0,0,0,0.308929211399958,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0199488334373409,0,0,0,0,0,0.224578776882117,0,0,0,0,0,-0.060630194757814,0,0,0.0367817546544737,-0.0328079553422445,0,0,0,0.0409875409636597,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113637665736722,0,0,0,0,0,0,0,0,0,0.13017483295211,0,0,0,0,0,0,0,0.0295816197840097,0,0.028930089769726,0,0,0,0,0,0,-0.111688084668823,0,0.0482563267658925,0,0,0,0,0,0,0.0150977763682603,0,0,0,-0.0335852895014493,0,0,0,-0.0702970847571193,0,0
X002129.SZ,0,0,0,0,0,0.0209032686546824,0,0,0,0,0,0,0,0,0,0,0.22140459014229,0,0,-0.130253731899746,0,0,0.222042473777627,0.0157520380114887,0,0,0,0,0,0,0,0,0.175195793074409,0.05199902252747,-0.198872187677438,0.0896162945096021,0,0,-0.0487192422080376,0,0,0,0,0,0,0,-0.0752243290230055,0,-0.155892245348763,0,0,-0.0336809969743075,0,0,0,0,-0.13785118754509,0,0
X002371.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.120114940962154,0,0.216869034885167,0.140170107693116,0,0,0,0,0,0.102590629024402,0,0,0.474363762227962,0,0,0.0129959457080844,0,0,0,0,0,0,0,0,0,0,0,0,0.0724179706401975,0,0,0,0,0.111563838273892,0,0.101559607329392,-0.0742690127042554,8.67361737988404e-19,0,0,0,-0.100373391214488,0,0
X300014.SZ,0,0,0,0,0,0.114019177575014,0,0,0,0,0,0,0.0234636082409889,0,0,0,0,0,0,0,0,0,0,0,0.0493611313789716,0,0,0,0.0612690186842784,0,0.0383580495124707,0.268558799442086,0,-0.0661747104665487,0,0.389060232675343,0.0489667166690434,0,0,0,0,0,0,0,0,0.164730700782826,0,-0.215369639288605,0.156300086927515,0,0,0,0,0,0,0,0.0284733285755694,0,0
X002049.SZ,0,0,0,0.188321726956761,0,0.0150630164049675,-0.0422705031689194,0,0,0,-0.0140384563107542,0,0,0,0,0,0.154268088818416,0,0,0,0.0202190257974841,0,0,0,-0.18917350529346,0,0,0.355518804037813,0,0,0,0,0,0,-0.0313997423822483,0,0,0,0.0408994395620023,0,0,0,0,0,0,0,-0.0321119004061099,0,0,0,0.21807366731603,0,-0.0721326778950518,0,0,0,-0.104906131464063,0,0
X000338.SZ,0,0,0,0,0,0,0.0520304950482978,0,0,0,0,0,0,0.236940971489345,0,-0.107875209562914,0,0,0,0,0.0683778033501872,0,0.137339153152019,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0200156154058758,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0601330323528968,0,0,0,0.113929052810366,0,0,0.0309745609742538,-0.0052059021349258,-0.0286905645251217,0,0,0,-0.0873079065419262,0,0
X002241.SZ,0,0,0,-0.211875913173793,0,0.44396555791228,0,0,0,0,0,0,0,0,0,0,0,0.0244665632981123,0,0,0,0,0,0,0.0283496337975987,0,0.110175797206361,0,0.109462558891921,0,0,0,0,0,0,0,0.33151378918649,0.0704122954945606,0,0,0,-0.0419068968339123,0,0,0,0,0,0.16298368733869,0,0,0,0,0.0222821268698839,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.178952801743114,0,0.197670944661648,0,0.357789406956349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278430358454891,0,0.146668774794829,0,0,0,0,0.0990341110570176,0.124857882676398,0,0,0.0648994504600361,0,0,0,0,0,0,0.00486765489553194,0,0,0,0,0,0,0.10525744538858,0,0,0,0,0,0,0,0,0.0204255979237042,0,0
X600703.SH,0,0.0723959037180616,0,0,0,0,0,0,0,0,0,0,0,0.204291774053271,0,0,0.126161629071838,0,0,0.0677735918437463,0.347637800646541,0,0,0,0,0,0,0,0.0447231735445971,0,0,0.14544693250542,0.110669597316633,0.0554273790858114,0,0,0,-3.46944695195361e-18,-0.14381401264483,0,0,0,0,0.0396470372831905,0.0208853940463462,0,0,0,0,0,0,0,0.0159667607269211,0,0,0,-0.031546600279293,0,0
X000596.SZ,0,0.299947014391018,0,0,0.339120403790652,0.0255134170898201,0,0,0.0718513580114683,0,0,0,0,0,0,0.261836627167575,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0458635486243065,0,0,0.107921933512341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00920246128391212,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0769366034197808,0,0,0,0,0,0,0,0,0.161291884573061,0,0,0.0221714381633313,0.143029749835326,0,0,0,0,0,0,0.131521527405077,0,0.130758731349195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406698569373459,0,0.294470090902878,0,0,0.0461722361897659,-0.0765123741329673,0,0,0,-0.0595220561059595,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250500624612027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195228459522601,0,0,0.0294523006073707,0,0,0,0,0,0,0,0,-0.0204855209331117,0.417848220493622,0,0,-0.0202741586662339,-0.00419210080006749,-0.0488212975654228,0,0,-0.0353040706599542,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.202414905227903,0,0,0,0,0,0.0697220962578286,0,0,0,0,0.141726194031551,0,0,0,0,0,0,0.0342541984986565,0.1112506365473,0,0.324975721604007,0,-0.0692990758684203,0,0,0,0.15905226199586,0,0,0,0,0,0,0,0,0,0,0.0699210868328538,0,0,0,0,0,0,0,0,-0.0145547646316548,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645449669255575,0.00586002082337389,0,0.149270926273426,0,0.17079167262341,0.0316392909797686,0.0512145355617102,0,0.171108010400603,0,0,0,0.0941806134770092,0,0.0668135245425677,0,0,0,0,0.0921504600989284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0199879480799277,-0.00123404158551218,0,0,0,-0.0497961988874073,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-0.0693191292991229,0,0,0,0.0977096460982607,0,0,0,0.0264457243370613,0,0.00908244599287065,0,0,0,0.174718520719633,0,1.38777878078145e-17,0.0337351548868524,0,0,0.0721094008878712,0,0.0509026883822662,0,0,0.0847081353474397,0.166619954607134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807710114342363,0,0,0,0,-0.0169499095265954,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.101556006517891,0,0,0.218655179620238,0,0.113252775101888,0,0,0,0,0,0.0255752116715638,0,0,0.00311318228931011,0,0,0,0.0575280530371642,0,0.00295348660401149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234647807048294,0.21021354598483,0,-0.0190954952442528,0.0197009158768747,0,0,0,0.0151263270279075,0,0
X600741.SH,0,0,0,0,0.0265324090067367,0,0,0,0,0,0,0,0,0,0,0,0.127971114301228,0.0332152035498667,0,0,0,0,-0.0994014554746324,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.049915760797923,0,0,0.052004766543959,0,0.0212412012266524,0,0.135514377583979,0,0,0,0,0,0.110980147057358,0,0,0.0307479817854041,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.0167523427152838,0,0,-0.426684622820995,0,0,0,0,0,0,0,1.38777878078145e-17,0.00822798896644891,0,0.337024778041951,0,0,0.170209993776672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35926187560041,0,0,0,0,0,0.203258758831678,0,0,0,0,0.443496758428337,-0.352684116128435,0,0,0,0.193836632663507,0,0
X300142.SZ,0.0972936778335163,0,0,0,0.106443820593378,0,0,0.173287778908753,0,0,0,0,0,0,0,0,0,0.377888295422112,0,0,0,0,0.130963968602471,0,0,0,0,0,0,0,0,0,0,0.155027604962588,0,0,2.71050543121376e-20,0,0,-0.430138490559359,0,0,0,0,0,0.130727602802653,0.162307569184184,0,0,0.0348743961334932,0,0,0.00581435215136052,0,0,0,0,0,0
X002180.SZ,0,0.309985850102386,0,0,0,0.0788717245130106,0,0,0,0,0,0,0,0,0,0,0.0534095378517273,0,0,0,0,0.184956370978518,0.102499147953617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735463942846449,0.114346239806581,0,0,0.228088750435659,0.00742527894276735,0,0,0,0,0.0858122476436084,0,0,-0.0740249004868033,0.0597056805343945,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0465335593034353,0,0,0,0.0665325028218188,0,0,0,0.447626766146599,0.0913475533081874,-0.0100774340347892,0,0,0,0.0197799417231421,0,0,0,0,0,0,0,0,0,0,0,0,0.123667120523459,0,0,-0.0135208091109588,0.0762093731685729,-0.0203882090654946,0,0,0,0,0,0,0,0,0,0,0,0.0614478543824845,0,-0.0178348882094001,0,-0.0448249367581104,0,0,-0.0222569654087476,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100460493252599,0,0.202546187862703,0,0,0,0,0.206042377621054,0,0.172015053693288,0,0,0,0.169970824947406,0,0,0,0,0,0,0,0.0962072629139544,0,0,0,0,0,0,0.0638183742163268,0,0,0,0,0.0339493327424898,0.0116418638634732,0,-0.0105314634341786,0.0591310140949044,0,0,0,0.0186150482349649,0,0
X600522.SH,0,0,0,0,0,0.0902422058341118,0.448414971090976,0,0,0,0,0,0,0,0,0.0483971053918479,0,0.393545778448776,0,-0.26075736992153,0.170157934494005,0,0,0.0226673966493851,0.244026078290259,0,0,0,0.0825915973132386,0,0,0,0,-0.231699724481844,0,0.0123900913651604,0,0,0,0.256882437561234,0,0,0,0,0,0,0,0.154560988433672,0,0.0224190860293228,0,-0.00483199729593185,0.052274080941142,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212913625797814,0.272575989134218,0,0,-0.294665080082457,0,0,0,-0.0757334566616065,0,0.100493137075073,0,0,0,0,0,0,0.0959848807603732,0,0,0.0524113052554032,0,0,-0.182672198556312,0,0,0,0,0,0,0,0,0,0,0,0,0.038534255301051,-0.0389577226744408,0,0,0,0,0,0
X600702.SH,0,0,0,0.00581329174105031,0,0.119438182616414,0,0,0,0,0,0,0,0,0,0,0,0,0.155358984732538,0,0.0369226727140806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167461283908494,0,0,0,0,0.464150728358354,0,0,0,0.0731952797786686,0,0,0.0790129354718677,0,-0.0620977476466691,0.0485657800097844,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0171305566538958,-0.0526377588870246,0,0,0.102531766838003,0.152471039163783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158272616556274,0,0,0,0,0,0,0,0,0,0.296667596697146,0,0.0158112324941757,0,0,0,-3.46944695195361e-18,0.012038018845184,0,0,0,-0.00185136104026449,0,0,0,0,0,0
X002236.SZ,0,0.0949847202682019,0,0,0,0,0,0.173009332901555,0,0,0,0,0,0.0821799530047602,0,0.158015767649638,0,0,0,0.113710475559492,0.0123279568509967,0.0717679240121965,0.0667171221776521,0,0,0,0,0,0,0,0,0.0192186021647764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720129635429615,0,0.0151265239137311,0,0.0268514365044215,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,-0.0729661623231863,0,0,0,0,0.0187260549509457,0,0.079044388548281,0.098920848692494,0,0,0,0.0162032743878852,0,0,0,0.247309499623327,0,0,0,0,0,0,0,0,0,0,0,0,0.121359857882905,0,0.463617983684527,0,0,0,0,0,0,0.104637904309242,0,0.152482984601365,0,0,0,0.0682532065318431,-0.0559734921267301,0,0,0,-0.00654116827305537,0,0
X002414.SZ,0,0,0,0,0,0.0642921122274216,0.108942326034288,0,0,0,0.060173470323975,0,0.108909741142876,0.00786768872457789,0,0,0,0,0,-0.0521480614352247,0,0.24360843876933,0,0,0,0,0,0,0,0,-0.0585982357159648,0,0,0,0,0,0,0,0,0,0.156013607895895,0,0,0,0,0,0.0733768421454068,0,0,0.220052066871083,0,0,-0.0035625081411224,0,0,0,-0.0453232817475464,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0502121597550485,0,0,0,0,0,0,0,0.0757672559951566,0,0,0,0,0.0129826003773259,0.168373993245647,0,0,0,0,0,0,0,0,0,0.00739861322959899,0.125271915416651,0,0.0453441295722765,0.05927510226993,0,0.0513875112495825,0,0,0.113926829205935,0,0,0,0,0,0,0.100407207687423,0,0,-0.0220395222563596,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0787460185555258,0,0,0,0.103945372678518,0,0,0,0.0391792228683014,0,0.25649314926661,0,0,0,0.112663911485988,0,0,0,0,0,0.0651140747462286,0,0,0,0,0,0,0,0.00607798715521048,0,0,0,0,0.146837150502953,-0.00618682214037721,0,0,0,0,0,0,-0.083774065771146,0,0,0,0,0,0,-0.00148521597189323,0,0
X600779.SH,0.083258776830764,0,0,0,0.100655181863966,0,0,0.16167822942738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01902479893588,0,0,0,0,-0.0128942803658647,0,0.193448808158347,0,0,0.1987689284481,0,0,0,0,0,0,-0.041824383589463,0,0,0,-0.011106685302965,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.167766698797502,0.189300645578271,0,0,0.0712753131373019,0,0,-0.0850835550683643,0,0,0.24991896753828,0,-0.239053570649238,0,0,0,-0.059478560607183,0.105371138136452,0,0,0,0,0,0,0,0,0,0,0.228983004843665,0,0,0.00676780801334388,0,0,0,0.0347266755913204,0,0
X000977.SZ,0,0,0.291299807374506,0.204371808153058,0,0,0,0,0,0,0,0,0,-0.2412354650686,0,0,0,0,0,0,0.427072152169214,0,0,0,0,0,0,-0.119868540690128,-0.0899398286219816,0,-0.0889503787724571,0.150067866349691,-0.0481046541836778,0,0,0,0.0720108805508162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455058041982582,0,0,0,0,0,0
X600563.SH,0,0,0,0,0.00593755969598348,0,0,0,0,0,-0.0749788436957865,0,0,0,0,0,0.137453755996536,0,0,0,0,0.284124175252015,0.214750532116572,0,0.234634896775462,0.313199169743308,0,0,0.206596723359722,0,0,0,0,0,0,0.179245463466104,3.46944695195361e-18,0.113701929537926,0.104481308826092,0,0,0,0,0,0,0,0,0,0,-0.296235307277093,0,0,-0.052193406091912,0,0,0,-0.114253545779609,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262889649495523,0,0,0,0,0,0,0,0,0,0.0568944280289844,0,0,0,0,0.0640737074097389,0,0,0,0.186342455462387,0,0,0,0.0398679076559018,-0.0438317351857682,0,3.46944695195361e-18,0,0.0727258353306095,0.187782343594036,0,0,0,0.0260864418173327,0.158398863100903,0,0,0,0.1623297137989,-0.168295616150234,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.209754102276371,0,0,0,0,0,0,0,0,0,0,0.213504537989763,0,-0.0208788818240634,0,-0.111455555415151,0,0,0,0,0,-0.0564516099594619,0,0,0,0,0,0,0,0,0.0547506011543782,0,0.305417198920574,-0.0484319684991539,0,0,0,0,0.177432583884619,0,0,-0.287518932026361,0,6.93889390390723e-18,0,0,0.116424118409407,-0.149341499371775,0,0,0,0.009615234319566,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61037689539696,-0.0879793894108791,0,0,0,0,0,0,0,-0.0627518830748396,0,0,0,0,0,0,0.299245071721579,0.210326064853245,0,0,0,0,0,0,0,0,0.233503774520968,0,0,0,0,0,0,0,0.0569769887589578,0.193086906225431,0,0.791358632793984,0,0,0,-0.210712398586804,0,0
TED,0,0.301181004019416,0,0,0.190617289715632,0,0,0,0,0,0,0,0,0.224522940404642,0,0,-0.403285790680151,0.0424896597808223,0,0,0.0631345606102154,0,0,0,0,0,0,0,0,0,0.123835845673543,0,0,0,0,0.205813996271652,0.073566930596658,0,0,0,0,0,-0.0794003710327481,0,0,0,0,0,0,0,0,1.12533890555119,0,0,0,0,0.325396467181201,0,0
RealEstate_excess,-0.0524470359425494,0,0,-0.0419920955198717,0,0,0,0,0,0,0.0233253163150659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373277369218793,0,0,0,0.0509862426343976,0,-0.0018657530762148,0,0.0358080237447442,0,0,0,0,0,0,0,0,0,0,0,-0.0893535219431305,0,0,0,0.0888331200258444,-0.0780365762227125,0,0,0,0.0455247431290261,0,0
MKreturn,0,0,0,-0.0666383483340839,0,-0.0447362738761751,0,0,0,0,0,0,0,0,0,0,-0.0102970362338902,0,0,-0.0572463995936559,0.0977602243996495,0,0,0,0,0,0,0,0,0,0,-0.0209807627710163,0,0.0389028225545419,0,0,-0.0501885873818907,0.129871016189164,0,0,0,0,0,0,0,0,0,0,-0.0959910156182869,0,0,0.0200017724635717,0,0,0,0,0.0481946000370222,0,0
MKvol,0,0,0,0,0.00271103517565224,0,0,0,0,0,0,0,0,0,0,-0.000701680203893405,0,-0.00418208950469229,0,0,0,0,0,0.00176119028479971,0,0,0,0,0,0,0,0,-0.00249585269115713,-0.00314700908536741,0,0,0.00292896889673715,0,-5.42101086242752e-20,0,0.000409958289149074,0,0,0,0,0,0,0,0,0,0,0.00996752439637435,-0.00844334345730802,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.149276909206371,0,0,0.0934258680980516,0,0,-0.782931515667573,0,-0.109894681438654,0,0,0,0,0,-0.024363414323354,0,0,0,0,0,0,0.170775237426512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112754565969514,-1.73472347597681e-18,0,0,-0.893358628574782,0.272716089364085,0,0,0,0,0,0
CarbonVol_Guangdong,0.00285985612945132,0,0,0,0,0,0,0,0,0,0,-0.00158796757175721,0,0.00721744436688349,0,0,0,0,0,0,0,0,0,0.00663892495357607,0,-0.00223357005741484,0,0,0,0,0,-0.012310741338719,0,0,0,-0.00378979949956429,-0.00150522762777918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487232827405086,-0.035055425048991,0,0,0,-0.0293243510760114,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67423654292862e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95807439702117e-05,3.3881317890172e-21,0,0,0,-0.0114106793597412,0,0
