,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X002008.SZ,X000100.SZ,X600066.SH,X600487.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X600089.SH,X600498.SH,X002294.SZ,X600867.SH,X600699.SH,X002085.SZ,X600271.SH,X000596.SZ,X000981.SZ,X000157.SZ,X000050.SZ,X600177.SH,X600566.SH,X600584.SH,X000559.SZ,X600118.SH,X300142.SZ,X002180.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.204868826901023,0,0,0.179212559755177,0.201908040855313,3.46944695195361e-18,0.0391864847748419,0,0,0,-0.0887236724767648,0,0,0,0,0,0,0,0,0.00880694048108649,-0.0731606281564791,0,0,0,0,0,0.10644031983502,0,0,0,0,0,0.0408220913882169,0,0.0323702328911386,0,0,0,0,0,0,0,0.0901739533750292,0.0630487184785518,0,0,0,0,0.0104193524864153,0.00728487525602101,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133825667558681,0,0,0.0598120272525054,0,0,0,0,0.0393345327528242,0,0,0,0.0340278187038308,0,0.136493316477823,0.0804872362534311,0.00351417780316435,0.0451093950198079,0,0,0,0.0987535725041388,0,0,0,0,-0.013804581560783,0,0,0,0,0,0,0,0,0.0537995105693118,0,0,0,0,0.0300893079676462,0,0,0,0,0
X600104.SH,0,-0.0409846592649356,0,0,0,0,0,0,0,0,0,0,0.325350847854717,0,0.129797210607347,-0.114191720399861,0.0518636464604642,0.00672915017677744,0,0,0,0,0.0778883077114696,0,0,0,0,0,0,0,0,0,0,-0.0822344768678654,0,-0.0483820551728252,0,0,0,0,0,0,0,0,-0.096967979148211,0,0,0,0.125616121370574,0,0,-0.0100048118188461,0.0070306886806524,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.111803553618086,0,0,0,0.283369618095634,0,0,0,0,0,0,0,0,0.0451208166151905,0,0,0,0,0,0.238113230998838,0,0,0,0,0.0368254615431411,0,0,0,0,0,0,0.0048141327453173,0,0,0,0,0,0,0.132288769998667,0,0,0,0,0,-0.02164723264883,0,0,0,0,0,0,0
X000651.SZ,0,-0.0399277232074669,0.193647025485229,0.198844459472244,0,0,0,0,0,0,0,0,0,0.0787884848862213,0,0,0.0283815674579124,0,0.260292757466785,0,0,0,0,0,0,0,0,0,0.0564813516853003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696504378702261,0,0,0,0,0,0,0.0192325786605171,0,0,0.0039348763967143,0.00309764228774807,0,0,0,0,0,0
X000725.SZ,0,0.0157944283320015,0,0,0,0,0,-0.145749135432887,0.122767483831422,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.124366621542229,-0.0407776162133806,0.189004844938229,0,0,0.211629990751164,0,0,0,0,0,0,0,0,0.300961870633832,0,0,0,0,0,0,0.276221048171383,0,0,0,0.105536578862145,0,0,-0.210808680232413,0,0,0,0.0150429697697542,0,0,0,0,0,0
X600276.SH,0.116188647374038,0,0,0,0,0.0892051626531482,0,0,0,0.277385296596649,0,0,0,0,0,0,0,-0.184475020164316,0,0,0,0.0252892122212607,0,0,0,0,0,0.178455953076425,0,0,0,0,0.0773929037741245,0.222198624967215,0,-6.58267260600313e-05,0,0,0,0,0,0,0,0,0,-0.207806185459682,-0.0362071904804974,0,-0.0334862388176503,0,0,0,0.0199265199882641,0,0,0,0,0,0
X002304.SZ,0,0,0,0.453628297440618,0,-0.00543557825437258,0,0,0,0,0,0,0,0,0,0,0,-0.0204987596737199,0,0,0,0,0,0,0,0,0.000702275205249314,0,0,0,-0.0596499832233997,0,0,0.122048663476813,0,0,0.0830650575398573,0,0,0,0,0,0,0,-0.0593667652868808,0,0,0.0195596560206367,-0.0907482038937975,0,0,-0.0786825785066667,0.0701964810387658,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.28292406513934,-0.191574408802928,-0.146044018236622,0,0,0,0,-0.131329566421808,0.172192208014206,0,0.108708577690388,-0.0429939000653105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704432200755482,0,0,0.187499093854574,0,0,0,0,0,0,-0.0352161258151662,0.0467960559109036,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0481002598134425,0.208602543410249,-0.165727385064545,0,0,0.224633160506455,0,0,0.0125494432156335,0,-0.049768458730663,-0.0408286108192541,0,0,0,-0.339822644444771,0,0,0,-0.0278105364500365,0,0,0,0,0,0,0,0.060709766118003,0,0,0.164550177650939,0,0,0,0,0,0,0,0,-0.0268172542684528,0,0,0,0,0,0,0,-0.00719942175976051,0,0,0,0,0,0
X600690.SH,0,0,0.0170751953045913,0,0,0,0.0554018527238352,0.210225895148802,0,0.0721692513950801,0,0,0,0,0,0,0,0,0,0,0,0.0858691202222073,0.0689396303153215,0,0,0.0441354656741934,0,0,0,0.333110547152499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177277117657499,0,0,0,0,0.151201652866434,0,0,-0.00197690620648555,0,0,0,0,0,0
X000568.SZ,0.185833017728211,0,0,0.304663777081829,0.188055332413936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785809026668606,0,0,0,0.0362065617809485,0.0736663989730286,0,0,0.0929801277561909,0,0,0.0185390185089343,0,0.0174942653071926,0,0,0,0,0,0,-0.104809419053912,0,0,0.111833413861889,0,0,0,0,0,0,0,0.00146303058949551,0,0,0,0,0,0
X600741.SH,-0.0452756041042708,0,0.352243840091124,0,0,0.00751497214275468,0,0,0,0,0.157556687552993,0,0,0,0,0,0,0,0,0,0,5.63542997128877e-05,0,0,0,0,-0.095444420955256,0,0,0,0,0,0,0,0,0.068900940153075,0,0,0,0,0,0,0,0,0,0.0278589517755774,0,0,0,0,0,0,0.00615560899392625,0,0,0,0,0,0
X002236.SZ,-0.0669607677178869,0.230790004848354,0,0,0,-0.0465790903541121,0.0549230322424844,0.0928923452891605,0.316623115920669,0.0180114058562752,0,0,-0.00306779514845852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107919614718195,0,0,0,0,0,0,0,0,-0.186110700238616,0,0,0,0,0,0,-0.0885543825798845,0,0,0,0,0,-0.0341974255007535,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.117418502115115,-0.0660140704089384,0,0,0,0,0,0,0,0,0.075443429116149,0.244667184287872,-0.0313029190648032,0,0,0.115764782624396,0,0,0,0.197746250336428,0,0,0,0,0,0,0,0.152544267172565,0,0,0,0,-0.0369336218121678,0,0,0,0,0,-0.131049357463713,0,0,0,0,0,0,-0.0517134369660271,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0403263337354686,0,0.10255882252135,0,0.0104763229934613,0,0,0,0,0,0,0.000756948629643442,0,0,0,0,0,0.0315709712857618,0,0.00292190118623194,-0.0650516931611586,0,0.0260902294043064,0.103969256012467,0,-0.219833109132067,0.131699350541058,0,0,0,0,0,0.260043833114021,0,0,0,0,0,0,0.0200629584409716,0,0,0,0.0254235375710404,0,0,0,0,0,0
X002241.SZ,0,0.121516415116033,0,0,0,0,0,0,0,0,0,0,0,0,0.095257146740969,0,0,0.446518813405412,0,0,0,0.103966908182679,0,0,0,0,0,0.0131827648974405,0,0,0,0,-0.0423241856605504,0,0,0,0,0,0,0,0,0,0,-0.200728199093167,0,0,0,0,0.0492630237160053,-0.0400187615807997,0,0,0.0152604068769552,0,0,0,0,0,0
X002456.SZ,0.0158544846218793,0,0,0,0,0,0,0,0.0766496380960425,0,-0.0529879510016935,0,0,0,0.239536937597622,0,0.242640408132197,0,0,0,0,0,0.0255617492217484,0,0,0,0,0,0,0,0,0,0.191673319585524,0,0.196734442732741,0,0,0,0,0,0,0.227767717236774,0,0,0.0263374417817027,0,0,0,0.127304418477232,0.0410324448479616,0,0,-0.000815219044317771,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,-0.359894029757503,0.0753043422753081,0,0,0,0.0350038448516644,-0.141310004107761,0,0,0,0,0,0.167932487899241,0.0504733167839063,-0.0622561391209177,0,0,0,0,0,0,-0.154398891823167,0,0,0,0.121918833532333,0,0,0,1.02874035693316,0,0,0,0.00526204478906236,-8.67361737988404e-19,0,0,0,0,0,-0.11296451440662,0.0206042098492103,0,0,0,0,0,0
X000625.SZ,-0.133816650331188,0.0836228469279642,0,0,0,0,0,0.0926717764028955,0,0,0.0102088050241674,0.0402363049618417,0.078531871055607,0,0,0.00922850228509216,0,0,0,0,0,0,0,0,0,0,0,0.0981783714477249,0,0,0.0214286231856633,0,0,0,0,0.200193330948851,0,0,0,0,0,0.0420348636880194,0.0807162037885731,0,0,0,0,0,-0.0192916332749652,0,0,-0.0456725407645467,0.0541516991214037,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.156121585359244,0,0,0,0.0415679974170446,0,0,0.0500183868589128,0,0,0,0.136901870592208,0,0,0.0252156168972971,0,0,0,0,0,0.0327651226772509,0,0,0,0.100331520266204,0,0,0,0,0,0,0.213159071445812,0,0,0,0,0,0,0,0,0.0652100990495913,-0.0389409580012102,0,0,0,0,0,0.0178884773202131,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.120680509733331,0,0,0,0,0,0.310158046079565,0,0,0,0.0111740475885139,0,-0.0669073699038054,0,0,0,0,0,0,0.246642352060537,0,0,0.257851255569365,0,0,0,0,0,0,0,0,0,0,0,0,0.0267643073136402,0,0,0,0,0,0,0,0,0,0,0.00978277999757735,0,0,0,0,0,0
