,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600776.SH,X600809.SH,X600487.SH,X300003.SZ,X600498.SH,X002456.SZ,X000596.SZ,X000661.SZ,X000050.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X600066.SH,X600522.SH,X600177.SH,X300142.SZ,X002241.SZ,X300146.SZ,X600089.SH,X002180.SZ,X300136.SZ,X002129.SZ,X000977.SZ,X600867.SH,X600372.SH,X002506.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.139515601025925,0,0.00781138498213256,0,0,0.204711193726179,0,0.0797910501788666,0,-3.46944695195361e-18,0,0,0.0154849351893982,0,0,0,-0.0184234954444069,0,0,0,0,0.0251450918441288,0,0,-0.03045229719373,0,0,0,0,0,0,0,0,0,0,0,0,0.055171276247745,0,0,0,0,0.189121496279712,0,0,0.0242520700455879,0,0,0,0,0,0
X000338.SZ,0,0.163742602237733,0,0,0,0,0.00643952793564883,0,0,1.73472347597681e-18,0,0,0,0,0.230826050555117,0,0,0,0.150784007269296,0.0476436905056801,0,0,0.032168466202134,0.000221628273329927,0,0,0.0043210274058398,0,0,0,0,-0.113909117567293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510055311541105,0.021423733544589,0,0,0,-0.0199985971443063,0,0
X000568.SZ,0,0,0,0,0.204944468755702,0.053370278221072,0.112496434792618,0,0,0,0,0,0,0,0,0,0.000117657337200895,0,0,0,0,0,0,0.00406301310051408,0.202554465117988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136538237808602,0,0,4.33680868994202e-19,0,0,0.0859669147256996,0,0,0,0,0.00586460197822414,0.0249943118278839,0,0,0,0,0,0
X600741.SH,0,0.684969029009124,0,0,0,0,0,0,0,0,0,0,0.0652296732051269,0,0,0,0,0,0,0,0.129235595346282,0.024184337645786,0,-0.00548106843897706,0,0,0,0,0,0,0,-0.0237088779732396,0,0,0,0,0,0,0,0,0,0,0,0.0261658514820253,0,0,0.121912436268287,0,0,0,0,0.0274776599887211,0.0263740318059208,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176542030755607,0,0.93164854265293,0,0,0,0,0,0,0,0,0,-0.173190417130966,0,-0.0323238427295883,0,0,0,0,0.142891416886861,-0.00739291320603832,0,0,0,0,0.0385277112291402,0.198785300515614,0,0,0,-0.076291129807295,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837898271940609,0,0,0,0,0,0.0607974959453563,0,0,0,-0.00177275941312162,0.00179448684848172,0,0,0,0.0134521696743252,0,0,0.0324888033660719,0,0,0,0,0,0,0,0,0,0,0,0.0720997927176003,0,0,0.119950783110762,0,0,0.0755145927351016,0,0,-0.0105047933182131,0,0,0,0.0159338011497085,0,0
X600271.SH,0,0,0,0,0,0,0,0.0186670637021088,0.0870594266260492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1246068184088,0.282910528865136,0,0,0,0,0,0,0.138170451792776,0,0,0.150679593990172,0,0,0,0,0,0,0,0.144341369437723,0,0,0.0137178897089693,0,0.319278403932052,0,0,0,-0.0132063225671834,0,0,0,0,0.164318935333937,0,0
X002236.SZ,0,0,0.526984756665362,0,0,0,0,0,0,0,0,0,0,0,0,0.0913066962262769,0,0,0,0,0,0,0,0.0701316243970788,0,0,0,0,0.100302504855383,0,0,0.0658971866042675,0,0,0,0,0,0,0,0,0,0,0,0.0798756118278467,0,0,0,0,0,0.0732987797243551,0,-0.0157840310485209,0,0,0,0,0.0122305491212653,0,0
X000100.SZ,0,0,0,0,0,-0.17029727056911,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0796907190290166,0,0,0,0,0,0,0.292569457603494,-0.0194393354702117,0,-0.0300033255603397,0.250613167379422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342842433230542,0,-0.0382166761735639,0.308964742458179,0,0.130904421379621,0,0,-0.294957799755031,-0.0222483197529457,-0.0224927093961401,0,0,0,-0.0641443692725326,0,0
X300124.SZ,0,0,0,0,0,-0.0683644496710549,0,0,0.11567303909598,0,0,0,0,0,0.0862919537280428,0,0,0.164307154049234,0,0,0,0,0,0.0743560084334616,0,0,0,0,0,0.217967007940735,0,0,0,0,0.127393957851449,0,0,0,0.218842735137245,0,0,0,0,-0.0922791894033336,0,0,0,0,0,0,0,-0.0285325184390216,0.0902582994631479,0,0,0,0.0866754540846606,0,0
X002008.SZ,0,0,0.460469365867532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141521052626067,0,0,0,0,0.114324854410645,0,0.107970742306148,0.0869558165468255,0,0,0.0268536744319004,0,0,0,0,0,0,0,0,0,0,0,0.148086780522636,0,0,0,0,0.0230218161205935,-0.0224282975780577,0,0,0,0.102896369715183,0,0
X000625.SZ,0,0.0821532861168539,0,0,0,0,0,0,0,0,0,0.105274529256862,0,0,0.0209622736453767,0.118278766776772,0.100464566097629,0,6.93889390390723e-18,0.208291566298818,0,0,0,-0.0305696405945132,0,0.0715987299403906,0,0.0845628637489396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193808277417995,0,0,0,0,0,0,0,0,-0.048280313797189,0.0280899728332908,0,0,0,-0.0193771384232129,0,0
X600776.SH,0,0,0,0,0,0,0,0.651571689961354,0,0,0,0,0,0,0,0.0216551871485175,-0.0790133703125203,0,0,0,0,0,0,0,-0.0447311172251629,0,0,1.06258401736155,-0.589843686104736,-0.190386165398031,0,0.213316462962773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.690762543792251,0,0.147243644241285,0,0,0,0,0.199158804420725,0,0
X600809.SH,0,0,0.0576366280930552,0,0,0,0,0.0143170223025194,0,0,0,0,0,0.254304471159453,0,0.0174887373044946,0,0.0380218419155789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565425249237269,0,0,0,0,0,0,0,0,0,0,0,0.0421620997245382,0,0,0.0550153207836349,0,0,0,0,-2.16840434497101e-19,0.00831915359003514,0,0,0,-0.0231823889233466,0,0
X600487.SH,0,0,0.117149779334792,0,0,0,0,0,0.151502281852063,0,0,0,0,0.0302537395533627,0,0,0,0,0,0,0,0,-0.000700481885179088,0.0877050943531274,0,0,-0.0439198632988628,0.405123527927802,0,0,0,0,0,0,0,0,0.0299455510248993,0,0,0,0.133083501938361,0,0,0,0,0.0612275920359993,0,0,0,0,0.192147679889338,0.00526964261494804,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0730346726189745,0,0,0,0,0,0,0.0802542610973423,0,0,0,0,0,0,0,0,0,0.079185680483369,0,0,0,-0.0113003815322094,0,0,0,0,0.539641985179536,0,0,0,0,0,0,0,-0.0417325752571254,0,0,0,0,0,0,-0.0927212515491563,0,0,0,0.489124543717554,0,0.720035741273897,0,0.00423884896703411,-0.124201521304897,0,0,0,-8.67361737988404e-19,0,0
X600498.SH,0,0,0,0,0,0.0223060559259436,0,-0.0255550511190336,0.311034458051294,0,0,0,0,0,0,0,0,0,0.01468617270143,0,0,0,0,0.0321920487942727,0,0.168112000266972,0.113453819502862,0,0,0,0.0523045645755121,0,0,0,0,0,0,0,0,0,0,0,0,0.199794906333817,0,0,0,0,0,0,0,-0.0256466518499028,0.0114019975604197,0,0,0,-0.023171940979744,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0984196059808714,0,0,0.0432827699966434,0,0,0,0,0.22776518969473,0,0,0,0.00963123615144486,0.451710531840183,0.330924019026999,0,-0.0862434462135149,0,0,0,0,0,0,0,0,-0.0578278541365984,0,0,0,0,0,0,0,0,0,0,0,0.00265388358323871,0,-0.0834162369090128,0,0,0,0,0.00844300505892819,0,0,0,0,0.00137466411931732,0,0
X000596.SZ,0,0,0,0,0.137747668048116,0,0,0,0.0867819027181917,0,0,0,0,0,0,0,0,0,0.0256647497436672,0,0.0610512187241639,0,0,0,0.33535272938895,0,0,0,0.0286802310968382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916273698550576,0,0,0,0,0,0.0220032360313625,0,-0.021612338913881,0.0341941653915654,0,0,0,-0.0953348388643435,0,0
X000661.SZ,0,0,0,0,0,0.121082669816202,0,0,0,0,0.101993286951011,0,0,0,0,-0.0277297082215428,0,0,0,-0.0329818100463848,0,0.173995649095952,0,0.0534072285872894,0,0,0.0216525525359782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153660119556014,0,0,0.158931387792201,0,0,0,0,0,0,0,0.00694381001399159,-0.0717583401414213,0,0,0,-0.087822685577616,0,0
X000050.SZ,0,0,0,0,0,0,0,0.430371865952213,0,0,0,0,0,0,0.0436689727108156,0,0,0,0,0,0.00522205548502961,0,0,0.0294012776456327,0,0,0,0,0,0,-0.168406416277238,0,0.0343933660174977,0,0,0,0,0,0,0,0.16523485880378,0,0.031675841975467,0,0,0.0794107625834151,0.284535686267244,0,0,5.42101086242752e-20,0,-0.0116652450513437,0.0102391243447424,0,0,0,-0.0345396001369052,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310159455538755,-0.204813586560307,0,0.680439548493588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184003037615975,0.296374529442846,0,0,0,0,0.241239384233057,0,-0.0373040232798701,0.0173688328689738,0,0,0,-0.0966209400669095,0,0
X000157.SZ,0,0.00208988612117059,0,0,0,0,0,0,0,0.119436804175715,0,0.150048556360733,0,0,0,0,0,0,0,0,0,0,0,0.0247674509282291,0,0,0.0879003282929019,0,0,0,0,0.0934636580902074,0,0,0,0,0,0,0,0.0350265417927481,0,0,0,0,0.0427024612068684,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0618971649331728,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.115482186855185,0,0,0,0,0,0.0366205020436502,0,0,0,0.101017917981376,0.0037825427611676,0.304207405373365,-0.0739496935255595,0,0,0,0,0,0,0,0,0,0,0.0351820230234273,0,0,0,0,0.0173190910102726,0,0,0.207244051837498,0,0,0,0,0,0,0,0,0,0,0.224828391076359,0,0,0,0,-0.429501297502326,0
X600066.SH,0,0,0,0,0,0,0,0.0712508168929341,0,0,0,0,0,0,0,0,0,0.131305752434078,0.0702141860031984,0.140548363120028,0,0,0,0.00932463042633017,0,0,0.0432769322239132,0,0.0623176264704607,0,0,0,0,0,0,0,0,0,0.067016504871103,0,0,0,0,0.00191038415918176,0,0,0,0,0,0,0,0,0.0654252043996714,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0980461855976301,0,0,0.195318388944471,0,0,0,0,0,0.0298627108537965,0,0.00299468171816992,0,0,0,0,0,0,0,0,0.087079407714997,0,0.0773312022952288,0,0,0,0,0,0,0,0,0,0,0.00447170205241572,0,0,0,0,0,0,0,0.0874244960932441,0,0,0,0,-0.0276088304118515,-0.020036343431051,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.209241147186077,0.113225926882353,0,0,0.0334412768233308,0,0,0,0,0,0,0,0,0,0.026306666289404,0.0201116294566942,0,0,0.0451904108569176,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0076748697135581,0,0,0,0,0,0,0,0,0,0.0644015353163736,0,0,0,0,0,0,0,-0.0122052444842694,0.0280988393136152,0,0,0,0,-0.154622295818063,0
X300142.SZ,0,0.0796669121367304,0,0,0,0,0,0,-0.128114875771564,0,0.0615711489710481,0,0,0,0,0,0,0.199843613953247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137854905613116,0,0,0.184652799678286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136364502247283,0,0,-0.00312983679284818,0,0.29620584060741,0,0.138284494973399,0,0
X002241.SZ,0,0,0.118587310635587,0,0,0.0758781551060495,0,0.0389614012149537,0,0,0,0,0,0,0,0,0,0,0.082200665363464,0,0,0,0.103274619533463,0.0240975360232248,0,0,0.0210735990091268,0.108726628310866,0,0,0.0178166725979193,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,6.93889390390723e-18,0.0670674114523371,0.179096030911029,0,0,0,0,0.00877705440187894,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.524562638981991,-0.146779729018403,0,0.70760850693242,0,0,0,0,0,0,0,0,0,0.0185423608959554,0,0,0,0,0,0,0.302990168722959,0,0,0,0,0,0,0,0.264483087700331,0,0,0,0.313235768963628,-0.0401502632016415,0,0,0,0,0,0,0,-0.0336956459193057,0.0149744992010068,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154659558471327,0,0,0.0998673454067302,0.00527172339821439,0,0,0,0.027328390790771,0,0,0,0,0.0171088518859634,0,0,0.0420883828762091,0,0,0,0,0,0,0,0,0,0,0,0,0.0852488884203527,0.0270935544122603,0,0,0,0,0,-0.0300751428517157,0.0246409192051992,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0636870494477596,0,0,0,0,0,0,0.0729062795929915,0.0954295706191026,0.0693546557374541,0.0218690002430474,0,0,0,0,0.0188662156353097,-0.00391638399008127,0,0,0,0,0,0,0.0673144510548117,0,0,0,0,0,0,0,0,0.128629109110718,0,0,0,0,0.135749882946954,0.102533058955988,0,0,0,0,-0.024311175152336,5.42101086242752e-20,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.0992636185277798,0,0.420781191542288,0,0,0,0,0,0,0,0.11538347897282,0,0,0,0,0,0,0,0.0671458323015258,0.0868710510077393,0.434934017446478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108303307820912,0,0,0,0,0,0.0234705208963733,-0.0535973607465781,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22393982798176,-0.423674298568156,0.223150525490307,0,0.534749352021642,0,0.152930946765442,0,0,0.0971225693580661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159686238810796,0,0.0885100991543559,0,0,-0.0140647648156524,0,0,-0.132896877844284,0,0.0299475271982057,-0.0980213499013821,0,0,0,-0.0377118603128578,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.209119652750219,-0.0587998423658527,0,0,0,0,0.267582026616085,0,0.317410574646588,0,0.0590372964263685,0,0,0,-0.0346764853754884,0,0,-0.0341783288215974,0,0,0,0,0,0,0,0,0,0,0,-0.116082769962218,0,0,0,0,0.218182340769401,0,0,0,0,0,0.00104112097472223,-0.0845246585271484,0.0421945881765109,-0.0151370266156231,0,0,0,0.043909741610298,0,0
X600867.SH,0,0,-0.0956705689049306,0,-0.143304554966345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316891919688424,0,0,0,0,0,0,0,0,0,0.419534649458346,0,0,0,0,0,0,0,0,0.168415981312145,0,0.186622874399238,0,0.0683402160119,0,0,0,0,0.642981012590138,0,0.107228273041137,-0.149786217864385,0,0,0,-0.115439398989195,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121246068798082,0,0,0,0,0,0,0,0,0.0760431420801306,0,0,0,0,0,0.245504863661795,0,0,0,0,0.282316737162508,0.00285681945368018,0,0,0,0,0.0376338225206804,0,0,0,0,0,0.00810476673880206,0.0302136733920862,0,0,0,0.0311837852627445,0,0
X002506.SZ,0,0,0.0647577815185575,0,0,0,0,0.0651380264358716,-0.041388901803877,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00201132920309825,0,0,0,0,0,0.092407099968425,0,0.138678610858147,-0.00423628935048329,0,0,0,0,0,0,0,0,0,0,0.0135346328901491,0,0,-0.0634314403039125,0,0,-0.0413844621632628,0,-0.0469888690785277,0.0287129808439162,0,0,0,-0.0197791227191029,0,0
X600566.SH,0,0,0,0,0,0,0,0.277607404065382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153725143374352,0,0,0.260751725502312,0,0,0.0759357072683312,0,-0.0427533170806082,0.516577643110128,0,0,0,0,0,-0.173799698403921,0,0,0,0,-0.120349094280304,0,0.0670054578258153,0.199439322445988,0,0,0,0,-0.00718884703435745,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.247149779783195,0,0,0,-0.0403295069181005,0,-0.052235111691703,0,0,0,0,0,0,0,0,0,0,-0.120742104349494,0,0,0,0,0,0,0,0,0.105218031388872,0,-0.0784677815120831,-0.138438993382176,0,0,0.0407500734417836,0,0,-0.280035389828587,0,-0.0239931519856148,0,0,0,0,0,0,0,-0.0303206041548153,-0.0834905876715071,0,0.232296534459365,0,-0.175362538010485,0,0
Slope,-0.646260162603171,0.899865939473405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605329628302212,0,-0.158981403025781,0,0,0,0,0,0,0,0,-0.0872892264388179,0,0,0,0,0,0,0,0,0,0,0,0,-0.188031229490953,-0.0966785759863829,0.270783650305489,0,0.631452332087851,0.346481378641424,0,0,0,1.07890263026664,0,0.969851020290257,0,0,0,-1.98377577984038,-4.77330096093658,0
TED,0,0,0,0,0,0,0,0,-0.208187767007825,0,-0.102513357459239,0,0,0,0,0,0,-0.293034196789167,0,0,0.381994672331017,0,0.0848752141734771,-0.0194565700318132,0,0,0,0,0.154591889408627,0,0,0.18299621621578,0,0,0,0.183246848322197,0,0,0,0,0,0,0,-0.404730255274237,0.12987984070748,0,0,0,0,0,-0.831494511633926,0.47545961889362,0,0,0,0,-0.130016204790693,0.148944778966878,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.026119111405812,0,0,0,0,0.00629865954953097,0,0.0454860934140055,-0.194400141507761,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.048070306670932,0,0,0,0,0,0,0.0470334413798117,0,0.0158730869629837,0,0,0,-0.00740831865632333,0,-0.00767959922422669,0,0,0,0,0.00865544581759735,0.00887359886312246,0,0.0396856392421136,0,0.0744133926153524,0,0
MKreturn,0,0,0,0,0,0.0198042651320941,0,0,0,0,0,-0.0733567088777217,-0.0611684111151268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373197850471233,-0.00940083670633873,0,0,0,0,0,0,0,0.0256610397492606,0,0,0,0,0.079550187181187,-0.0259523909914764,0,0.01130743643623,0,0,0,0.0244166750135343,-0.00892611386015809,0.0114810254846407,0,0,0,0.098950333636587,0,0
MKvol,0,-5.42101086242752e-20,0,0,0,-0.00195912146044397,0,-0.00319219952598648,0,0.00213177173509723,0,0.00116694720842497,0,0,0,0,0,0,0,0,0,0,0.000679138164143952,0,0,0,-0.00175332500221731,0,-0.00303597164700029,0,0,-0.000134012433568944,0,0,0,0,0,0,0,0,-0.000600540596389747,0,0,0,0,0,0,0,0,0,0,-0.00307984880011319,0,0,0,0,-0.00446082618716653,0.0893536047560562,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0444042785364225,0,0,0,0,0,0,-0.0656140469009753,0,0.0145401293193174,0,0,0,0,0,0.00229250356350708,-0.517759323021633,0.10001023821551,0,0,0,0,0,0.163815321723312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106468498324093,-0.248503596182077,0.112007614274806,0,0,0,0,-1.84220280008392,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385838097066038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000896667845648676,0,0,0,-0.000412708851932406,0,0,0,0,0,0,-0.00457892170027329,0,0,0,0,-0.318339779986558,0,0
CarbonVol_Hubei,0,0,4.33680868994202e-19,0,0,0.00231709407358347,0,0.00839362968277298,0,0,0,0,0,0,0,0.00417597289286025,0,0,0.00461180558125598,0,0,0,0,-0.00146930955852082,0,0,0,0,0.00455362548961679,0,0,0,-0.00802007897599663,0,0.00553665120587474,0,0,0,-0.00378729881600362,0,0,0,0,0,0,0,0,0,0,0,0,0.0015062583455651,0,0,0,0,0.0487523413758854,0,0
