,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X002129.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600177.SH,X600741.SH,X002292.SZ,X600066.SH,X600582.SH,X600060.SH,X300124.SZ,X600435.SH,X601877.SH,X002456.SZ,X000977.SZ,X000800.SZ,X000559.SZ,X002475.SZ,X002007.SZ,X002294.SZ,X002465.SZ,X600839.SH,X000581.SZ,X600867.SH,X000623.SZ,X300003.SZ,X000568.SZ,X000869.SZ,X600498.SH,X000550.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0350320462420127,0,0,0,0,0,0,0,0,0,0.0782700912335342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652233285734445,0,0,0.0942296553930471,0,0,0,0,0,0,0,0,0,0.0341371721842964,0.0841007658670753,0,0.0755231114760073,0,0,0,0,0,0.00941714490270097,0.0392383302342395,0,0,0,0,0,0
X600104.SH,0,0,0.230431777271473,0.0553145441114881,0,0.0260603981663005,0,0,0,0,0,0,0,0,0.0248048463938551,0.0748376211894329,0,0,0,0.0505484660035675,0,0,0.0193087296454432,0,0,0.0140565891331421,0.0230719186209446,0,0,0,0,0,0,-0.0282125977254209,0,0,0.0247982049788049,0,0,0,0,0,0,0.0379965335759843,0,0.15028408173032,0,0,0,0,0,0,-0.00235654929229617,0,0,0,0,0,0
X000651.SZ,0,0.154617143828942,0,0,0,0.0310744994627398,0.0395329231005862,0,0,0,0.0755783787477734,0,0,0,0,0.0387979912611625,0,0,0.0568912887849152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035773715306781,0,0,0,0,0,0,0.0845793753506016,0,0,0,0,0.0158110915888533,0,0,0.203886857000063,0,0,0.00288796051788945,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856628534090592,0,0.0140217641635511,0,0,0,0,0.0829270617700972,0,0,0,0,0.0529321964686001,0,0.107639338826682,0,0,0,0,0,0,0,0,0.101857767705363,0.0541260388433861,0,0,0.0203365756852486,0,0,0.0936187721543975,0.193977715359616,0,0.0388543350634003,0.240752124799878,0,0,0,-0.0317793520232255,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0428387552242809,0,0,0.0871533487499073,0.11635297884628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781293780415248,-0.0289697804735184,0.0919619073492544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610600371959475,0,0,0,0.39940174964278,-4.33680868994202e-19,0,0,0,0.295535877749147,0,0,0,-0.0242997695091002,0,0,0,0,0,0
X000063.SZ,0,0,0.0814942736901265,0,0.00758760098359644,0,0.0590972342270382,0,0.0145682436101367,0,0,0,0.0957691643548909,0,0,0,0,0,0,0,0.0977396494059558,0,0.0182094172695737,0,0,0,0,0,0,0,0,0,0,0,0,0.0844325713164058,0,0,0.0241143063170619,0,0.106738171081501,0,0.0157013100777726,0,0,0.147226083171794,0,0.224978159168499,0,0,0,-0.00627894016066055,0,0,0,0,0,0,0
X000625.SZ,0,0,0.242637587047143,0,0.235124324212375,0,0,0,-0.0135601787502725,0,0,0,0,-0.15871634125909,0,0.0074955819343344,0.0364602616653745,0,0,0,0,0,0.00128461605376007,0,0.0741654699578926,0,0,0,0,0,0,0,0.0413040414228096,0,0,0,0,-0.0257232287356239,0,0,0,-0.16673082527851,0,0,0,0,0,0,0,0,0,0,0.0473272558533483,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.103715020107276,-0.00373443009136202,0,0.117704694048394,0,0,0,0,0,0.010758403011444,0,0,0.0929956036848231,0,0,0,0,0,0.0380475936097593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788169906724807,0,0.192478624719928,0.0962034620928338,0,0,0.0814334863400369,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0944873465196797,0,0.264890572163623,0,0,0,0.0398054242355482,0.101253580453616,0,0,0,0,0,0,0,0,0,0.0862528981861533,0.155188789570408,0,0,0.0114604200761873,0.0249804664195678,-1.73472347597681e-18,0,0,0,0,0,0,0.0459177390835173,0,0,0,0,0,0,0,0,0,0,0.0948564351727689,0,0,0,0,0.00347631716375088,-0.0159721160953009,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0196875337459289,-0.0178421961776675,0,0,0.0157611987780978,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0208225950434053,0,0,0.0834648918613508,1.73472347597681e-18,-0.0134434666825923,0,0,0,0,0.110620791057805,0,0,0,0,0,0,0.0183591796646515,0,0,0,0.0027233550804329,0.00892028842691611,0,0,0,0,0,0
X600690.SH,0,0,0,0.0654183367738528,0,0,0,0,0,0,0,0,0,0,0.0386795723556837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113141309168991,0,0,-0.0234240630537319,0,0,0,0.0393027219124672,0,0,0,0,0.0203078090807511,0,0,0.119361632702481,0.0145010061740749,0,0,0,0,0,0,0,0.00568388484846539,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419351215002408,0.0720589622047554,0.211141340017808,0,0,0,0,0,0,0,0.0592796192198463,0,0.131481147868297,0.037057158171362,0,0,0.0461882153771909,0.0567929273178788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000606984525414656,0.0503149952563094,0,0,0,0,0,0
X000100.SZ,0,0,0.0815645644846655,0.0204813984121557,0,0.0629870295119746,0,0,0,0,0,0,0,0,0.0580946272740962,0,0,0,0.0310399522694864,0,0,0,-0.0416704839396399,0,0,0,0,0.0655126979732488,0.312973581348741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403307644510885,0,0,0,0.100830769456528,0.00880186349805986,0,0,0,0.0286950562174601,0,0,0,0,0,0
