,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002292.SZ,X000568.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600031.SH,X600372.SH,X000559.SZ,X600177.SH,X002074.SZ,X002456.SZ,X002506.SZ,X002475.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X002426.SZ,X002007.SZ,X300124.SZ,X600522.SH,X002085.SZ,X000050.SZ,X002294.SZ,X600867.SH,X600089.SH,X002508.SZ,X000981.SZ,X600498.SH,X000869.SZ,X002249.SZ,X601877.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0580059700520704,0,0,0,0,0,0,0.334316783032395,0,0,0,0,0,0,-0.0358758120744625,0,0.222565859390208,0,0,0,0,0,0.0271988702323748,-0.185351906604434,0,0,0,0,0,0,-0.101302767937853,0,0.317546230086507,-0.0639393097793637,0.10638202023428,0,0,0,0,-0.0877483185198636,0,0,0,0,0,0,0,0,0.00949532687790355,0,0,0,0,0,0,0
X600104.SH,0.0402911675879465,0,0.0315964114170341,0,0,0.0286601917604258,0,0.129901788737807,0,0.165612354822123,0,0.0845014778391839,0,0.0447585813599644,-0.0976714912924383,0.00469453986938662,0,0,0,0,0,0.0424335301248712,0,0,0,0,0,0,0,0,0,0,-0.0311455797210813,0,0,0,0,0.0278802774116667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028137766094194,0.0601499105377208,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00884209587937969,0,0,0,0,0,0.0410388298742298,0,0,0,0,0.0755340907141169,0,0,0,0.0367012467606004,0,0,0,0,0,0.0819644544663189,0,0,0.0453162463378797,0,0,0,0,0,0.0938164650697477,0.0353582582055843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287237018332954,0,0.0222563879941744,0.0450556642007949,0,0,0,0,0,0
X000858.SZ,0.177316423993874,0,0,0,0.318220763417212,0,0,0,0,0.238731691007573,0,0,0,0,0,0.256065439200519,0,0,0,0,0,-0.0113708279639354,0,0,0,0,0,0,0,0,0,-0.0348981251319082,0,0,0,0.0286033130935118,0,0,0,0,0,0,0,0.0160593357055329,0.174713689745314,0,0,0,-0.0315556257133532,0,0.0173952935774666,0,0,0,0,0,0,0
X002304.SZ,0.146754240186279,0,0,0.633158445056853,0,0,0,0,0,0,0,0,0,-0.0123408524778854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861069210239004,0,-0.0517309968016781,-0.0155134021068955,0,0,0,0,-0.0406846077621366,0,0,0,0,0,0,0,0,0,0,0,0,0.0440410407914086,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.032876111716172,0,0.14852186065519,0,0,0.128118594278327,0,0,0.0247287087889813,0,0,0,0,0,0.0302413534191358,0,0,0.031072206852761,0.041128734786917,0,0,0,0,0,-0.0123989172651635,0,0,0,-0.0396264555735636,0,0,0,0,0,0,-0.0278455698671337,0.28456304560999,0,0,0,0,0,0,-0.00882300963521362,0,0.0265662990844572,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0731045424486922,0,0,0,0.0485080856920704,0,0.00482438976149287,0.293870998917573,0,0,0.0441448909275304,0,0.113382456689462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116594935064102,0,0,0,0,0.0013196551964483,0,0,0,0,0.062888755528965,0,0,0,0.0365084506998008,0,0,0,0,0,0
X000625.SZ,0,0.69399275972351,0,0,0,0,0,0,0,0.0603741000994212,0,0.336473886650756,0,0,0,0,0.183560507411642,0,0,0,0,-0.0224682259403294,-0.142412675674336,0,0,0,0.17727958289704,0,0,0,0,0,0.0415947517555004,0,-0.0484809445298366,0.0761131828545624,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240608917424272,0.12740955268376,0,0,0,0.0844729168779589,0,0
X000063.SZ,0,0,0,0.137602412854038,0,0,0,0.0458994298055048,0,0.108244359257058,0,0,0,-8.67361737988404e-19,0.0897234670073707,0,0.056513654281673,0,0,0,0,0,0.0490508543821819,0,0,0.0704184831621002,0,0,0,0,0,0,0,0.0547179130175425,0,0,0,0,0,0,0,0.0544874905853659,0.0646590909246544,0,0,0,0,0,0.0361088542132794,0,-0.00782477424304242,0.0044875385377433,0,0,0,0,0,0
X600690.SH,0,0,0,0.116345084415276,0,0,0,0,0,0,0,0,0,0,0,-0.0252068178967446,0,0,0,0,0,0,0.149445486739663,0,0,0,0,0,0,0,0,0.0729895981810841,0,0.0430844980179938,0,0.0418026867771389,0,0.0361470776351756,0,0,0,0.0879052752240597,0,0,0.135102093035486,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.2882276117921,0,0,0,0,-0.029571842231196,0,0,0,0,-1.73472347597681e-18,0,0,0.174540595225683,0,0.0661114456628304,0,0.0791192327409398,0.0180835027527455,0,0,0,0,-0.233887861890761,0,0.00598634014019094,0,0,0,0,0.0708609773908817,0.0649594330010839,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608705605930213,0.0413653753261356,0,0,0,0,0,0
X600741.SH,0,0.267581721123494,0,0.025535406047658,0.0953221316612688,0,0,0,0,0,0,0,0.0695805823770953,0,0,0.0913275234140003,0,0,0,0,0,0,0.143520192088072,0,0.0097988073442382,0.0611554481494543,0,0,0,-5.42101086242752e-20,0,0.0890301044700261,0,0,0,0,0,0.0774495779445854,0,0,0,0,0,0,0,0,0,0,0,0,0.00413367275611623,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.113173489734238,0,0,0,0,-0.0792003388214482,0.195726164302529,0,0,0,0,0,0,0.0686690176467554,0,0.00447579485708919,0,0.207016055763928,0,0,0.061347227382986,0,0,0,0.0687127096602986,0,-0.00584252420165662,0,0,0,0,0,0.0532891387355395,0,0,0,0,-0.229651900757991,0,0,0,0,0,-0.151304919941464,0,-0.0144884001984954,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270943260890983,0,0,0,0,0.17202469852663,0,0.187405530858555,0,0,0,0.02438053264872,0,0,0,0,0,0,0,0,0,0.0812924303926652,0,0,0,0,0,0,0.0221494313773342,0.101398326445155,0,0.0268780839025804,0,0,0.235950450969868,0,-0.0699516466213463,0.0400987054817685,0,0,0,0,0,0
X002292.SZ,0,0,0,0.104068937076689,0,0,0,0,0.389445551175389,0,0,0,0,0,0,0,0,0,0.096590795070831,0,0,0,0,0,0,0,0.0358819371268298,0,0,0,0,0,0,0,0,0,0,0.24916440517587,0,0,0,0,0.0401107631619344,0,0,0.285423878461345,0.218157823121991,0,0.127815753341668,0,0,0.114436873741725,0,0,0,0,0,0
X000568.SZ,0.469400060631778,0,0,0,0.0992215408995791,0,0,0,0,0,-0.261289655265983,0.0275499374350283,0.0595193929270964,0,0,0,0,-0.0766106338396731,0,0,0,0,0,0,0.0348891642410472,0,0,0,0,0,0,0.0802730931918072,0,0,0,0.033963480325528,0.0662429099479541,0.0261668341759757,0,0,0,0,0.166304334854319,0,0,0,0,-0.152979155000547,-0.0527741933202246,0,0.0391824740297529,0,0,0,0,0,0,0
X002241.SZ,0,0,0.114603085162009,0,0,0,0,0,0,0,0.165017594393857,0,0,0.110289702828389,0.111755689147885,0,0,0,0.109628282781273,0,0,0,0.0258429538704448,0,0,0,0,0.0214566126305299,0,0,0,0.0496979312595224,0.189832262407884,0,0,0,0,0.0265845449381689,0,0,0,0,0.0595224246182375,0,0,0,0,0,0,0,0,0.117467706038746,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.341170645432427,0,0,0.0881247592152266,0,0,0,0,-4.33680868994202e-19,0,0.0300212503637833,0,0,0,0,0.0682458129206827,0,0,0.000427531143143954,0,0,0,0,0,0,0,0,0,0,-0.043300868837481,0,0.0171148622647677,0,0,0,0.0223713302946937,0.0364192375290644,0,0.027214408645678,0,0,0,0.0637292638195922,0,-0.00457538100586942,0.01951252126344,0,0,0,0,0,0
X002236.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.16165257844053,0,0.148001788377423,0,0,0,0,0,0,0,0.0914661202382991,0,-0.0719133727631883,0,0,0.0669337528134708,0,0.0670923432474823,0,0,0,0,0,0,0,0,0,0,-0.020828054508319,0,0,0.0229100572684542,0,0,0,0,0,0,0,0,0,0,0,0
