,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X600487.SH,X600498.SH,X000100.SZ,X000661.SZ,X600809.SH,X002456.SZ,X002179.SZ,X600867.SH,X600566.SH,X000625.SZ,X000596.SZ,X300146.SZ,X300142.SZ,X000157.SZ,X600177.SH,X002180.SZ,X002294.SZ,X300136.SZ,X600372.SH,X600089.SH,X600066.SH,X002506.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0.112402893365571,0.0978500341384112,0,0,0,0,0.0510807019444959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756767985869494,0,0,0.0323321691664349,0.0965454697456869,0,0.0153212013712025,0,0,0,0,0,0.0505019661503495,0,0,0,0,0,0,0.00852156253401995,0,0,0,0,-0.0197404479015828,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.107304107306964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154766872959498,0,0,0.0781475952160815,0,0,0.31744278324033,0,0,0,0,-0.113056441278193,0.134130441393441,0,0,-0.0117770804428614,0,0,0.205922186440795,0,0,0,0,0,0.624228705515499,0,0,0.114219928907037,0.00953514962194185,-0.0245889221844989,0,0,0,0,0,0
X002236.SZ,0,0,0.616509699790146,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.458739052333451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187088285394757,-0.0321992728038296,0,0,0.051771160222622,0,0,0.104758522829606,0,0,0,0.0185052990671945,0,0,0,0,0.028217328585713,0,0
X300124.SZ,0,0,0,-0.214421706227493,0,0,0,0,0.444923148069347,0.0638201732262754,0,0,0,0,0,0.219930275895314,0,0,0.0218686308829449,0.0359315669214966,0,0,-0.00937373765243195,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.31187025431418,0,0,0.104478668489638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227362838717573,-0.0314810855727444,0,0,0,0,0,0
X002008.SZ,0,0,0.101502119806111,0,0,0.17669600712035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245043509635951,0,0,0,0,0,0,0,0.15299722057818,0,0,0.0645013332599675,0.162184126980998,0,0,0,0.193445229571274,0,0.0256413124104526,-0.0380543274924586,0,0,0,0,0,0,0,0,0,-0.00967411908784999,0.0517969355106511,0,0,0,0,0,0
X002007.SZ,0.144982507577914,0,0,0,0,0,0,0,0,0,-0.179831931044329,0,0,0,0,0.130621115079376,0,0,0,0,-0.230744143456243,-0.0135619196525252,0,0.327977516533102,0,0,0,0,0,-0.0738463493800394,0,0.297890538134237,0,0.135635471004876,-0.0118577468682654,0,0,0,0,0,0.0220485017623318,0,0,0,0,0,0,-0.0357243601385182,0,0,0,0.00942851941727344,-0.0526427969027929,0,0,0,0,0,0
X600487.SH,0.106192375896474,0,0.0650102883529444,0,0,0,0,0.32923505591029,0,0.26723835003846,-0.0553336104026542,0,0,0,0.0377429778422542,-0.259255277975871,0,0,0.0339532248632658,0,0,0,0.44826317190228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100218848599978,0,0,0.0810766017394707,0,0.292995111670173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,-0.0955418905132921,0.193814762624173,0,0,0,0,-0.247710847617715,0.0546053539014013,0,0.429255613924748,0,0,0,0,0,0,0,-0.0882333818107368,0,0,0,0,0,0,0,0,-0.0360836804569745,0,0,0.0648528828921664,-0.00155279375534438,0,0,0,0,0,0,0,0,0,0.311600782548197,0,0,0,0,0,0,0.0507701052195494,0,0,0.0878759910114661,-0.0130350623105288,0.0661524445351462,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.115703679900191,0.0153998918929979,0.0545915836422433,0,0.058846712450046,0,0,0,8.67361737988404e-19,0,0,0,0.0193218869044583,0,0,0,0,0,0,0,0,0,0,0.0359136542774205,0,0.202100837307413,0,0,0.0919445419190594,0,0,0,0,0.0183447078808079,0.0692446223108584,0,0,0,0,0,0,0,0.265351432386813,0,0.00415150881678862,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.139884685489743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187199135385191,0,0,0,0,0,0,0,0,0,0.249489165385296,-0.410490238236994,0.234656296268177,0,0,0.261966296084453,0,0,0,0,0,0,0,0,0,0,0,0.116377612622719,0,0,0,0.0525130247366626,-0.00758857102736706,-0.0717107302956748,0,0,0.740887464728432,0,0,-0.406935472261887,0
X600809.SH,0.404485519904907,0.0392313291520657,0,0,0,0,0.260631588463561,0,0,0.0141910337082001,0,0,0.0241082518361663,0,0,0,0.0747628784262242,0,0,0.0337706428886376,0,0,0,0,0.0192423052990016,0,0,0,0,0,0,0,0,0.074535449911948,0,0,0,0,0,0.0586885630317057,0,0,0,0,0,0,0,0,0,0.0696696587642593,0,-0.028580883726431,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.122853346049016,0.259105313436866,0,0,0,0.0830551295871788,0,0,0,0,0.00120841318767659,0,0,0,0,0,0,0.0304627225697422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379950295902754,0,0,0,0,0,0,-0.149947065426844,0,0.327338585955883,0,-0.00299109556912659,-0.000864169754583094,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192632144754359,-0.016071503481437,0,0.130960172394764,0,0,0,0,0,0.120786732998017,0.160509196111683,0,0,0,0,0,0,0.0265166722290221,0,0,0.063833231949711,0,0,0,0,0,0,0.317733143006702,0,0,0,0,0,0.121831130388617,0.136321311309506,0,0,0,0,0,0,0,-0.0402765329051586,0,0
X600867.SH,0,0,-0.312998715506534,0,0,0,0.0393414313988811,0,0,0,0,0,0,0,0,0.373169367668865,0,0,0,0,0.15688102225396,0.636029887555154,0,0,0,0,0.208179528679842,0,0,0,0,0,0,0,0,-0.290709683004925,0,0,0.38272004355947,0,0,-0.2231979488555,0,0,0,0,0,0,0,0,0,-0.0870438438304753,0.371508915561345,0,0.135387213999689,0,0,0,0
X600566.SH,0,0,-4.33680868994202e-19,0.386489361469696,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0682754269838961,0.116247050123881,0,0.187477649845062,0,0,0,0,0,0,0,0.0790209600340618,0,0.0375728149911226,0,-0.156929337114448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384238962226307,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0905387534555414,0,0,0,0,0,0,0,0,0.0850739125212047,0,0,0.131281670554587,0,0,0,0,0.0494635733544864,0,0,0,0,0,0,0,0,-0.051907434589954,0,0.130716955664291,0,0,0,0,0,0.0516811949472256,0,0,0,0.0284044062495909,0.321397102355162,0.0465897823437182,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.4967078330503,0.345921912663549,0,0,0,-0.0210727219846664,0,0,0,0,0,0,0,0.161145639402538,0,0,0,0.0158446629063248,0.0283789514662294,0,0,0.0112391502578034,0,0,0,0,0,-0.0102618697109385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865567462268897,0.0545689751185138,0,0.026808973512641,0,0,0,0
X300146.SZ,0,0,0,0.0808699368105607,0.167165799184135,0,0,0,-0.109103266526081,0,0,0.137403051051816,0.445782676786663,0,0.189670940174448,0,0,0.00846817988971007,0,0,-0.069470780863312,0,0,1.38777878078145e-17,0.239434754768648,0,0,0,0,0,0.0953146103844066,0.0370687388050593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296960155322868,0,0,0,0,0,0,-0.0848403783068024,0,0,0,0,0.165243752936182,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.362489095808768,0,0,0,0.337887113830625,0,0,0.0540769502276777,0,0,0,0,0,-0.23266888282162,0,0,0,0,0,0,0,0,-0.115397283117649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780002653370264,0,0,-0.0113945718065317,-0.158936041599463,0,0,0,0,-0.382114516713759,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0162530918144415,0,0,0,0,0,0,0,0,0,0,0,0,0.0279902217592943,0.0829915154756366,0,0,0,0,0,0,0,0.192481057863191,0,0,0,0,0.141950534886986,0,1.73472347597681e-18,0,0,0.001732299357566,0,0,0.0890195427921402,0,0.057372832764044,0,0.169503510800465,0,0.00312535939141274,-0.0354521224814867,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0495430756076479,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0120422105466217,0,0,0,0,0,0,0.0654954155760085,0,0,0,0,0.0721643685255094,0,0.0359920629357221,0,0.136032870688233,0,0.0115872938310588,0.0406542720082882,0,0,0,0,0,0,0.0123371056047564,0,0.0196312751542991,0.161914422455175,0,8.67361737988404e-19,-0.00147043734603884,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0294333297514261,0,0,0,0,0,0,0,0.0353102341724872,0,0,0,0.0729888963508206,0,0,0,0,0,0.0266601944306323,0,0,0,0,0.0879987267526546,0.283447754750084,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.290761332964089,0,0,0.266001400285183,0,0,0,0,0,0,-0.0221234647542152,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0514203013907891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349241969187855,0.341273369431851,0,0,0.0920591620823855,0,0,0,0,0,0,0,0.0760147943399874,0,0,0.0994713353182569,0,0,0,0,0,0.0308516697807969,0,0.105287170346317,0,0.006983511881609,-0.041411044490255,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0748839849296439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872542655908443,0,0,0,0,0,0.644569998436541,0,0,0,0,0,0,-0.0732644561582614,0,0,0,0,0,0,0,0,0,0,0.526253594899537,0,0,0,0,-0.0143194594159032,-0.153361975573483,0,0,0,0,0,0
X600372.SH,0,0,0.08854260422581,0,0,0,-0.00470757928327149,0,0,0,0,0.34547682475387,-0.170554280627841,0,0.0664208177314802,0,0,0,0.236216327840238,0.173357826929766,0,0,0,0,0,0,-0.0607353759056328,0,0.0743621271795587,0.04852482257632,0,0,0,0,0,0,0,0,0,0,-0.0362192395626922,0,0,0,0,0,0,0.00514362203840114,0,0,0,0.00954835817751381,0.00901197033687766,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00567026888798456,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0930498644013515,0,0,0,0,0.0114118783664474,0.136963856861514,0,0,0,0,0,0.0175618957361015,0,0.141964134782164,0,0,0,0,0,0,0.0754937163406474,0,0.131380535310316,0,0,-0.00490816976211083,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.325798230141281,0,0,0,0,0,0,0,0,0,0,0.409824115510095,0,0,0,0,0,0,0.217763869300868,0,0,0,0,-0.172679634119327,0,0.0171357769791292,0,0,0.0597347178314898,0,0.115233471918819,0,0,0,0.111017679995485,0,0,0,0,0,0,0,0,0,0,0,-0.028777110322321,-0.00147663866048435,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.215377789337953,0,0,-0.0566766697895512,0,0,0.105729533367044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538218150038703,0,0,0,0.115587394303111,0,0,0,0,0,-0.111330009093879,0,0,0,0,0.0871040744934497,0,0,0,0,0.0436547961944697,-0.0491593817365433,0,0,0,0,0.319980399297458,0
X600522.SH,0,0,0.00157262483616457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739755656467318,0,0,0,0.0345286122209263,0,0,0,0,0,0,0,0,0,0,0.0333188865369993,0,0.322926318209626,0,0,0,0.137621079947646,0,0,0,0,0,0,0.150026540962367,0,0.218962441108654,0,0,-0.0228122215625583,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0562013788924515,0.00409496905681532,0,0,0,0,0,-2.16840434497101e-19,0.0658179962694687,0,0,0,0.0774502226856673,0,0,0,0,0,0,0,0,0,0,0,0,0.241568912565989,0,0,0,0,0,0,0,0.166842672530451,0,0,0,0,0,0,0.0420931984930938,0,0,0,-0.0137015342243767,0,0,0,0,0,0,0
X000977.SZ,0,0.0439416065307688,0,0,0,0,0,0,0.51683139529584,0,0,0,0,0,0,0,0,0,0.592713604351631,0,0,0,-0.101260225382291,0,0,0,0,0,0,0,0,0,0.0186751572958601,0,0,0,0,0,0,0,0,0.208132745661796,0,0,0,0,0,0,0,-0.0361559821698593,-0.0173407483452107,-0.016524675619739,0,0,0,0,0,0,0
X600699.SH,0,0,-0.0231216312276867,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.150607313598962,0,0.147036212774372,0.0752807693128524,0,0,0.135562154380841,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.159703298306107,0,0,0.0169872452980403,0,0,0.00450915546017107,0,0,0,0,0,0,0,0,0,0,0,0,0.00302683999330345,-0.00750755818323882,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0374359422033345,0,0,0,0,0,0,0,0,0.279226720959721,0,0,0,0,0,0,0,0.111223157859447,0.126164339239121,0.217726991864398,0.0370644103264394,0,0,0,0.12387214825425,0,0,0,0,0,0.0356397682740651,0,0.0375757493953599,0,0,0.0656841558406536,0,0,0,0,0,0,0,0.00231712042419975,-0.0432998095414682,0,0,0,0,0,0
Change_TY3M,0,0,0,0,1.73472347597681e-18,0,0,0,-0.069674801146768,0,-0.00785285545786454,0,0,0,0,-0.0061545078364709,0,-0.383815727203848,0.137976446863827,-0.104858302252947,0,0,0,0,0.0156583616907356,0,0,0.130785296527984,0,0,0.0461782774636294,0,0,0.0461358260428019,0,-0.0202436338022213,0,0,0,0,0,0.203855056461447,0,0,0,0,0,0,-0.124540773741519,0,0,-0.0340602056734201,-0.249766424899131,0,0.267008716433148,0,0,0,0
Slope,0,0.416627503838669,0,0,0.20521779778162,0,0,0,0,0.249322033890435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89440809640813,0,0,0,0,0,0,-0.0995215982920346,6.93889390390723e-18,0,0,0.377213369858646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633762712843594,0,0,0,-3.0496953054309,-5.30896754081193,0
TED,0,0,0,0,0,0,0.0411001387571009,0,0,0,0,-0.002258806909119,0.0408485891245694,0,0,0,0,0,0,0.340299677753791,0,0,0,0,0,0,0,0,0,-0.012162103988434,0,0,0,0.164269295043394,0,-0.252993280579127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352196549745185,-0.865606387213817,0.172381485441315,0,0,0,0,0,0,0
RealEstate_excess,0,0.0539923795804449,0,0,0,0,0,0,0,0,0,0,0,0,0.0621478044419222,0,0,0,0,0,-0.0587823162153476,0,-0.0121786540602156,0,-0.0615453427469,0,0,-0.00259404044353066,0,0.135987719721408,0,0,0,-0.103490690029115,0,0.099319959054978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652623289213042,0.00508684287299725,-0.0207840735127228,0,0.134118250254905,0,0.0175098230809654,0,0
MKreturn,0,0,0,0,-0.01869770622716,0,0,0,0,-0.151045040928135,0,0,0,0,0,-0.237644817144472,0,0,0.046670072226561,-0.0437533935951167,0,0,0,0,0,0,0.142662509566321,0,0,0,0.211827673907705,0,0,0.0365656742160621,0,0,0,0,-0.0514272211370333,0,0,0,0,0.131812020679761,0,0,0,0,0,0,0,0.00288494907890139,-0.0525364791228716,0.0764307059489847,0,0,0,0,0
MKvol,0,0.00245808417312263,0,0.000395246390056277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000333650324454622,0,0,0,0,0,0.000670729509974061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231900881184299,0.00275068009994215,0,0,0,0.0286234139640749,0.0112858238452847,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0665967305558726,0,0,0,0,0,0,0,0,0,0.055283446558704,0,0,0,0.0230617676718031,-0.0110785825226288,0,0,0,0.0415046570921394,0,0,0,0,-0.0189007807895579,0,-1.73472347597681e-18,0,-0.046664959945934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862678453615955,0.113179013031276,0,0,0,0,0.143602079102507,0
CarbonVol_Guangdong,0,0,-0.0340920485155694,0,0,0,0,0.0528278565565098,0,0,-0.00319673783728584,0,0,0,0,0,0,0,-0.00562291510946113,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0106741282574283,0,0,0,0,0,0,0,0.0495035475932767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468550535957861,0,0,0,0,0.552794612588315,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.000446133525694472,0,0,0,0,0,0,0,0,0.000683791847816239,0,0,6.7762635780344e-21,0,0,0.000445518168427534,0,5.42101086242752e-20,0,0,0,0.00227593375057692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389999141547887,0,0,0,-0.00814305569692865,0.00397419648939794,0,0,0,0,0.0708471410409233,0
