,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X300014.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X000661.SZ,X600703.SH,X002241.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X002049.SZ,X300142.SZ,X002179.SZ,X000799.SZ,X600460.SH,X600741.SH,X000157.SZ,X600779.SH,X600584.SH,X600702.SH,X601877.SH,X002007.SZ,X002236.SZ,X002074.SZ,X601799.SH,X002414.SZ,X600183.SH,X300003.SZ,X000800.SZ,X300146.SZ,X600089.SH,X002508.SZ,X002185.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0129539115761231,0.242475474531817,0.0429342941687969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411865745597549,0,0,0,0,0.0905768100670897,-0.0660247445845873,0,0,0,0,0.0746601395490312,0,0,0,0,0,0,0,0,0,0,0,-0.0595491653663289,0,0.0139060351902852,0,-5.42101086242752e-20,0.00656497962349657,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0112561612591104,0.104582333207181,0.293795319669824,0,0,0,0,0,0,0,0,0,0,0.0342090223759976,0,0,0,0.057686897712671,0,0,0,0,0,0,0,0.0449617371719052,0.111287070474911,-0.0264051882518567,0,0,0,0,0,0,0,0,0,0,0,-0.0736562062003954,0,0,0.0538315093550017,0,0,0,0,0,0.00742997740402228,0,0,0,0,-0.0498129116350056,0,0
X002415.SZ,0,0,0,0,0.125354118654866,0,0,0,0,0,0.166459136724508,0.0414162297061577,0.0560284589137529,0,0,0.08313195703847,0,0,0,0,0,0,0,0.0126795850574779,0,0,0,0,0,0.0951856624955444,0,0,0,0,0,0,0.0511299163837155,0,0.0480157210078344,0,0.029932833037696,0,0,0,0,0,0,0,0,0.0959821595818176,0,0,0,0,0,0,0.0109193982936806,0,0
X600809.SH,0,0,0,0,0,0.0704806202172931,0,0.160448170780474,-0.0856435656986915,0,0,0,-0.00257866088557463,0,0.0890428522297153,0,0,0,0,0,0,0,0,0.0275468354352942,-0.141855364593529,0,0,0,0,0.475947070110606,-0.0465869335283952,-0.161241266742354,0,0.0585488738143308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366642285918135,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0323024083646812,0,0,0,0.0345648934874155,0,0,0,0,0,0,0.150566888237951,0,0,0,0,0,0,0,0,0,0,0,0,0.13522128299443,-0.0787576106082981,0,-0.0156893860253473,0,0,-0.242082935835266,0,0.0322527929154331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07232044553311,0,0,0,0,0,0,0
X000568.SZ,0,0.703090840644571,0,0.0487498208231985,0,0,0,0.0181919065313043,0,-0.223933248287413,0,0,0,0,0,-0.0147133659374438,0,0,0,0,0,0,0,0.178995605228173,0,0,0,0,0,0,0,0,0,0,0.0569639339241398,0,0,0,0,0,0.0113036772932488,0,0,0,0,0,0,0,0,0.0360924629924274,0,0,0.010168742469479,0,0,0,0,0,0
X002475.SZ,0.0948443761980008,0,0,0,0,0,0,0,0,0,0,0,0.130499545104298,0,0,0,0,0,0,0.144029459335434,0.0909387978961498,0,0,-0.0185473277976708,0,0,0,0,0,0,0.0252070483895619,0,0,0,-0.05829543615937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666817181840567,0,0,0,0,0.0762949953136155,0,0
X002304.SZ,0,0,0,0.381868311410255,0.122739878934768,0.104771379189305,0,0,0,0,0.182931006583584,0,-0.226194511959669,0,0,0,0,0,0,0.404251314582331,0,0,0,0,-0.0777216929825745,0,0,0,0.321126361172306,0,0,0,0.111138103554628,0,0,-0.0476306771307269,0,0,0,0,-0.0535627577727057,0,0,0,0,0.121653938053069,0,0,0,0.0251023661596707,0,-0.154349097518328,0.039421781712059,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.137764766544931,0,0,0,0,0.049495299082473,0,0,0.0471612580810927,0,0,0.0858968418545768,0,0,-0.0172745205923525,0,0,-0.0597794103241391,0,0,0,0.0721100380647237,0,0,0,0.0776293126014945,0,-0.0970615653177511,0,0,0,0.0353781018774988,0,0,0,0,0.0978232426730512,0,0,0,0,0,0.0908346880567443,0,0,0,-0.0470790308616253,0,0
X600104.SH,0,0,0,0,0,0,0.0156694031388415,0,0,0,0,0.0842398369434813,0.0215617425751178,0,0.0251678972766765,0.0658781332141117,0,0,0,0,0,0,0,-0.0270674432233466,0,0.0935836145211016,-1.73472347597681e-18,0.125026422192446,0,-0.0616438111678523,0,0,0,0,0,0.0738197002184827,0,0,0,0,0,0,0,0,0.0208432178221224,0,0,0,0,0,0,0.0939265636895502,1.73472347597681e-18,0,0,0,0,0,0
X600690.SH,0,0,0.348664534131813,0,0.168412547015759,0,0,0,0,0,0,0,0,0.292818560625189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323611079237769,0,0,0,0,0,0.0129678667386393,0,0,0,0,0,-1.73472347597681e-18,0,-0.00106733030978913,0,0,0,0,0,0,0,0,0,0,0.00604088604347653,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0197210572955885,0,0,0,0,0,0,0.11374119863726,0,0,0,0,0.0217363932030051,0,0,0,0.00995701668015916,0,0,0,0,0.0822330580271571,0,0,0.104849289058113,0.219899732443355,-0.0502613676098118,0,0.0405166055207787,0,0,0,0,0,0.196067997733523,0,0,0,0,0,0,0,0,0,-0.0993391729329675,0,0,0,0,0,0,0
X300014.SZ,0,0,0.068357793862806,0.121640828177556,0,0,0,-0.181670328437199,0,0,0,0,0,0,0.277736743914853,0.199981812771295,0.0260784027943035,0,0,0.0509069414184555,0.269969390005538,0,0,0,0.044002979123881,0,-3.46944695195361e-18,0,0,0.0207110584853449,0,-0.0568993152773104,0,0,0,-0.0161459212350043,0,0,0,0.253285402493256,0,0,0,0,0,0,0,0,0,0,0,0,0.00826666256330736,0,0,0,-0.0436661579266398,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0919296161724141,0,0,0,0,0,0,0,0.13820713632723,0.0122403622691036,0,0,0,0,0,0.221783637354273,0,0.0326744348190345,0,0,0.0653201532309406,0,0,0.0447786269056057,0,0,0,0.178173311073042,0,0,0,0.139888713268587,0,0,0,0,0,0,0,0,0,0,-0.0238616701081174,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0912621224017992,0,0,0,0,0,0.0661086826459971,0.167425355739254,0,0,0.0410588043911323,0,0,0,0,0,0,0,0,0,0,0,0,-0.21011981378892,0.150487498112709,-0.01798099674345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299324750657437,0,0,-0.0637325312728354,0,0,0,0,0,0
X000625.SZ,0,0,0.0247397714906161,0,-0.120728298744864,-0.3480679238439,-0.14514674124588,0,0,0.8712072933303,0,0,0.397580896383092,0,0,0,0,0,0.0725607825596014,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.196414639607076,0,0,0,0,0,0,0,-0.127263359960866,0,0,0,0.520012401927738,0,0,0,0,0,-0.0295647856455862,0,-0.529148838328835,0,0,0,-0.0542871503774763,-0.0518132705534548,0,0,0,0.146259546187733,0,0
X002371.SZ,0,0,-0.116401754448063,0.100714095199074,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0107564743871532,0,0,0,0.339226165766022,0,0,0,0.0617483448353336,-0.0111459378392283,0,0,-0.0371811514604633,0,0,0,0.19240516687959,0,0,0.205277738966078,0.0334563313426914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313978076080893,0,0,0,0,0,-0.0957383161539472,0,0
