,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600741.SH,X000100.SZ,X002241.SZ,X002506.SZ,X600066.SH,X600031.SH,X002236.SZ,X600118.SH,X000559.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002456.SZ,X002007.SZ,X002074.SZ,X002129.SZ,X000869.SZ,X300146.SZ,X600498.SH,X601877.SH,X002426.SZ,X002085.SZ,X000550.SZ,X002008.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0445433657868377,0,0.104704080484731,0,0,0.135907185000706,0,0,0,0,0,0.277868798715226,0,0.0395073447844285,8.67361737988404e-19,0,0,0,0.0490877858814484,0,-0.0343929504874819,0,0,0,0,0,0,0,0,0,0.0674394719947521,0,0,0,-0.00357564408257084,0,0,0,0,0,0,-0.048823900279468,0,0,0,0,0,0.0234132397639088,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.126930526746967,0,0,0,0,0,0,0,0,0.0843065447964788,0.149894463477339,0.0786578946012227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466821556051298,0,0,0.129151841758709,0,0,0,-6.93889390390723e-18,6.93889390390723e-18,0,-0.0209963108295336,-0.00109966018096592,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0753858264472176,0,0.0941506141363571,0,0,0.0520758409474918,0,-0.071763176967984,0,0.300675562813701,-0.0288211730940726,0,0,0.0280106802608935,0,0,0,0,0,0,0,0,0,0,0,0,0.319161390453778,0,0,0,0,0,0,0,0,0,0,0.0624963068544175,0,0,0.158781559490696,0,0,0,0.00501427962427017,0.0183311282639726,0.0827463691168597,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208783737604279,0,0.123351293562781,0.0558905158367837,0,0,0,0,0,0.00188507515697115,0,0,0,0,0,0,0,0.111446813892859,0,0,0,0,0.054176313059908,0,0,0,0.163905553497337,0.0855414626341836,0,0,0,0,0,0,0.063677189398648,0,0,-0.00625437685518864,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.170496970108984,0,0,0,0,0.421370007461884,0,-0.0214126003116511,0,0,-0.0041852200205851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340389553457355,0.10691788013369,0.0695045893918299,-0.0954200706423348,0,0,0,0,0,0,0,0,-0.00966429859710845,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.135881207589285,0,0,0,0,0.239415855063862,-5.42101086242752e-20,0,0,0,0,0,0.0328214762061028,0,0,0,0,0,0,0,0,0,0.159494580228176,0,0,0,0.00886452255137946,0,0,0.0737214451069965,0,0,0.0895192284358814,0,0,0,0,0,0,0,0,-0.0177742010059263,0,0,0,0,0,0
X002304.SZ,0,0.0552307726630246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612881223522852,0,0,0,0,0,0,0,0,0.222729673508722,0,0.166595138781535,0.103873931484599,0,0,0,0,0,0,0.091365041636318,0,0.0518283627832561,0,0,0,0,0,0,0,0,-0.0300985145655046,0,0,0,0,0,0
X600276.SH,0,0,0.0532451299252714,0,0.0405806565719539,0,0,0,0,0,0,0,0,0.0169706527116835,0,0,0,0,0,0.0236640251914581,0.0932823724315669,-0.0406014040411894,-0.190026364180738,0,0,0,0,0.1521965103942,0,0,0.00334721830816921,0,0,0,0,0,-0.0442133678336391,0,0.0224721723255892,0,0.0373247776423597,0,0,0,0,0,0,-0.150892868425453,-0.0286944600598805,-0.00528252607688762,0,0,0,0,0,0
X000625.SZ,0,0,0.201768833256277,0,0.128092190884493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188330212732655,-0.00111888820171542,0,0,0,0,0,0,0,0,0.0024365833537532,0,0,0,0,0,0,0,0,0.0826213739017606,0,0,0,0.000891938608113233,0.184327718596002,0,0.132068342721427,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0264553496210363,0,0,0,0,0,0.0744796404261691,0,0,0,0,0,0.0504938815305428,0,0,0,0,0,0.131625448258113,0,0,0,0,0,0,0,0,0.132878156174328,0.18182554773957,0,0,0,0,0,0,0.0377858209028429,0,0,0,0,0.141661106906207,0,0,3.46944695195361e-18,0,0,0,-0.0172700318293848,0,0,0,0,0,0
