,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X601877.SH,X002129.SZ,X600584.SH,X300142.SZ,X002179.SZ,X002236.SZ,X000157.SZ,X002049.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002008.SZ,X300136.SZ,X002185.SZ,X002456.SZ,X600118.SH,X000977.SZ,X002508.SZ,X300146.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.334717187574941,0.14340684470714,-0.143575088807016,0,0.0269001516771743,0,0,0,0,0.24578095570293,0,0,0,0,-0.0338688423363116,0,0,0,0,0,0,0,0,0.100071910153835,0,0,0,-0.0899521621715119,0,0.0201708829667482,0,0,0,0.0525428834259618,0,0,0,0,0.024525184250269,0,0,0.0361511341224805,0,0,0,0,0,0,0,0,0.0106757209756024,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.152054157966314,0.0271804983427806,0.260422218662981,0,0,0.0510430729367245,0,1.73472347597681e-18,0,0,0,0,-0.0845494125311508,0,0,0.0840800485299525,0.117637860179284,0,0,0,0,0,-0.0271720064706562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200639566440463,0,0,0,0,0.00123986879724024,0,0
X600276.SH,0,0,0,0,0,0,0,0.0907000980170072,0,0,0.0639626677232064,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0212745163023297,0,0,0,0,0,0.129441427988264,0,0,-0.175425013215847,0,0,0,0,0,0,0.103725096398661,0,0,0,0,-0.0527017723752543,0,0.0950354367428677,0,0,0,0,0,0,-0.00559678154734379,0,0
X002415.SZ,0,0,0,0,0,0.118803621502842,0,0,0,0,0.0840329343791818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426949436324629,0.0391028147734175,0,0,0,0,0,0,0.239089875713357,0,0,0,0,0,0.0229916718449335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520573584161278,0,0
X000651.SZ,0,0,0,0,0,0,0.0139796468798016,0,0,0,0,0.104170996053445,0,0,0,-0.0443594841908508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141814999503159,0.0126902554636008,0,0,0,0,0,0,0.0475330961358836,0,0,-0.0615331542396689,0.0229123812992442,0,0,0,0,0,0.100122990780559,0,0,-0.0443858828624926,0,0,0,-0.0188943213606822,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0676474603586303,0,0,0,0,0,0,0,0,0,0,0,0.334336297291457,0,-0.0313690056313471,0,0,0.0542992516668944,0,0,0.105115843743658,0,0,0,0,0.0751593331396063,-0.0175765526687557,0,0,0,0,0.0378065223540127,0,0,0.11657707046243,0.218327794620568,0,0.068112505104426,0,0,0,0,0.10677104939392,0,0.0274077798083145,-0.00557070503464252,0,0,0,-0.00441975284687021,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0682041545374397,0,0,0,0,0,0.190955567564354,0,0,0,0.0754115870761713,0.0807513393202063,-0.106566819079478,0.228202823931397,0,0.151304840397712,0.0505453037371277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386396889135305,0,0,0,-0.0428498760260244,0,0
X000568.SZ,0,0.0938150201362544,0,0,0,0,0,0,0.412815487994329,0,0,0,0,0,0,0,0,0,0.013460833058053,0.14220400171127,0,-0.170543262960991,0.168533995934167,0,0,0,0,0,0.121702296985917,0,0,0,-0.120320352399345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141035794663334,0,-0.109919854509349,0,0.0484717227852121,0,0,0,0.0120433134541576,0,0
X002304.SZ,0,0,0,0,0,0,0,0.208911927822229,0,0,0.112669174165775,0,0,0,0,0,0,0,0.202310392123694,0.0874861227031,0,-0.00452493579488481,0.058675215912886,0,0,0,0,0,0,0,0,0,0,0,0.0171430256844473,0,0,0,0,0,0,0,0.0140869691316554,0,0,0,0,0,0.0790081601939777,0,0,0.0307253093866717,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0517783021947372,0,0,0,0,0.302639094398307,0.473506890612178,0,0.0107591223422384,0,0,0,0,0.0282228212711637,0,0,0,0,0.0611198060075388,0,0,0,0,0,0,0,0.00649388352395244,0,0.128393056264827,0,-0.0486743794367814,0,0,0,0,0,0,0,0,0,0,0.0646571826622695,0,0,0,0,0.011963340392363,0,0
X600809.SH,0.204776857618565,0,0,0.00895552265965838,0,0,0,0.161916570877049,0,0,0,0,0,0,0,0,-0.0733444193183642,0,0,0,0,-0.0587654312893918,0.20736294336802,0,0,0,0.0241998551883468,0,0,0,0,0.150567311914458,0,0,0,-0.050292929048818,0,0,0.186275012760087,0,-0.106478357887463,0,0,0,0,-0.109609131425738,0,0,0,0.0182531535626876,0,-0.0155927187135632,0.0601168534612663,0,0,0,0.0182712563735809,0,0
X600690.SH,0,0,0,0.116809642623389,0,0,0,0,0,0,0,0,0,-0.0820374454374642,0.0856780754686756,0,0,0,0.0264088854909721,0,0,0,0.0919324489586483,0.302660788309919,-0.0590834773690429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821814313634115,0,0,0,-0.0288490370161291,0,0,0,0,0,-0.0203939137156053,0,0,0,0,0.00857736836269258,0,0
X000725.SZ,0,0,0,0.0410596106090297,0,0,0.176451293659286,0,0,0,0,0,0,0.0674266215669693,0,0,0,0,0,0,0,-0.0740331394222396,0,0,0.40503074271365,0.0305199351188959,0,0,0.190346086177929,0,0,0.0369273554359622,0,0,0,0,0,0,-0.0426853135235901,0,0,0,0,0,0.143689556163226,0,0,0,0,0.00483286441174502,0,0,0,0,0,0,0.00188667432796892,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.0950755120983841,0,0.094335149598543,0,0,0,0,0,0,0,0,0,-0.0818009342129585,-0.0973302866893603,0,0,0.0483149369698735,0,0,0,0,0,0.0585157301378685,0,0,0,0,0,-0.0392996933215492,0,0,0,0,0.258805306780863,0,0.0499319952775006,0.0521182748638043,0,0,0.091225224172681,0,0.0573950969716453,0,0,0,0,0.0309548284643542,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.0934575265788592,0,0,0.176837818670408,0,0,0,0,0.0703249828773148,0,0.20749692324549,0,0,0.108438771572132,0,0.00318983944356725,0,0.0289700107345286,0,0,0,0,0,0.0402032279452269,0,0,0,0,0,0,0,0,0,0.0928881617271144,0,0,0,0.162760295484263,0,0,0,0,0,-0.0131726217577982,0,0,0,0,0.00379730612419883,0,0
X000661.SZ,0,0,0,0,0,0,-0.143217959072676,0,0,0.127158190264698,0,-0.219788164968551,0,0,0,0,0,0,0,0,-0.451416946346108,0,0,0.0322299954078759,0,0.241545181003814,0,-0.293186218279964,0,0,0.595061820173095,-0.0347528922585013,0,0,0,0,0.0614058804421452,0.238905908874741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658701343903538,0,0
X000338.SZ,0,0,0,0,0,0,0.163942002613567,0,0,0.00645728275263675,0,0,0,0,0,0,0,0,0,0.00851825191184903,0,0,0,0,0,0,0,0.090195110910024,0,0,-0.0804134547144421,-0.0286435966126991,0,0,-0.0195216681480295,0,0.28049771267051,0,0,-0.065537721246176,0,0.0744276101061077,0,0,0,0,0,0.131927835071549,0,0,0,0,-0.00316825805487901,0,0,0,0.0212591745508561,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0704426304245738,0,0,0,0.00129108619411209,0.112329085794453,0,0,0,0,0.00711964351506757,0,0,0,0,0,0,0,-0.0383613970579441,0,0,0,-8.67361737988404e-19,0,0,0,-0.0303638623806952,-0.0323759395996306,0,0,-0.0167341659323959,0,0.0506395422915932,0,0,0,0,0.104018800099711,0,0,0,0,0,0.00633271142168078,0,0,0,0,0.00723998834626826,0,0
X300014.SZ,0,0,0,0,0,0.0213663088624803,0,-0.0227163349965479,0.121631360237246,0,0,0,0,0,0,0,0,0,0,0,0,-0.124812960265516,0,0,0,0.222932966856382,0,0,0.0926262464758664,0,0,0.274383520831602,0,0,0,0,0,0,0,0,0,0,0,0,0.347092453017021,0,0,-0.24054548995057,0,0.12512026581563,0,0.012858726510555,0,0,0,0,0.0201212052189404,0,0
X002241.SZ,0,0,0,0,0,0.489872475544018,0,0.188569931181869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344062227805016,0,0,0,0,0,0.0132463432645142,0.189838948225175,0,0,0,0,0,0,0,0,-0.0386916558119824,0,0,0,0,0,-0.0246469949422354,0,0,0,0,-0.0380308202519248,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0311983358470843,0,0,0,0,0,0,0,0,0,0,0,0.12094709838578,0.0767213829791988,0.138653843911864,0,0,0,0,0,0,0,0,0.174693130692533,0,0,0,0,0,0,0,0.298116341790418,0,0,0,-0.0905943045435573,0.0679339219023534,0.108115368352335,0,0,0,0,0,0,0.0429166525451707,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333935477700544,0,0,0,0.145745527737571,0,0,0.127070013210914,0,0,0,0,0,0.165721894887694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860540613562371,0,0,0,0,0,0,-0.154454182166089,0,0
X000596.SZ,0,0,0,0,0,0.0626292747443184,0,0.121904287613017,0.0282438181837701,0,0.280643034308241,0.078249136634485,0,0,0.152114251794891,0,0,0,0.115571898992331,0.0234157345081606,0,0,0,0,-0.237241999914278,0,0,0.239206013218956,0,-0.121830731678386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649953517432868,0.221070644228236,0.16584569740359,0,0,0,0,-0.0526556577769744,0.0398636435585222,0,0,0,0,0.0264555158561666,0,0
X600741.SH,0,0,0,0,0,0.0332257692371287,0.142276358953731,-0.0876213594712211,-0.112425926762236,0,0,0,0,0,0,-0.00730636571390989,0,0,0,0,0,0,0,0,0.0385284003400171,0,-0.0631312634295339,0,0,0,0,0,0,0,0.0327608192659433,0,0,0,0,0,0,0,0,0,0,0,0,0.360520577190244,0.121838456797707,0.157746802461989,0,-0.00995732966152425,0,0,0,0,-0.00773338052031543,0,0
X000100.SZ,0,0,0,0.027399505326321,0,0,0,0,0,0,0.153878246138049,0,0.402813919211679,0,0,0,0,0,0.142223990929718,0,0,0,0,0,0,0,0,0.0256373426187387,0.0449762627501701,0,0,0,0.0102132851997522,0,0.0539955441397588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152700066344736,0,-0.0136314240846222,0,0,0,0,-8.67361737988404e-19,0,0
X002371.SZ,0,0,0,0,0,0,-0.0422968163311911,0,0.110744586291375,0,0,0,0.196856478209125,0,0,0.135144465171979,0,0,0,0,0,0,0,-0.0270017191244331,0,0,0.110493372501914,0.107348461460908,0,0.204060221850884,0,0,0,0,0.322467278271355,0.197255308405711,0,0,0,0.0445708169273416,0,0,0,0,0,0.0377994317594684,0,0,0,-0.000985904745783138,0,0.0130111454923101,-0.0689009765805444,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.083348014636978,0,0,0,0,0,-0.161344574287551,0.0355219849624193,0,0,0,0.0699581874785476,0.228082860274542,0,0,0,0,0,0,0,0,0,0.210220811749413,0,0.1463797054788,0,0,0,0,0,0,0.0854092603933135,0,0,0.0825247932693034,0,0,0,0.422191882651768,0,0.0483004155786352,0,0,0.0781131543777832,0.0168743193056301,0,0,0,0.0567391753444172,0,0
X601877.SH,0,0,0,0,0,0.353507613753555,0,0,0,0,0,0,0,0,0.0933513614726184,0,0,0,0,0.0182035132041543,0,0,0.341722070943784,0,0.158153226024856,-0.0038292635030084,0,0,0,0,0,-0.0581765775989824,0,0.119791506469414,0,0,0,0.00614347607646737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063137182608788,-0.0350652451591557,0,0,0,0.0443860959962562,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.328098013620603,0,0.153469191506752,0,0,0,0.0797188158157315,0,0,0.0721788975617585,0,0.102240593047015,0,0,0,0,0,0,0.106534647333266,0,0,0,0,0.102463359457213,0,0.247735088612753,-0.293991398278658,0,0,0,0,0,0,0,0,0,0,0.279988052095867,0,-3.46944695195361e-18,0.0268273794919401,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877750010579292,0.0411577226038336,0.00388164151381244,0,0,-0.220498522349731,0.313956333754962,0,0,0,0,0.120195908932994,0,0,0,0,0,0,0,0,0,0,0,0,0.178736175248032,0.413295447935435,0,0,0,0,0,0,1.0842021724855e-19,-0.0721490956593215,0,0,0,-0.0076515127472035,0,0
X300142.SZ,0,0,0,0,0,-0.174881041769956,0,0,0,0,0,0,0,0,0,0.194821109841468,0,0,0.10423795889569,0,0,0.179144789922583,0,0,0,0,0.575434208506734,0,0.0697489868895771,0.327612057001925,0,0.0736992191932932,0,0.0877388652575445,0.23075035206386,0,0,0,0,0,0,0,0,0,-0.133504336107371,-0.0135333392361015,0,0,0,0.0658672770552649,0,0,-0.0924630506970608,0,0,0,-0.020827450829448,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170847667566924,0,0,0.303530884369742,0,0,0,0.032925645084104,0,0,0,0,0,0,0,0.0209630881526307,0,0.272937767247211,0,0,0,0,0,0,0,0,0,-0.0643930218637162,0,0,0.14710200339594,0,0.195194424999461,1.73472347597681e-18,0.0373074790270749,0,0,-0.103984753786102,0,0,0,-0.0126921463980371,0,0
X002236.SZ,0,0,0,0.191742071147419,0,0.374829502925551,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.175107558411511,0,-0.14629182958059,0.176911048410582,0,0.0388977824918584,0,0,0,0,0.217238810096894,0,0,0,0,0,0.205910780173792,0,0,-0.00223165107836578,0,0,0,0,0,0,0,0,0,0,-0.053128423757808,-0.0450695702212034,0,0,0,-0.0274669500703398,0,0
