,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X000661.SZ,X600809.SH,X600741.SH,X000100.SZ,X002371.SZ,X600183.SH,X300003.SZ,X002007.SZ,X300014.SZ,X000977.SZ,X000596.SZ,X002241.SZ,X002236.SZ,X601877.SH,X002129.SZ,X300142.SZ,X000625.SZ,X300124.SZ,X000157.SZ,X002463.SZ,X600498.SH,X002456.SZ,X002179.SZ,X000066.SZ,X600271.SH,X600487.SH,X600584.SH,X600118.SH,X300136.SZ,X002180.SZ,X600522.SH,X002049.SZ,X002414.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0.00969467324094273,0,0,0,0,0,0,0,0.0557912827161507,-4.33680868994202e-19,0,0,0,0,0,0.108691186809036,0,0.0239552119233079,0.0549801237488428,0,0,0,0,0,0,0,0,0,0.114775870692713,0,0,0,0,0.552660278099199,0,0,0,0.0586612317022961,0.0777924685173317,-0.00047375640041206,0,0,0,0,0,0,0,0.020542875737144,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166871465409167,0,0,0,0,0,0,-0.0244231464984304,0,0.0889481116075339,0,0,0,0.221723790535363,0,0,0,0,0.0139253525849255,0.145000065478786,0,0,0,0,0,0,0,0,0,0,0.133064223347771,0,0,0,0.0778734989248328,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.563372219102095,0,0,0.0773968032537407,0,0,0,0,0,0,0,0.0168577645322973,0,0,0.10435371405271,0,0,0,0.00484812075361591,0,0,0,0,0,0,0.0320588938715756,0,0.0776743880478982,0,0,0,0,0,0,0,0,0,0,0.0333848708898773,0,0.0142363323876892,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.290392073885865,0,0,0,0,0,0,0,0,0.0727002875404446,0,0,0,-0.0304221434347693,-0.0588013138481215,1.38777878078145e-17,0,0,0,-0.0282868383530814,0.0299906215940145,0.030838011041986,0,0,0,0,0,0.212251885025242,0,0,0.0569675614133765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039047188777438,0.00502690835537587,0,0,0,0.109467879508393,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0522148136921298,0,0.00615663171324101,0,0,0,0,0,0,0,0,0,0,0.103136428986343,0,0,0,0.0912337294128053,0,0,0.0200600166609838,0,0,0.180897815390338,0,0,0,0,0.0980968534289204,0,0.0571166956428864,0,0,0,0,-6.93889390390723e-18,0.0995627718111239,0.0527976728893464,0,0,0,0,0,0,0,0.0427489816547565,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0200371102950187,0,0,0,0,0,0,0,0,0.180906988873709,0,0,0,0,0,-0.065675670537554,0,0,0,0,0,0,0,0,0.26988598019695,0,0,0,-0.10095313569013,0,0,0,0,0,0,-0.0426915151120343,0,-0.0375868353919066,0.41917257475699,0.0505658259894489,0,0,0.0294733074114561,0,0,0,0.0420226269510044,0,0,0,0.0149797346481416,0,0
X600183.SH,0,0,0,0,0,0,0,0.0954999692633461,0,0,0,0,0,0,-0.0557467534588192,0,0,0,0,0,0.0345087942733712,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.239785287733791,0.259433878367251,0,0,0,0,0.0465564900021971,0.185950853050506,0.0358346434790954,0.119144514820074,0,0.0338115199125632,3.46944695195361e-18,0,0,0,0.0364888242553307,0.0069257546614378,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.207190846582995,0,0,0,0.115973220011784,0,0,0,0,0.113016439807324,0,0,0,0,0,0.128342743917948,0,0,0,0,0,0,0,0,0.243431219157083,0,0,0,0,0,0,0,0,0,0.0288559898091779,0,0,0,-0.0648474816817204,0,-0.375229548961086,0,0,0,0,0,0.0196738972240796,0.0665745334015433,0,0,0,0.00506946825812699,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.171566544077161,0,0,0,0.508234072303086,0,0,0,0,0,0,0,0,0,0,-0.0622093405430551,-0.0319380964717562,0,0.0247283742020446,0,0,-0.00128740538615529,0,0,0,0,0,-0.00374601594707382,0,0,0,0,-0.0866578832003136,0,0.0152744694150813,0,0,0,0,0,0,0,0,-0.061959454460131,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266900515806644,0.175230275921275,0,0,0,0,0,0,0,0.365445463161881,0,0,0,1.38777878078145e-17,0,0,0.0880903705601218,0,0.281673326360644,0,0,0,0,0,0,0,0,0,0,0.217241366821252,-0.132785933916753,0.0174349405335408,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0463917689236512,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166454992302742,0.171736282688285,0.136430497011331,0,-0.0202054285425028,0,0,-0.0520453185810438,0.0654901448219903,0.32288353061036,0,0,0,0,0,0,0,0,0,0.103676215068142,0.255871124586966,0.0806762484986746,0.0290772020204571,0.0455151102666295,0,3.46944695195361e-18,0,0,0,0,0,0,0.0404842903171679,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0705785300214443,0,0,0.127370184294162,0.226528559116266,0,2.77555756156289e-17,0,0,0,0.177828291157587,0,0,-0.0460614668814209,0,0,0,0.113278413144907,0,0,0,0,0,0,0,0,0,0,0,0.0975758841384535,0,0,0,0,0,0,0,0,0,0,0,-0.0795041414536422,0,0,0,0.00352886088147742,0,0,0,0.0254593372119919,0,0
X002241.SZ,0,0,0,0,0,0,0.157569793959388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786419872441457,0.0244964012737643,0.166732236858299,0,0,0,0.122420362180094,0,0,0,0,0,0,0.0146746332520513,0,0,0,0,0,0,0.15666225148245,0,0.162401827095196,0.0116069969545232,0,0,0,0,0,-0.00998738311525132,0.00113412965003237,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.112796045057184,0,0,0,0.0949176441106502,0,0,4.33680868994202e-19,0,0,6.93889390390723e-18,0.0433723966183783,0,0,0,0.0587007305109219,0,0,0,0,0,0.0517538569132362,0,0,0,0,0,0,0,0,0,0,0.0775593932895703,0,0,0,0,0.0635481415957782,0.277058428158585,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.331852143076643,0,0,0,0,0,0,0,0,0,0,0,0,0.085581788829691,0.192782819672653,0,0,0.0256650401755048,0,0,0,0,0,0,0,0,0,0.0520662989864198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323019302808433,0,0,-0.0243660633381387,0,0,-0.0177997086782281,0.062084089319034,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432501578714334,0,0,0,0,0.268256678764168,0,0,0,0.0836732308042386,0,0.00252325166528681,0,0,0,0,0,0.0691140627851743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418441117297177,0,0,0,-0.0441973753213573,0,0,0,-0.0202064817317052,0,0
X300142.SZ,6.93889390390723e-18,0.397998979117114,0,0,0,0,0,0,0,0.0240401520280838,0,0,6.93889390390723e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.012503590180779,0,0,0,0,0.0654153648335207,0,0,-0.134773624664522,0,0,0,0.106690780947396,0,0,0.0775329432932935,0,0,0,0.0925457216549507,0,0,0,0,0,0,0,0,-0.0950076380626251,0,0,0,0.0198977526859725,0,0
X000625.SZ,0,0,0,0,0,0,0,0.176437472617215,0,0,0,0,0,0,0,0,0.135716309880588,0,0,0,0,0,0,0,0,0,0.143978861140367,0,0,0,0.220572420622466,0,0,0,0,0,0,0.0478410842842172,0,0,0,0.23500551499307,0,0,0,0,0,0,0,0,0,-0.0273622361628622,2.16840434497101e-19,0,0,0,0.059857528558502,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.026969738074826,0.180055996467045,0,0.0458987948351526,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.14764912152992,0,0,0,0,0,0,0,0.10321244188924,0,0.0155134631956122,0,0.17033093436486,0,0,0.0514743229460322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876670304649611,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.291552475049019,0,0.134330779039046,0.110883368951522,0,0,6.93889390390723e-18,0.0292448372323481,0,0,3.46944695195361e-18,0,0,0,0.00728716563744162,0,0,0,0,0,0,0,0.0074963213059905,0,0,0,0,0,0,0,0.290180499259989,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0143237624898288,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.425682287763495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191433816222643,0,0.111248076555591,0,0,0.126940009732273,-0.0133122372739032,0,0,0,0,0.012896935395092,0,0.110898498702596,0,0.0105581674174877,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.197885115681464,0,0.0407419007193433,0,0,0.116143519773418,0,0,0,0,0,0,0,0,0.0770391473463253,0,0,0,0,0,0,0,0,0,0,0,0.108355046502461,0,0,0,0,0,0,0,0,0,0,0,0,0.281296114223308,0.010955385863432,0,0,0.326486800687448,0,0.0501141218228839,0,0,0,0.163322079416855,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0873052818271548,0,0,0,0,0,0.0508885273211239,0,0,0,0,0,0,0,0.202194169180142,0.105880822145621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819127625061653,0,0.16599779799646,0.25738598663996,0,0.0935224018588554,0,0,0,0,0,0,0,0,0,0,0,0.0312657780608242,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0176323378058598,0,0.0267311830272392,0,0,0,0,0,0,0.0429138693833152,0,0,0,0.0856814585972152,0,0,0,0,0,0.0669099244705252,0.080377420562988,0,0,0,0,0.0929519380575701,0,0,0,0,0,0,0,0,0.0736111833671539,0,0,0,0,0,0,0.0241060113928557,0,0,-0.0278856679390601,0.0144231557657263,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.150956606518826,-0.0184912187976723,0.077402938514455,2.16840434497101e-19,0,0,0.0170907942034292,0,0,0,0,0,0,0.0997812799626863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38620260586825,0.0992403199079838,0,0,0,0,0.230098492878331,-0.0495397272127585,0,0.0590066687479703,0.0155899353655386,0.0418001363386919,0,0,0,0.0234817646689405,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0811471679186525,0.0382598976539823,0.0620899668090639,0.0567873281009644,0,0,0,0.04287009202225,0,0.089268517523487,0.0568335583709212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243188372224323,0,0,0,0,0.0525667454726056,0,0.0569692691291664,0,0,0,0,0,0.0619238285686734,-0.0106883478889019,0,0,0,-0.00977503913894928,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.138701356285436,0,0,0,0,0,0,0,0,0,0.0256920754633543,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0483304574147941,0,0.157625041679346,0,0,0.0608092569853396,0.190215165748378,0.0858255520891243,0,0.241722692042288,0,0,0,0,0,0,0,0,0,0,0,-0.0284102811591929,0.0219768235526832,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0711717660208835,0,0,0,0,0,0.485433086293238,0,0,0,0,0.00904701567178533,0,0,0,0,0,-0.0297819852419457,0,0,0,0,0,0,0,0,0.280432129435901,0,0,0,0,0,0,0,0,0,0.105009390982332,0,0.0668411506022824,0,0,0,-0.0417068044105937,0.0806651516803278,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.174417807567493,0,0,0,0,0,0,0.244947265515117,0,0,0.214752326021049,0,0,0,0.260167514902445,0,0,0,0,0,0.159327985911383,0.0391477820930226,0,0,0,0,0,-0.0185287513888672,0,0,0,0,0,0,0,0,-0.173517462500791,0,0,0,0,0,-0.13563464205321,0.0727636755083599,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0613160909961269,0.0873671413244329,0,0.0684979236899615,0,0,0,0,0,0,0,0,0,0,0.0573488281300695,0.0793270897209735,0,0,0,0,0,0,0,0,0,0,0.118709131052962,0,0,0,0,0.16526461560505,0,0,0,0,0,0.0921908630100078,0,0.102918632610037,0,0,0,0,0,0.0296722893768732,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706435804327634,0,0,0.0737732259809468,0,0,0,0,0,0,0,0,0,0.207386496737743,0,0,0.0756318018289838,0.124324744939066,0.0313453509714866,0,0.0707669636933756,0,0.0597242150435069,0,0,0,0,0.0184885437339713,0.00561097209370826,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.01241633700424,0,0,0,0,0.0569118767147864,0.0115684538411691,0,0,0,0,0,0,0,0,0,0,0.126805876948613,0,0,0.0348372209052155,0,0.0502302738220253,0.0271099895835566,3.46944695195361e-18,0,0.0638037476758276,0,0,0,0,0,0.100605836500115,0,0,0,0,0.413764080744262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228023137278195,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229669990944285,3.46944695195361e-18,0.392128316562419,0,0,0,0.132212665209,0,0,0.0702858369657823,0,0,0,0.0194898718387116,0,0,0,0,-0.0304472324475249,0,0,0,0,0,0,0,0,0,0,-0.0923220843299697,0,0,-0.0435898035512617,0.0706887690822079,0,0,0,0.0545710627362288,0,0
X002414.SZ,0,0,0,0,0,0,0,0.414823363630918,0,0,0,0,0,-0.40481914740095,0,0,0,-0.0151823727147973,0,0.294781073527111,0.144573992487608,-0.0421969102753096,0,0,-0.126438957429057,0.0919480426444479,0,0,0,0,4.33680868994202e-19,-0.100860199438564,0,0,0,0,0,0,0,0,0,0,-0.0197535846621649,-0.0511800473564458,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00764102916946737,0,0,0,0.150561311494996,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0844796657057969,0,0,0.02963416707149,0,0,0.197014234220815,0,0,0.0583863950040468,0,0,0,0,0,0,0.100730410617257,0,0,0,0.0250098387870469,0,0.0460315780078259,0,0,0,0.0338405918875447,0,0,0,0,0,0,0,0,0,0.12416129793167,0.0353061502094153,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214567949204442,0,0,0,0,0,0,0,0,-0.0013498478981881,0,-0.143843433310578,0,-0.17597974447285,0,0,-0.476712493511362,0,-0.135216245656554,0,0,0,0,0,0,0,0.314703916374886,0,0,0,0,0,0,0,0,0,0,-0.0355112195839086,0,0.594438171215597,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.276906986714022,0.684442420009751,0,0,0,0,0,0,0,0,0,0,0,0,0.0722994368977663,0,0,-0.131991391088349,-0.045596090094451,0.354628513668346,0,0,0,0,0,0,0,0,0,0,0,0,0.0299257631489449,0,0,0,-0.33039297363652,0,0,0,0,0.0417991797192674,0,0,0,0.453632203091716,0,0,0,-1.04721424717574,0,0
TED,0,0,0,0,0,0,0,0.498544998302324,0,0,0.355707465163298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484611804588059,0,0,0,0,0,0,0,0,0,0.146151426037054,0,1.10618152622937,0,0,0,0,0,0,0,-0.188774101350714,-0.540753819877293,0.208974905157423,0,0,0.726238920247821,0,0,0,0,0.978805728147548,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0501456396143878,0,0,0,0,0,0,0,0,0,0,0.155534494113741,0,0,-0.00116036388272151,0,1.73472347597681e-18,0,0,0,0,0.0167203564446366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634234423904536,0,0,0,0,-0.0664778431724899,0,0.0323472099713931,0.00878575294462848,0.0110966959751071,0,0,0,-0.00455051861185479,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0353649404027854,0,-0.255363207245425,0.123288160029457,0,0,0,0,0.0186843933198301,0.211809882654495,0,-0.0812329581025678,0,0,0,0,0,-0.00263332058763226,0,0,0,0,0,0,0,0,0,0,0,0.0436887667926516,0.0827588876297244,-0.0596993233840736,0,-0.0589602678028555,0,0.0372784269310873,0,0,0,0,0,0,0.352153696200866,0.0614863528192934,0,0,0,0,0.184393260788094,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310689002390271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017087161790822,0,0,0,0,-0.0279413931889014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686491562913237,-0.0347041066372089,4.33680868994202e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,-4.33680868994202e-19,0,0,0,0,-0.00679961157159139,0,0,0,0,0,0.0144057342528607,0,0,0,0,0,0,0,0,0,0.00166690456918335,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00648483769570514,0,0,0.00228899638620415,0,0,0,0,0,-0.00161460510826925,0,-0.00403559633938116,-0.00094238484001323,0,0,0.00780721380897047,-0.0093199426996468,0,0,0,0.0225102345749815,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00406852953853223,0,0,0,0,0,0,0,0,0,0,0.0018811025341566,0,0.00341856089200439,-0.000698655494942423,0,0,0,0,-0.00426429030593687,-9.31568437606004e-05,0,0,0,0,0,0.00224183825873166,-0.00575566085181505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000913557217667425,-0.00758103531325991,0,0,0,-0.0500096000643519,0,0
