,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X600741.SH,X002049.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600522.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X600487.SH,X002156.SZ,X002456.SZ,X000800.SZ,X000661.SZ,X000921.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0892759321212875,0,0,0,0,0,0.199541012240647,-0.00404706221290361,0,0,0,0,0,0,0,0,0.329345757724037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154158969734088,0,0,0,0,0,-0.0116307231181293,0,-0.00820380973663973,-0.00284206320043282,0,0,-0.0235012682807756,0,0,0.00822442540666785,0,-0.0253120344460086,0,0,-0.0636808340175783,0,0
X000858.SZ,0.58552884370223,0,0,0,0,0,0,0.0721674158438745,0.0747399880622712,0,0,0.223606725661266,0,0,0,0,0,0,0,0.0840276860023517,0,0,0,0,0,-0.0160303207073133,-0.00530544511739297,0,0,0,0.0288401115321034,-0.0208485083695306,0,0,0,0.0740972743040488,0.0485980093674445,0,0,0,0,0.0397376827535787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172774850751373,0.0921840141201234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051178305462844,0,0.303862483651595,0,0,0.0287451084112695,0,0,0,0,0,0,0,0,0,0.0448373049427209,0,0.0967574017248678,0,0,0,0,-0.144960245441058,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367800555366757,0,0,0,0,0,0.0737571994725858,0,0.414148914913882,0,0.0126426340050183,0.0843296772889817,0,0,0,0,0,0.102478552324826,0,0,0,0,0,0,0,-0.00899337615560958,0,0.0652623864454585,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0273797989521919,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.172422068715639,0,0.0538948848731709,0,0,0,0,0.0674281369793659,0,0,0,0,0,0.135870596650793,0,0,0,0,0.069492282868329,0,0,0,0,0,0.0690050270637972,0,0,0,0,0,0,0,0.0227188900220117,0,0,0.0373611823775685,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573976279448865,0,0
X600690.SH,0,0,0,0.239535068380762,0,0,0.238587343373859,0,-0.0900299895397561,0,0,0.0385022762032694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105911031960787,0,0,-0.0131238326771628,0,0,0,0.163911006324905,0,0,0.0263481322885573,0,0,0,0,0.0207058388052661,0,0
X000651.SZ,0,0,0,0.00522119424847964,0,0.121009050639274,0,0,0.0664216226544644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127495023766902,0,0,0,0,0,0,0,0,0,0,0,0,0.227184038826965,0,0,0,0,-0.00649273415764174,0,0,-0.0128530242924477,-0.0172885216116996,0,0,0.253218831843402,0,0,-0.0272317024249605,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.390084580229099,0,0,0,0.0636818611200077,0,0,0,0.424844808443656,0,0,0,0,0,0,0,-0.0180114468647483,0,0,0,0,0,0,0,0,0,0,0,-0.0152733049427468,0,0,0,-0.0118157186020955,0,0,0,0,0,0.0550388872533204,0,0,-0.0171106831694346,0,-0.00587375366074064,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.231179524871041,0,0,0,0,0,0,0,0,0.0466691300729053,0,0,0,0,0,0,0.180100239636189,0,-0.0748543121292533,0,0,0,0,0,0,0,0.976858479195834,-0.254459943284055,0,0,0,0,-0.156979962072619,0,0,-0.0934505910915269,0,0,0,0,0.0960330337345787,0,0,0,-0.0408500493320831,0,0,0,0,0.157000892385437,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0426023937260827,0,0,0,0.28506597665386,0,0,0,0,0,0,0,0,0,0,0,0.426109361469993,0,0,0,0,0,0,0,0.265145007031738,0,0,0,0,0.0834649766735442,0,0,0,0,0,-0.0505975068231102,0,0,0,0,0,0,0,0,0,0,-0.0338083590427576,0,0
