,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X600741.SH,X300142.SZ,X002180.SZ,X000733.SZ,X600522.SH,X600460.SH,X600702.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X601799.SH,X002236.SZ,X000800.SZ,X600584.SH,X002176.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142258188772581,0.183428339797538,0,0,0.0336558275004391,0,0,0,0,0,0,0,0,0,0,0,0,0.104200230664262,0,0,0,0,0,0,0.0260244257028645,0,0,-0.0440221746901817,0,0,-0.0319073160093649,0.0243791789044945,0.0799691195196779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565494090625684,0.00563387017271275,0,0,0,0,0,0
X000858.SZ,0,0,0.03006718836323,0,0.220404869920666,0,0,0,0,0.00766400053402202,0,0,0,-0.00175779701456354,0,0,0,0,0,0.113674243029566,0,0,0,0,0,-0.0807250168814622,0,0,0,0,0,-0.00342743412692441,0,0,0,0,0.0670866801413253,0,0.197111251475087,0,0,0,0,0,0,0.0280164525448117,0,0.145106361175194,0,0,0,0,0,0,0,0,0.0225540926941762,0,0
X600809.SH,0,0.390083363453527,0,0.0605605349669493,0,0,0,0,0,0,0,0,0,-0.0437223829058108,0,0,0,0,0,0.159202970541235,0,0,0,0,0,0,0,0,0,0,0,-0.0123189683219991,0,0.0427248917404944,0.0110642809415512,0,0.365899599119491,0,0,0,0,0,0,-0.0278101152689131,0,0,0,0,0,0,0,0.00783750293352923,0,0,0,0,-0.0556202037978719,0,0
X002415.SZ,0,0,0,0,0,0.207814782314227,0,0,0,0,0,1.38777878078145e-17,0.358858900508117,-0.251360491839273,0,0,0,0,0.00890329694445002,0,0,0,0,0,0,0,0,0,0.176926880854001,0,0,0,0,-0.0706481554252572,0,0,0.0254326560850169,0,0,0,0,0,0.66132947550962,0,0,0,0,0,0,0,0,0,0.154765896655167,0,0,0,-0.0726480734641156,0,0
X000568.SZ,0,0,0,-0.0307285865035549,0,0.152931056413347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010108610022888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253619911168406,0,0.333644009248834,0,0,0,0,-0.0394712772274346,0,0,0,0,0,0,0,0,0.0512569450058847,0.150632243347428,0,0,-0.000355124433405844,0,0
X002304.SZ,0.0309021186242296,0.0515945934400308,0,0,0.0793945755475924,0,0.138820609761228,0.0516085882091542,0,0,0,0,0,-0.0217982866317366,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0453295583211177,0,0,0.309069255427945,0,0,0,0,0,0,0,0,0,0,0,0.00720035567617197,0,0,0,0.0115346763893416,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0778937358147901,0,0,0,0,0,0,0.269590038949561,0,0,-0.112748610904374,0,0,0,0,0.0256219703746055,0,-0.0255099284132396,0.0394450383010255,0,0,0,0,0,0,0,0,-0.0473260017576763,0,0,0,0.0622528435858421,0,0,0,0,0,0,0,0,0,0.098084818478392,0,0,0,0,-0.0342692451572793,-0.012017760802215,0,0,0,-0.0349140615268831,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,8.67361737988404e-19,0,0,0,0,0.0523259647808391,0.144785226902436,0.126876242360405,0,0.316152009511371,0,0,0,-0.0207940735723951,0,0,-0.0160579385107491,0,0,0,0,0,0,0,0,0,0,0,0,0.21326739736673,0,0,0,0,0,0.16552810828186,0,0,0.0222749341203154,0.0094845476482054,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123446197921969,0,0,0,0.0929825125599697,0,-0.0295403632144774,0,0,0,0,0,0,0,0,0,0,0.232108187340893,0,0.00555439090491543,0,0.0654286241986778,0,0,0,0,0,0,0.013578877453779,0,0.0613375597117145,0,0,0,0,0,0,0.0463555996098063,0.00252861012359334,0,-0.0151263708723855,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.372681903628284,0,0,0,0,0,-0.179843944602048,0.139768754449512,-0.0084311400790393,0,0,0,0,0,0,0,0,0,0.0132921167395921,0,0,0,0.296155619692787,0.00401357447045816,0,0,0,0,0,0,0.0565232925228074,0.0248683315952427,0,0.0850619489542631,0,0,0,0.0731559647663361,1.38777878078145e-17,0,0,0.239577564359296,0,0,0,0.0120704491368221,0,0,0,0,0,0,0
