,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002456.SZ,X002008.SZ,X600487.SH,X600566.SH,X000100.SZ,X002007.SZ,X000661.SZ,X002179.SZ,X000625.SZ,X600498.SH,X000596.SZ,X600809.SH,X600867.SH,X300146.SZ,X002294.SZ,X300136.SZ,X600177.SH,X002180.SZ,X000157.SZ,X002506.SZ,X600089.SH,X300142.SZ,X002241.SZ,X000977.SZ,X600066.SH,X600372.SH,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0186518103726814,0,0,0,0.173260235179899,0,0,0,0,0.561365063496362,0,0,0,0,0,0.201424757039561,0,0.0687795677731113,-0.0579205160327531,0,-0.138552702916724,0,0,0,0.0896703792085643,0,0,0,0,0,0,0,0.183933518555123,0,0,0,0,0,0,0.00567867611023165,0.0939624666805176,0,0,0,0,0,0
X600031.SH,0,0,0.0609522376214407,0.0641530561347525,0,0,0,0,0,0,0,0,0,0,0.01218476614021,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0524322533862809,0,0.0215780624741629,0.0989852071056068,0,0,0,0,0,0,0,0.285827276290441,0,0,0,0.249651093017119,0,0.0495870563264527,0,0,-0.0219156728217909,0.023197193000791,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021209526956324,0.136405067632018,0,0,0,0,0,-0.00779223791499349,0.640561374798999,0,0,0,0,0,0.38370227875496,0,-0.0754833867187852,0,0,0,0,0,0,0,-0.172281032575991,0,0,0,0.413048717301754,0,0,-0.0115527890552963,-0.0348836248271958,0,0,0,0,0,0
X000338.SZ,0,0.146451527184831,0,0,0.19256437933748,0,0,0,0,0,0.0112531846483219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145369340283243,-0.0527126053662737,0,0,0,0,0,0,0,0,0,0,0.0434572750802766,0,0.0152970046315173,0.156534831513412,0,0,0,0.0458895549989332,-0.0433082963142519,0,0,0,0,0,0
X000568.SZ,0,0.0184719587672273,-0.0661741075980975,0,0,0.459249011627772,2.77555756156289e-17,0,0.117131180824475,0,0,0,0,0,0,0,0.0594901728046938,0,0,0,0,0,0,0,0,0,0.0247251825428056,0,0,0,0,0,0.313512959848584,0,0,0,0,0,0.188266346476917,0,0,0,0,0,0,0,0,0,0,0,0.103062258286428,0,0,0,0,0,-0.0366409855944841,0,0
X600741.SH,0,0,0,0,0,0.0561692042250721,0.0169175545912388,0,0.12724045141773,0,0.0595953591531179,0,0,0,0,0,0,0,0,0,0.0280103744705833,0,0,0,0,0,0,0.0588983101364718,0,0,0,0,0.0922435258661482,0,0,6.93889390390723e-18,0.127333466932879,0,0,0,0,0,0.0954419643707863,0,0,0.159651147648672,0,0,0,0,0,0.0434341786485866,-0.00913090485828894,0,0,0,0,0,0
X300003.SZ,0,0,0,0.657646321755406,0,0,0,0,0,-0.141466822288396,0.146752655992607,0,0,0,0,0,0,-0.214649545981037,0,0,0,0,0,0,0.0821649635150821,0,0.250420394829695,0.0441417391396249,0,0,0,0,0,0.0316557455820823,-0.108347291610221,0,0.00937343694791627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133222710652915,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.184127185827984,0,0,0,0.00564004545349137,0,0,0.0302937972137771,0,0,0,0,0.0661684565503222,0.21981979829638,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224525280758606,0,0,0,0,0.0118909430108833,-0.0429381194582528,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.150216004730146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149811085449937,0,0,0.0618209165437191,0.0461178876511652,0.156791867532332,0,0,0,0,0,0,0,0.0218992014564336,0,0,0,0,0,0.0773616941834153,0,0.556821735516779,0,0.378884571623496,0,0,0,0.0627381662404978,-0.0148513737080224,-0.0341658079490244,0,0,0,-0.0495784255903613,-0.193754967928021,0
X300124.SZ,0,0,0,-0.0557858046460016,0.157030170226711,0,0.0883932938569267,0,0.253004943571024,0,0,-0.169029726996939,-0.0190935316151645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557081931217164,0,0,0,0,0,0.0887893486473799,0,0,0,0,0,0.144706204102901,0,0.384262431547802,0.0254024912950163,0,0,0,-0.0919998499541019,0,-1.73472347597681e-18,0,0,0,0,-0.00360986538083492,0,0
X002236.SZ,0,0,0.529014931872623,0,0,0,0,0,0,0,0,0,0.161762425627729,0,0,0,0.293933885729806,0,0,0.1093916101078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750069176143996,0,0,0,0,0,0.131706492201688,0,0,0,0.117123914044765,0,-0.124813396917475,0,0.652830076117643,0,0,0.0372092227395387,0.0394440719020317,0,0,0,0.146962967744043,0,0
X002456.SZ,0,0,0,0,0,0,0.0557987350794191,0,0,0.0347567253740615,0.335078281272763,0,0.0209081211300842,0,0,0,-0.117849794692877,0,0,0,0,0,0,0.0576532871976349,0.314468960218095,0,0,0,0,0,-0.0598723186511289,0,0,0.0523217773788073,0,0,0.356864292608363,0,0,0,-0.0780501494051927,0,0,0,-0.0224540398593982,0,0,0,0,0.240602595189937,0,-0.0229928461637568,-0.0170875451131053,0,0,0,0,0,0
X002008.SZ,0,0,0.337043483600043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277147692287843,0,-0.068737036763242,0,0,0,0,0,0,0,0,0,0,0,0,0.06213494411328,3.46944695195361e-18,0.0355735197182824,0.0754893226638209,0,0,0,0.247172690607937,0,0,0,0,0,0,0,-0.0350729002872266,0,0,0,0,0.0432239411044029,0,0,0,0,0,0,0
X600487.SH,0.123210184584017,0,0.0303105101479844,0,0,0,0,0.27427649312818,0,0.258174013295969,0,0,0,0,-0.0819289194056461,0,-0.0541027867983474,0,0.0713786968708088,0,0,0.0180775871324163,0,0,0,0,0.310513769518066,0,0.091821054290222,0,0.320381676105047,0,0,0,0,0,0,0,-0.10552259896232,0,0,0,0,0,-0.0818370124782017,0.0565197240633288,0,0,0,0,0,0,-0.00259139378709839,0,0,0,-0.418414002389533,0,0
X600566.SH,0,0,0,0.0746272350408355,0,0,0,0,0,0,0.0841638373983742,0,0.0306909480903138,0,0,0,0.296280388726664,0,0,0,0,0,0,0,0,0,0.0950969814204202,0.0249313022869829,0,0,0,0.0704061098439637,0,0.261538829532116,0,0.0567562198975423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189568049364896,-0.00215805024791187,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0485902864284297,0,0,0.201473347715182,0,0,0,0.0651782389912672,0,0,0,0,0,0,0,0,0.00986376847386173,0.0585468585854943,0.0360577900150414,0,0,0,0,0.0160695108773708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110712793616495,0,0,0,0.0297499517934101,0.0720269372343416,0,0.112711696046648,0,0,-0.0377209040420775,0,0,0,0,0,0
X002007.SZ,0,0,0,0.287262928729438,0,0,0,0,0,0,0,0,0,0,0,0,0.0184462364293671,0,0,-0.0851868316342017,0,0,-0.0908664368641099,0.198998302675527,0,0,0,0,0,0,0,0.450233219166943,0,0,0,0,0,0,-0.0905491993225459,0,0,0,0,0,0,0,0,-0.293796257653833,0,0.143403437968999,0,0.0131703082782501,-0.0405383156453302,0,0,0,0,0,0
X000661.SZ,0,0,-0.271770864206133,0,0,0,0,0,0,0,0.0748427829480086,0,0,0,-0.166296217130974,0,0.437805337249806,0,0,0,0,0.346860993505596,0,0,0,0,0.218581229928146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501043466545456,0,0,0,-0.0237494059029228,-0.0457555795323092,0,0.762888246490324,0,2.77555756156289e-17,-0.601042077387469,0
X002179.SZ,0,0,0,0,0,0,0.0188146126652265,0,0,0,0,0,0.240842178633251,0,0,0,-0.0236278967003252,0,0.0822763083015293,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.131025341283065,0,0.168944280131344,0.0119855476328195,0.0634893484784658,0,0,0,0,0.0253985151197494,-0.0309190693770741,0,0,0,-0.194422262010866,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0719537255278797,0,0.038154884522094,0,0,0.0249047258881805,0,0.0452313367329917,0,0,0,0.0593706714773162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121181677607542,0.0189340830631417,0.2911447782334,0,0,0,0,0,0,0,-0.0766714922342223,0,0,0,0,0,0
X600498.SH,0,0,0.123852662631109,0,0,0,0,0,0,0.411644479532215,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0776886671162468,0,0,0.135898527385039,0,0,0,0,0,0,0,-0.0988924575117485,0,-0.0347097118085533,0.106076878684216,0,0.0916659611801129,0,0,0,0,0,0,0,0.0119204344412237,0,0,0,0,0.0298846089476429,0.376129757529756,0.0769619713845227,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0803714626143467,0.391050733820269,0,0,0,0,0,0,0,0,0,0,0,0.0113078264538506,0,0,0,0.0635344316774101,0,0.0446830854256393,0,0.0417200913526338,0.00438142167822589,0,0,0,0,0.154313225756523,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0936389759880478,0,0,0,0,0,0.0282186290322286,0.0343156226253135,0,0,0,0,0,0
X600809.SH,0,0.0823014786839773,0.027095989416705,0,0,0,0.131780815104773,0,0,0,0,0,0,0,0.175915483894464,0.129777016186027,0,0,0,0,0.0495209836102877,0,0,0,0,0,0,0,0.0707788365265312,0,0,0.388195794116307,0,0,0,0,4.33680868994202e-19,0,-0.0513568894767456,0,0,0,0,0,0,0,0.0345267537577849,0,0,0.177222221584431,0,0.00486532828118258,-0.0565112372147029,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0350639168801526,0,0,0,0,0,0,0,0.10162237584696,0,0.453456678552701,0,0,0,0,0,0.530491824847249,0,0.133345783059151,0,0,0,0,0,0,0.252962173796046,0,0,0,0,0,0,0.235831901631047,0,0,0,0,0,-0.295711768330613,0,0,0,0,0,-0.0512638121937919,0,0,0,0,0,-0.792500981077437,0,0
X300146.SZ,0,0,0,0.644809067648495,0,0,0.126297239166991,0,-0.0820992932261867,0,0,0,0.221757109601621,0,0,0,0,0.113542975162804,0,0,0,0.0329975988004683,0,0,0.124222091263169,0,0,0.0392277222824161,0,0,0.242828217982256,0,0.109293890336328,0,0,0,0,0,-0.0979210524756371,0,0,0,0,0,0,0,0,0,0,0,0,0.0353292829184585,-0.0353430184888164,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0539206051606696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131212252293671,0,0.0260635514965237,0,0,0.115433084683113,0.0356516272060212,0,0,0.079782433183958,0,0,0,0,0.306974410980462,0.106246600539957,0.0208468707293401,0,0,0,0,0,0,0,0,0,0.0316897455776768,0,0,0,0,0.026377143718566,0,4.33680868994202e-19,-0.0280629913748085,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0773276306304977,0,0,0,0,-0.0734104178570206,0,0.0110052100614842,0,0,0,0,0,0.0608494445759775,0,0,0.0735673900227513,0,0.515702134667166,0,0,6.7762635780344e-21,0,-0.16679275820515,0,0.125409612524409,0,0,0,0,0,0.0349935872781139,0,0,0,0,0,0,0,0,0.536459189333673,0,0,0,0,0,0,0.281435633469953,-0.0645673360999804,0,0,-0.0054290728821109,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0137565535791936,0,0,0.0992835644741185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792304073617221,0,0,0.062666641257739,0,0.0380772564041035,0,0.0775176399367337,0,0,0,0,0,0,0,0,0,0,0.224715269059205,0,0,0,-0.00185107063852933,-0.00708424866142461,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0892475138972071,0,0,0,0,0,0,0.177610761574385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065178493760251,0,0,0,0.242294557623994,0,0,0.162595497847746,0,0,0,0,0,0.0667416710454849,0,0,0,0,0.141842596061,0,0.0483832877912087,0,-0.00810404614086582,-0.0298643621108806,-0.176737712968629,-0.113514148286758,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0123510004634295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306543278043449,0,0,0,0,0,0,0,0.0775791950393054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622771916362991,0,0,0.420903728487681,0,0.0166153905954229,0,-0.00341424801248289,-0.0473260715334583,0,0,0,0,0,0
X002506.SZ,0,0.0712262678613799,-0.0334810783209913,0,0,0,0,0.420216867921871,0,-0.0499444561741203,-0.125220022954895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185623239285611,0,0,0.119822834017667,0,0,0,0,0,0,-0.0550922377635529,0.0230171739809458,0,0,0,0.0487746477535928,0,0,0,0,0,0,0,-0.082611322324435,0,0,0,0,0,0.0283924933025116,0,0,0,0,0.113555496153025,0
X600089.SH,0,0,0,0,0,0,0,0.0787513497093999,0,0,0,0,0,0,0,0,0.0179560128315191,0,0,0,0,0,0,0,0,0,0,0.0988193855002845,0,0,0,0,0,0,0,1.73472347597681e-18,0.0262324514303345,0,0.124399698004502,0,0,0,0.0556835829809135,0,0.00640430194016153,0,0,0.117579048436475,0,0,0,-0.0122069021002665,-0.0214507312827204,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.125846061897488,0,0,0,0,0.166470959351711,0,0,0,0,0,0,0.039340628993058,0,0,0,0,0,0,0,0.173407778077983,0.248595672286139,0,0.274882040430896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892277310972326,0,0,0.153952443230501,0,0,0.197608637424872,0,-0.0429736646246473,-0.084577858976872,0,0,0,-0.139310730466774,-0.55688561669981,0
X002241.SZ,0,0,0,0.00268029569419018,0,0,0,0,0,0,0.0237707693926507,0,0,0,0,0,0,0,0.0822454864276003,0.0215851884186656,0.00663253554540063,0,0,0,0,0,0,0,0,0.301138364489336,0,0,0,0,0.0247680572947662,0,0.155150991441487,0,0,0,0,0,0,0,0,0,0.181765712702137,0,0,0,0,0.00684681120801855,-0.00178448976340616,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0250285059401121,0,0.181481723511781,0,0.153830728377207,0,0,0,0,0,0,0,0.722827849887033,0.266805794481587,0,0,0,0,0,0,0,0.087937722020848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316192074686149,-0.276821521542934,0,0,0,0,0,-0.0768545186031955,-0.127319902971584,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0731725451204147,0,-0.0199202863158528,0,0,0.310073952935892,0,0,0,0,0,-0.0278244214655871,0,0.160583421283686,0,0,0,0,0.148981127290264,0,0,0.169499005456701,0.185256603261931,0.0630297933794128,0,0,0,0,0,0,0,0,0.2270660886324,0,0,0,0,0,0,0,0,0,0.0341792299563036,0,0,0,0,-0.183218759198778,0
X600372.SH,0,0,0.0596544858523978,0,0,0,0,0,0,0,0,0.0891466450420747,0,0,0,0,0.00760057951810919,0,0.173143110211206,0,0.0398010643167532,0,0,0,0,0,0,0.0230282732408418,0.191355574756367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129450279505239,0,0,0.462068602617596,0,0,0,0.0402004858174459,-0.0436628869678137,0,0,0,0.107982054612194,0,0
X600522.SH,0,0,0,0,0,0,0,0.234639264858146,0,0.285648177049313,0,0,0,0.0676596572514241,0,0,0,0,0,0.0481311381522722,0,0,0,0.0447674013432359,0,0,0,1.73472347597681e-18,0,0.0543117144279006,0.00553759666772365,0,0,0,0,0,0.0199751882103189,0,0.0129008140129344,0,0,0.0335361775384286,0,0,4.33680868994202e-19,0,0.0363798343446965,0,0,0.0369059621271172,0,-0.0139697152557187,-0.0193115869995611,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.153253793763695,0,0,0,0.68093913617266,0,0,0,-0.433291122432862,0,0,0,0,0,0,0,0,0,0,0,-0.104831772637371,0,0,-6.93889390390723e-18,0,0,-0.0425156422255951,0,0,0,0.359753915909984,0,0,0,0,-0.392565295106622,0.0797220195690233,0.0734331718542008,0,0,0,0,-0.112466584203128,0.0210605494409227,0.12655880958011,0,0,0,0,0.410707866467466,0
X000050.SZ,0,0,0,0.0241090726831924,0,0,0,0,0,0.0558485890690871,0,0,0,0,-0.752235293562623,0,0,0,0,0,0.0108347073089273,0,-0.0681716059524707,-0.128279488108562,0,0,0.299077127724717,0,0,0,0,0,0.725116265340986,0,0,0.162708320396933,0,0,0.335061207482544,0,0,0,0,0,0,0.157429133548925,0,0,0,0,0,-0.0156349385800994,0.0758044736465025,0,0,0,0,0.212353048200478,0
Change_TY3M,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.104977287263561,0,0,0,0,0,0,0,0.3386651947855,0,-0.20565267670344,0,0,0,0,0,0,0,0,0,0.200478652229175,0,0.161504709087812,0,0,0,0,0,0,0,0,0,-0.27443962658549,0,-0.107087083768568,0.135365123189412,0,0,0,-0.112766995790445,0,-0.0329661971686903,-0.225199334903349,0,0.0922746055589459,0,0,0,0
Slope,0,0,-0.8854716264354,0,2.88838261407467,0,-0.54458982949632,0,0,0,0,0,0,0.533154753611091,0,0,0,0.34586386305986,0,0,0,0,0,0,0,0,0.157187830130322,0,0,0,0,0,0,0,-0.813697886743541,0,0,0,0,0,0,0,0,0,-0.218602103029534,0,0,0,0,0,0,0,0,0,0,0,-0.903180666483658,0,0
TED,0,0,0.097819471579218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723995131941075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610494881277491,0,-0.313488814378165,0.330521803223266,0,0,-0.255317227481792,0,0,0,0
RealEstate_excess,0,0.136070828482651,0,0.00497939402819539,0,0,0,-0.128054139866265,0,0,0,-0.0182312795872543,0.0235159614174691,0,0,0,0,0,-0.00339493050614424,0,0,0,0,0,0,0,0,0,0.0429901503708736,0,-0.0582684769495312,0,0,0,0,0,-0.0697887750075393,0,0,0,0,0,5.591459340204e-06,0,0,0,0,0,0,0,0,-0.0213428304379885,-0.0266497823228179,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0966225293067979,0,0,0,0,0,-0.0240216935036677,0,0,0,0,0,-0.212108027235244,0,0,0,0,0,0,0,0,0,0,0.152078531742712,0,0,0,0.0270292550739033,0,0.219424951856737,0,0,0,0,0,0,0,0,-0.0511013715231191,0.0507555038040596,-0.1036175401084,0.0472981854137706,0.0502983499990204,0,0,0,0,-0.00561056157169773,-0.0463057430508378,0,0,0,0,0,0
MKvol,0,0.00175168955602839,0.00131472942563475,0.00231750003007767,0,0,0,0,0,0.000514517088454164,0,-0.000543828288176314,-0.00131794978508024,0,0,0,0,0,-0.000667003553389464,0,0,0,0,0,0,0,0,-0.000151043627574167,0,0,0.000195146627496638,0,0,-0.000795981611635754,-0.000732963503010645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330098026139833,0.00149939606327162,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188269638928826,-0.021426954210993,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00568589502963319,0,0,0,0,0,0,0,-0.0022978676292181,0.00670733343873802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786665617531664,0,0,-0.00307769658583999,0,0,0,0,0,0,0,0,0,0,0,0.00475431831587242,0,0,-0.00515782606358265,0,0,0,0,0.214564493653841,0,0
CarbonVol_Hubei,0,0,1.66455686148165e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513982887183277,2.71050543121376e-20,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0.000138785901539476,0,0,0,0,0,0,0,-0.00231074556267227,0,0,0,0,-5.42101086242752e-20,0.00211660264282286,0.00311068344802838,-0.00411520628341626,0,0,0,0.0151982587960568,0.0896387954872024,0
