,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X000800.SZ,X300146.SZ,X601799.SH,X600779.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.41081077376475,0,0,0.245778656712455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158698595254265,0.043737611116832,0,0,0,0,0,0,0,0,-0.0425237981357849,0.103997461514982,0.0740866790248308,0.0850627992567484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102331124371109,0.0198034845534831,0,-0.0347399738314577,0,0,0,0
X000858.SZ,0,0,0,0,0.612442780520429,0,0,0,0,-0.0986902314190851,0,0.107352419119854,0,0.0152571007882771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568350324358487,0,0,0,0,0,-0.0127653215655008,0,0,0,0.0451971146197241,0,0,0.0137885112555897,0,0,0,0,0,0,-0.00754994590275767,-0.0162992330635233,0,0,0,0,0,0
X600809.SH,0.352782488460246,0,0,0,0.371736389596859,0,0,0,0,0.011235851453369,0,0,0,0,0,0,0,0,0,0,0,-0.0907088011860056,0,0,0,0,0,0,0,0,0,-0.0717601640413265,0,0,0,0.0133603327434085,-0.0351768030557494,0,0,0.106619327329997,0,0,0,0,-0.0307929113497336,0,0,0.150245786715447,0,0,0,0.00939827494322721,0,0,0,0,0,0,0
X002415.SZ,0,0.0606878105274599,0,0,0.000917459409958174,0,0,0.0677258967405543,0,0,0,0,0,0,0,0,0,0.0456001736142206,0,0,0,0,0,0,0,0,0,0,0,0.188124047991647,0,0,0,0,0,0,0,0,0,0.0256470532516658,0,0,0,0.189672943434368,0,0.103021783970318,0,0,0,0.0901329471011996,0,-0.0028699450078486,0.0118585180055563,0,0,0,0,0,0
X000568.SZ,0.380552223121145,0.317050706099292,0.479944326630312,0,0,0,0,0.0286983600563078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901480475590969,0,0,0.0465439288446344,0,0,0,0,0.0137401188365582,0,0.108174206270672,0,0,0,-0.173502043275067,0,0,0,0,0,0,0,0,0,-0.0102835296108455,0.0488053979520443,0,0,0,0,0,0
X002304.SZ,0.0876336572722815,0,0,0.0884544655832283,0.362061328121337,0,0,0,0.134909965294786,0,0,0,0,0.0295934150964632,0,0,0,0.0295330218195752,0,0,0,0,0,0,0,0,-0.00279957729706881,0,0,0,0,0,0,0,0,0,0,-0.0257740178823426,0,0,0,0,0,0,0,0,0.0259401859156802,0,0,0,0,-0.0132147217054703,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173166653298952,0,0,0,0,0,0.172826057284795,0,0,-0.177984337880781,0.0121484393103465,0,0.116148451418834,0,0,0.0476007644850332,-0.201078455191961,0,0,0,0,0,0,0,0,0,0.112645724275718,0,0,0,0.0138952265002378,-0.00174348312251153,0,0,0,0,0,0
X600690.SH,0.131906369818867,0,0,0,0.31754728490327,0,0,0,0,-0.0381819079511464,0,0.235349976427128,0,0,0,0,0,0,0,0,0,0,0.0800230313080259,0,0,0,-0.0228009136138319,0,0.0765147580333888,0,0,0,0,0,0,-0.0805787438238306,0,0.03325871671768,0,0,0,0,0,0,0,0,0.0658097119467156,0,0,0,0,-0.00815223271910617,-0.0385501384689133,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0279618749103558,0,0,0.156859699573717,0,0,0,0,0,0,0,0,0.0405876438710206,0,0,0,0,0,0,0,0,0,0,0.212617639133407,0.0745892199815974,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255246010281094,0,0.0440122376734992,0,0.110511733983689,0,0,-0.000625558769665212,-0.00269548437221588,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0486540277998232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144712584665604,0,0,0,0.0914447324460854,0,0,0,3.46944695195361e-18,0,0,0.5488233407442,0,0,0.0173128749491853,0,0.223420512055794,0,0,0,0,0,0,0,-0.200129506670877,0,0,0.243811803111146,0,0,-0.0196244919196818,0.0601651561072699,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.138890656343926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760331776898718,0,0.16989847703282,-0.0265021005149583,0,0.123162048314195,0,0.111502005469063,0,0,0,-1.73472347597681e-18,0.220955234429254,0,0,0,0,0,-0.0262166128405546,0,0,0,0,-0.0102432032559556,0,0,0,0,0.110369463001775,0,0,0,0,0.0157238833897531,0,0,0,0,0,0,0
X000651.SZ,0,0.219413579319894,-0.0514244421980085,0,0,0,0,0.258824253579408,0,-0.0835284682794887,0,0,0,0,0.151323314127818,0,0,0,0,0,0,0.0419355133338747,0,0,0,0,0,0.11586676269311,0,0,0,-0.104190394603046,0,0,0,0,0,0.0120305832005725,0,0,0,0,0,0.0576731485215124,0,0,0,0,-0.127773652426424,0,0,-0.0166637875198068,0.036520087216156,0,0,0,0,0,0
X600104.SH,0.0428566159548113,0,0,-4.33680868994202e-19,0,0,0,0.0693836500914007,0.00892041293741631,0,0,0,0,0,0.0813027474273287,0,0,0,0,0.00592371222248804,0,0,0.021869919236223,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.150206496059603,0,0,0.00287322054281406,0,0.00062505701253579,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0021470549032448,0,0,0,0,0,0,0
X000596.SZ,0,0,0.619064774892619,-0.108090349690922,0,0.17577903647002,0,0,0,0.143937390394108,-0.441362453278738,0,0,0,0,0,0,0.0323608895723721,-0.103259782071721,0,0,-0.169262421617264,0,0,0,0,-0.0190563990353178,-1.73472347597681e-18,0,0,0,0,0.0321489164377133,0,-0.0997762429316421,0,-1.73472347597681e-18,0,0,0,0,-0.148110326290119,0,0,0,0,0.0924206418604916,0,0,0,0,-0.0143055282166534,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,-0.0148158017888117,0.0826199955370538,0,0,0,0,0.335071958332246,0,0,0,0.0722203927300455,0.0291066093219468,0,0,0.0433535591242225,0,0,0,0,-0.102407843200459,0,0,0,0,0.403952902984714,-0.0460458152636023,0,0,0,0,0,0,0,0.120207313184752,0,0,0,0,0,0,0,0.00202697937451874,0.0301624904628601,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.038784475830407,0,0,-0.0416742151268505,0,0,0.15562673812209,0,-0.148298831605265,0,0,0,0,0,0.00943304172908232,0,0,0,0,0,0,0,0,0,0.0885033303980076,0.0374729091667433,0,0,0,0,0,0,0,0,0.0579734071655556,0,-0.107469929345433,0.062075129730727,0,0,0,-0.00810448482553123,0.00144020627327434,0,0,0,0,0,0
X000725.SZ,0,0,-0.0463910663989296,0,0,0,0,0,0,0.00101508760681225,0,0,0,0,0.267698652228835,0,0,0.0252418247899115,0,0,0,0,0,0,0.0296656829509574,0,-0.0990431769485761,0,0,0.0299008581622614,0,0,0,0,0.260090417889704,0.11039784620058,0,0,0,0,0,0,0.00227925272863653,0.04810852896443,0,-0.0654362412874676,-0.0823021125399056,-0.0356750541114847,0,0,0,0.00671622014087328,0,0,0,0,0,0,0
X000625.SZ,0,0.0466706990605562,0,0,4.33680868994202e-19,0,0,0,0,0,0.0421092178839611,0.000921583394234885,0,0,0,0,0,0,0,0.163838810415149,0,0,0,0,0,0,0,0,0,0,0.117106602996755,0,0.116698134723805,0.0587817104934313,0,0,0,0.026516943780613,0,0,0,0,0.300642546015995,0,0.0966481938351072,0,0.0390198252394584,0,0,0,-0.0167151083019546,0,-1.73472347597681e-18,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0594807156102962,0,0,0,0.215704288546979,0,0,0,0,0,0,-0.139654041077581,0,0,0,0,0,0,0,-0.291997580813913,0,0,0,0.213769768088184,-0.032553790567139,0,0,0.252590701519226,0,0,0,0,0,-0.134835087118557,0,0,0,0,0,-0.420298728897628,0,0,0,-0.194871713650894,-0.0102751737751384,0.637820949796448,0,-0.0849100639957598,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.173198106680597,0,0,0,0.264358545719195,0,0,0,0,0,0,0,0,0.00480366097113387,0,0,0,0,0,0,0,0,0,0,-0.048588890545029,0,0,0.132117534383216,0,0,0.0602688844470845,0,0.165734032095069,0,0,0,0.173393530870637,0,0.145830654683868,0,0,0.0135457457439342,0,0.111340179961215,0,0,-0.00805800374695375,-0.0856116690247152,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783547193263638,0,0,0,0,0,0,0,0,0,0,0,0.191603998532889,0,0,0,0,0,0,0,0.109780758277689,0,0,0,0,0,0,0,0,0,0,0.332817804817993,-0.164086776927892,0,0.0618287004587446,0.0770178938863948,0,-0.0475621168827737,0.0179447850237641,0,0,0,0,0,0
X002049.SZ,0,0,-0.0457246532694938,0,0,0,0,0,0.0369138900966713,0,0,0,0,-0.0664675032622307,0.046374565844186,0,0,0,0.19806801540644,0,0.0511795037256736,0,0,0,0,0,0,0,-0.217635956931787,-0.049085881615185,0,0.212186892145069,0.213045376211041,0,0,0,0,0,0,0,0.0752179588396376,0,0,0,0,0,0,0,0,0,0,-0.00630259069399341,0.0441944119163834,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140118315307296,0,0,0.133399471337042,0,0,0,0,0,0,0,0.0602932235778457,0,0,0,0,0,0,0,0,0,0,0.0533957484902621,0,0.237224981791079,0.0965224443846927,0,0,0,0,0.0672521322488991,0,0,0,0,0,-0.037694887205725,-0.0160479147989576,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668826534317685,0,0,0,0,0,0,0,0,0,0,0.0284217050896101,0,0.0484903750145832,0,0,0,0.214998644787627,0,0,0,0,0,0.0903959200849825,0,0,0,0,-6.93889390390723e-18,0.0451955083293369,0,0,0.0806717613368449,0,0,0,0,-0.024844645508216,-2.16840434497101e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.08153839827657,0,0.203089799786909,0.137038707998648,0,0,0,0,0,0,0,0,0.0493593077743397,0,0,0,0,0,0,0,0.199909665716198,0,0,0.278362146562962,0,0.293648140142223,0,0,0,0,0,-0.267466623114636,0,0,0,0.0237015991432195,-0.130219549049045,8.67361737988404e-19,0.332539962647503,0,-0.08464151807889,0,0,0,0,-0.0349941518475438,0.0407197011833256,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0456175882640921,0,0,0,0,0,0,0.0772968090764502,-0.00635448320585114,0.253621557772506,0,0,0.331636099611507,0,0,0,0,0,0,0,0.0319746774442439,0,0,0,0,0,0,0.0882120105309976,0.0657623458746549,0,0,0,0,0.0295388040840251,0,0,0,0,0,0,0,-0.000391691139589642,-0.000604338730006474,0,0,0,0,0,0
X002180.SZ,0,0,-0.0725075682102,0,0,0,0,0,0,0,-0.0080035351428731,0,0,0,0,0,0,0,0,0,0,0.167432499357025,0,0.0106118014100151,0.151660334533255,0,0,0,0,-0.0395253391102762,0,0.464335055276727,-0.0346309650598748,0,0,0,0.248360912290068,0.0730852568866777,0,0,0,0,0,0,0.126142079533111,0,-6.93889390390723e-18,0,0,0,0,0,0.0222529385815293,0,0,0,0,0,0
X000661.SZ,0,0.292952713942186,0,0,0.0680622165825388,0,0.0351338546602401,0,0,0,0,0,0,0,0,0,0.192081573271246,0,0.179617695446775,0,0,0,0,0,0,0,0,0,0,0,0,0.145143361664862,0,0,0,0,0,0.0702573776908978,0,0.162831346759177,-0.215681181819812,0,0,0.326476727294666,0,0,0,0,0,0,0,0.0155614950459608,-0.00862440435062892,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.400225255831201,0,0,-0.0150060072835959,0,0,0,0,0,0,0,-0.110918921787188,0,0,0,0,0,0,-0.0238488973031548,0,0,0,0,0,0,0,0,0,0.0214620370433446,-0.0599239099706906,0,-0.0069818772562517,0,0,0,0.0571728396393689,0,0.295951550596386,-0.143667259451929,0,1.73472347597681e-18,0.101937945258893,0,0,0,-0.00580887869765175,-0.107217275321235,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.11455075365205,0,0,0,-0.499640979424268,0,0,0.0347259250386795,0.469401517961952,0.723925786791188,0.289631815112554,0,0,0,0,0,0.237722506258124,0,0.172763437067582,0,0,0,0.130674740040447,0,-0.288669293300061,0,0,-0.0753256707600009,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.381574331911178,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.11623377814865,0,0,0,0,0.120158731251994,0,0,0,0,0,0,0.0659925538731466,0,0,0,0,0,0,0,0.0248058064929401,0,0,0,0,-0.029292333473816,0,0,0,0,0.0236729297454564,0.0451577973561808,0,0.235144494819927,0,0.12894512813055,0,0,0.232006461622824,-0.0858496298675623,0,0,-0.136444547116305,0,0,0,0,-0.00115628568468777,-0.0559608685080387,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.113096522098056,0,0,0,0,0,0,0,0,0,0,0.141083291051022,0,0,0.355092261291304,0,0.266250371893439,-0.0277806133692041,0,0,0.0363271616894218,0.0466710520355313,0,0,0,0,0,0.0429263909813067,-0.0555152064019609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016618945541846,-0.0514601883077679,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.0101958153610839,0,0,0,0,0.382016776459098,0,0,0,0.0207760608619984,0,0,0,0.118628891783833,0,0,0,0,0,0,-0.0868992929311617,0,0,0,0,0.134209540575704,0,0,0,0,0,0,0,0.114073653534583,0,0,0,0,0.111307081798653,-0.0156557952945535,0,0,0.103902859375015,0,0,0,0,-0.0155177826676316,0,0,0,0,0,0,0
X600741.SH,0.0550892586401535,0,0,0,0.135546525348715,0,0.0465458739503294,0,0.0308760344573518,0.151609153608597,0,0,0,0,0,0,0,0.044933481274476,-0.0286142266900214,0,0,0,0,0,0,0,0,0,0,0,-0.0753170062888419,0,0,0,0,0.0320793704267701,0.193265599291716,0,0,0.0875213802889926,0,0,0,0,0.0568630895281129,0,0,0,0,0,0,0.0115279005415031,-0.0302956772619032,0,0,0,0,0,0
X000100.SZ,0.0922074679801848,0,0,0,0,0,0,0,0.0239488849834996,0,0,0,0,0,0.247920851661244,0,0.167747240058753,0,0.0412022399818902,0,0,0,0,0.134059929139529,0,0,-0.0776252660078362,0,0.0387026626086472,0,0,0,0,0,0,-0.0202353475618315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424567983101508,0.0314094138213127,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.262678100606777,0,0,0,0,0.0409193893435179,0,0,0,-0.0510237955608255,0,0,0,0,0,0,0,0,0,0,0.0952293128836665,0,0,0.091094111518209,0,0,0.45904589726457,-0.244022252439719,0,0,0,0,0,0,0,0,0,-0.0273859880838296,0,0,0,0,0,0,0,0.0564195085028762,0.384850558352281,-0.0181047929238263,0.0445594645219495,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924699829452721,0.270214486091436,0,0,0,0.132473283299779,0,0,0,0,0,0.0372571199127669,0,0.191613533358382,0,0,0.218246562096622,0,0,0,0,0,0,0,-0.0566664655647356,0,0,0.375071932177528,0,0,0,0,0,0,0,0,0,0.126296599466481,-0.0178785760488373,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.271095826455268,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.515578018770152,0,0,0.398255479417948,-0.221248125169129,0,0,0.445528273966201,0,0,0,0,0.221745331632361,0.168890568776903,0,0,0.310340582691314,0,0,0,0,-0.368316206885842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25778294634064,0.0368562105216897,-0.0432192855540697,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238408584162759,0,0,0.0489566395331993,0,0,0,0,0.124538347576682,0.0578077635369538,0,0.0261386929811137,-0.018980228628386,0,0.0592177592968153,-0.00945318084411309,0,0,0,0,0,0,0,0,0,0,0,0,0.0819329865169375,-0.020695569457003,0,0,0,0,0,0,0,-0.0024595375472349,-0.0343279853712994,0,0,0,0,0,0
X000799.SZ,0.27596342688236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020617629693727,0,-0.0269923959527156,0,0,0,0,0,0,0,0.008584265668317,0,-0.0138368620408334,0.0475990058128619,0,0,0,0,0,0,0,0,0,0,0,0.0956837163255574,0,0,0.475088080705773,0.0196544158208476,0,0,0.0214966715683844,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484048972183267,0,0.0966986524992101,0,0,0,0.179715585725098,0,0,0,0,0,-0.0234186612261881,0,-0.0529425773040358,0,0.105661108840654,-0.0378490519159471,0.264374710108667,0.0553936615042924,0,-0.0479952425181117,0,0.041555361109971,0,0,0.0469906286591565,0,0,0,0,0.066647273789691,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.676066246266789,0,0,0.118179809845235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054509564824935,-0.0521884619490092,0,0,0,0,0,0,0,0.191205615287618,0,0,0.0415857431304756,-0.194356984732595,0,0,0,0,0,0,0.0111929854777619,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.00717219582493955,0,0,0.0563313056700578,0.0439430260639034,0,0,0,0,0,0,0,0.261322202111696,0,0,0,0,0.0259529404643332,0,0,0,0,0,0,0.0252919884939661,0.161015627282987,0,0,0,0.147160839207789,0,0,0,0,0,0,0,0,0,0.0597122590294174,0,0,0,0,0,0,-0.0200418505681826,0.0342929240243226,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.260356057489891,0.259690907048498,0,0,0,0.0200896473275416,0,0,0.370742004330059,0,-0.0233847328314567,0,0,0,0,0,0,0,0,0.532382829810884,0,0,0,0,0,0,0,0,0,0.166794676563616,0,0,0,0.0963656195892414,0,0,0,0,-0.122787088874266,-0.0959373596277891,0,0.0657978333688164,0.107269954176372,0.0245857061094305,0,0.0460912379594761,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.024592729900186,0,0,0,0.0901382288257636,0,0,0,0,0,0,0,0,0.698383518507106,0,0,0,0.117363336511557,0,0,0,0,0,0,0,0,0,0,-0.035753907353148,0,0,0.133141083658335,-0.0626261854506058,0,0,0,0,0,0,0,-0.0819426170123331,0,0.0625001532494472,-0.0211688829314207,0,0,0,0,0,0
X300146.SZ,0,0,0,0.126913380350871,0,0.0327793056205429,0,0,0,0,0,0.015183990598659,0,0,0,0,0,0,0,-0.0521358331401885,0.120560955763962,0,0,0,0,0,-0.102260277956088,0,0,-0.0767711419683603,0,4.33680868994202e-19,0,0,0.000230693094617611,0,0,-0.00353019704489577,0,0.298631727439897,0,0,0,0.184505888813713,0,0,0,0,0,0,0,0.00266115050721171,-0.0482776582550129,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.00649820282528595,0,0,0,0.268413790640838,0.0529927738227621,0.128211409514217,0,0,0,0,0,0,0,-0.230700932165479,0.203751098100649,-0.11926263976535,0,0,0,-0.137415817017074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129129647668334,0,0.250769090840859,0,0,0,0,0,0,-0.0588709996541053,0.0656573258905067,0,0,0,0,0,0
X600779.SH,0.0772406264634667,0,0,0,0.194800444667087,0,0,0,0,0.127085227125893,-0.0827100241615468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293397066902006,-0.0227854015479428,0,0,0,0,0,0.0737930352580506,0.0623509839482217,0,0,0.315857156551531,0,0,0,0.0686076351982642,0,0,-0.0850054249463662,0,0.00848205522326595,0,0,-0.0185211724815529,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0.225759898654992,-0.0367342936787342,0,0,0,0,0.156369227086563,0,0,0,0,0,0,0,0,-0.0810395492956641,0,0,0,0.210668403646917,0,0.219365694947731,0,0,0,-8.67361737988404e-19,0,0,-0.0335927527418016,0.0778772273756748,0,0,0.016555197922653,0.0247271781409771,0,0,0,0.121414611745359,0,0,0,1.73472347597681e-18,0,0.187603239465221,0,0,0,0,-0.0273306351983386,-0.0166640135234148,0.177654159800063,0,0,0,0,0
X002236.SZ,0,0,0.0885913057697799,0.0205877938252708,0.302577026401502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081873829080587,0,0,0,0.0063767138563783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341294467900333,0,0,0,0,0.0460683543224392,0,0.0590347167841684,0,0,0,6.93889390390723e-18,0.166776573908245,0,0,-0.0536412874828936,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0548691416115488,0,-0.0465762922168126,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.128659031098283,0,0,0.0198051269333503,0,0.0799287958518498,-0.0695362447977479,0,0,-0.301963832933776,-0.0191279699030726,0,0.166580183147061,0.146295692488569,0,0.0911497886092364,0,0,-0.0584286739816492,0.126353624324691,0,0,0,0,0,0,0,0.0262791353995693,-0.247034994032159,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.733110778907995,0,0,0,0,0,0,0,1.38777878078145e-17,-0.347411036985401,0,0,0,0,0.130257142134591,0,0,0.910740350940149,0,0,0,0,0,0,0.832703228983752,0.583799855216984,0,0,0,0,0,1.1906899552235,0,-1.10752666001835,0,0,0,0,0,0,0,0,0.133348056238234,0,0,0,0,0,0
TED,0.078507492874522,0,0,0,0.0294748332125641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118106107959682,0,0,0,0,0.243218976940302,0,0,0.192575907797917,-0.253592221946862,0,0,0,0,-0.0222197676557055,0,0,0,0.16075573821598,0,0.0177818387060348,-0.132177800410194,0,0.318935490904773,0,0,0,0.209456631936331,0,0,0,-1.52960714441588,0.189087100009823,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0278067999756033,0,0,0.0945939133803057,0,0,0,0,0,0,0,0,-0.0349814225203157,-0.101906386187244,0,0,0,0,0,0,0,0,-0.0452960622004349,-0.114166028827352,0,0,-0.0137576087305019,0,0.0706808698021812,0.0671159684341051,0,0,0,0,0,0.0637613076882056,0,0.0801132619147759,0,0,0,0,0,0,0,0,-0.0649806261480281,0,0.0099892349899677,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.069350291871796,0,0,0.0199949201190282,0,0,0,0,0,0,0.0265844212037668,0,0,0,0,-0.0876416241864418,0,0.136027880733724,0,0,0,0,0,0,0.0148877151079014,0.0249811763189211,0,0,0,0.026935084076479,-0.08345869125863,0,0,0,-0.0170684215386693,0.0178642877794977,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063574603939053,0.00089558909981608,0.00138747466041044,0,0,0,0,0,0,-0.000735101109447802,0,0,-0.000682991347147564,0,0.000275741499552622,0,0,-0.00348053196462708,0.00148524742751749,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00354274790230706,0,-0.0182474700975355,0,0,0,0,0,0,0,-0.00296934606665592,0,0,0,-0.0308190790295659,0,0,0,-0.0186274861073232,0,0,0,0.00640557894194729,0,-0.0130574023096921,0,1.0842021724855e-19,0,0,0,0,0,0.0205607917733556,-0.00412600172071154,0,0,0,0,0,0.0170739367355838,0,0,0,0,0,0,0,-0.0142869939632497,0.0219873346774342,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0170174310073671,0,0,-0.0119304876759703,0,0,0,0,0,0,-0.00340422287581133,0,0,-0.0079153965132034,0,0,0,0,0,0.00695138831219518,0,0,0,0,0.0126651178024733,0,0,-0.00203210590162141,0,-0.00897400888678512,0,-0.00780922018868631,0,0,0,0.0206256865798821,0.000856099200498884,0.0091704163609555,0,0,0,0,0,0,0,0.00856543614616139,-0.0141053745029133,0,0.0205064489807192,0,0,-0.00104792481131854,-0.00202026585603329,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0121186678687009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116547329411189,-5.42101086242752e-20,0,0,0,0,0,-0.00157819293444098,-0.00866541439782916,0,0,0,0,0,0,0,0,-0.00184703700749297,0,0,0,0,0,0.0147674451839486,-0.00718016486425951,-0.0196919915299097,0,0,0,0,0
