,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000733.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X601799.SH,X600487.SH,X600702.SH,X600460.SH,X300003.SZ,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242421321970918,0,0,0,0,-0.0656783933612144,0,0,0,0,0,0.0465847112430726,0,0,0.0160682142051886,0.480667523803471,-0.187852838690703,0,0,0,0.0235020051259615,0,0,0,0,0,0,0.2273931137765,0,0.0116603276668783,0,0,0,0,0,-0.0462221229780892,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.025815585378485,0,0,0,0,0,0.033525613576705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288987697058301,0.082840731781854,0,-0.00191349479902515,0,0,0.129203468842727,0.333392140119503,0,0,-0.0580315077790549,0,0,0,0,0,0,0.0283440428545994,0,0,0,0,0,0,-0.0023877072105421,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.141127001973434,0,0.068117254633033,0,0.0858061704905359,0,0,0,0,0,0,0,0,0,-0.119493377382913,0,0,0.184704089732805,0,0,0,0,0,0,-0.0711219620007519,0.0917032011325324,0.052186194798583,0,0,0,0,0,0,-0.0381880000475253,0,0,0,0,-0.0282651819566348,0,0,0,0.465025363422691,-0.131761182438665,0,0,0.0332280007264022,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0570761542060828,0,0.0942501164488001,0,0,0,0,0,0,0,0,-0.0412816712744391,0.0255900523863632,0,0,0,0.0712127822592876,0,0.0171842802152691,0,0.0247027477998645,0,0,0,0.222768314764638,0,0,-0.0550882681317316,0,0,0,0.0945643497771496,0,0,0.248118012049838,0,0.0896225985702951,0,0.223432722947118,0,0,0,0,0,-0.0473730997861308,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123021387757452,0.0345472554188885,0,0.0466390176416517,-0.0424844892975564,0,0,0,0,0,0,0,0.0266544246817959,-0.0739351969461871,0,0,-0.0266757256081753,0,0,0,0,0,-0.0458280683156091,0,0.0229851243276223,0,0,0,0,0,0,0,0,0.188844914167787,0,0.0747382405863339,-0.0136808806149933,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0657164713895446,0,0,0,0,0,0,0,0,0,0,0,0,0.00235783197312347,0,0,0,0.22038572320305,0,-8.67361737988404e-19,0,-0.0416240615634673,0,0.0281582260206973,0,0,0.314823219719614,0,0,0,-0.0910905388393429,-0.00301996986523697,0,0,0,0.00505897814355815,0,0,0,0,0,0,0,0,0.0038786292720434,0,0,0,0,0,0
X000596.SZ,0,0.288907526955282,0,0.0290084067648888,0,0,0,0.25158065856789,-0.0816964868985131,0,0,0,0,0,0,0,0,0,0.137608562497926,0,0,0,0.128404087444576,0,0,0,0,0,0,-0.031318726055841,-0.0809787915173144,0,0,0,0,-0.167782565423785,0,0,-0.00413031311556492,0,0.21828971804302,0,0.0246310835645276,0,0,0,0,0,0,0,0,-0.021692678224844,-0.0245244520183932,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.270448665324278,0,0.17792138064164,0,0,0,0,0,0,0,-0.0300322298796287,0,-0.0612266080647842,0,0,0.00893233624348606,0,0,0,0,0,0,0,0,0,0,0,0,0.00269802375198685,0,0.147937513192752,0.0709647102406878,0,0,0.182855491948103,0,0,0,0.164091893471069,0,0,0,0,0,-0.0116779664576681,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146124307266917,0,0,0.0479471394399173,0,0,0.150234777185131,0,0,0,0,0,0,0,0,0,0.161611248745924,0,0,0,0,0,-0.0269102943337526,0,0.0843568518521731,0.0510337011792591,0,0,0.204102428683841,0,0.171440695671985,0,0,0,-0.151043739222748,0.0844342794448332,0.00339342342949182,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0545857515462955,0,0,0,0,0,0,0,0,0,0.029169174176562,-0.0759615805266704,0.0930110060409666,0,8.67361737988404e-19,0.177690220038037,0,-0.0375142977294119,0,0,0,0.0368290347886696,0,0,0,0,0,0,0.501770846157044,0,0,0,-0.0289684151549838,0.0554756581714663,0,-0.0181261187177238,0.0782787986791804,0,0,0,0,0,0,0,0,0.0072761071640545,-0.04361965461391,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.283524878936381,0,0,0,0,0.643154703676083,0,0,0,0,0,0,0,0.327150694954051,0,0,0,0,0,-0.4327799747521,0,0,0,0,0.24978281654085,0,0,0.0787882844932514,0,0,0.166786670407898,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.331908646466251,0,0,0,-0.306149859577409,0.0318882002531716,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.0420916266250545,0,0,0,0,0,0,0,0,0.254787464664368,0,0,0,0,0,0,0,0.178380959218387,0,0.128084558641475,0,0.0436726848672485,-0.088541048027483,0,0.0181759083757474,0,0,0,0,-0.123532194645552,0,0,0,0,0.0628353596968251,0.1003222322097,0,0.0963848858220129,0,0,0,0,0.00311858853306595,0.183851883233973,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959274396075383,0,0.275245278743322,0,0,0,0,0.0608772022514277,0,0,0.0266164833572972,0,-0.00906254061591007,0,0,0,0,0.166777516734205,0,0,0,0.135568696941523,0,0,0,0,0,0,0,-0.0741625928918979,0.0832134430810042,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.415745449092212,0,0,0,0.312585938571756,0,0,0,0,0,0,0,0.123892688848034,0,0,0,0.246008803053087,0,0,0.0346542811129302,0,0,0.134095148401444,0,-0.0133070445293091,0,0,0,0,-0.0888492672031664,0,-0.191602032784617,0,0,0,0,0,0,0.0484123167928379,0,0,0,0.0960488824147132,0,0.0369307541468623,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0508160309054965,0,0,0,0,0,-0.0987023591087157,0,0,0,-0.153789767577972,0,0,0.173102335417021,0,0.0433660114407632,0.187739126803267,0,0,0,0,0.131176459833696,0,0,0,0,0,0.0481589068578065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576201988046668,0.0072473422873219,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0835303420359089,0.191484313203587,0.0522443155654247,0.069224068836577,0,0,0,0,0,0,0,0.0677674041373547,0,0,0,0,0.0386404553322246,0,0,0,0,0,0.0369094686596443,0,0,0,0.117314241826412,0,0,0.224362291613652,0,0,0.0311400520774877,0,0,-2.16840434497101e-19,0.00322811133932004,0.114052082487337,0,0,0,0,0,0,-0.00533909731200761,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382404003019027,0,0,-0.241694228375555,0.165868281127645,0,0,0.196964309770679,0,0,0,0.149739681759312,0,0,0,0,0,0,0.0141769927356793,0,0.0614358069784944,0,0,0,0,0.121673347149828,0.569370791415568,0,0,0,0,0,0,0,0,0,0,0,0.100500628132874,-0.010498858734183,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.172712134635661,0,0,0,0,0,0,0,0,0,0.131890550933145,0.273415893768681,0,0.30388827397368,0,0,0,0,0,0,0,0.0274758027683039,0,0.272377255565412,0,0,0,0,0,0,-0.0152075400394898,0,0.14946059513991,-0.305227046539836,0,0,-0.196186797201169,0,0,0,0,-0.0311093223461281,0.0982255397442695,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.159041251720789,-0.197245877179334,0,0.196423853547749,0,0.17954580883252,0.0907203301299071,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465347399400686,0,0.0884142030255153,0,0,-0.206464152888099,0,0,0,0,0,0,-0.0484378856749235,0.182687668119113,0,0.637990500979675,0,-0.0656649186138739,0,0,0,0,0,0,-0.10133627401638,0.0608968389800231,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.241724764238867,0,0,0,0.167034148917313,0,0,0,0,0,0,0,0,0,0,0,0.0883030396148703,-0.0314144248443376,0.141639808654648,0,0,0,0,0,0,0,0,-0.307508518394636,0,0.109608011654517,0,0,0,0,0,0.170099024495723,0.0722620797902475,0,0.200440209998801,0,0,-0.300619878688035,0.243433581754445,0,0,0,0.073055928649718,0,0.0734010544573564,0.0388344975311473,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.157816693588894,0.363980915830529,0,0,0.104317748418749,0,0,0,0,0,0,0,0,-0.0460660299783501,0,0,0,0,0.177762223823102,0.080262370727284,0,0,-0.0795774191953817,0,0,0,0,0,0,0.0344579517333523,0,0,0,0,0,-0.0498681808355548,0,0,0,0,0.051770204590609,0,0,0,0,0.0418823393538783,0,0,0,0,0,0,0.0280415564305254,0,0
X601877.SH,0,0,0,0,0.247286311190199,0,0,0,0,-0.149051382187528,0,0,0,0,0,0,-0.086389019998887,0,0,0,0,0,0,0,0.302414523056284,0,0.0762927437882727,0.0695344017208049,0,0,0,0,0.111228005879156,0,0,0.134876625688823,0,0,0.0563770352126595,0,0,0,0,0,0.0414169816279328,0,0.14476034739807,0,0,0,0,0.00145613280254388,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0961557229699504,0,0,0.0513815210985725,0,0,0.370047875514465,0,0,0,0.236965730802637,0,0,0,0,0,0,0,0,0,0.0480295179490602,0,0.313091487391466,0,0.114330798718321,0,0,0,0,0,0.145361287676496,0,0,0,0,0,0,-0.0211173892164901,0,0.0513592380952634,0,0,0,0,0.0896497786338429,0,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0939300424564411,0,0,-0.149797863444951,0,0,0,0,0,0,0,0,0,0,0,0.111449553119189,0,0.00952656838870254,0,0.105464947435022,0,0,0,0,0,0,0,0.0441874581565605,0,0.0185828064129966,0,0,0,0,0.061710962536256,0,0,0,0,0,0,0.0865489397362836,0,0,0.104560097655729,0,0,0,0.0262507509238538,-0.0230626033652198,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0820913169549057,0.0884065038291999,0,0.0376018544109539,-0.0794111658316881,0,0,0.507784303037331,0,0,0,0,0,0,0,0,0,0,0,0,0.146875703817092,0,0,0,0,0.066066504753044,-0.207676639355656,0,0,0,-0.0382246983380996,0,0,0,0,0,0,0,0,0.0272657799972826,-0.0285196184233856,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.032929148961722,0.0176092553763356,0.0148572286180638,0,0,0,0,0,-0.0391776727356143,0.0409733383028635,0,0.0457866760895021,0,0,0,0,0,0.0143657125085454,0,0.0046015667663293,0,0,0,0,0.117472650289686,-0.156128564128553,0,0,0,0,0,0,0,0,0,0,0.063198890925678,0,0.0534765392367726,0.163567887498544,0,0,0,0,-0.0480065121086871,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0301126824167402,0,0,0,0,0,0,0.0786219886463716,0,0.326200667781867,0,0,0,0.0127243463841969,0.0180728523544964,0.17718479394839,0,0,0,0,0.021380364906144,0,0,0.00471228767456977,0.00475336471144098,0,0,0,0,0,-0.103457938769067,0,0,0,0,0,0,0,0,0,0,0,-0.00141882812359218,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932711592484477,0,0,0,0,0.015685366640448,0,0.109011592235508,0.0463544823846624,0.20899818054623,0,0,0,0,0,0.0202713899919965,0.00783680925754448,0.0999219565476814,0,0,0,0,0,-0.0990429843269045,0.0185584220298915,0,0,0,0.0126923785889414,0,0,0,0.0505219878033939,0,0.0668821091908767,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.220478924533161,0,0,0,0,0,0,0.177322046418,-0.260379613941987,0,0,0.114805253335208,0,0,0,0,0.12161174389254,0,0,0,0,0,0,0.18663160895796,0,0,0,0,0,0.154644648411865,0,0,0,0,0.029158219612514,0,0,0,0.0394096459524283,0,0,-0.072359992211375,0,0,0,-0.0776763570800786,-0.0406429044866418,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0652759908054105,0,0,0,0,0.0262240105652131,0,0,0,0,0,0,0,0,0,-0.110739277406067,0.147425158129464,0,0.413754516570179,0,0,0,0,0,0.292226424899916,0,-0.114710895424089,0,0,0,0.136379313814105,0,0,0,0,0,0,0,0,-0.238868324119094,0,0,0,0.127329605038894,-0.0293370950927894,0,0,0,0,0,0
X600702.SH,0,0,0,0.298982671243471,0,0,0,0.182982189643857,0,0,0.0411887561475345,0,0,0,0.351748212154608,0,0,0,0,0,0,0,0,-0.0314434623191447,0,0,0,0,0.0364068895682917,0,0,0,0,-0.0379388580737034,0,0,0,0,-0.0990215714448289,0,0,0,0,0.622407591569832,0.0994476952414369,0,0,0,-0.20257923394961,0,0,0,0.0190729854950086,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.046084507145319,0,0,0,0,0,0,0,0.307898942488741,0,0,0.0986328310664117,0,0,0,0.109992580676851,0.0845671263938381,0.11405269577251,0,0,0,0,0,0,0,0,0,0.172524560285193,0,0,0,0,0.0325538987859407,0.125592675335844,0.162693111205166,0,0,0,0,0,0.0153542260234658,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.112120445842209,0,0,0.0119706252700595,0,0.037970793525779,0,0,0,0,0,0,0,0,0,0.00863432840550022,0,0,0,0,0,0,0.0634126676655707,0,0.0017235830296059,0,0,0,0,0,0,0,0,0,0,0.186314665517785,0,0,0.0113916510088294,0.0605265346150093,0,0,0,0,0.192032750035465,0,0,-0.0343413318547152,0,0,0,0,0,0
X000799.SZ,0,0.0482322297218489,0,0,0.0954596383045287,0,0,0,0,0,0,0,0,0,0,0,0,0.0664802661097985,0.0190489720418707,0,0,0,0,0.107406504641328,0,0,0,0,0,-0.103372211608699,0.0297370231400608,0.0258271964133929,0,0,0,0,0,0.0464457215949011,0,0,0.493371465975141,0,0,0,0.0817927159097589,0,0,0,0,0,0,0.00225707058453343,0.0291506991198536,0,0,0,0,0,0
X002414.SZ,0,0,-0.0486405439749294,0,0,0,0,0,0,0,0.14302425513079,0,0,0.17266233915231,0,0,0,0,0.243168806112672,0,-0.146063749318901,0,0,0,0,0,0,0,0.032162535711555,0,0.498783546509263,0,0,0,0,0.196755025139311,0,0,0,0,0,0,0,0,0,0,0.0820479606471125,0,0,0,0,0.143823776905319,0.0201457582590748,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.180215651310547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143795220887772,-0.060215464778194,0.0250650173055104,0,0,0,0,0.0798682415982285,0,0,0,0,0,-4.33680868994202e-19,0.109402484443607,0,0,0,0.00396927959326035,0,0,0,0.559293843461881,0.0362395450130562,0,0,0,0,0.160086201641124,0,0,0,0,0.0215887828848588,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.170004619276887,0,0,0,0,0,0,0,0.24057112925679,0,0.0780656412956465,0,0,0,0,0,0,0,-0.0628366842318725,0,0,0.0493389930516645,0.138214586787266,0,0,0,0,0,0.26152259766974,0.213089747184951,0,0,0,0,0,0,0,0,0,0,0.0224362613348222,-0.106240536571236,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.37506621200146,0.242518554658884,0,0,0,0.156430063659828,0,0,0,0,0,0,0,0,0,0.0387097180916057,0.0602149932266677,0.109174496644189,0.145779504674075,0,0,0,0.239589007962696,0,0,0,0,0,0,0,0.167924350708721,0,0,0,0,0,-0.0790603756907738,0,0,0,0,0,0,0,0,0,0,0,-0.0247874528957937,0.0407830195339546,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.049846147041488,0,0,0,0.0531473023952766,0,0,0,-0.00327637965051193,0,0,0,0,0,0.170477136519364,0,0,0,0,0,0,0,0.156083878133745,0,0,0,0,0,0,0.021815889036969,-0.032942842363193,-0.00794921390102604,0,0,0,0,0,0,0.0474849697044718,0,0,0,0,0.0400681799520471,-0.0310249392023935,0.114855017217801,0,0,0,0,0
X002007.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.333525772304527,0,0,0.235131957069353,0,-0.0721328514032278,0,0,0,0,0,0,0,0,0,-0.029528589399596,0.23253339176236,0,0.0760323620314046,0,0,0,0,0,0.0433509454945145,0.135348302497229,0,-8.67361737988404e-19,4.33680868994202e-19,0.0783084178666969,0.238301736216007,0.224168414172016,-0.066581156386148,0,0,0,0,0,0,0.0642160846972955,-0.00123158386088135,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.11470277913557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020707027271263,0.0982907118924033,0.00916161090688857,0,0,0,0,0,0.0686718873985022,0,0,0,0,0,0,-0.283338391209618,0.0486447672408062,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771653534808003,-0.0728388062878048,0,0,0,0.0890366977778184,0,0
Slope,0,0,0,0,0.16764435293948,0,0,0,0.0780291595649229,0,-0.0782840829873604,0,0,0.075181165474287,0,0,0,0,0.0214639458813303,0,0,0,0,0,0,0,0.100101926242845,0,0,0,0,0,0,0,0.141694616429868,0,0,0,0,0,0,0,0,0,-0.170541347967117,0,0,0,0,0,-0.0933472266125166,0,0.134929923218782,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160657040669411,0,0,0,0,0.340986917043405,0,0,0,0.128940108230219,0,0,0,0,0,-0.0322341590987688,0,0,0,0.0798242341630203,0,0,0,0,0,0.0919166235542716,0.117443349092011,0,0,0,0,0,0,0,0,0,0,-0.168250987624935,0.224744405532578,0,0.384438076176818,0,0,2.75506400869421,0,0
RealEstate_excess,0,0,0,0,0,-0.0103995173917425,0,0,0.107098218961865,0,0,0,0,0,0,0,0,0,0,-0.103170544186217,-0.0703297217658473,0,-0.104106225616695,0,-0.0415672223620942,0,0,0,0,-0.00413725114259763,0,0,0,-0.030123521625238,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.089045468769843,0,0,0,0,0,0,0.0446193492419283,0.00110133711017015,0,0.189759581992954,0,0,0,0
MKreturn,0,0,-0.0106486913651365,0,0,0,0,0,0.0480610356147595,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0724734315693614,-0.130108829393995,0,0,0,0,0,-0.0535286880053308,0,0,0,0,0,0,0,0,0,0,-0.0257533539556911,-0.0812060428995987,0,0.0464417415969952,0,0,0,0,0,0,0.0639920397528661,0,0,0.00341691843089029,0.260570699309014,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129998199991352,-0.000901410263899507,0,0,0,0,0.00086274974900559,0,0,0,0,-0.00209550023319071,-0.00160303564050725,0,0,0,0,0,0,0,0,2.11758236813575e-22,0,0,0,0.00143379232997264,0,0,0,0,0,0,0,0,0,0.004771847816083,0,0,0,0.00146260707953079,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0129031381409001,-0.0511322290106007,0,0,0,0,0,0,0,0,0.0136689219832264,0.0175365427353904,0,0,0.0344869468440281,0,0,0,0,-0.0925649397286117,0,0,0,0,0,0,0,0,0,0,0,0,0.00130575026151805,0,0,0,0,0,0,0,0,0,-0.16443808391061,0.171988631268178,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00674085180467969,0,0,0,0.00486355063698975,0,0,0,0,0,0.00514352657821355,-0.000142259412086223,0,0,0,0,0,0,0,0,0,0,0.00863442433992322,0,0,0,0,0,0,0,0,0,0.010145403709011,0,0,0,0,0,0,0.00639141549414558,0,0,0,0,0,-0.0181972974276631,-0.0183394496300795,0,0,0,-0.000881250925926017,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00131711940461245,0,0,0,0,0,0,0,-0.00580854377702671,0,0,0.00291826146224939,0,0.00204046693204536,0,0,0,0,0,0,0,0,-0.0026834582239398,-0.00139672309721182,0,0,-0.000688537594213568,0,0,0,0,0,0,0.000604493728756194,0.00494881830790883,0,0,0,0,0,0,0,0.000811365890378924,0,0,0,-0.0010334224681723,-0.0075905881762696,0,0,0,0,0,0
