,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X002463.SZ,X601799.SH,X600183.SH,X600460.SH,X600418.SH,X002028.SZ,X002180.SZ,X300142.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.389428676916007,0,0,0.0667075485567291,0.179495128222836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204538845033426,0,0.144768318267307,0,0,0,0,0,0,0,0,0.163895682512825,0,0,0.0790206953756907,0.160343475000822,0,0,0,-0.034754977232354,0,-0.00684742155129205,0,0,0,0,0.047898351428484,0,0
X000858.SZ,0.275846190115736,0,0,0,0.104724732245243,0.0761511234873261,0,0.0247498593863388,0,0,0.187577988781694,-0.121130073491097,0,0,0,0,0,0,0,0,0.0934027149675135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803315918171131,0,0,0,0.0359393095155595,0.024046653196915,0,0,0.002386683341828,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0361676521105166,0,0,0,0.0654214367628806,0,0,0,0,0,0.0705640479333438,0,0,0,0,0,0,0,0,0,0,0.178369572577358,0,0,0,0,0.117384537043091,0,0,0,0,0,0,-0.0519448650876262,0,0,0,0.0730531468504395,0,0,0,0,0.107029205540701,0.0053790879969907,0,0,0,0,-0.0198599166758179,0,0
X600276.SH,0,0,0,0,0.0722010528882988,0,0.0677693647167218,0,0.0422886437652738,0,0,0,0,0,0,0,0.0897914621055109,0,0,-0.0502464502255626,0,0,0,0,0,0,0,0,0.0422681653185101,0,0,0,0,0,-0.0228474057877476,0,0,0,0,0,0,0,-0.0227561507879507,0,0,0,0,0,0.325841770466759,0,0,0.00910582852292028,-0.0041524387706324,0,0,0,0,0,0
X000568.SZ,0.31451521872735,0.188946136668358,0,0,0,0.107888533474313,0,0,0,0,0,0,0.183394689842893,0,0,0.367359952933503,0.0552504938494766,0,-0.00256071003146394,0,0,0,0,0,0,0,0,0,0,-0.00481673886283486,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00769896634620756,-0.0352098334217605,0,0,-0.00833328830026306,0,0,0,0,0,0,0
X600809.SH,0.259039945263223,0,0,0,0.200829737520627,0,0,0,0,0,0,0,0,0,0,0.322209499268926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423199542044702,0,-0.0575774617406482,-0.0850796667033412,0,0,0.0230336056104459,0,0,0,0,0,0,0,0,0,0,0.0286972446753346,-0.0623012702316087,0,0,0,0,0,0
X002475.SZ,0,0.0609653599575144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093428834805606,0,0,0,0,0,0,0,0,0.0404908532715766,0,0,0.129592399676045,0,0,0,0,-0.164852474409449,0,0.153791519531834,0,0,0,0.193732590946959,0,0,0,0,0,0,0,0.146574488135659,0.0524726620536605,0,-0.187514709011721,0.192359269970619,0,0,0,-0.465492781736514,0,0
X600690.SH,0.154602642349499,0.0399947712760361,0,0,0,0,0,0,0,0.0506283075805797,0,-0.027601605612723,0,0,0,0.121511371034228,0.0738220642921246,-0.0391969991532768,0,0,0.0230584956965662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265424779725412,0,0,0,0,0,0,0,0,0,0,0.0122896135790032,0,0,0,0,-0.0355437239676695,0,0
X000625.SZ,0,0,-0.133265766162619,0.0300512849036327,0,0,0,0,0,0,0.215093087728949,0,0,0,0,0,0.380814753945547,0,0.0427398029885878,0,0.138843009965124,0,0,0,0,0.0628039843569157,0,0,0,0,0,0,0,0,0,0,0,0.0764929813027626,0,0,0.107858413214816,0,0,-0.0781129959156794,0.308605115673062,0,0,0,0,0,0,1.73472347597681e-18,0.0379479528894411,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.168831269648751,0.0271202597260849,0,0,0,0,0,0,0,0.0757421487128909,0,0,0,0,-0.0200415457880833,0,0,0,0,0,0,0,0,-0.243276729702827,0,0,0,0,0,0.105938996929056,0,0,0,0,0.141841614171966,0,0,0,0,0,0.0900675037608263,0.0362003803751878,-0.0224479200037329,0,0.0465021235760096,-0.114815395821262,0,0,0,0,0,0
