,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X300124.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002241.SZ,X000100.SZ,X002371.SZ,X000596.SZ,X000625.SZ,X002007.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X300003.SZ,X000800.SZ,X002008.SZ,X002074.SZ,X000977.SZ,X002185.SZ,X600779.SH,X002508.SZ,X000547.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.427531402236325,-0.10827610015606,0,0,0,0,0,0.177483823670661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306884697190171,0,-0.0208995921405788,0,0,0.100148276357634,0,0,0,0.165969543666716,0,0,0,0,0,0,0,0,0,0,0.0110914342149194,0,0,-0.0584713487382154,0,-0.00626574673902773,0.0248027239617847,0,0,0,0.00571191052573002,0,0
X000858.SZ,0.0810949208868012,0,0,0,0,0,0.247055690606751,0,0.216241856432094,0,0.0100373162260515,0,0,0,0.044811779331968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365587394608539,0,0,0,0.0542444652873346,0.0925228330343695,0,0.0127222044242321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033515004551366,0,0,0,-0.00245611321031553,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.087282117408771,0,0,0,-0.0671322889134261,0,0,0,-0.0486469533137498,0,0,0,0,0,0,0.00873278137281847,0.0213423492224126,0.0965588949255186,0,0.00752615737258555,0,0,0.0508571740287381,0,0,0.166841337176154,0,0.141927639516701,0.0826602640773219,0,0.115465874498971,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00207713098489999,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0589501452643233,0,0,-0.0457590166598823,0,0,0,0,0.0180457699081635,0,0,0,0,-0.0350654124863563,-0.0511842730492086,0,0,0,0,0,0.21540110201324,0,0.0459796240680307,0,0,0,0,0,0,0,0.0130958791316767,0,0,0,0.0907478396899368,0,0,0,0,0,0,0,0,-0.0106311255499698,0,0,0,0,-0.00267032842502781,0,0
X002475.SZ,0,0,0,0,0,0,0,0.164775798052984,0,0,0,0,0,0,-0.0390627602792813,0,0,0,0.00433529139723464,0,0.42909583749932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138392416361974,0,0,0,0.0594261947579664,0,0,0,0,0,0,0,0,0,-0.0633672202037449,0,-0.0201202064471468,0,0,0,0,0.0255619298369163,0,0
X000651.SZ,0,0,0,0,0,0,0.0205008950334051,0,0,0.0717539109311672,0,0,0,-4.33680868994202e-19,-0.0335004156757239,0,0,0,0,0,-0.0681920903673065,0,0,0,0,0,0,0.190212460784046,0,0,0,0,0,0,0,0,0,0,0.0117939278271875,0,0,0,0.0548162646640385,0.147855431039899,0,0.042658654811068,0,0,0,0,0,0.018837067086545,0,0,0,0,-0.018368133350958,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.445372536113694,0,0.258238890419398,0,0,0,0,0,0,0,0,0,-0.00410638643479024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953045109147952,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0868346106432638,0,0,-0.0170223617444994,0,0,-0.0365736625431019,0,0,0,-0.00324603652286148,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.243171459910856,0,0,0,0,0,0,0,0,0,0.0900800846298983,0,0,0.0474654024204742,0,0,0.0380487925265942,0,0,0.2182532685986,0,0,0,0,0,0,0,0,0.0988688227011738,-0.00653502138454682,-0.0521166546475538,0.317328597124761,-0.0190646348439404,0,0,0,0,0,0,0,0,0,0,-0.021144792856576,0,0,0,0,0.0189408274896115,0,0
X600809.SH,0,0,0,0,0,0,0.247739825073148,0,0,0.234917273450009,0.052666550678568,0,0,-0.0834752174689622,0.0267765857294967,0,0,0,0.0825202508086078,0,0,0,-0.14528735043869,0.14122320856416,-0.0615577032441166,0,0,0,0,0,0,0,0,0,0,0,0,-0.100044032144114,0,0,0,0,0,0,0,0,0,0.173368740961534,0,0,0,0,-0.00869063218388321,0,0,0,0,0,0
X600690.SH,0,0,0.0556232227275118,0,0,0,0,0.0622080314929333,0.367826544614498,0,-0.233385442494074,0.0752819789228715,0,0,0,0,0,0,0,0,0,0,0,0,0.0125848853820091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106144757746592,0,0,0,0,0.0519828498147172,0,0,0,0.0326785739994613,0,0,0,-0.0271077826227695,0,0
X002304.SZ,0,0,0,0,0,0,0.0366042673986648,0,0.283793300166464,0,0,0,0,0,0,0,0.107840243676065,0,0,0,0,0,0,0,-0.0954262001486669,0,0,-0.0106540604692627,0,0,0,0,-0.00731504059505179,0,0,0,0.046617976114868,0,0,0.163207299598981,0.126788829219917,0,0,0.0121255472687011,0,0,0.206946585290566,0,0,0,-0.0907923680796715,-0.0345982112478242,0,0,0,0,0.0149418586973311,0,0
X600104.SH,0,0,0,0,0.167624170757252,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0324737867936481,0,0,0,0,0,0,0,0.182271612360073,0,0.281652636640642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171583247262525,0.0155290350165238,0.127695709974822,0,0.0179568143995348,-0.0831224512973331,0,0,0,0,-0.005490442326571,0,0,0,0,-0.0153567545219313,0,0
X000725.SZ,0,0,0,0,0.124668143477678,0,0,0,0,0,0,0,0,0,-0.0387800004695296,0,0,0,0,0,0,0.320920530330603,0.0867540758284559,0,0.105488728271196,0,0,0,0.0259700150914381,0,0,0.0698916307926793,0.00884306815253176,0,0.0596150136226304,0,0.00462307095603559,0,0,0,0,0,0.049178822659073,0,0,0,0,0,0,0,0,0,-0.0322507574326894,0,0,0,-0.00302871626707598,0,0
