,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X002074.SZ,X600741.SH,X002236.SZ,X600702.SH,X000799.SZ,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X600183.SH,X600563.SH,X002180.SZ,X600522.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.43710308805384,0,0.0476505477547647,0.149297199587978,0,0,0,0,0,0,0,0,0,-0.132909839240411,0,0,0,0,0,0,0,0,0,0,0,0.0287591429787899,0,-0.0216064752341592,0,0,0,0,0,0,0.0421956338536385,0,0,0,0,0,0,0,-0.026998366966331,0,0.0188456931688277,0,-0.00261155497569155,0,0,0,0,-0.00328342770488546,0,0,0,0,0,0
X000858.SZ,0,0,0,0.329907725136933,0.102070870925341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144582878432313,0,0,0,0,0.246395459579638,0,0,0,0,0,0.0856748466117523,0,0.00997807412012282,0,0.167045185273505,0,0,0.0367555128570608,0,0,0,0,0,0,-0.0276784581144983,0,0,0,0,0,-0.00635797630680505,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0366242392192385,0.0150028770445957,0,0.292436501740291,0.0617660775395732,0,0,0.0409622484782963,0,0,0,-0.0511977107326683,0,0,0,0,0,0,0,0,-0.00924000907635165,0,0,0,0,-0.036740472219189,0,0,0.0163973180936178,0.232297279908894,-0.0645701614199381,0,0,0,0,0,0,0.102614170333202,0,0,0,0,0,0,0,0,0.0163188022207626,0,0,0,0,0.0229834693275181,0,0
X600809.SH,0,0.327256163582726,0,0,0,0,0.00625451901275991,-0.0190430908867364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161114500521387,-0.00530905840352295,0,0,-0.174847710950716,0,0,0,0,0,0,0.436691291675096,0,0,0,0,0,0,0,0,-0.0459258531896424,0,0,0,0,0,0,-0.0514015810847563,0,0,0,0,0,0
X000568.SZ,0,0.0986495895026501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221958053151552,0,0,0,0,0,0,0,0,0,0,0,0,0.0373270304112641,0.0403715098860352,0.295781795336369,0,0,-0.0508551478733018,0,0,-0.15038523907835,0,0,0,-0.0518769896392996,0,0,0,0.0315531440396263,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.172048089396857,0,0,0,0,0,0,-0.0848052919076337,0,0,0,0.0177524671872623,0,0,0,0,0.0301214120989089,0.0943556813955167,0,-0.181954083496248,0,0,0,0,0.0786031416620599,0,0,0.203596046924085,0,0,0,-0.201464889814706,0,-0.0667505141145224,0,0,0,0,0.0657045825433924,0.0666685150306739,0,0,0,0.0161576288739181,0,0,0,0.019180878093243,0,0
X002475.SZ,0,0.000662890732175146,0,0.085534067930278,0,0.00569837285343096,0,0,0,0,0,0,0.00607639350315167,0,0,0,0.228171651446535,0.137065181487751,0,0,0,0,0,0,0,0,-0.0615574408587661,0,-0.0793020069335903,0,0,-0.0102918751149807,0,0,0,0,0,0,0,0,0,0,0,-0.0634915526202266,0,0,0,0,0.0355281598032853,0,0,0.0240131717512336,0,0,0,0,0.128709305964242,0,0
X300014.SZ,0,0,-0.260790743315519,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0836687444369644,0,0,0,0,0,0,0,0.062679727743418,0.0537386533086065,0.0480776935234376,0.00776258889038573,0,0,0,2.16840434497101e-19,0.137889365359896,0,0,0.0962559174107881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099040771456103,0,0,0,0.155728423006141,0,0
X002304.SZ,0,0.181256510485123,0.093195360720634,0.225671789701688,0,0,0,0,0,0.147984938336831,0,0,0,0,0,0,0,0,0,0,-0.104245368040744,0,0.0154585739479981,0.02773660353021,0,0,0,0,0,0,0,0,0,0,0.111326307543336,0,0,0.118245996798177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186855476823073,8.67361737988404e-19,0,0,0,-0.067185678997012,0,0
X600690.SH,0,0.10148909361577,0,0,0,0,0,0,0,0,0,0,0,0.00424296298896618,0,0,0,0,0,0,-0.00663329324530332,0,0,0,2.16840434497101e-19,0,0,0,0,0.141226324162026,-0.098567781914094,0.0394457778261857,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0458568353262193,0,-0.0252049494025536,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0357445163977663,0,0,0,0,0,0,0,0,0,-0.0139523212013257,0.156820371405625,0,0.13374051407381,0.0150183422731212,0,0,0,0,0,0,0.054883024015348,-0.0811624952888392,0,0,0,0,0,0.0629697420375009,0,0.0750560270958046,0,0,0,0,0.0977312092315644,0,0,0.00812678400816392,0,-0.0379281077477359,0,0,-0.0449606716867613,0,0,0,0,0,0.0334289563873983,0,0,0,0,-0.0585776366849103,0,0
X000651.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0261317082361754,0,0,0.0608960193913829,0,0,0.128775622138184,0,0,0,0,0,0,0,0,0,0,-0.0948093446878509,-0.0309381440895244,0,0,0,-0.111125887955699,0,0,0,0.230939478675814,0,0,0,0.0870286844449564,0,0,0,-0.0340401495383142,0,0,0,0,0,0,0,0,0.0467629531613318,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0323851168318235,0,0,0,0,0,0,0,0,0,0.397731415430354,0,0,0,0,0,0.0657901261437385,3.46944695195361e-18,-0.0150017441933754,-0.000814159026513054,0,0,0.061778537025021,0,0,0,0,0,0,0,0,0,0.410107792917564,0.919816912933557,0,-0.146625864118787,0,-2.16840434497101e-19,0,0,0,0,0,0.00518214298825282,0,0,0,0,0.21104241404023,0,0
X600031.SH,0,0,0,0.00917082470408025,0,0.00808854846260767,0.165068335044867,0,0,0,0,0,0,0,0,-0.0172277674624674,0,0,0,0,0,0.127302002103006,0,0,0,0,-0.0799282028782819,0,0,0,0,-0.0279589248486539,0,0,0,0,0,0,0.00988743957548244,0.553524173542423,-0.0249302642894221,0,0.0797836630299297,0.0705565224683744,0,0,0,0,0,0.0523344550667701,0,0,0.0138624812416611,0,0,0,0.0370019749626427,0,0
X000725.SZ,0,0,0,0,0,-0.126711387025423,0,0.00803626991014124,0,0,0,0,0,0,0,0,0,0.00793064273102615,0,0,0,0,0,0.108242746649014,-0.0137907597808894,0,-0.00876422232458376,0.100869709420475,0,0.398783542491013,0,0,0,0,0,0,0,0,0,0.0458766997233288,0,0.0366140572442699,0,0,0,-0.0223852772125702,0,0.0117901931126888,0,0,0,0,-0.0158371466547625,-0.0600699442800322,0,0,0,0,0
X002241.SZ,0,0,0,0,0.128763517079518,0,0.289408926074643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422267628448652,0.332084437423817,0,0,0.184006443181121,0.294082006172243,-0.387721154673697,0,0,0,0,0,0.126360169785049,-0.0556154934043837,0.171391795530941,0,0,0,0,-0.0750592233564388,0,0.343636303859401,0,0,-0.290277759481364,0,0.0248889932643194,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0494776981573691,0,0.158075510159918,0.0893253831914883,0,0,0.0298406413488803,0,0,0,0,0,0,0,0,0,0,0.223626581575175,0,0.166702743878596,0,0,0,0,0.0886450450792178,-0.0337842402536748,0.169849289435229,0.0124304120558217,0,0,0,0,0,0,0,0.325162147554691,0,0,0,0,0,0,0,-0.0110429062535506,0,0,0,0,-0.0599137780849273,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.125156093361016,0,0,0,0,0,0.234982216633813,0,0,0,0,0,0,0.0134481955077351,0.047042727160914,0,0,0,0,0,0,0,0,0,0,0,0.0205266947312583,0.0098432498324512,0,0,0,0,0.140007115251721,-0.0772527564139806,0,0,0,0.297401294976391,0,0,0,0.0212557150671529,0,0,0,0,-0.0379592214368779,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.072954461917982,0.0127601233453769,0,0,0,0.130946820691971,0,0,0.139435912207693,0.00412958751331351,0,0,0,0,0,0.14540809271294,0,0,0.228019620991084,0,0,0,0,0,0,0,0,0.122971517164622,0,0,0,-0.166432892860565,0,0,0,0,0.00729134965457065,0,0,-0.0104664400820055,0,0,0,0,-1.73472347597681e-18,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0722372598930053,0,0,0,0,0,0,0,0.0335930027622879,0,0.109583408130016,0,0,0,0,0,0,-0.0118756647930265,0,0.332849859044589,0.168538164460394,0.127294513550834,0,0,0.0996164592894211,0.126526830386567,0,0,0,0,-0.107328621593543,0,0,0,0,0,0,0,0,0,-0.156382917344646,0,0,-0.0613285422869572,-0.0725382411530235,0.0981529688740916,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,-0.117956920995252,0,0,0,0,0,0.120252594334236,0.0209755882280784,0.134895295368707,0,0,0.0180048026989828,0,0,0,0,0,0,0,0,0,0.300651653679775,0,0,0,0,0,0,0,0.0180495365731034,-0.0549261100357031,0,0,0,0,0,0,0.073785333398222,0,0.113600695596468,0,-0.0467203082987269,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0828932438128449,0,-0.0958247872720055,0,0,-0.0323499867800615,0.143077716183343,0,0.0539212586535777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193125060183394,0,0,0,0,0,0.374512740497257,0.0150889924037202,0,0.0769594206545335,-0.0403113082637476,0,-0.023932286315027,0,0,0.00926332775586614,0.0227810768984337,0,0,0,-0.0241411067834276,0,0
X000596.SZ,0,0,0,0,0.356713013539857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21203836813431,0,0,0,0,0,0,0.0585348975261489,0,0,0,0,0,0,0,0.149852642760191,0,0,0,0,0.0236506624276089,0,0,0,0,0,0,0,0.0442127555592198,0,0,-0.00871418634585378,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.221979182936806,0,0,0,0.384032563728924,0,0,0,0,0,0,0,0,0,0,0,0,-0.124094525920063,0,0,0,0,0,0.0217194980714066,-0.0431956885513007,0,0,0,0,0,0,0,0,0,0,0,0,0.0186886972217234,0,0.210847362953857,0.263315909152909,0,0.197356066267779,0.0179613934558701,0,0,0,0,0.0345306440955949,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.114137063091051,0,0.237242660872825,0,0.0743164787445785,0,0,0.340293097085621,0,0,-0.301297990055687,0,0,0,0,0,0,0,0,0,0,0,0.125119894473815,0,0,0,0.150397613511827,0,0,0,0,0,0,0,0,0,0,0,0.305445138467739,0,0,0,0,0,0,0,-0.0498816392771879,0.016523402340751,0,0,0,0,0,0
