,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002049.SZ,X300142.SZ,X000596.SZ,X601877.SH,X000661.SZ,X600089.SH,X000100.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600741.SH,X002074.SZ,X600702.SH,X600779.SH,X002236.SZ,X002414.SZ,X600584.SH,X601799.SH,X002007.SZ,X000800.SZ,X600183.SH,X000733.SZ,X600884.SH,X300003.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0.0586126977334594,0,0,0,0,0,0,0,0,0,0,0,0,0.147946122686049,0.263619929789805,0,0,0.0176064801306743,0,0,0.0812879049499368,0,0,-0.109757555865024,0,-0.13861421681938,0,0,0.158665131820718,0,0,0,0,0,0,0,0,0,0.0764750284262532,0.149171473441667,0,0,0,0,0,-0.0510408848143638,0,0,0,-0.0342691739541542,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138016587141352,0,0,0,0.0951056200822978,0,0.0652072468099547,0,0,0,0,0,0.038022355370846,0.059297303210399,0.0653304391428804,0,0,0,0,0,0,0,0,-0.0250789855074126,0,-0.0962421703270945,0.0438699088771816,0,0,0,0,0,-0.0361302368137858,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0433045665859567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538706381521726,0,0,0,0,0,0,0,0.291080958946342,0,-1.73472347597681e-18,0,0,0,0.00648484530211361,0.0254106659487408,-0.00658990711552843,0,0,0,0,0,0.23704723591737,0,0.0538768638978818,0,0,0,0,0,0,-0.0204446601266578,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.225757926508838,0,0,0,0,0,0,0,0,0,0.16049464834184,0.100301571586246,0,-0.216539513899815,0,0,-0.0506651014932507,0.502394289348617,0,0.296877048576935,0,0,0,0,0,0,0,0,0.165271028216809,0.0464360136903153,0,0,0,0,0,0,0.0085120609052902,0,0,0,0,0,-0.388746908756888,0,0,0,0,0,-0.0382147834682866,0,0,0,0,0,0
X300014.SZ,0,0,0.328592801543824,0,0.0241117599576335,0,0,0,0,0,0,0,0,0,0,0,0.218624576148662,0.0642345792702903,0,0,0.103880279292772,0.264438955348567,0,0,0,0,0,0,0.108220904172788,0,0,0,0,0,0,0.205611282639988,0,0.0836809276232995,0,0,0,0.0350678771764699,0,0,-0.0386572616114965,0.0949953707370621,0,0,0,0,0,0,-0.0232215813894531,0,0,0,0,0,0
X000338.SZ,0,0.0641810090979555,0,0.0280554331541797,0,0,0,0,0,0.136500261479724,0,0,0,0.0959975919244254,0,0,0,-0.0239792484530162,0,0,-0.0268741628714143,0,0,0,0.00122707437991489,0,0.138395918057099,0,0,0.0870863135192643,0,0.0836559959557438,0,0.0201826120787219,0,0.0304160130119811,0,0,0,0,0,0,0,0,0,0,-0.0277925843748658,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0363890054658462,0,0,0,0,0,0,0,-0.195340721385022,0,0,0.443078282059073,0.00985585487296741,0,0.176421826241364,0,0.258805436063496,0,0,-0.0952528948798497,0,0,0,0,0.340067604178686,0,0,0,0,0,0.108341896880701,0,0,0,-0.260486249421817,0,0,0,-0.143894173790022,0.0402741998885066,0,0,0,0,0.0790983016217474,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.247969722435247,0,0,0,0.517043560921117,0,0,0,0,0,-0.0985432199122987,0,0,-0.0133118672200539,0,0,0,0,0,-0.218804370696955,0,0,0,0,0.0320806769601802,0,0,0.196267451585704,0,0,0,0,0,0,0,0,0,0,0,0.202530998431307,0,0,0,0,0,0.0313867158367183,-0.108673737255411,0,0,0,0,0,0
X000063.SZ,0,0,0,0.319756040512975,0,0,0,0,0,0.000869938205286514,0,0,0,0,0,0,0.121444048091606,0,0,0,0,0,0,0.0441901131156642,0.146425011338562,0,0,0,0,0,0,0,0,0,0,0,0.104744950912037,-0.390769725088244,0,0,0,0,0.0953418014108632,-0.111001702012185,0,0,-0.0117999531033676,0,0,0.128830176080735,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0107551114658179,0,0,0,0,0,0.0758988715111171,0,0,0.219733421858497,0,0,0,0,0.269474013033055,0,0,-0.00133367498908506,0.0897310800841024,0.0201998701231654,0,0,-0.0550687059584628,0,-3.46944695195361e-18,0,0,0,0.0299424980610466,0,0,0,0,0.150806423645924,0,0,0,0,0.130548345627615,0,0,0,0,0,-0.0244375848449187,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.105935601938066,0,0,0,0,0,0.0657623580370362,0,0,0,0,0.244162226490644,0,0,0,0,0,0,0.18339018445376,0,0,0.0133420261644845,0,0,-1.73472347597681e-18,0.0628396633203165,0.727871777221686,0,0,0,0,0,0.0703683999670908,0,0,0,0.228338241530509,0,0,0,0,0,0,0,0,0,0,0,-0.0162605915994514,-0.0197423364132431,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.151333371897177,0,-0.081820032043359,0.344407775329956,0,0.0732945700361058,0,0,0.0974825619483259,0,0,0,0,0,0,0.204295194183969,0,0.0488957017840486,0,0,0,0,0,0,0.140523781519478,0,0.0280262947106599,0,0,0,0,0,0,0,0,0.0242699153773772,0,-0.0978539866786357,0,0,0.00486301343920108,4.33680868994202e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0297757126234006,-0.030588989599955,0,0,0.00439027350917195,-0.0278337496038327,0,0.0372593085991554,0,0,0,0,0,0,0,0,0.0272099117970676,0,0,0,0.0714239881060268,0,0.00936518058333837,-0.044888038859639,0,0,0,-0.0407650735450322,0,0,0.00830996422929613,0.0584641841704685,0,0,-0.0345112760318006,0,0,0,0,0,-0.00912207853140009,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.035346383198745,-0.0748680941180997,0,-0.068800809543272,0,0,0,0,0,0,0.126631361417357,0,0,0.241904043953316,0,-0.0178248183699252,0,0.230044948728155,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239208103491508,0,0,0,0,0,0.010454612759733,0,-1.0842021724855e-19,0,0,0.203459905458199,0,0,0,0,0,-0.0483495089973079,0.0577213352672365,0,0,0,0,0,0
X300142.SZ,0,0,0.341841236366086,0,0,0,0.129561896712901,0,0,0,0,0,0,0.095962967048158,-0.212797398155559,0,0.123023733313927,0,0,0,0.112461279614685,0,0,0,0,0,-0.117036636752499,0,0,0,0,0.20268553932893,0,0,0.206668148059022,0.171130905936897,0,-0.0709218798820288,0,0,-0.0418536189875338,0,0,0,0,0,-0.399228735853465,0.142232135817077,0.143979161416907,0,0,0.00325350205396712,0.115590922453121,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218841966377497,0,0,-0.0684441237842928,0,0,0,0,0.00475695318979361,0,0,0.219237145647362,0,0,0.0205815429301448,-0.0188778327925854,0,0.27839980293082,0,0,0.0417251009463946,0,0,0,0,0,0,-0.064492106949116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,-0.0681798819659473,0,0,0,0,0,0,0,0,-0.0437766039069673,0,0,0.158140285447487,0,0,-0.0654620926477297,0,0,0,0,0.156614381729482,0,0,-0.0561026984958566,0,0,0,0,0,0.192753732880829,-0.0438855388416435,0,0,0.248801650007374,0.121808100788647,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0362433751351542,0.179123453738757,0,0,0.122963988155592,0,0,0.0206194411450637,0.0505745688885881,0,0,0,-0.0462635217063165,0,0
X000661.SZ,0,0.512973782453781,0,0,0.0154608525335334,0,0,0,0,0,0,0,0,0.0295865023239613,0.0712170998134744,0,0,0,0,0,0,0,0,-0.270215761922258,0,0.274324090426166,-0.0554507407518219,0,0,0,0,-0.0274811005831889,0,0,0,-0.0687288717354715,0,0,0.282070695790951,0,0,0,0,0,0,0,0,0,0,0,0,0.131188784688875,-0.124246846793155,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555521789706423,-0.0418890563317019,0,0,0.032966953678633,0,0.121250073853793,0,0,0.165078342032002,0,0,0,0,0,0,0,0,0,0,0.146296652617585,0,0.0728771490801373,-0.125399570350445,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0479008935957145,0,0.596899580885801,0,0,0,0,0,0,-0.00276509068216551,0.0159468993834676,-0.018022649742097,0,0,0,0,0,0,0.0629385448639069,0,0,0,0,0,0.0312703272995368,0,0,0,0,0,0.0292210006235563,0,0,0,0,0,0.0854429339634466,0,0.00654168565108654,0,0,-0.0106170711435378,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.128498954912755,0,0.0697186984695132,0,0,0,0,0,0,0,0,0,0,0.0273786467425185,0,0,0,0.155976632431836,0,0.0398162013607447,-0.129532811914196,0,0,0,0.0541336141117317,0,0,0,0,-0.0149183805512082,0,0,0.222616804130683,0,0,0,0,0,0.216218959467581,0.179641948709751,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,-0.132023176236966,0,-0.281068843736749,0,0,0,0,0,0,0.129046276062459,0.311984753560816,0,0,0,0.125923481522526,0,0,0.164606517163836,0.053763596543449,0,0,-0.123650670345722,0,0,0,0,0,0,0,0.028745203456984,0.132320012796389,0,0,0,0,0,0,0,-0.00907497005829385,0,0.189804248839542,0,0.256421812584813,0,0,0,0,0,0,0,0.541045661915463,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.528107688437654,0,0,0,0,0,0.0447859553439559,0,0,-0.0811203765611214,0,-0.0296747334451043,0,0,0,0,0,0,0,0.0661368207991809,0,0,0,0,0,0,0,0,0.0263242360826867,0,-0.191056313315272,0,-0.0349179221189986,0,0,0,-0.0663505842336845,0.0697885434490011,0,0,0,0,0.0110926676737089,0.0183969697501852,0,0,0,0,0,0
X000799.SZ,0,0,0,0.441538462555581,0.0905394413945689,0.0363384271240511,0,0,0,0,0,0,0,0,0.26669715916213,0,0,0,0,0,0,0,0,0,0.0489206083157346,0.0357023730815541,0,0,-0.0520030425471665,0,0,0,0,0,0,0,0.189657339920298,0.17068859687464,0,0.00641714038962994,0,0,0,0,0,0,-0.0529469450151188,0.0297446692852579,0,0,0,0,-0.0743617866319216,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.118650239749056,0.0425878221949006,0,0.146115256572891,0,0.292763359693406,0,0,0,0,0,0,0,0,0,-0.130549813098628,0,0,0.019283709642098,0,0.194945438885743,0,-0.0390988392656511,0.0216716511252021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181410700504538,0,0.0352018587893517,0,0,0,0,0,-0.0344768642013077,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.033138616566853,0,0,0,0.0315476417964432,0.327640626233217,0,0.0453841045639322,0,0,0.10453019918791,0,0,0,0,0,0,0,0,0.141270904281579,0,0,0,0,0.0812622135359163,0,0,0,0,0,0,0,0,0,0,0,0,0.00155945523435512,0,0.0412022570066883,0,0,0.0500984395198179,0,0,0,0,0,0,0
X600702.SH,0,0,-0.128411862486838,0,0,0,0.185389973339622,-0.108477043510168,0,0,0,0,0,0,-0.485090829400996,0,0,0,0,1.73472347597681e-18,0,0,0,0.0802640788195334,0,0.632458967232187,0,0,-0.140031901114878,0,0,0.253842306858618,0,0.26096039751724,0,0.183536944084392,0,0.351835120703892,0,0,0,0,0,0,0,0,0.0961675329774455,0,0,0,-0.933941282131473,-0.143146564770994,0.125767772396015,0,0,0,0,0,0
X600779.SH,0,0.133598810556655,0.112447481147954,0,0,0,0,0,0,0.0576516669455461,0,0,0,0,0.0136958433238235,0,0,0,-0.110894988424498,0,0,0.0749311080364526,0,0,-0.0129005101619453,0,0,0.202483453930561,0,0,0,0,0,0.147638865793913,0,0,0.276234356411513,0,0,0.0520456346111561,0,0,0,0,0,0.0301832874108769,0,0,0,0,0,0,-0.122767554422876,0,0,0,0,0,0
X002236.SZ,0,0,0.332028813154726,0.0188211623888037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127476218042786,0,0,0,0,-0.0920398921095769,0.0890674669872801,0,0,0,0,0,0,0,-0.0579038755755969,-0.0055801816462321,0,0,0,-0.0419104204527249,0,0,0,0,0,0.0798210573805637,0,0,0,0,-0.0317692642968841,0.0296904083506378,0,0,0,-0.0997871457306103,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351015849182696,0,0,-0.0344288998649444,0,0,0,0.0650572958436128,0.00844048610580276,0,0,-0.00311250521854419,0,0.109081975293796,0,0,0,0.218258246386203,0.0573799333225112,0,0,0,0,0,0,0,0,0,0,0,0,0.168180497570551,0.195224867378973,0,0,0,0.14314589515571,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.259549653778281,0,0,0,-0.0168380245874521,0,0.135079653631811,3.46944695195361e-18,0,0,0.156255840184707,0,0,0.135804267546914,0,-0.076665825433434,0,0,-0.00367089766996635,0,0,0.138998016883419,0,0,0,0,0,0,0,0,0,-0.174454301955801,0,0,0,0.0333299263786044,0,0,0,0,0,0,-0.0385758916384483,0,0,0,0,0,0
X601799.SH,0,0,0,0.0211589482749925,0,0,0.0237778771025463,0,0,0,0.33884837324019,0,0,0.028177711060571,0,0,0,0.0816990747587574,0,0,0,0,0,0,0.0531900892342266,0,0.0465909265928385,0,0,0,0,0,0,0,0,0,0,-0.0496699840844832,0,0,0,0,0,0,0,0,0.0421886853339658,0,0,0.0573946979619199,0,-0.0172428855775808,0,0,0,0,0,0,0
X002007.SZ,0,0.155994343687966,0.155417211320143,0,0,0,0,0.12630844284644,0,0.0753941136603391,0,0,0,0,-0.135236661527822,0,0,-0.210136538105332,0,0,0.0926162995742598,0,0,0.0765520047585417,0,0,0,0,-0.0684552393486231,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0837847642845104,0,0,-0.0241582184496614,0,0,0.0623934853433114,0.0958470075619939,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0307423258665934,0,0.0210404878214012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231040558591353,0,-0.0225362840155349,0,0,0,0,0,0,0,0.0324811860157877,0,0,0.488050654603651,0.0736217513458127,0,-0.10904396688184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218256920602114,-0.0139625323793287,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919706142379238,0,0,0,-0.0214336204531907,0,0,0.0163720241138341,0.0826596956668133,0,0,0,0,0,0,0,0.0280013041639928,-0.0864842303422339,0,0,0,0,0,-0.0303031618254517,0,-0.0187710582326738,0,0,0,0.280222069667876,0,0,0.0465465201438428,0,0,0,-0.0939781157134075,0,0
X000733.SZ,0,0,-0.0547656924061371,0,0,0,-0.00474362593834154,0,0,-0.0539721330115348,0,0,0,0.0381175915357226,0,0,0,0,0,0.228222347057805,0,0.00648387966225238,0,0,0,0,0.149007425369364,0,-0.0292461423176442,0,0.380892460628148,0,-0.0873726757171952,0,0,0,0,0,0,0,0.121058043471003,0,0,0,0,0,0.108807501934904,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.375762013389726,0,0,0,0,0,0,0,0,0.207805664861239,-0.0656786856376246,0,0,-0.547922049540906,0,0.0525046991589774,0.082778281453537,0,0.0357912335774594,0,0,0,-0.101362842583518,0.153604499041783,0,0,0.0536346546653475,0.181499798018026,0,0,0,0.135591436233328,0,0,0,0,0.122036400364468,0,0,0,0.112728871805381,0,0,0.0494810965318417,0,0,0.00126999766198167,0,0,0,0,0,0,0
X300003.SZ,0,0.13645588551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116782570878445,0,0,-0.0651910790145088,0.038398360945368,0,0,0,0.0468051382019792,0,0,-0.0948496019843809,0,0.172005309893623,0,0.00971564670408932,0,0,0,0,0,0,0.00399803173882545,0,0,-0.10698725019765,0,0,0,0,0,-0.0139191574315049,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,-0.0156644277304015,0,0,0,0.110098575659631,0,0,0,0,0,0,0,0,0.159941211311303,0.0339114445721027,0,0,-0.162761507045395,0,0,0,0.0804844328180388,0,0.177016047918018,0,0.106078703290296,-0.103601480792718,0,0,-0.0305658547417447,0,0,0,0,0,0,0,0,0.0868188032908345,0,0.0565613459313137,0,0,0.0567039647266076,0,0,0,0,0,0,0.0241879987090422,0,0
X300146.SZ,0,0,0,0,0,0,0,-0.0105164300768373,0,0,0,0,0,0,0,0,0,0,0,0.234191773068769,0,0.0747393518570097,0,0,-0.0664187448425389,0,-0.190415882599876,0,-0.0498282061682787,0,0,0,0,0,0,0,0.0618933070013855,-0.0854587152897457,0,0.144346956962992,0,0,0,0,0.169643819003615,0,0,0,0,0,0,-0.0669039984518855,0.051346074012641,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0295371670132026,0,0,0,0.0140163012869941,0,0,0.0453691155525409,0,0.0350230624575079,0.0291864871777187,0,0,0,-0.109664536768766,0.117518971575164,0,0,0,0,0,0.0362724260536983,0,0,0,-0.04162094840042,-0.067229390086506,0,0,0,0,0,0,0,-0.0465882482733496,0,0,0,0.0907567950910441,-0.0206086345778476,0,-0.0202844808005013,0,0,0,0,0,0,0
Slope,0,0,0.0850426353982152,0,0,0,0,0,0,-0.29145100227229,0,0,0,0,0,0,0.0133360871998768,0,0,0,0,0.184415749875029,0,0,0.259241043196569,0,0,0,0,0,0,0.342113130723345,0,0,0,-0.363261822460424,0,0.110857981943119,0,-0.0698908197124428,-0.00830643124994007,0,0,0,0,0,0,0,0,-0.345347248027731,0,0,0.919276793067497,0,0,0,-0.155673777883316,0,0
TED,0,0,0,0,0,0,0,0,0.101500414798964,0,0,-0.165758244623048,0,0,0,0,0,-0.166718053571302,0,0,0,0,0,0.0814374684387183,0.0939256036001885,0,0,0,0,0,0,0,0,0,0,0,0.0470085880870745,0,0,0,0,-0.166480064347421,0.0140883110374186,0,0,0,0,0,0,0,0,0.575965707647542,0,0,0,0,-0.0320132852823165,0,0
RealEstate_excess,0,0,0,0,0,0.101731813499024,0,0,0,0,0,0,0,0,0,0,-0.00667342725571276,0,0.0187128480346494,0,-0.0465521987021505,0,0,0,-0.00973782551931407,0,0.0121971354411668,0,0,0,0,-2.16840434497101e-19,0.0259697029765261,0.0105450013554365,0,0.000824659466388466,0,-0.0249932699304865,0,0,0,0,0,0,0,-0.0926758593149226,0,0,0,0,0,0.0175398414683213,-0.0211796782465519,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0496003228748197,0,0,0,0,0,0,0,0,0,-0.0512313768169738,-0.0985299145089844,-0.0757879651860319,0,0.034476928576012,0,0,-0.0496249103513461,0,-0.0086385961418592,0,0,0,0,0,0,0,0,0,0.0352088229614196,0,-0.00821296002335847,0,0.196686095194679,0,0,0,0,-0.0146853592880979,-0.0254413711067265,0.0111103494319647,0,-0.00271159988568078,0,0,0,-0.0264737069198873,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102775938865815,0,0,0,0,0,0.000890280808866402,-0.000156009154227223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208695888461177,0,0,0,0,-0.00445704738038784,-0.000807098190405246,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0131073957931542,0,0,0,0,-0.153030978656957,0,0,0,0,0.153042086028878,0,0,0,0,0.0705528010394326,-0.0900323681404583,0.11365227978327,0,-0.0577099757497391,0,0,-0.0453088697706879,0,0.118519459376976,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459488304429055,0,0,0,0,-0.100960614391063,0.0552466822055104,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00131390263296907,0,0,0,0.000283272712438652,0,0,0,0,0,0,0,0,0,0.00521425986742139,0.000615835616401173,0.00168835978160605,0,0,0,0.00263887050045409,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105279469896239,0,0,0,0,0,0,0,-0.023013266105242,0.0149376787683216,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00136039173665547,0,0,0,0,-0.00961626993519421,0.00116871891453354,0,0,0,0,0,0.000995956474292569,0,0,0,0,0.000969790213885625,0,0,0,0.000129120360978665,0,0,-0.0137304747573209,0,0,0,0,0,0,-0.00758417787073424,0.00527031763717972,0,0.00870973041340684,0,0,0.0394743789068116,-0.0287983786735489,0,0,0,0,0,0
