,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X600031.SH,X000568.SZ,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X000157.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X002074.SZ,X000066.SZ,X002008.SZ,X000977.SZ,X000799.SZ,X600089.SH,X002294.SZ,X600118.SH,X000050.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.242821305551861,0,0,0,0.0770053151701505,0,0,0,0,0.122613792834916,0,0,0,0.0124170427814763,0,0,0,0,0,0,0,0.0988191646228229,0,-0.125510273114986,0,0,0,0.0393310855070357,0,0,0,0,0,0,0,0,0,0.0794276295406517,0,0,0,0,0,0.056238484544626,0,0,0,0,0,0,-0.00845168130424731,-0.000789259541619025,0,0,0,0.00126995475865394,0,0
X000858.SZ,0,0,0,0,0,0.37861508814728,0,0,0.145565000441979,0.0646236346199237,0,-0.0123013796029023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368674388251825,0,0,0,0.0214006391463272,0,0,0,0,0.00127234840884895,0.0233328003407962,0,0,0,0,0,0,0,0,0.109420688674823,0,0,0,0,0,0,-0.00365564712012628,-0.0213078647876782,0,0,0,0,0,0
X600276.SH,0,0,0,0.113462080539443,0,0,0,0,0,0,0,-0.0288280249472656,0,0,0,0,0.04555194969377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091498371236769,0.0129956068879422,0,0,0,0,0,0,0.0283363763509947,0,0,0,0,0,0,0,0.149823185204808,0,0,0,0,-0.00385355751429161,-2.16840434497101e-19,0,0,0,-0.0428451191729643,0,0
X002415.SZ,0,0,0,0,0,0.073245151417091,0,0.0251449616976362,0,0,0,0,0,0,0,0.131811266137874,0,0,0,0,0,0,0,0,0,-0.105437953038582,0,0,0.174408562267795,0,0,0,0,0,0.494935766811651,0,0,0,0,0,0,0,0,0,0.0581013125424201,0,0,0.0513314657148577,0,0,0,-0.0102508011626583,2.16840434497101e-19,0,0,0,-0.0268955666481475,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.119664727022828,0,0.159395525880699,0,0,0,0,0,0.0586174239450624,0,0,0.0982263494711561,0,0,0.225543149746768,0,0.0211277447251463,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0533757330376649,0,0.0414012455319977,0,0,0,0,0,0,0,0,0,0,-0.0159883494661887,-0.0118046687846509,0,0,0,0,0,0
X000568.SZ,0,0.637979215281418,0,0.0563109230095367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321497739121227,-0.0857791615416859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598170868358273,0,-0.0215979379522962,0.326690043997288,0,0,0,0,0,0,0,-0.0241856062117244,0,0,0,0.0191905077013862,0,0
X000651.SZ,0,0,0,0,0,0.106652747698236,0,0,0,0,0,0,0,0,0,-0.0713476873838486,0,0,0,0.0354543347257191,0,0,0.143946815416378,-0.0684724094884989,0,0,0,0.0305057433177007,0,0,0,0.138763152020917,0,0,0,0,0,0,0,0,0.0374125525414084,0,0,0,0,0,0,0,0,0,0,0.00460131691711095,0,0,0,0,-0.00115444028257428,0,0
X002475.SZ,-0.0501448094243035,0,0,0.0559032192121397,0,0,0,0,0.119915967405602,0,0,0.0329412982753262,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0396650856393728,0.147871898215657,0,0,0,0,0.217428405005133,0,-0.0174533137409622,0,0,-0.0335429352395314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104130841175858,0,0,0,-0.0685599969432976,0,0
X600809.SH,0,0,0,0,0.188755275839353,0,0,0,0,0,0.32896072284635,0,0,0,0,0.00965542187933417,0.00873920295998544,0,0,0,-0.0765631739548985,0,0,0,0,0,0,0,0,0,0,0,0,-0.168188083550845,0,-0.1989215677698,0,0,0,0,0.209184026332055,0,0,0,0.16030944880236,0,0,0,0,0,0,0,-0.0893118151798708,0,0,0,0.074232718628748,0,0
X002304.SZ,0,0.110349911284201,0,0,0,0.0993460822123313,0,0,0.172045268855173,0,0,0,0,-0.162628675250642,0,0,0,0,0,0,0,0.0187178637231849,0,0,0,-0.0390355778464278,0,0,0,0,0,0,0,0,0,0,0.0668638515661895,0.0146727676766804,0.174103885084046,-0.0514708473216707,0,0,0,0,0.12075095402289,0,0,0.116738731788415,0,0,0,-0.0486530575251459,0,0,0,0,0.068145791077537,0,0
