,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002292.SZ,X600089.SH,X002475.SZ,X002236.SZ,X600741.SH,X002129.SZ,X600839.SH,X600177.SH,X601877.SH,X000547.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600435.SH,X000016.SZ,X600582.SH,X300003.SZ,X000800.SZ,X002294.SZ,X002456.SZ,X600252.SH,X002074.SZ,X000977.SZ,X002008.SZ,X300032.SZ,X000550.SZ,X600198.SH,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.139929024778703,0,0,0,0,0,0,0,0.0228462542007766,0,0,0,0,0.0286158576486561,0,0,0.126615717428289,0.0484304667376911,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.189537538165881,0.0224561004659543,0,0,0,0,0,0.0947220959036616,0,0,0,0,0,0,0,0,0.00051621152834483,0,0,0.0311582245816882,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36252816267637,0,-0.0298577109362992,0,0,0,0,0,0,0,0.13360242466058,0,0.0875031304790055,0,0,0,0,0,0,0.429055897642248,0,0,0,0,0,0,0,0,0,0,0,0,0.0323278000140631,-0.00386939801995111,0,0.00623254775842804,0.00893469377042009,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.150140709294884,0,0,0,0,0,0.210113381933195,0,0,0,0.0195107300696249,0,0.0367906124329875,0,0.0402174900982505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256683781415636,0.182611841163479,0,0,0,0,0,0,-0.0751386717459683,0,-0.0164741958216902,-0.0436364448613365,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.244397086667789,0,0,0,0,0.0125550912068471,0.0586584302277822,0.163832368922239,0,0,0,0,0,0,0,0.0730980472747075,0,0,0,0,0,0,0,0,0,0,0,0.0339423994035199,0.0418992746565443,0,0,0,0,0,0.0274261989115751,0,0,0.01553714616537,0,0,-0.0118506682920521,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814536451905524,0,0,0,0,0.0168349639143077,0.0574543786914369,0.0346656233405637,0,0,0,0,0.0322320581704088,0,0.226504466676861,0.0690529290559387,0.155781185598303,0.196623482465025,0,0,0.0754613008835176,0,0,0,0,0,0,0.107192645726977,0,0,0,0,0,0,0,0.117778748312459,0,0,0,0,-0.00461097700385769,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0182647989239527,0,0,0,0,0,0,0,0,0.0508146505282795,0,0.317727685133412,0,0,0,0,0.077264312812982,0,0,0,0,0,0,0,0,0.0203139873995424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122354060625816,0,0,0,-0.0155904829844917,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.2387438119503,0,0,0,0.132445717216475,0,0,0.185826222766085,0,0,0,0,0,0,0,0,0,0,0,0,0.114786968402682,0.0466243952890525,0,0,0,0,0,0,0,0,0,0,0,0,0.0591295001914434,0,-0.006478113650355,0.0666644057318897,0,0,-0.0117757112741502,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0287100562854253,0,0,0.219618271657699,0,0,0,0,0,0,0.38168534227272,0.00576367251850977,-0.022778541531754,0,0,3.46944695195361e-18,0,0,0,0,-0.0177286797729329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114050790536928,0.247317112046184,0,0,0,0,0,0,0,0,0,0,0,-0.0122478331978041,0.0320268201461454,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722770151654457,0.126895683414377,0.141997962511321,0,0,0,0,0,0,0,0,0,0,0.001330214906124,0.18146147431937,0,0,0.117540887405988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281834510183639,0,0,0,-0.00186738717029437,0,0,0,0,0,0
X600066.SH,0,0.234279708894426,0,0,0,0,0,0.106949203678015,0.0615176584576774,0,0,0.144743308032989,0,0,0.320071811240827,0,0,0,0,0,0,0,0,0.116745378383712,0,0,0,0,0,0,0,-0.028966963829043,0,0,0,0,0,0,0,0,0,0,0,0,-0.168197098187925,0,0.0981477951377605,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0
X000338.SZ,0,0,0.00731372440227315,0.0182414649586507,0,0,0.188987641793356,0,0,0.0509223341673084,0,0,0,0.0426580814033258,0,0,0.103678270321817,0.124918824533067,0.0336778996385076,0,0,0,0,0,0,0,0.126468881887086,0,0.0100519014636375,0,0,0,0,0,0,0,0,0,0,0.106478943109512,0,0,0,0,0,0,0,0,0.0986485143484461,0,0,0,0.0176237135699691,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.280035847089458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452373924671269,0,0,0,0.00382177945302134,0.22400618459881,0,0.0441172414060528,0,0,0,0,0,0,0,0.194569685504239,0.0261532692333389,0,0,0,0,0,0,0,0.0314615100511424,0.00563465931454154,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.024650816539933,0,0,0,0,0,0,-0.0264857019682727,0,-0.017137455998123,0.00983254386405703,0,0,0,0,0,0,0,0,0,0,0,0,-2.35121463485885e-05,0,0,0,0,0,0,0,0,-0.00799107674778617,0,0,0,0,0,-0.00607665100940731,0,0,0,0,0,-0.0314001360742774,0,0.0307136067533526,-0.0316995022723334,0,0,0,0.168508582712973,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.463139445126576,0,0,0,0,0,0.0354769975203241,0,0,0,0,0,0,0,0,0,0,0,0.0186609456159791,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0412961917169719,0,0,0,0,0,0.184047182981749,0,0,0,0,0,-0.0148966961649877,0,0,0,0,0,0,0
X002475.SZ,0,0,0.166932777945063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361289457266225,0.162841219731911,0.0500531948031261,0,0,0,0,0,0,0,0,0,0,0,0,0.0259293124419563,0,0,0,0,0,0.0167038308561929,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0595551450226296,0,0,0.0136182400370752,0,-0.150235337226069,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111012076506225,0,0,0.157917346387547,0,0,0.126187304690062,0,0,0,0,0,0,0,0,0,0,0,0,0.120544712443329,0.167190150831643,0,0,0,0.042659928091746,0,0,0,0,0.0257303394196275,0,0,0,0,0.00560838699807758,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.263545020576829,0,0,0,-4.33680868994202e-19,0,0,0.0362436260099721,0,0,0.133614921595351,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0113190046193246,0,0,0,0,0,0,0.262393105615145,0,0,0,0,0,0,0,0.121937487447961,-0.0182558896015843,0,0,0,-0.00830498290254697,0,0,0,0,0,0
X002129.SZ,0,0.0810200266443493,-0.300804697748933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139087124612211,0,0.164591879293818,0.049488850160989,0,0,0,0,0,0,0,0,0,0,0,0.145305627637187,0.205064556466755,0,0.0238296477328942,0,0,0,0,0.116236189128198,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0177877402923681,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.224915673030728,0,0,0.0651031234570493,0,0,0,0,0,0,0,0,0,0.00306716940458078,0,0,0,0,0,0,0.212025542027724,0,0,0,0,0,0,0.160513767805642,0,0,0,0,0,0,0,0,0,0,0,0,0.0746070619511004,-0.0820332712224548,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.04071298712953,0,0,0.0538247645607604,0,0,0,0,0,0,0,0.0959898673099494,0,0,0,0,0,0,0,0.0746636840338568,0,0,0,0,0,0,0,0,0,0.00779006044087112,0,0,0,0,0,0.316858015701166,0,0,0,0,0,0,0,0.0499952328206334,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0114850852319016,0,0,0,0,0,0,-0.0111259724162837,0,-0.0102210730771898,0.00366380180390265,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147359358704792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193237618740813,0,0,0,0,5.42101086242752e-20,-0.0162465542678291,0,0.0141158729199979,-0.0149067086061656,0,0,0,0.0796174888906874,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182081583918452,0,0.121367678281273,0,0,0,0,0,0,0,0,0,0.0562226241345694,0,0,0,0,0,0,4.33680868994202e-19,0,0.101395140230657,0,0,0,0,0,0.0182524718573163,0.156500931032207,0,0.0109984535097212,0,0,0,0,-0.0258928473740274,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30114546904893,0,0,0,0,0,0.0304596515530957,0,0.122200722952908,0,0,0,0,0,0,0,0.143577077378568,0,0,0,0,0,0,0.086554937135864,0,0.0119691800698794,0.107443522642174,0,0,0,0,0,0,-0.0864594095299078,0.0910741725235983,0,0,0,0,0,0
X000568.SZ,0,-0.046284239436488,0.0573610183218474,0.0270806216711764,0,0,0.591995838254271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989179751887634,0,-0.0383844811382019,0,0,0,0.167179806987257,0,0.128642295409792,0,0,-0.0754613668613587,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0322532113478937,0,0,0.466892374994037,-5.75839567246589e-05,0,0,0,0,0,0,0,0,0.000957885631733849,0,0,0,0,0,0,0.0260568999391975,0,0,0,0.0123077175427014,0,0,0,0,0,0,0,0,0,0,0.0550844539961022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.571248878469964,0,0,0,0,0.0952474871892488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124675453575341,0,0,0,0,-0.142886571267289,0,0.0457523352835012,0.0180532827075582,0,0,0,0.0159500669061895,0,0,0,0,-0.0267872814511913,1.73472347597681e-18,0,0.00830159251793332,-0.0100897492860361,0,0,0,0,0,0
X000016.SZ,0,-0.0140463354486847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109221486975308,0,0,0.0397765050924337,-0.0166552357000145,0,0,0,0,0,0,0.105241198855082,0,0,0,0,0,0,0,0,-0.148847565913439,-0.103128996840738,0.0684805318317011,0,0,-0.0721273059721847,-0.0091698867302578,-2.16840434497101e-19,0,0,0.0145189663160374,-0.001644728114917,0,0,0,0.212917439714734,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699400696684204,0,0,0,0,0.0742313976994215,0,0,0.0963996753395464,0,0,0.0666912752316504,0.0573255708439727,0,0,0.157880493591939,0,0,0,0,0,0,0,0.0608107920142416,0,0,0,0,0.138744114873353,0,0,0,0,0,0,0,-0.0215798022046801,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254192647383785,0.020167494093211,0,0,0,0,0,0,0.21574604561816,0,0,0.0208379774695124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297782534131559,0,0.0700225016068183,0.00648234828014803,0.119984151205031,0,0,0,0,0.103693315451937,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0.0630826603932716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136019495277403,0.129091487124799,0.0667851393059637,0,0,0,0,0,0.11941753697577,-0.0283151802318832,0,0,0.0527353492857452,0,0,0,0,0.204240597216911,0,0,0,0,0,0,0,0,0,0.126029493882158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0166815039665967,0,0,0.234265843714462,0,0,0,0.0887093759601993,0.0221357082208895,0,0,0.0104937824600786,0,0,0,0,0,0,0.0554591397380245,0,0.0506780823278307,0,0,0,0,0,0,0,0,0,0,0,0,0.163453012589014,0,0,0.120761149588042,0,0,0,0,0,0,0,0,-0.00237522446956246,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.0990332296692849,0,0,0,0,-0.00749458288152663,0,0,0,0.311669121442291,-0.132923126813507,0,0,0,0,0.0385292089387709,0,0,0,0,0,0,0,0,0,-0.0321937694175546,0.545089711790576,0,0,0,0,0,0,0.0422073434265827,0,0,0,0,0,0,0,0,0.0372064188308897,0,0,0,0.0391256139442613,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305395687748191,0,0,0,0.365655219918994,0,0.118737805330696,0.177278395239303,0,0,0.0484729306071612,0.0369358718161113,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0850074197294881,0,0,0.00819306355734796,0.00679419770991659,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450210631604725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339666975996505,0.00332939778973898,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.204107222944188,0,0,0.149633410359848,0,0,0,0,0,0,0.156694895571111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085225727355894,0,0.186812092502444,0,0,0,0,0,0,0,0,0,0,0,0.0417155392633671,0,0.0356467933522132,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.108194217571045,0.0482349794670549,0,0,0.112053825499107,0,0.0616106750820169,0,0,0.128177220447125,0,0.138890423696965,0,0,0,0,0.0578763722556933,0,0.0244722026838237,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.140899714632943,0,0,0,0,0,0,0,0,0,0,0.166923928571326,0,0,0.0236232726861794,0,0,0,0,0,0,0
X300032.SZ,0,-0.0315087120929841,0,0,0.161704427560133,0,0,0,0,0,0,0,0,0,-0.00727900891171889,0,0,0,0,0,0,0,0,0,0.0114518927326479,0,0,0,0,0,0,0.300893377142163,0,0,0,0,0,0,0,0,0,0,0,0.0785974650490767,0.107141014215248,0,0,0,0,-0.010868122236052,0,-0.00168177379058326,-0.00591531828238312,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0.10497412552204,0,0,0,0,0,0,0.110336508750134,0.259585227339974,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0688449854786354,0,0,0.0192572750858738,0,0,0,0,0,0,0,0,0,0.0677218646314592,0.237558807538508,0,0,-1.0842021724855e-19,0,0,0,0,0,0.130462776681701,0,0,-0.0190238624889794,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0.204811831701782,0,0,0,0,0.108479831562195,0,0.118549822660573,0,0,0,0,0,0,0,0,0,0.00101812981877942,0,0,0.0134429150097052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179579902784504,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.415780113635417,0,0,0,0,0,0,-0.072050865344417,0,0,0,6.93889390390723e-18,0,0,0.000155716444063975,0,0,0,0,-0.0719612479206873,0,0,0,-0.0483405999175549,0,0,0,0,0,0,0,0,0,0,-0.254924898089675,0,0,0,0.434594537524307,0,0,0,0.36277019748937,0.00730038858782204,0,0,0,0.0105218033840125,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.121480185997847,0,0,0,0,0,0,0,0,-0.0375525458235924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133166557256571,0,0,0,0,0,-0.107031177716603,-0.215945872721665,0,0,0,0,0,-0.0937147016297595,-0.0089895213468819,0,0,0,0.129459639174864,0,0,0,0.0349620967500827,-0.0314939270304375,-0.000432538430554068,0,0,0,0,0
Slope,0,0,0,0,0,0.160582389678629,0,0,-0.475472712477048,0,0,0,0,0,-0.480026464819485,0,0,0,0,0,0,0,0,0,0,-0.942753680798255,0.0667007730942073,-0.392772885342197,0,0,0,0,0,0,1.38777878078145e-17,-0.828799835681605,0,0,0,0,0,0,0.805876704537343,-1.03122971642917,0,1.04159542293804,0,0,0,-0.0423295421976578,0,0,0.254108215329725,-0.849999770478467,0,0,-0.24206673198182,0,0
TED,0,0,0,0,0,0,0,0.177921310199666,-0.0610881446659043,0,0,0.0484868604530743,0,0,0,0,0,-0.0493961438457599,-0.17026977016817,0,0,0,0,0,0,0.0118263832134012,0,0,0,0,0,0,0,0,-0.561645891244691,0,0,0,0,-0.032971000685608,0,0,0.00979118582957331,0,1.73472347597681e-18,0,0,0,0,0,0,0.335116977503786,0,0,0,0,1.13435051995439,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438999672899218,0,0,-0.00917536246779445,-0.179621985757325,0.0630486314578436,0,0,0,-0.375704520314276,0,0.111848922414552,-0.00549470521946319,0,0,0,0,0,0,0,0.35252104592001,0,0,0.0211005428134243,-0.0425518230915327,0,0.0243477547831521,0,0,0,0
MKreturn,0,0,-0.272459214815632,0.0987159302599774,0,0,0,-0.165308396974119,0,0,0,-0.0634044238418032,0,0,0,0,0,0,0.00572900975197891,0,0,-0.100456551451732,0,0,0,0,0,0.0392162466090392,0.0183364298377618,0,0,0.105426207251047,0,0,0,0,0,0,0,0.174757947446623,0,0.0244564526886654,-0.017627534678292,0,0,0,0,0,0,0,0,0,-0.0374091819080179,0.0886184107540564,0,0,0,0,0
MKvol,-0.00138241117337925,0,0,0,0,0,0,0,0,0,0,0,-0.000313116789774442,0,0,0,0,0,0,0,0,0,0,0,0,0.000691141856693802,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226843626553039,0,5.42101086242752e-20,0,0,0,0,0.150054966913272,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021056404919718,-0.00324103530395578,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.000387697247758343,0.00610199187088292,0,0,0,0,0,0,-0.000751311232850567,0,0,0,0,-0.00739332000604706,0,0,0,0,0,0,0,0.00373111748360538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125232136234128,0,-0.00761653676399238,0.0025907445211936,0,0.0124743183480378,0.00207865324182548,-0.00492767940091655,0,0,-0.0360150325696016,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000874277994639771,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301076105427181,0,0,0,0,0.00391089391570114,0,0,0,0,0,0,-0.00820779584034044,-0.00587750883564577,-0.000273877730286132,0,0,0,0,0,0
