,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X300003.SZ,X600031.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X601877.SH,X002456.SZ,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X002294.SZ,X000100.SZ,X000596.SZ,X600566.SH,X002241.SZ,X300136.SZ,X000661.SZ,X000981.SZ,X300142.SZ,X000050.SZ,X002508.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X002038.SZ,X600522.SH,X600498.SH,X000869.SZ,X000977.SZ,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.322005297278112,0.12809878604946,0,0,0,0,0.0291830678066009,0.0389134971373115,0,0.0744883530130272,0,0,0,0,0,0,0.0266804621662264,0.0505431666440887,-0.0424649208656543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222336599251326,0.00906228866024952,0,0,0,0,-0.00248974982737799,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0864169882063165,0,0,0.353693591084534,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00527813586050567,0,0,0,0,0,0.0329266471796765,0,0,0.0114008717372409,0,0,0,0,0,0.114176377849741,0.0570487562721656,0,0,0,0,0,0,0,0,-0.0710946492059055,0,0,0,-0.0260475611763165,0,-0.0358289666439885,0,0,-0.0388897870032711,0,0,0,0,0,0
X002415.SZ,0.0935466920715859,0,0,0,0,0,0,0,0,0,0,0,0.0252104777783195,0,0,0.226869861080671,0,0,0.00860915631847885,0,0,0,0,0,0,0,0,0.15294710851027,0,0,0,0.194598793581007,0.228828067714543,0,0,-0.00881176483299958,0.0299992183459866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724158051269809,-0.0158476895592123,-0.0502323521963428,0,0,0,0,0
X000858.SZ,0.244252507210326,0,0,0,0,0.163844797646405,0.00979981097728955,0,0,0,0.15049798220226,0,0.140934365617354,0.0388124667116117,0,0.0737393863466947,0,0,0,0.117727878261753,0,0,0,0,0,0,0,0,-0.0912566450678652,0,0,-0.031071526742671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454893164351623,0,0,0,0,0,0,0
X600276.SH,0.119111403389023,0,0,0.0266474815613312,0,0,0,0,0,0,0.114031485890102,0,0,0,0,0,0.297854801488507,0,0,0,0.0145987701471754,0,0,0,-0.100314046249507,0,0,0,0.175532200769704,0,0,0.198324292529182,0,0,0.171112289382532,0,0,0,0,0,0,0,0,0.00347742777595061,0,0,0,0,0,0,0,-0.0608137616827091,0.0131054516986801,0,0,0,0,0,0
X000651.SZ,0,0,0,0.393625954763248,0,0,0,0,0,0.122154834474013,0,0.163465214927716,0,0,0,0.0641495280803263,0,0,0,0,0,0,0,0.000207688260439782,-0.0310339656392753,0,0,0,0,0,0,0,0,0,0,0,0,0.150166208539872,0,-0.063375584356456,0,0,0,0,0.138487842721786,0,0,-0.0572995317592198,0,0,0,0.0221099840511497,0.0702717572363414,0,0,0,0,0,0
X002304.SZ,0,0,0.147203881802692,0.0604643261105419,0,0,0,0,0,0.164331277126758,0,0,0.206194373594657,0,0,0,0,0,0.0512234122075727,0.180680199621038,0.0850337087156212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152573237753811,0,0,0,0,0,0,0,-0.0272525292120951,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0246828154911474,0,0,0,0.0727195729224851,0,0,0,0,0,0.0513477982968857,0,0,0,0,0,0,0,0,0,0.119263213243006,0,0.0791214807562944,0,0,0,0,0.118114927607289,0.0746480779620833,0,0,0,0,0,-0.153854599552698,0,0,0,0,0,0.0528299131582986,0,0,0,0,0,-0.00321389818784088,0.0367756318102964,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501747456843845,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0194173333191897,0,0.26965496083552,0,0.0530676429416244,0,0,0.0287849147499584,0,0.0514960114739486,0,0,0,0.0857261729033286,0.279464669874336,0.0331585301013812,0,0,0,0.0789734207201048,0,0.0386861352187921,0,0,0,0,0,0.0248552243136464,-0.0191825763839942,0,0,0,0,0,0
X600690.SH,0,0,0,0.485555957999561,0,0.0602634928475152,0.0939402774142254,0,0,0,0,0,0,0,0,0,0,0,0,0.0850134364991619,0.00485140109740575,0,0,0,0,0.0255371621430947,0,0,0,0.028648256921398,0,0,0,0,0.0393444986545749,0.0938139909140481,0.0135086760286472,0,0,0.0121733571353205,0,-0.0576280090826067,-0.0158840469743423,0,0,0,0,0,0,0,0,-0.0126508772918076,-0.0169563038525975,0,0,0,0,0,0
X000568.SZ,0.173510221389972,0,0,0,0.104740882995605,0.112200894408409,0,0,0,0.250637686804804,0,0,0,0.0131093451975606,0,0,0.0692954801600369,0,0.10928622434271,0,0,0,0,0,0,0,0,0,0,0,0.0119012174770188,0,0,0,0,0,-0.051061625541238,0,0,0,0,0,0.0775756757518873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.172063616274792,0,0,0,0,0,0,0,-0.0933485949823613,0,0,0,0,0.0723556944717363,-0.19900041146454,0,0,0,0,0,0.0549396595931003,0.487595315710517,0,0,0,0.0661194120990806,0,0,0,0,0,0,0,-0.439022651608615,0,0,0,0,0,0,0.417799960489323,0,0,0,0,0,0,0,0,0.0239369630403898,0,0,0,0,0,0,0
X600741.SH,0,0.442519162555452,0.0373470698015248,0.100702299344792,0,0,0,0,0,0.203268928275195,0,0,0,0,0,0,0.0995099656187343,0,0.0578953161242604,0,0,0,0.00524114605598603,0,-0.0529585559588496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887072752057637,0.00403721648979994,0,0,0,0,0,0,0,0,0,0,0,0.023364467297217,-0.0149011553053359,-0.0346128977061475,0,0,0,0,0
X002475.SZ,0,0,0,0.0394098865234543,0,0,0.00655325612442858,0,0,0,0,-0.106411137637396,0,0,0,0,0,0,0,0,0,0,0,0.504878167597268,0.0115013086456514,0,0,0,0,0,0,0,0.0512105178641184,0.129927627387031,0,0,0,0,0,0,0,0.148033596007594,0,0,0,0,-0.106550991871689,0,0,0,0,0,0.0147147121676095,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0738368588173989,0,0,0,0,-0.0288076223052151,0,0,0,0,0.164145942820272,0,0,0,0,0,-0.0279299458366951,-0.0100426504378342,0,0,0.0256445007666036,0,0,0,0,0,0.0736501976217469,0,0,-0.00447213676567218,0,0,0,0,0,0,0,0.0501298935012994,0,0,-0.0323541127291434,0,0,0,-0.0236095580418485,0,0,0,0,0,0,0
X002236.SZ,0,0,0.462898940590335,0,0,0,0.0231461859240999,0,0,0,0,0,0.0373594037686008,0.0643193334488268,0,0,0,0,0.12521871881728,0,0,0,0.158139745571977,0,-0.0461526265315622,0,0,0,0,0,0,0,-0.0617869881415526,0,0,0,0,0,0.310131204335474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215485489801356,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.195895809756539,0,0.0153050053418044,0,0,0,0.0547534296476718,0,0,0,0,0,0,0,0.0116152180848968,0,0,0.405118560932613,0,0,0,0,0,0,0,0,0,0,-0.0206670079417899,0,0.106708158412999,0,0,0.0733650254806839,0,-0.236874223057237,0,0,0,0.00166726118999893,0,0,0,0,0,0.0843006477606984,0,0.0144106856841,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0383924847374369,0,0,0,0,0,0.156201580994569,0,0,0,0.246487567170561,0,0,0,0,0,0,0,0,0.00908466544649815,0,0,0,0.0453781053238328,0.00287159134629686,0,0,0,0.0359142678921528,0.130752195227823,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834033129458489,0,0,0,0,0.0027204058300535,0,0,0,0,0,0,0
