,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600031.SH,X600276.SH,X000100.SZ,X600271.SH,X600118.SH,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002241.SZ,X600089.SH,X000559.SZ,X600741.SH,X600839.SH,X600177.SH,X002456.SZ,X600066.SH,X600582.SH,X300124.SZ,X002236.SZ,X002292.SZ,X000800.SZ,X002475.SZ,X002465.SZ,X600060.SH,X000977.SZ,X600198.SH,X600435.SH,X300003.SZ,X000050.SZ,X000568.SZ,X601877.SH,X300146.SZ,X000623.SZ,X600498.SH,X000581.SZ,X000869.SZ,X000727.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128286775854643,0,0,0,0,0.0692603515290468,0.146142941416438,0.039327573241057,0,0,0,0,0,0,0.081927127787521,0,0,0,0.230030042165895,0,0,0,0.206210351948614,0,-0.107037545332,0,0,0,0,0,0,0,0,0.0664574932333037,0,0,0,0,0.00822462341118713,-0.132573665740408,0.184186686433877,0,0,0,0
X600839.SH,0,0,0,0,0.0217559497480673,0,0,0,0,0,0,0,0.0489180372914032,0,0.0622985349633386,0.0575887581706957,0,0,0,0,0,0.155708868199672,0.202891018660365,0,0,0,0,0,0.0510040838816699,0,0,0,0.0914205754496863,0,0,0.0610415830323746,0,0,0,0,0,0,0,0,0.0800765559097975,0,0,0,0,0,0,-0.00980867602037705,-0.00178519223378423,0,0,0,0,0,0
X600177.SH,0.0355255828073488,0,0.105349244177749,0.152255455582521,0,0.0503711261507881,0,0,0,0.0717141633444978,0,0.140274012081414,0,0,0,0.0450862054480096,0,0,0,0,0,0,0.118834706387621,0,0,0,0,0,0,0,0,0,0,0,0,0.0381419231976836,0,0,0,0,0,0,0,0,0,0.175222868562136,0,0,0,0,0,-0.00109060515405406,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.183302467669903,0,0,0,0,0,0,0,0,0,0,0,0,0.232348178748123,0,0,0,0,0,0.0861980140494511,0,0,0,0,0,0,0,0,0,0.0453972626598348,0,0,0.0205039756252477,8.67361737988404e-19,0,0,0,0,0,0,0,0.0178408027910322,0,0,0,0,0,0,0.0325557977851761,0.00513593362057323,0,0,0,0,0,0
X600066.SH,0,0,0,-0.0526323692452558,0,0,0,0,0,0,0,0,0,0.0392524865675419,0,0,0,0,0,0,0,0,0,0,0.05914948994968,0,0,0,0.0168574965100058,0,0,0,0,0,0,0.0727013370187976,0,0,0,-0.00983268963418051,0,0,0,-4.33680868994202e-19,0.0611241714287479,0,0,0.129946678326914,0,0,0,0,0.00608547428180425,0,0,0,0,0,0
X600582.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0334340266353219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186773964953471,0,0.154060106307892,0,0,0,0.264322444962742,0,0,0,0,0,0.057721036430088,0.195400188763392,0,0,0,0.268335433445699,0,0,0,0,0,0,-0.0137593834095324,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0268263670702486,0,0,0,0,0,0,0.0408856883126778,0,0,0,0,0,0,0.0848242421622906,0,0,0.0577737346405078,0,0,0,0,-0.182750748942863,0,0,0.0744305651366483,0,0,0,-0.198950872044427,0,0.0706531834777348,0,0,0,0.0185862478182418,0.514371235115089,0.0580719519636331,0,0,0,-0.136223655946714,0,0,0,0,0,0,-0.0127888999495388,0,0,0,0,0,0,0
X002236.SZ,0,0,0.14553811597555,0,0,0,0,0,0,0.072618289086627,0,0,0,0.201099620772227,0,0,0,0,0,0,0,0,0.101801450343223,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0997517524390785,-0.0291799406367917,0,0,0,0.144672802112981,0,0,0,0,0,0,0,0,0,0,0,0,0.131929610821938,0,0,0.0054657298186233,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,-0.0419555906239735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1182074574905,0,0.254322259771585,0,0,0,0.0758187933532647,0,0,0,0,0,0,0.0529714745317246,-0.0687304391521055,0.0798846215339351,0,0,0,0,0,0,0,0,0,0,0,-0.00506678618300842,-0.0197784141724618,-0.0644197372427381,0,0,0,0,0
X000800.SZ,0,0,0,-0.141991990929215,0,0,0,0,0,0,0,0,0,-0.133325721069146,0,0.225171744318249,0,0,0,0,0.275067404082114,0.0250081115315909,0,0.27358856445432,0,0,0,0,0,-0.207693909505524,0,0,0,0,0,0.0645014529232226,-0.192152577120475,0,0,0,0,0,0,0.0279242270683289,0.26980537472466,0,0,0,0,0,0,0.0084759110255711,0.0279593491464824,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0899795018958686,0,0,0,0,0,0,0,0,0,0.0865162792089603,0.0934304437374382,0,0,0.194691031238758,0,0,0,0,0,0,0,0,0.0179287082959562,0,0.0858444765293413,0.0644323157873954,0,0,0,0,0.0340039614325916,0,0,0,0,0,0.00583046457436653,0,0,0,0,0,0,0,0,0,0,-0.00138418949374771,0,0,0,0,0,0,0
X002465.SZ,0,0,0.0843745958754974,0,0,0,0,0,0,0,0,0.110668165282194,0,0.139836021464458,0.106709893993732,0,0,0,0,0.00995929093083681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02332330732361,0,0,0.293928591478065,0,0,0,0,0.00053580364797793,0,0.00543558648137501,0,0,0,0,0,-0.00569204864450693,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.0851912323931022,0,0,0,0,0,0.0592444170603383,0,0,0,0,0,0,0.0716864522447552,0,0,0.0533521746547905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208169473116925,0,0.141887521898027,0.0354641162399154,0,0,0,0,0,0.145968230954861,0,0,0,0,0,0,0.00626120624942901,0,0,0,0,0,0
X000977.SZ,0,0,0.0919584048517902,0,0,0,0,0,0,0,0,0.00354262568122691,0,0.0862776798719049,0,0,0,0,0,0,0.0865801474730204,0,0,0,0,0,0,0,0,0,0,0,0,0.0155228398699125,0,0.209749147954967,0,0.0590538670901347,0,0.107338156479426,0.0891511676829144,0,0,0.00122449953091439,0,0.119809956329815,0,0,0,0.098486287081592,0,0,-0.00123039232533297,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.0500214732159023,0,0,0,0,0,0,0,0,0,0,0,-0.100366076203411,0.0440175924138543,0,0.225907968051461,0,0,0,0,0,0,0,0,0,0,0,0.0319854881141871,0,0,0,0.199032155846797,-3.46944695195361e-18,0,0,0.337189850959153,0,0,0,0,0,0.00541309630633094,0,0,0,0,0,-0.021930613607764,0,0,0,0,0,0,0
X600435.SH,0,0,0,-0.063388566564447,0,0,0,0,0,0,0,0,0,0,0.00462153590989815,0.0612709474426652,0,0.0770167663844233,0,0,0,0,0,0,0,0,0,0,0.0493155829372874,0,0,0,0,0,0.26798885567765,0.100132003661405,0,0,0,0.036953097779125,0.0996818728783358,0,0,0.0739405152363071,0,0,0,0,0,0,0,-0.019521459500216,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136893372216977,0,0,0,0,0.396656970490682,0,0.241346273746033,-6.93889390390723e-18,0.228597744862216,0,0,0.0705637710412046,0,0,0,0,0.18078579259153,0,0,0,0,0,0,0.00678734098098438,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.152662349951221,0,0,0,-0.0433239795057866,0,0,0,0,0,0.132501558845427,0,0,0,0,8.67361737988404e-19,0,0.0863493443004789,0,0,0.076786200980322,0,0,0,0,0.147743908132525,0,0,-0.181958795367741,0,0.128053918648371,0,0,0,0,0.00343739403821244,0,0,0,0.0129824143625027,0,0.0749375266999885,0,0,0,0,0,0,0.0251185400112309,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0398493337254124,0,0,0,0.288340008327142,0,0,0,0,0,0.0663547554532036,0,0,0.14404461658149,0,0,0,0,0,0.0304672325282414,0,0,0,-3.46944695195361e-18,0,-8.67361737988404e-19,0,0.0527913486533264,0,0,0,0,0.0810473533943781,0.000717596600206614,0,0,0,0,0,0,0,0,0.0831201023426812,0,0,0,0,0,0.00440740852120535,0,0,0,0,0,0,0
X601877.SH,0,0,0,-4.33680868994202e-19,0,0.0571263970460302,0,0,0,0,0,0,0,-0.0445449622845546,0,0,0.0078105828147363,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.115807149262243,0,0,0,0.157887652498842,0,0,0,0,0,0,0,0.0798851878234529,0,0,0,0,0,0,0,0,-0.0337569516058406,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.0205770114676616,0,0,-0.146736021352763,0.257077097243268,0.0179419913101055,0,0,0.0195556483439586,0,0,0,0,0,0,0,0.0202153279232214,0,0,0.23399362562466,0,0,0,0,0,0.279968352301407,0,0,0,0,0,0,0,0,0.00457318460850462,0,0,0,0,0,0,0,0,0,0,0,0.0231587175520077,0.0382439832418226,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.133123954519319,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0712889673337508,0,0,0.074688947135233,0.0842078923831535,0,0.24649351771888,0,0.151700161167908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566911604648202,0,0,0,0,-0.0195633781912815,-0.0211079460605993,0,0,0,0,0,0
X600498.SH,0,0,0,0.0539353871277717,0.0997996634238413,0,0,0,0,0,0,0,0,0,0,0,0.0217208523758048,0,0,0,0,0,0,0,0.120330769916098,0,0,0,0.0138425847254896,0,0.213828952813994,0.0676079778223267,0,0,0.108035576395101,0,0.106031776906438,0,0,0,0.214102734891778,0,0,0,0,0,0,0,0,0,0,-0.00802539524642607,-0.00297467183485781,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,-0.0520546256872272,0,0,0,0,0,0,0,0,0,0,0,0.0451555384180837,0,0,0,0,0,0,0.132874464597036,0,0,0.0509118955912057,0,0,-0.0507086845610276,0,0,0.234470216847575,0,0,0.0401216946588589,0,0,0.0225609130343081,0,0,0,0,0,0,0,0.00384730654310781,0,0,4.33680868994202e-19,0.010040694015349,0,0,0,0,0,0
X000869.SZ,0.022686093739342,0,0.0519123904561834,0,0,0,0,0.0104468103948608,0,0,0.0374449167655309,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025619750236542,0.168965073376547,0,0,0,0,0,0,0,0,-0.0212524875834476,0,0,0,0,0,0,0.225520281311078,0,0,0,0,0,0,-0.04285591781496,-0.062551433758843,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0,0.0566135468740966,0,0,0,0,0,0,0,0,0,0,0,0.0693191681442972,0,0,0,0,0,0.07660064813033,0,0,0,0,0,0.105209264790757,0,0,0.0338601452435739,0,0,0,0,0,0,0.216767352754951,0.0291267416796129,0,0,0,0,0,0,-0.00585529819026083,0,0,0,0,0,0
X002294.SZ,0,0,-1.38777878078145e-17,0,-0.00102878807159662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535433671707546,0,0,0,0.2047431419208,0,0,0,0,0.187778443037259,0,0,0,0,0,0.137746985585214,0,0,0,0,0,0,0,0,0.0253898297900132,0,0,0,0,0,-0.0168429410856188,-0.0296633212212231,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.094679753701434,0.0826171258388841,0,0.0916069932055369,0,0.241001003798999,-0.0620235595574242,0,0,0,0,0,0,0,0,0,0.121193536971263,0,0,0,0,0,0,0,0,-0.00721243415067686,0,0,0,0,-0.0771579294962842,0,0,0,0.0179849129845658,0,0,0,-0.0891593315146257,0,0,0,0,0,0,0,-0.0473437767208567,-0.0406506608534743,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.417465457383532,0,0,-0.579892308488972,0,-1.58091696268006,0,0,0,0,0,0,0,0,0,-0.595642114003938,0.294461475521904,0,0,-0.252683209548684,-0.535201687874665,0,0,0,0,0.290622772679987,-0.741018369355257,0,0.224103687870456,0,0,0,0,0.752205690717793,0,0,1.46558117453556,0,0,0,-1.23377051564997,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.919351645489173,0,0,0,0,0,0,-0.252496756406046,0,-0.482027623937276,0,-1.14223990335654,0,0,0,0,0,0,0,0,0,0,0.182428910125795,0,0,-0.380630442064857,-0.403497919258743,0,0,0,0,0,-0.506630498245596,0,0,0,0,0.45680652492084,0,0,0,-0.368126372064776,0.941058550646636,0,0,-0.692793568341156,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0113975589400448,0,0,-0.346155013053781,0,0.0698991629166769,0,0,0,0,0,0,-0.0188388370524527,0,0,0,0.0114845993616337,0,0,0.170990998675726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697033104676016,0.065807327652395,0,-0.166478994789104,0,0.369921622608524,-0.189818361645253,0.145058029427777,0.00748482718104987,0,0,0,-0.116362127486077,0,-0.0196480792898757,-0.0341741741616025,0,0,0,0,0,0
MKreturn,-0.0212854502345221,0,0,0,0.0743859041097647,0,0,0,0,0,0,-0.132658293925126,0,-0.263857759205476,0,0,0,0,0,0,-0.12012331257105,0,0.113605688457285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195042529359237,0,0,0,0.0248053379055102,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00603186380771457,0.00204360396252629,0,0,0,-0.0078417161012285,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0068831847348198,0,0,0,0,0,-0.00502590145336547,0,-0.00621006046626827,0,0,0,-0.000335663080239508,0,0.00793073081727743,0,0,0,0,0,0,0,0,0,0,0,0,0.0091589354735455,0,0.0062593813288816,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0145272764279987,0,0,0,0,0,-0.00980285698555306,0,0,0,0,-0.0165438674412257,0,0.0104981812683075,0,0,0,0,0.00823720923867396,0.00301049089816959,0,0,0,0,0,0,0,0,0,-0.00248410991294395,0,0,0,-0.0102290604016021,0,0,-0.011302356893112,0,0,0,0,0.00492409452332401,0,0,0,0,0,0,0.00358231943547831,0.00201366439369473,0,-0.00927373866089621,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00581160025635842,0,0,0,0,0,0,0,0,0,0.00540646172919533,0,0,0,-0.016993533951306,0,0,0,0,0,0,-0.00827183997965569,0,0,0,0,0,0.0239078422766143,0.0117140326993266,0,0,0.00592563660053049,0.00602999111726513,-0.0223448083008173,0,0,-0.00565947577658768,0,-0.0171358796575008,0,0,0,0,0,0,0,0,0.013756085385341,-0.00241949125604536,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113694186281156,0,0,0,0,0,0,0,-0.00185446369303258,-0.000906051898463432,0,0,0,0,0,0
