,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600809.SH,X000100.SZ,X600487.SH,X002008.SZ,X600498.SH,X000625.SZ,X002007.SZ,X000661.SZ,X300142.SZ,X600867.SH,X000157.SZ,X000596.SZ,X600566.SH,X002179.SZ,X002456.SZ,X600177.SH,X600066.SH,X600089.SH,X002506.SZ,X600372.SH,X300146.SZ,X600522.SH,X002180.SZ,X002241.SZ,X600699.SH,X000977.SZ,X002294.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.470601124551544,0,0.256544184679133,0,0,0.085906160619642,0,0,0,0,0,-0.0130010549962954,0,0,0,-0.111275735481229,-0.0287751720809667,8.67361737988404e-19,0,0.096015160348497,0,0,0,0,0,0,0,0,0.121721725414596,0,0,0,0,0,0,0,0,0,0,0,0,0.0101063517342999,0,0.0557807957436059,-0.0441417326462008,0,0,0.00457305960066549,0.0176306365936242,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.30444677221163,0,0,0,0,0,0,0,0,0,0,0,0,0.0432907649305201,0.0708757141291837,0,0,0,0,0,0.185218315529562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217552626293064,0,0,0,0,-0.0328682101829254,0.0663013762664516,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563992600253556,0,0,0.093741758624914,0.0139259785624629,0.381811043029094,0.00263353233542378,0.0802958811323909,0,0,-0.0915496383934902,0,0,0.0663448827244967,0,0,0,0,0,0,0,0,0,0,-0.0383513578605847,0,0,0,0,0,0,0,0,0,0,0.0511546454534041,0,0.102120754178024,0,0
X000651.SZ,0.0932398022387324,0.115677131982758,0,0,-3.46944695195361e-18,0,0.139058682037761,0,0.326337963984304,0,0,0,0,0.0852135694723439,0,0,0,-0.0111236234710593,0,0,0,0,0,0,0,0,0,0,0,0.060735751575195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235306047917735,0,0,0.001203482353455,0,0,0,0,0,0,0
X000858.SZ,0.075620992914923,0,0,0,0,0,0.208137600005141,0,0,0,0,0,0,0.112226449244272,0,0.0527115217507896,0,-0.0255885482116077,0,0,0,0.161324957440975,0,0,0,0,0,0,-0.0709691726250762,0,-0.00187014242028498,0,0.358433983931976,0,0,0,0,0.0379459538821123,0,0,0,0,0,0,0,0,0,0,0.0201529572379896,0,0,0,0.0097171847343177,0,0,0,0,0,0
X600276.SH,0,0,0.184343653346515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437101596540801,0,0,0.0646207866659875,0,0,0,0,0,0,0,0.033571408491859,0.0211398561975369,0,0,0,0,0,0.230512116978624,0,0,0,0,0,0,0,0,0,0,0.0383341193808955,0,0,0,0.00908256355272409,0.0359199077585851,0,0,0,-0.0422286385019571,0,0
X002304.SZ,0,0,0,0,0.279009681232717,-0.0127428265341258,0,0,0,0,0,0,0.192588143184853,0,0,0,0,0,0.114007891813786,0,0,0.262044414852228,0,0,0,0,0,0,0,-0.0671951760179301,0,0,0.239354636636907,0,0,0,0,-0.0642933169770601,0,0,0,0.0863304553036773,0,0,0,0,0,0,-0.0698012939352245,0,0.120310445646285,-0.00327821352042796,0.0529948884992017,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0514364140686955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115707191837534,0,0,0,0,0,0,0,0.214716343112286,0,0,0,0.256806646848158,0,0,0,0,0,0,0.145304746034613,0,0,0.0306319669567359,0,0,6.93889390390723e-18,0,0,-0.0173564712819719,2.16840434497101e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0852070367350351,0,0,0,0,-0.0467321905769652,0,0,0,0.0461881593471194,0,-0.112291378595462,0,0,0,0,0.181915903497585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444253412238708,0,0.208584486781207,0,0,0,0.108941825295307,0,0,0,0,0.427385758201409,0,3.46944695195361e-18,0.0816484506050085,-0.0359714296306056,0,-0.0122281663399555,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129733614408928,0,0,0,0,0.126711948043884,0,0,0.173695493056812,0,0.418750705942807,0,0,0,0.0454864008471378,0,0,0,0,0,0,0,0,0,0,0.123482575119808,0,0,0.0509762235421362,0,0,0,0,0.0028649822996213,0,0,0.0288602812184591,-0.0545615083570262,0,0,0,0.169864900582446,0,0
