,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X000100.SZ,X000063.SZ,X300014.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002179.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000799.SZ,X000066.SZ,X300146.SZ,X002008.SZ,X600707.SH,X600089.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.183197688852358,0,0,0,0.153488158504772,0.0393809882538793,0.0382894847763302,0.0216709780501775,0.0390255912117089,0,0,0,0,0,0,0,0,0,0,0.0780577434605679,0,0,0,0,0,0,0,0,0,-0.156675618616935,0,0,0,0,0,0,0.0843031718597639,0,0,0,0.0607966326301825,0,0,0,0,0,0,0,0,0,0.00474514583783124,-0.022014102539989,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.350132283950378,0,0,0.156312156831961,0.0743153265399392,0,0,0,0,0,0,0,0,0,0,0,0,0.0295740270500967,0,0,0,0,0,0,0,0,0,0.00462062660473542,0,0.0291590047043493,0,0,0,0,0,0,0.118160782706885,0,0,0,0,0,0,0,0,0,0,-0.0209062281392766,0,0,0,-0.00683649925113524,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0250264614721514,0,0.171679786470591,0.177226557980392,0,0,0,0,0,0,0,0,0.00136179748354268,0,0,0,0,0,0,0,0,0.0608869329997894,0.127533425342799,0,0,0.383513550232798,0,0,0,0,0,0,0,0,0.0269031160053685,0,0,0,-0.00660150057368497,0,-0.0270332841369062,0,-0.119504271560046,0,0.012482262405403,0.00499215303706009,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.055289356237327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225722050831213,0,0,0,0,0,0,0,0.1746394841517,0,0,0,0,0,0,0,0,0.108809966305202,0,0,0,0,0,-0.151795799488803,0,0,0,0,0.117116743358587,0,0,0,0.0217390724016515,0,0,0,-0.0341060935451439,0,0
X000651.SZ,0,0.00749479326430265,0,0,0,0,0,0.0841916831728347,0.038919153949228,0.164506291330145,0,0,0,0,0,0,0.0870457693839964,0.0876637751667256,0,0,0,0,0,0,0.00796907704528639,0,0,0,0,0,0,0,0,0,0,0,0,-0.137997713585547,0,0,0.0100688626666103,0,0,0,0,0,0,0,0,0,-0.00440169123455152,-0.0424292192661898,0.0372583134699382,0,0,0,0,0,0
X000568.SZ,0,0.719992629672078,0,0,0,0,0,0,0,0.0487740242852681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064194284282421,0,0.036444585109524,0,0,0,0,0,0,0,0,-0.0155585599456194,0.289381200723625,0,0,-0.025068272045978,0.00931745369311512,0,-0.0903348601004646,0,0,0,0,-0.0256886598148901,0,0,0,-0.0345091199137176,0,0
X600031.SH,0,0,0.0803770909114282,0,0,0,0,0.0751398250969553,0.23336737275725,0.00524196684917316,0,0,0,0,0,0,0,0,0,0,0.0678013185848585,0.217826421745186,0,0,0,0,0,0,0,0,0,0,0,0.162590923900568,0,0,0,0,0,0,0,0,0,0,0,0,-0.065329430976268,0,0,0,0,-0.0122058143970241,0,0,0,0,-0.00993059266470297,0,0
X600690.SH,0,0,0.244617125975434,0,0,0.0583669513881021,0,0,0.293061390375385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733061964367739,0.186982346465323,0,0,0.0462227773957103,0,0,0,0,-0.0179252513667399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435207845158446,0,0,0.00488215209911369,0,0,0,0,-0.0758915829342793,0,0
X600809.SH,0,0.0571265830309746,0,0.0442496237549466,0,0,0.312706952319342,0.0534539308497834,0,0,0,0,0,0,0,0,0.0602181818789015,0,0,0.0189133077828473,0.048986775872521,-0.142933285126026,0.154077943828282,0,0,0,0,0,0,0.0863261948358777,0,0,0,0,0,0,0,0.0512848033018215,0,0,0,0.205636399199149,0,0,0,0,0,0,0,0,0,0,-0.0565975929715876,0,0,0,0,0,0
X002304.SZ,0,0.296362592579618,0,0,0,0,0,0.0665312500036218,0,0,0,0,0,0,-0.0369827601939596,0,0.00272397153498333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426485402616862,0,0,0,0,0.0973529068126898,0,-0.042696812861125,0.168039604226444,0.0911724057539561,0,0,0,0.0199586920758354,0,0,0,0,0,-0.0320635099080486,0,0,0,0,-0.0746230473327542,0,0
