,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X600104.SH,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002463.SZ,X600089.SH,X600839.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X002028.SZ,X000157.SZ,X002049.SZ,X600066.SH,X600522.SH,X002236.SZ,X002456.SZ,X002129.SZ,X600460.SH,X600183.SH,X600741.SH,X000066.SZ,X601877.SH,X600487.SH,X000800.SZ,X000661.SZ,X002185.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.479427668703468,0,0,0,0,0,0.0354559650029818,0,0,0,0,0,-0.0127270861908407,0,0,0,0.119507734547444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851491455650311,0,0,0,0,0,0,0,0,0,0,0,-0.00546338599160719,0,0,0,0.0315264873884504,-0.135654243883319,-0.0441455734291633,0,0,-0.0462081266325356,0,0
X000858.SZ,0.48389523145692,0,0,0,0,0,0,0.430610222153839,0,0,0,0,0,0,0,0,0,0,0,0.0666185927317503,0,0.0266245537970898,0,0,-0.0891040697568924,0,0,0.020508924291118,0,0,0,0,0.14395678273471,1.73472347597681e-18,0,0,0,0,0,0.00776327646050974,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0228041807181193,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.00236361261090841,0,0,-0.0506590147919541,0,0,0,0,0,0,0,0,0,0.0227402415515059,0,0,0.69483150479946,0,0.143936783308295,0,-0.0342423171942205,0.0646259308023616,0,0,0,0,0,0,0.0195415078553316,0,0.0751468589375849,0,0,-0.0549240421374121,0,0,0,0,0.0991495861384367,0,0,0,0,0,0,-0.0475503429139986,0,0,0,0,0,0
X600276.SH,0,0.33555433346009,0,0,0.0432961154404116,0,0,0,0,0,0,0,0,0.138226556685672,0,-0.148766769229321,0,0,0,0,0,0,-0.06081751686066,-0.0870249321075867,0,0,0,-0.00617102249466775,-0.119394723211011,0,0,0,0,0,0,0,0.140653265608074,0,0,0.0466973805987642,0,0,0,0,0,0,0,0.490041000025013,0,0,0,0.130184315392784,-0.271653054142171,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.359140041613159,0,0,0,0,0,0,0,0,0,0.235443451457206,0,0.0507348457745424,0,0,0,0,0,0.136704369629659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010011158986213,0,0,0,0.0163406563896125,0,0,0,0,0,-0.0128869296415857,0,0,0,0,0.0366556525131188,0,0
X002415.SZ,0.0580684672298826,0,0,0,0.186920406036848,0,0,0.0689150284536896,0,0,0,0,0,0,0,0,0,0,0,0,0.158710856202928,0,0,0,0,0,0,-0.0277806630440272,0,0,0,0,0,0,0.02364057882106,0.034049404490414,0,0,0.124056258401525,0.0642267446947186,0.063740644164064,0,0,0,0,0,0,0,0,0,0,-0.00198056939084439,0,0.0789318669070184,0,0,0,0,0
X000651.SZ,0,0,0,0,0.444918789503885,0,0,0,0,0.0351214309343416,0,0,0.00819537529576662,0.0598226370071699,3.46944695195361e-18,0,0,0,0,0,0,0,0.0337180804716445,0,0,0,0,0,0,0,0,0.0491220579409979,0,0,-0.00756891852434933,0,0,0,0.0167477060677118,0.0320093555491972,-0.0886141218640813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0610970073607321,0,0,0,0,0,0,0,0.132517099916293,0.462133816635458,0,0,0,0,0,0,0,0,0.24175914661727,0.124709109515125,-0.16210358844757,0,0,0.0191338902802434,0,0,0,0,0,0,0.0154422144388115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203133292342843,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.224265539041705,0,-0.0254054062671932,0,0,0,0,0.0776220140447228,0,0,0,0,0.0151487148840698,0,0,0.1542497839232,0,0.0773353890408222,0,0.135429073475108,0,0,0,0,0,0,0,0.165085952602139,0,0,0,0,0,0,0,0,0,0,0.106940602130345,-0.0772264219846791,0,0.192894584950278,0,0.0246643765220886,0,0
X003816.SZ,0,0,0,-0.0244211151040318,-0.331025715857912,0,0,0.0742526858881208,0,0,0,0,0,0,0,0,0,0,0.219425962728532,0,0,0,0,0.211976813205083,-0.273806318431435,0,0,0,0,0,-0.0150535825699856,0,-3.46944695195361e-18,0.0565614477255353,0,0,0,0,0,-0.0270909787762748,0.0276858184788587,0,-0.0607033800515299,0,0,0,0,0,-0.307135069775049,0,0,-0.0224703596736051,0,0.420098507327735,0,0,0,0,0
