,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600741.SH,X600066.SH,X600522.SH,X000066.SZ,X600839.SH,X601877.SH,X600460.SH,X600487.SH,X002156.SZ,X002456.SZ,X600177.SH,X000800.SZ,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0892759321212876,0,0,0,0,0,0.199541012240647,-0.00404706221290364,0,0,0,0,0,0,0,0,0.329345757724037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154158969734078,0,0,0,0,-0.0116307231181294,0,-0.00820380973663961,-0.00284206320043268,0,0,0,-0.0235012682807757,0,0.00822442540666784,0,-0.0253120344460089,0,0,-0.0636808340175782,0,0
X000858.SZ,0.437188403241765,0,0,0,0,0,0,0.245299417789125,0.0640901975671008,0,0,0.193482072951529,0,0,0,0,0,0,0,0.00190761943540412,0,0,0,0,0,-0.0229612846114335,0,-0.00471282023644254,0,0,0.0929531768272737,0,0,0.153387640847553,0,0,0,0.0345366023419606,0,0,0.0153262341786218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130890292189792,0.109312313633667,0,0,0,0,0,0,0,0,0,0,0,0,0.0250960153725653,-1.73472347597681e-18,0,0,0.291748921038343,0,0.051082712581372,0,0,0,0,0,-0.0153862801936459,0.0942999230341895,0,0,0,0,0.0924811158238835,0,0,0,0,-0.146017842537494,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108493491620702,0,0.440548579798245,0,0,0.0921536980264768,0,0,0,0,0,0,0.0299502300819793,0,0,0,0,0,0,0,0.0808814547844877,0,0,0,-0.00128262411007049,0,0,0,0,0,0,-0.0552658040558651,0,0,0,0,0.00128749021783674,0,0
X002415.SZ,0.0214913513602713,0,0,0,0,0,0,0.157856488376345,0,0,0.0461715221170109,0,0,0.0766986315692824,0,0,0,0,0,0,0.135336846667093,0,0,0,0,0.0687938807453854,0,0,0,0,0,0,0.0624798154649976,0,0,0,0,0,0,0.0257952490023477,0,0,0.0409347141126121,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0568899708436112,0,0
X600690.SH,0,0,0,0.241393337959333,0,0,0.286121879914783,0,-0.0720365271808884,0,0,0.0219923776809555,0,0,0,0,0,0,0,0,-0.0155418073797726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062287639526928,0,0,0,0,0,0,0,0,0.181578459168184,0,0.0311443473456352,0,0,0,0,0.0321785287680122,0,0
X000651.SZ,0,0,0,0.0253607390500032,0,0.0537340033009819,0,0,0.0545073652999404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133764378163985,0,0,0,0,0,0,0,0,0,0,0,0,0.242244159361324,0,0,-0.00718397653994782,0,0,0,-0.0169894808860354,-0.00685805311911039,0,0,0,0.259264337757177,0,-0.0273544513241069,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.402831706794243,0,0,0,0.0681268800240337,0,0,0,0.415120252795141,0,0,0,0,0,0,-0.0129808024724551,0,0,0,0,0,0,0,0,0,0,-0.00487321472187145,0,-0.0178115397710037,0,0,0,-0.010880015774803,0,0,0.0533258692509795,0,0,0,0,0,-0.0222222764307606,0,-0.0129340628530636,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.238160782080442,0,0,0,0,0,0,0,0,0.0289643244262534,0,0,0,0,0,0,0,0.233043957725161,-0.289262014976696,0,0,0,0,0,0,0,0,-0.11933480084344,0,1.20906473236554,0,0,-0.23292615151739,0,0,0,0,0,0,0,0,0.0249132400954259,0,0,0,0.141333182697327,0,0,0,0.0500598395050451,0,0
X003816.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0530747471216739,0,0,0,0,0.150017529664979,0.0178619522256385,-0.191524135674263,-1.0842021724855e-19,0.0295343374725629,0,0,0.0324899518923372,0.131107734477753,0,0,0,0,0,0.0953957502856422,0,0,0,0,0,-0.0128287067933497,0.011199974484354,0.0796744040225493,0,0,0,0,0,0.41190588282022,0,0,0,0,0,0,0,0,0,-0.0550014385194014,0,0
