,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600703.SH,X600690.SH,X000568.SZ,X000338.SZ,X000100.SZ,X000661.SZ,X600741.SH,X002241.SZ,X002371.SZ,X600809.SH,X300014.SZ,X600183.SH,X002236.SZ,X300003.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002007.SZ,X002129.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600584.SH,X300136.SZ,X000157.SZ,X002180.SZ,X000066.SZ,X002463.SZ,X300142.SZ,X002008.SZ,X600118.SH,X600271.SH,X002179.SZ,X002414.SZ,X002185.SZ,X002049.SZ,X002156.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0.688504146138669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717731089246681,0,0,0.00921929959114008,0,0,0,0,0.155383034816197,0,0.0316242574021865,0,0,0,0.0383325186740738,0,0,0,0,0,0,0,0,0,0,-0.0315669729859088,0,0,0,-0.0668755098908005,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945407787929382,0,0,0,0,0,0,0,0.0187132982616243,0,0,0.239837597607819,0.299761119937048,0,0,0,0,0,0.0416428603871565,0.188948422205758,0,0,0,0,0,0,0.0131828470195766,0,0,0.0159663194373366,0,0,-0.0187431191032265,-0.00167022856739519,0,0,0,-1.73472347597681e-18,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572026658351505,0,0,0.0675465295799065,0,0,0,0,0,0.0426006278392458,0,0,0.0867541120620126,0,0,0,0,0.0746589814673281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990517965505534,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0631765257364782,-0.0581982240135368,0,0,0,0,0,0.348009788889942,0,0,0.351896328191031,-0.138369000676822,0,0.0896364043093308,0,0,0,-0.332205780327455,0,0,0,0,0,0,0,0.0173789159860563,0,0,0,0,0,0.401452893132546,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0120373069363844,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124146476802166,0,0,0,0,0,-0.0807142598023518,0.14940027497336,0,-0.00393794398117733,0,0,0,0,0.054128170198791,0,0.0397313749645614,0,0,0.00628342929927377,0,0.270034993601788,0.218092270865588,0,0,0,0.400217838155223,0,0,0,0,0,0,0,0,-0.0654114744055364,0,0.0215372767326155,0.0189998522880483,0,0,0,0,0.0236961527506163,0,0
X002236.SZ,0,0,0,0,0,0,0.0258948859657777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732075523564683,0,0.0860346702890713,0,0,0,0,0.0759305425309126,0,0,0.196880985664893,0,0,0,0,0,0,0.0955657464014803,0,0.0496382325075562,0.0714668956274755,0,0,0,0.224241880641145,0,0.0330279971923593,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X300003.SZ,0,0,0.45449005083985,0,0,0,0,0,0,0,0.293960410510811,0,0,0,0,0,0,0,0,0,0.0334649955615194,0,0,0,0,0,0,0,0,0,0,-0.0404531258164855,0,0,0,-0.0298024059003337,0,-0.268023052791171,0.168716512867347,0,0.0063317031384192,0,-0.195473800320974,0,0,0,0,0,0.206568356070462,0,0.0126141859131414,0.0408334304421272,0,0,0,0,0.0477536957631558,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.294671087676773,0,0,0,0,0,0.103039646824597,0,0,0,0.289772870392437,0.0761818357272473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892375730931911,0,0,0,0,0,0.0248380801844994,-0.0297874224521211,0,0,0,0.0417247712306891,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0118517372777719,0,0,0,0,0.129805136507063,0,0,0.0491605343399884,0,0,0,0,0.0631189695757633,0,0,0.16165812302616,0,0,-0.0206540184150671,0,0.0632161361671637,0,0,3.46944695195361e-18,0,0,0,0,0,0.0788669248464045,0,0,0.0968041900049875,0,0.0554506356362599,0.274946324726964,0,0.271175771400779,0,0,0.0659021143795676,0,0,-0.0238405478118096,0.061205743822899,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020018090752448,0,0,0,0.0872518692414956,0.048061394116754,0,0,0,0.152168342526586,0.00276259159507421,0,0,0.190498617354078,0,0,0,0,0,0,0.0606631974159238,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0717631957401422,0,0,0,0.138999468256852,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20104696923649,0,0,-0.322276992779754,0.0442701373705139,0,0,-0.0690715053250829,0,0,0,0,0,0,0,-0.204701091815708,0.0448341449395072,0.0402805571547681,0,0,0,0,0,0,0.104272209766943,0.477200319303473,0,0,0,0,0,0,0,0.0318578714816004,0,0,0,-0.0809901238141912,0,0,0,-0.103941902176265,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241022865563058,0,0,0,0.0369994003804433,0,0.0246562747166045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770873804762356,0,0,0,0,0,0,0,0,0.143429008808377,0.102903865852174,0.0894697660435042,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.240881538366526,0,0,0,0,0,0,0,0,0,0.118188978755011,0.230744285333572,0,0,0,0,0,0.109748191089818,0,0,0,0,0.0507331678722822,0,0,0,0.00913800655540963,0,0,0.0446753503434642,0,0,0,0,0,0,0,0.0736063390344001,0,0,-0.0198245357031817,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.316798008774849,0,0,0,0,0,0,0,0,0,0,0,0,-0.178518422370753,0,0.209427415825529,0,0,0,0,0.0808903567468985,0,0,0,0,0,0,0,0,0,0,0,0.356820812671402,0,0,0,0,0,0.0356619915617982,0,0,0,0,0,0,0.0226499240420162,0,0,0,0.0130503679793296,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0115782935381072,0,0,0.21627531269348,0,0,0,0,0,0,0,0,0,0,0,0.161050106839739,0,0,0.0325678000943452,0,0,0.00642801228502328,0,0,0,0.181054465689021,0,0,0,0,0,0,0,0.0393000391255262,0,0.0678079997171561,0,0.123066940805965,0,0,0,0.0343107950711002,0,0,0,0,0,0,0,0.0504643247340286,0,0
X600584.SH,0,0,0,0,0,-0.190597724404436,0,0,0,0,0,0,0.185092625600331,0,0,-0.107116125891085,-0.136700918235625,0,0,0,0.111959483713124,0,0,0.227726961695129,0,0,0,0,0,0,0,0.194735244072343,0,0,0,0,0,0.110104806981122,0,0.0560109509836922,0,0,0,0,0,-0.0594410350575669,0.136458815569207,0.0798323420140252,0.161379982994266,0,0,-0.0365179478098289,0.0555943312483572,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0.250775161031743,0.28657486916669,0,0,0,0,0,0,0,0,0,0,0,0.00788125072770542,0,0.00104092248939476,0.143467519980809,0,0,0,0.0374218570124509,0,0,0,0.0783367889673039,0,0,0,0,0,0,0,0,0,0.0138583361245982,0,0,0,0,0.0455008488977796,0,0.00422815534425682,0,0,0,-0.00480953248033596,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.10888455766047,0.239496448033041,0,0,0,0.10587582812722,0.0412682117482739,0,0,0,0,0,0.0794081663571468,0,0,0,0,0,0,0,0,0,0.177036794127209,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0771026091779443,0,0,0,0,0,0,0,0,0,0.00247162111962921,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0618299799528194,0,0,0,0,0,0,0,0.11554526719739,0.140610088396509,0,0.176534759330533,0.0402609644545531,0,0,0,0,0,0,0,0,0,0,0,0.0776481637783017,0,0,0,0.0146085339501609,0,0,0,0,0,0,0.0919418985370692,0,0.0124101848723721,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452949434370075,0,0,0,0,0,0,0.000200483154435702,0,0,0,0.0312758729151847,0,0,0,0,0,0.0564149091993063,0,0,0,0.216731823981371,0,0,0,0.233166725648069,0.0390227882915757,0,0,0,0,0,0,0,0,0.0848529916384172,0,0.0555907434106679,8.67361737988404e-19,0,0.156101986619556,0,0.078409473736693,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101741277196259,0,0.352514487398012,0.0593808028838168,0,0,0,0,0,0,0.07869685424719,0.023293481785567,0,0.190523788045594,0.0485631738411622,0,0,0,0,0,0,0,0,0,-0.0014140358848437,0,0,0,0,0.159591418326835,0.0255634915234186,-0.0203075970744915,0,0,0,-0.0216678514949654,0,0
X300142.SZ,0.0942200627195139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652287280268932,0,8.67361737988404e-19,0.304027827998079,0,0,0,0,0,0,0,0.206083085527983,0,0.139188612910526,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.013834360465237,0.0269373346656205,0,0,0,0,0,0,0,0,0,-0.0708873314726089,0,0,0,-0.0750952663891304,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.46163079352086,0.080080140703783,-0.149238784703738,0,0,0,0,0,-0.0177408343120217,0,0,0,0.069424918170908,0.0818821247547181,0,0,0.0557896946402675,0,0,0,0,0,0,0,0,0,0.00751040551893995,0,0,0,0.222530754096908,0,-0.00370654865651677,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.044737510196681,0,0,0,0,0,0,0,0.0780792169498422,0,0,0,0,0,0.0244235075571711,0,0,0,0,0.125314203082384,0.0953565632708892,0.0727102710145067,0,0,0.0257048209895492,0.0674069920407546,0,0,0,-0.138141286865185,0,0,0.223086896062247,0,0,0,0,0,0,0,0,0,0,-0.149463523106409,0.0726875231020945,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.02320732010353,0,0,0,0,0,0,0,0,0.173488757536357,0,0,0,0.0293107001645169,0,0.0201716828257214,0,0,0,0,0,0,0,0,0,0,0.20981179723915,0.0579571437060711,0.0130094885035683,0.218683382404821,0.0194373431192668,0,0,0,0,0,0,0,0,0.0913113767318841,0,0,0,0,-0.00581026409220988,0,0,0,0,-8.67361737988404e-19,0,0
X002179.SZ,0,0,0,0,0,0,0.0190295511476464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287400408861332,0,0,0,0,0.00598818141858047,-3.46944695195361e-18,0.0232532924450512,0,0,0.0430162728510742,0,0,0,0,0,0,0,0,0,0,0,0.0540744316239629,0,0.00888428116856549,0,0,0.0422943759053022,-0.0374610736441426,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0346256227390538,0,0,0,6.93889390390723e-18,0.217072736701714,0.134701514597912,0,0.306307345434181,0.275070296491248,0,-0.192236260658848,0,0,0,-0.0663532627595319,0.100656695747633,0,0,0,0,0.187694717990796,0,-0.10175868149172,0,-0.0455557557915232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106010959035482,-0.0261239200941815,0,0,0,0.0694464414158427,0,0
X002185.SZ,0,0,0,0,0,0,0.0722465954873329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156161957873886,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0123206775183655,0,0,0.140903478452545,0,0.125519224421703,0,0,-0.0700575836277186,0,0,-0.127478085332384,0,0,0.334109284217012,0,0,-0.0123134196273327,0,0,0,0,-1.73472347597681e-18,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286491468502468,0.160476557428921,0,0,0,0,0.117369434124923,0.0377114004166172,0,0,0,0,0,0,0.120915420296769,0.00302221416136752,0,0,0,0,0,0.17588920610157,0.0658316651055195,0,0,0,0,0,0,0,0.0964917330572172,0,0.0120207296297025,0,0,0,-0.00922402344362023,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129574732190392,0,0,0.0981409252812771,0,0,0,0.160283438033551,0,0,0,0.276268550185903,0,0,0.00977573943131638,0.13322944542759,0,0.174210931919317,0,0,0,0,0,0,0,0.0531025249418488,0,0,0,0,0,0.00467693464571801,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.144494167505471,0.170457395726787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0871293979692205,0.0502010759213962,0,0,0,0,0,0,0.235826805264387,0.138011458269945,0,0,0,0,0,-0.0047974596337768,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406813337087131,0,0,0,0,0,0,0.0196761501041235,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0529575112303192,0,0,0,0,0,-0.13868343982529,0,-0.0069379567629517,-0.0361529614190603,0,0,-0.0925929591621585,0,0,0,0,0.162323823340143,-0.24142279891918,0,0.406446989855284,0,0,0,0
Slope,-0.033493856194542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731835418441393,0,0,0.0981425724480289,0,0,0,0,0,0,0,0.027137873777721,0,0,-0.223513826301565,0,0,0,0,0,0,0,0.459002694817398,0,0.71935124948154,0,0,0,-0.325074271802029,0,0
TED,0,0,0,0,0,-0.146006262263349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694171940490291,0,0.0641770706306788,-0.268603966677644,0,0,0,0,0,0,0,0,0,-0.0791148844666923,-0.649011943746417,0,0.179497918952499,0,-0.208712103252306,0.631395448733521,0,0,0,0,-0.0209767186809353,0,0
RealEstate_excess,0,0,0,0,0,0.0538106490568336,0,0,0,0,0,0,-0.0276374243957,0,0,0,0,0,0,0,-0.027206160646366,0.0550770386359529,0,0.00609665068998238,0,-0.0176406255971163,0,0,0,0,0,0,0,0,0,0,0,0.0118197499832473,0,0,0,0,0,0,0,-0.050095205284513,0,0,-0.0285117532062222,0,0,0.0152562422252297,-0.0190090961365411,0,0.0651753928903418,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0317442502861957,-0.0760845726780973,0,0,0,0,0,0,0.0573434550876776,0,0,0,0,0,-0.0457573379466393,0.0146781290315702,0,0,0,0,0.0339359566536176,-0.0756728515765862,0,0,0,0,0,0,0,0,0,0,0.0273952389729422,0.210018986277208,0,0,0,0,0,0,0,0,0,0,0.286283231167018,0,-0.0113367873958493,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0748029581111716,0,0,-0.182380271050035,0.20324377805573,0,0.167748189876366,0,0,0,0,0,0,0,0,0,-0.166258133871363,0,-0.0284651195572037,0,0,0,0.176514392538921,-0.0984146281537405,0,0,-0.145767409528389,0,0.245417798078345,0,0,0,0,0,0.420044350020894,0,0,0,-0.328348690323771,0,0,0.0723701251054588,0,0,0,0,-0.404119180042448,-0.462624535570338,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00584319238393081,0,0,0,0,0,0,0,0,0.000783491277927954,0,0.0025565145653654,0,0,0,0,0,0,0,0,-0.000813067236964472,0,-0.00130502988228966,0,0,0,0,0,0,0,0.000605303281481544,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245121939325461,0,0,0,-0.00140847391353519,0,0,0,0.0247883947638956,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423714123939719,0,0,0,0,0,-0.0105592881323482,0,0,-0.00205096626399607,-0.00100187775769347,0,0,0,0,0,0,0,0,-0.00401671089178455,0,0,0,0,0,0,0,0,0,0,-0.00510341634270303,0,0,0,-0.0436630807397859,0,0
