,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002007.SZ,X600741.SH,X300142.SZ,X601877.SH,X002179.SZ,X002236.SZ,X600584.SH,X002049.SZ,X002414.SZ,X300003.SZ,X600183.SH,X000800.SZ,X601799.SH,X002008.SZ,X600089.SH,X000799.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X000050.SZ,X600779.SH,X600177.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.190736931743764,0.0364147996136467,0,0.165171235934088,0,0,0,0.0376709160905843,0,0.0731310633441755,0,0,0,0,0,0,0,0,0,0,0.0634355131369626,0,0,0,-0.0984471222403874,0,0.0559884381227888,0,0,0,0,0.0838890980032225,0,0,0,0,0,0,0.00571407734853141,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0140994939231341,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.378721777890656,0,0,0,0.145240682023224,0.065190609117515,0,-0.0101110894116712,0,0,0,0,0,0,0,0,0,0,0,0,0.0364007489197058,0,0,0,0,0.0220517587515572,0,0,0,0,0,0.0217161710222167,0,0,0,0,0,0,0.108747216223352,0,0,0,0,0,0,0,0,-0.00406813751260043,-0.0210253293544101,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.097237024454396,0,0,0,0,0,0,0,0,0,0,0.042400103887476,0,0,0,0,0,0,0,0,-0.0389626935702672,0,0,0.185058737643954,0,0,0,0,0.480029040718711,0,0,0,0,0,0,0,0,0,0.0221238628758438,0,0,0,0,0.0686278300011048,-0.0779229540821257,0,0,0,0,0,0,0,-0.0363764915838298,0,0
X600276.SH,0,0,0.260743631148845,0,0,0,0,0,0,0,0,-0.0589617304946056,0,0,0.0365225679259211,0,0.0573261782144358,0,0,0,0.0466300710660159,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.107560445923875,0,-0.0152034713019937,0,0,0,0,0,0,0,0,-0.00918064908424192,0,0,0,0,-0.0378548657432704,0,0
X000568.SZ,0,0.115173906411367,1.73472347597681e-18,0,0,0,0,0,0,0.151073960523791,0.00552864139778538,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0354085862543565,0,0,0,0,0,0,0,0,-0.0940621730996512,0,0,0,0,0,0,0,0,0.381833353979058,0,-0.0252892544933269,0,0,0.208665849871134,0,0,0,0.0387181538689497,-0.0454676136840199,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0914001300145073,0,0.0395391218080586,0,0,0,0,0,0,0,0,0.0497003914281238,0,0.134323340334823,0,0,0,0,0,0,0,0,0,0,0,0,0.0616636343186509,0,0,0,0,0,0,0,0,0.0992497637593659,0,0,0,0.0693186551040871,0,0,0,-0.0225029740338676,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.13268080564733,0,0,0,0,0,0.0671726612026075,0,0,0,0,-0.0788295614714534,0,0,0,0,0.0587542460103211,0.134291637491972,0,-0.0674553756710898,0,0,0.148243790266847,0,0,0,0,0,0,8.67361737988404e-19,0,0.0325406198949478,0,0,0,0,0,-0.029868551464052,0,0.0101886803815207,0,0,0,0,0,0,0,0.00196928011284585,0,0,0,0,-0.00745834647299885,0,0
X002475.SZ,0,0,0.0214814672600214,0,0,0,0,0,0.120071187955312,0,0,0,0,0,0,0,0,0,0,0,0,0.0935581911157389,0,0.385489349593843,-0.0258774133045836,0,0,0.142412599039356,0,0,0,-0.0267258848877265,0,0,0,0,0,0.1094386705173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806821983374259,0,0,0,0,-0.032638270565553,0,0
X600809.SH,0,0,0,0,0.0605197240143607,0.173344019346974,0,0,0,0,0.308573101769905,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0945692854888601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121024026222929,0,-0.202681814693945,0,0,0,0,0,0,0.132055521487768,0.126952978582373,0,0,0,0.0605442935939379,0,0,0,0,-0.101458055443745,0,0,0,0.0786664363770721,0,0
X002304.SZ,0,0.0750214314922058,0,0,0.227848849821607,0,0,0,0.169915305208035,0,0,0,0,-0.0806388704645936,0,0,0,0,0,0,0,0,0,0,-0.0704106090447915,0,0,0,0,0,0,0,0,0,0,0,0.056393713800378,0,-0.0798504611303317,0.214172329280714,0,0,0.125597357679957,0.0235927581347823,0.0403847031751783,0,0,0,0,0,0,-0.045107077078111,0,0,0,0,0.0418385374551179,0,0
