,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X002236.SZ,X600183.SH,X600703.SH,X601877.SH,X000100.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X002241.SZ,X600271.SH,X000625.SZ,X002179.SZ,X300124.SZ,X600867.SH,X600498.SH,X002008.SZ,X002463.SZ,X002129.SZ,X300136.SZ,X000977.SZ,X300146.SZ,X600177.SH,X300014.SZ,X002506.SZ,X002049.SZ,X000050.SZ,X600066.SH,X600487.SH,X000066.SZ,X002371.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0.0639121519913682,0,0,0,0,0,0,0,0.0698406204261198,0,0,0.282056841526572,0.0256390402673993,0,0,0,0,0,0,0.0233023962523914,0.138579844729347,0,0,-0.117595122748755,0,0,0.704557840372031,0,0,0,0,0,0,0,0,0,0.0829871186574389,0,0,0,0.0801475952883448,0,0,0,0.0185514553441458,0.102162292898477,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0537671162869199,0,0,0,0,0,0.0761072950873811,0,0,0,0.0852525734276786,0,0,0,0,0,0,0.0457901224709887,0.042362521792288,0.0192779275993725,0,0,0,0.0129767108569791,0,-0.0119934211896002,0,0,0,0,0,0.105762943941727,0,0,0,-0.171392477342457,0,0,0,0,0.0660276519608606,0,0.11342165163527,0,0,0.0366628237914427,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00591421851284827,0,0,0.00316655155753563,0,0,0,0,0,0.0176375291697931,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.115762123008735,0.0718167884105466,0,0,0,0,0,0,0,0,0,0.131722307479132,0,-0.0815465209896543,0,0.0538260873180895,0.00102201914283737,0,0,0,0,0,0,0,0,0,0,0,-0.0026552959259048,0.0409035954868267,0,0,0,0,0,0
X000338.SZ,0,0.0431228871070774,0,0,0,0,0,0,0,0,0,0.289631212011914,0,0,0,0,0,0,0.146656706231402,0,0,0,0,0.176252244906011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3366264805286,0.142362555854838,0,0.000898373663997323,0,0,0,-0.00803878823226976,0.0258601488648678,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.404546304287332,0,0.386478620483548,0,0,0,0.179402438221975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130383423358996,0.0695912125393377,0,0,0,0,0,0.0330936738525428,0,0,-0.0803580618657111,0,0,-0.119597685148998,0,0,0,0,0.0919816834126691,0,0,0,-0.0565251696606022,0,0,0.0147806119578394,0,0.0010337251743189,0,0,0,0,0,0
X600809.SH,0,0.124539654459087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166999308477727,0.0493671207654615,0,-0.0690145064122255,0.167246425449075,0,0,0,0,0,0,0,0,0,0,0,0.129353520626666,-0.00288481537871965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495635199242156,0,0.0080786368184243,0,0.00785196084143973,-0.00480575349265875,0,0,0,0,0,0
X000596.SZ,0,0.0393659612165495,0,0,0.0677657693997611,0,0.29297252620206,-8.67361737988404e-19,0,0.0937785326268375,0,0,0,0,0,0.32891105102777,0,0.0394741365937044,0,0.0609158716974098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095339027390056,0,-0.101791714977038,0,0,0,-1.38777878078145e-17,0,0,0,0.00964649956789375,0,0,0,0,0.204727893931616,0,0
X000661.SZ,0,0,0.170967697463492,0,0.209082944250423,0,0.125825260931953,0,0,0,0,0.106005297304863,0,0,0,0,0.0275121200495326,0,0,0,0,0,0,0.261737637182296,0,0,0,-0.0354920056920515,0,-0.0236029801881378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612007227949719,0.0339320834257813,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.558214123148297,0,0,6.93889390390723e-18,0,0,0.0791818079493079,0,0,0,0,0.095858415436485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130518186192806,0,0,0.131525008846589,0,0,0,0.0170220350091195,0,0,0,0,0,0,0,0,0,-0.023049004386794,0.0595288439774389,0,0,0,0,0,0
X600183.SH,0,0,0,-0.244505377904795,0,0,0,0,0,0,0.0308480162963481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161764373756294,0,0,0,0.481504479863624,0,0.0975692581801509,0.100560169578694,0,0.0917215879695082,0.163777714815824,0,0.209982970956108,0,0.0536671137970734,0,0,0,0,0,0.0574253327505359,0,0.0184259217208854,0,0,0,0,0,0,0
X600703.SH,0,-0.0915047417014648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173150226944287,0,0,0,0,0,0,0,0,0,0,-0.0304593697256662,0.0921025353229233,-0.113224370178724,0,0,0.276624464295521,0,0,0,0,0,0.244151476563647,0,0.180005911471243,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0441138059964595,0,0,0,0,0,0,0,0,0.0351695572129306,0,0,0,0,0,-4.33680868994202e-19,0.0197680419402966,0,0,0,0.0903306311835968,0.00624967154417177,0,0,0,0,0,0,0.0137098360190611,0,0,0,0,0,0.00536385987013317,0.0289888346334784,0,-0.00382951658962587,0,0.0702401753809257,0.0937354596734783,0,0,-0.0704026143773083,0,0,0,8.67361737988404e-19,-0.000921251676979161,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.149210684767149,0,0,0,0,0.124879074465554,0,0,0,0,0,0,0.0902833690769898,0,0,0,0,0,0,0.0796683353604002,0,0,0,0,0,0,0,0.122597281651367,0,0,0,0,0,0.00659408241984447,0.0423685249097781,0.0311327489244716,0,0,0,0.159350959903608,0,1.73472347597681e-18,0,0,0.020736102830593,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.137120709262013,0,-0.0111770719686273,0,0,0,-0.0415385910626665,0,0,0.344398303144153,0,0,0,0,0,0,0,0.167110498579855,0,-0.0300915196446744,0,0.126805792060813,0,0,0,0,0,0,0,0,0,0,0,0.17277195707584,0,0,0,0,0,0,0,0,0,-0.00428785153947248,-0.00376180673641195,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.154351072390963,0,0,0,0,0,0,0,0,0,0.016956131746689,0,0,0,0.140908481670979,0,0.0997370770125109,0,0,0,0.041641391825177,0,0,0.00544962129052256,0,0,0,0,0,0,0,0,0.116204681326707,0,0,0,0,0,0.00620176180404136,0,0.0552861333913112,0,0,0,0,0,0,0,0,0
X300142.SZ,0,-0.205696069444419,0.0167214565218667,0,0,0,0,0,0,0,-0.123164334995796,0,0,0,0,0,0,0.329403636886873,0,0,0,0,7.24276352151929e-05,0.0529817460587342,0.1257753083745,0,0,0,0,0.246035844237295,0,0,0.146998983905307,0,0,0.0898259434268223,0,0,0,0,0,0,0,0.187995364901497,0,0,0,0,0,0.0217038379246177,0,0,-0.0236054747099154,0,0,0,0,0,0
X000157.SZ,0,-0.101014457620107,0,0,0,0,0,0,0,0,0,0.426287498492063,0,0,0,0,0,0,0,-0.0159347876627357,-0.0673191815825499,0,0,0,0,0,0,0.105340804268969,0,-0.0931772016674133,0,0,0.0658806691553126,0,-0.153820395393685,-0.0813101107439604,0,0,0,0.0981576112878852,0,0.226111927477622,0,0,0,0,0,0,0,0,0,-0.0787925243801459,0.0969555676877586,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.452179108209185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111864400998353,0.0186956295866841,0.251137424501658,0,0,0,0,0,0,0,0,0,0,0.082050507344623,0.170266200665647,0,0.048079522786005,0.00563634423495558,-0.0659863599625906,0.147820193504468,0,0,0,0,0,0,0,0,-0.154270752508937,0,0,0.00750360215562059,0,-0.00413337178957877,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242736768721289,0,0,0,0.0315559139463079,0,0.0590167783602809,0.0275485106006082,0,0,0,0,0,0,0.0767736699292922,0,0,0,0.0255295540690145,0,0,0,0.179220235003465,8.67361737988404e-19,0.043562677766703,0,0,0.10825337617863,0,0.0301600632392347,0,0.00675951073473839,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0871744207588998,0,0,0,0,0,0,0,0,0,0.281717692568835,0,0,0,0,0.0394744613032374,0,0,0,0.0944104864121147,0,0.155641041655354,0,0,0,0,0,0,0.117934477435941,0,0,0,0,0,0,0,0,0.0667227822849256,0,0,0,0,0,0,0,0,0,0.0111553217675005,-0.0406447034500672,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.129724486298248,0.0660574763806203,0,0,0,0,0,0,0,0.127777548493463,0,0,0,0,0,0,0,0,0,0,0,0,-0.113751324901194,0,0,0,0,0,0.140341106385901,0.105040736207685,0,0,0,-0.149404403004465,0,0,0,0.209569312740161,0.0757226113654787,0.0624457747905422,0,0,0.0691977685619087,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0646364425845622,0,0,0,0,0,0,0.054419629275054,0,0,0,0,0,-0.0540348467271575,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.157362941162302,0.0649312750114544,0.0540093409274665,0.110498617666661,0,0,0,0.0332393582500753,0,0,0,-0.0238420560423235,0,0,0,0.00131028581179169,0,0,0,0,0,0,0
X600867.SH,0,0,0.583414887192702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0812192676472401,0,0,0,0,0,0,0.0634666658289241,0,0.141407537796319,0,0,0,0,0,-0.135333566169845,-0.0146710948763181,0,0,0.208312272624875,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658636154550333,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.207218712953658,0,0,0.0269660055336738,0,0,0,0,0,0,0,0,0,0.0304774897032316,0,0,0,0,0,0,0,0.163474632083955,0,0,0,0.0618495958084822,0,0.223455752546516,0,0,0,0.0164592655107819,0,0.0225274776841992,0,0,0,0,0,0,0,-0.022891564552849,0.0485133321088751,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0675274741157419,0,0.27704771018004,0,0,0,0.00837485562755136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412554607686542,0,0,0,0,0,0,0,0,0,-0.180357351364871,0.669938862079347,0.261945740886546,0.173447279429517,0,0.12903285166975,0,-0.182448475908621,0,0,0,0,0,0,0,-0.0990622981696408,0.143465294882723,0,0,0,0,0,0
X002463.SZ,0,0,-0.166187783562692,0,0,0,0,0,0,0,0,0.0175704907928065,0,0,0,0.122563216615811,0,0,0,0.680828184527694,0.111549098111575,0,0.105975926282198,0,0,0.0644439543322142,0,0,0,0,0,0,-0.445583220185986,0,0,0,0,0.0903424732229373,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0882800056034681,0,0,-0.0210566287507051,0,0,0,0,-0.0627932095835556,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315773824249823,0,0.307577505232206,0,0,0,0,0,-0.141538907194712,0,0,0,-0.153696421179241,0.113363271997617,0.0168969907067298,0,0.127549737551881,-0.455858870087413,0,0,0.000149372224313407,-0.0551248910414297,-0.293832119824619,0,0,0,0,0.77386012642619,0,0,0,0.0669630898156105,0,0,0.0356375310357904,0,0,0,0,0,0,0
X300136.SZ,0,0,-0.0941573163398339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187708784040851,0,0.208714485758717,0,0,0,0,0,-0.10897523981214,0,0,0,0,0,0,0.152012092969901,0.366617293990095,0.127563435407697,0.1550231861597,0,0,0,0,0,0,0,0,0,0,0,-0.0293473496294025,0,0,-0.0146302844373313,0.0683812298602459,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182182204010552,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0500492032115609,0,0,0,0,0,0,0,0,0.489562918813077,0,0,0.0760730131610677,0,0,0,-0.0286530206308304,0,0,0,0,0,0,0.283612212585696,0.166684285222559,0,-0.0246716795365899,-0.00067583468511189,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406495230872432,0,0,0,0.145148154106202,0,0,0,0,0,0,0,0.0534115732035051,0,0,0,0,0,0.157788294397299,0,0,0.00423935244309423,0,0,0,0,0,0,0.0970277918522712,0.128364906173688,0,0,0,0,0,0.00214503209633648,0,0.0217751543016367,-0.01321078116608,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703094335254525,0.0166416026189636,0,0,0,0,0,0.048152965793796,0,0,0,0,-0.119902481119209,0,0.000878350515258824,1.73472347597681e-18,0.0254433439840754,0,0,0,0,0.0330564793564525,0.000618329622204159,-0.0310132579360594,0,0,0,0,0.096814389261433,0,0.031603381089748,0,0.0127924356377287,0,0.0743161833323084,0,-2.16840434497101e-19,0,0.0376301013725582,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349272632198119,0,0,0,0,0,0,0,0,0,0,0,0.0561458776623215,0,0,0.0123135891087199,0,0,0,0,0.357032198357618,0,0.0958609898303165,0,0,0,0.191111498617357,0,0,0.0967526365353798,0,0.365993842897024,0,0.0816643338185537,0.149365796878492,0,0,0.034037291839118,0.014268668578858,0,0,0,0,0,0
X002506.SZ,0,-0.00262969822790318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419812744391186,0,0,0,0,0.0455159378882222,0,0,0.103851108937278,0.110024696606194,-0.215014887269931,0,0,0,0,-0.0370121242664899,0,-0.0308968373198338,0,0,0,0,0,0.0786421669805296,0.035607682353971,0,0,0,0.15712953457196,0,0,0,0.0452516545757757,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.217121810934347,0,0,0.156863795173267,0,0,0,0,0,0,0,0,0.0471453671852766,0,0.263023116561491,0,0.141341231517084,0,0,0,0,0,0,0,0,0,0,0,0.107626184136836,0,0.127234695150982,0,0.336843296603647,0,-0.042973306732757,0,0,0,0,0,0,0,0.13279815421969,0,0.0169163083600981,-0.00870005843905204,0,0,0,0.0827656876623217,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.338886044296617,0,0,0,0,0.00569725262359656,0,0.0156693461384716,0,0,0,0,0.128091388671533,0,0.0358297999100131,0,0,0,0,0,0.385656914725426,0,0.0154785487461904,0,0,0,0.012348977383932,0,0,0,0,0,0,0.0801873408048493,0,-0.0317222198074166,0,0,0,-8.67361737988404e-19,0,0,0,-0.0190263382234906,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.133224772396057,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0788050771390957,0.089627833044616,0,0,0,0,0.188085691006471,0.0329088619586056,0,0,0,0,0,0,-0.0264908585696673,0,0.293436678771618,0,0,0,0,0.00459607940730708,0.0765253384192371,0,-0.0767230564162931,0,0,0,0.00604697843267116,0,-0.157087281665809,0,0,0,0,0,0.0108747992286462,0,2.16840434497101e-19,0.00749537862096475,0,0,0,0,0,0
X600487.SH,0,-0.0228115595831837,0,0,0,0,0,0,0,0,0.111654170998858,0,0,0,0,0,0,0,0,0,0.00823100244114167,0,0,0,0,0.0075875599612718,0,0,0,0,0,0,0,0,0.0207741972681725,0,0,0,0,0,0,0,0.281238985430555,0.116961041228532,0,0,0,0,0,0.227205252524905,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0124327689056682,0,0,0,0,0,0.175560094425932,0,0,0,0,0,0.278845295285922,0,0.13183020423462,0,0,0,0,0,0,0,0,0,0,0.149716986430279,0,0,0,0,0,0,0.0302974371575228,0.00254749235747364,0.155259785785577,0,0,0,0.131474960748125,0,0,0,0,0,0.0707773840926158,0,0,-0.0132674313537946,-0.0301986892489455,0,0,0,0.0663195651358514,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128422031690301,0,0,0,0,0,0,0,0,0,0.342684626909615,0,0,0,0,0,0.0873933860334278,0,0,0.0655229995677936,0.128854693862614,0,0,0.139078808206475,0,0,0.078219272759558,0.157359749591151,0.330473612375472,0,0,0,0,0.0203498113100744,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04137224145604,0,0,0,0,0,0.222626408506671,0,0,0,0,0,0,0,0,0,0,0,0.0500530235818258,0,0,0.10326416254861,0,0,0,0,0,0,0,0.192842452185031,0,0,0.0455201252353515,0,0.0054395765062867,0,0,-0.003066701144555,-0.0215868204166635,0,0,0,0,0,0
Change_TY3M,-0.0402479414700248,0,0.132475604949826,0,0,0,0,0,0,0,0,0,0,-0.370963926591361,0,0,0,0,0,0.0408055239475343,0,0,0,0,0,0.201430832801121,0.209157929778289,0,0,0,0,0,0,0,0,0.0485101047488946,0,0,0,0,0,0.118964965094577,0,0,0,-0.281600880827862,0,-0.0685958052220049,0,0.0397328018047576,0,-0.00299208053133326,-0.0405213277086365,0,0,0,-0.12490949372782,0,0
Slope,0,0,0,0,0,0,-0.0297073724681282,0,0,0,0,0,0,0,0,0,0,0,-0.443408464319104,0.442584628212316,0,0,0,0,0,-0.280046470596027,-0.135611280977636,0,0,0.316162129825315,0,-0.15201759262953,0,0,0,0,0,0,-0.0434004307660071,0,0,0,0,0,0,0,-0.620193254900609,-0.0164435413075326,0,0,0,0,0.755346995712566,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.574949711695139,0,0.472239655678917,0,0,0,0,0,-0.158076115429322,0.132951324327887,0,0,0,-0.234011503265278,0,0,0,0,0,-0.145586686015973,0.272511835149994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187246514449182,-0.199196076788071,0,0,0,0.104037419220906,0,-0.229721108973483,-0.48168652973871,0.562680360061151,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.00499679009875776,0,0,0,0.0294987801411206,0,0,0,0,0,0,0,0,0,0,-0.00835951659291568,0,0,0,0,0,0,-0.0367348514842094,0,0,0,0,0,0,0,-0.0135521886115035,0,0,-0.076098415617116,0,0,0,0,0,0,0,0,0.0550479644230429,0.0211760720035731,0.0101889857706399,-0.0174012093106113,0,0,0.0161694185925427,0,0,0,0.0144692814127886,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403679286827855,0.0172659327892609,0,0,0,0,0,0,0.0193931422608354,0.0775045185516414,0,0,0,0.0662719259069239,0,0,-0.0677224058064171,0.0445211464369515,0,0,0,0,-0.0926351256449239,0,0,0,-0.171900603741937,0,0,0,0.00766784504661422,0,-0.0395685184207989,0.0478511857283962,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605338353937787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135234603132866,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.208589862424699,0,-0.0219106386798055,0,0,0,0.0585390826179541,0,0,-0.0879694642866451,0,0,0.261194678878701,0,0,0,0.058436120803163,0,0.0968206496014402,0,0,0.121549894277682,0,0,0,0,-0.0264689536764279,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.113837730742037,-0.00607094874097152,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143463560500618,0.00857915804106496,0,0,0,0,0,0,0,0,0,0,0,0,0.00362506373023893,-0.00828036089550052,0.000711494905095075,-0.0078857966518886,-0.00847354050559423,0.000312798596010842,0,0,0,0,-0.00096206601670818,0,0.00103767702852749,0,0,0,-0.00377846385118012,0,0,0.00450431911544141,0.00981144301579623,-0.00623307963566953,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00250054007932784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127565907264276,0,0,0,0,0,0,0,0,-0.0115155852784664,0,0,0,0,0,-0.000827082367810697,0,0,0.00793837453684199,0,0,0,0,0,0,0,0,-0.0437430881366511,0.0177132815513243,-0.0521812776293832,0,0,0,0.0524920085364299,0,0
