,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X002236.SZ,X300124.SZ,X600487.SH,X000625.SZ,X600498.SH,X300003.SZ,X002008.SZ,X000661.SZ,X600809.SH,X300142.SZ,X002179.SZ,X002007.SZ,X000157.SZ,X000596.SZ,X600089.SH,X600066.SH,X002180.SZ,X600867.SH,X600177.SH,X600522.SH,X600566.SH,X002506.SZ,X600372.SH,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X002294.SZ,X600183.SH,X600699.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.411892712863003,0.136118812927697,0,0,0.0469395109007595,0,0,0,0,0,0,0,0,0,-0.0355950536098776,-0.0768817712785028,0,0,0,0,0,0,0,0,0,0.0859496741847112,-0.0639508052422673,0.316004972639789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130527377458108,0,0,0,0,-0.00540556566041042,0.00954100263971546,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0395957832905779,0,0.0390357308391768,0,0.122222170062453,0,0,0,0,0,0,0,0,0,0,0.00138473627489336,0.052322661775883,0,0,0.127711311185149,0.020816813981068,0,-0.0205553695390117,0.143220989091817,0,0,0,0,0,0,0,0,-0.0562734492005778,0,0,0.257974414679521,0,0,-0.148030639562553,0,0,0,0,0,0,0,0.0528451967048706,0,-0.0361637188448339,0,-0.123135516388031,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364255797693077,0.0852055169532193,0.70061301475337,0,0.0126111987130196,0,0,0,0.0100583858288196,-0.0339512199927135,0,0,0.0115639462592598,0,0,0,0,0,-0.0196544368056129,0,0,0,0,0,-0.0697389600102528,0.13627120272928,-0.00335832138227601,0,0,0,0,0,0,-0.128194758907044,0,0,0,0,0,0.027651486919107,0,0
X000651.SZ,0.0884703368276442,0,0,0,0,0,0.23160324711472,0,0.0823812054948912,0,0.0156313013280686,0,0,0.0536658776829343,0,0,0,0,0,0,0,0.182465924283569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491841353932567,0,0,-0.000346260009468962,0,0,0,0.0316000061887344,0,0
X600276.SH,0,0,0.0936337979630443,0,0,0,0.110932262411095,0,0,0,0.0654135285359278,0,0,0,0,0,0,-0.0907481294204374,0,0,0,0,0,0,0.494333846157294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175288832532468,0.0527729476025342,0,0,0,0,0,0
X000858.SZ,0.279598484018294,0,0,0,0,0,0.30221060776171,0,0.0897639987578659,0,0,0,0,0.0496497326783377,0,0,0,0,-0.0411554889203843,0,0,0,0,0,0,0,-0.0436381073436187,0.147240149734626,0,0,0,0,0,0,0.106793712936242,0,-0.0724593988085819,0,0,0,0,0,0,0,0,0,0,0.0168745818686402,0,0.0285168476313963,0,-0.00509507540095747,0.0325266052646647,0,0,0,0,0,0
X002304.SZ,0.0589726441789675,0,0,0,0,0,0,0,0,-0.019387536163829,0,0,0.0675714061121637,0,0.286328517450112,0,0,0,0,0,0,0,0,0,0.126274062152523,0,0,0.177137812850176,-0.089378484612682,0.0286442515833847,0,0,0.388794042030521,0,-0.0499153030766363,0,0,0,0,0,0,0,0,0.0522740874953079,0,0,0,0,0,-0.0778010795813894,0,-2.16840434497101e-19,0.0474410143976939,0,0,0,0.0196491966511695,0,0
X000725.SZ,0,0,0.0283114403555434,0,0,0,0,0,0,0.0213638085267417,0,0,0,0,0,0.122100708038595,0,0,0.12236872399374,0,0,0.123808842591994,0,0,0,0,0.0543298284754923,0.0173472604897246,0,0,0.030121692986947,0,0,0,0,0,0,0,0,0,0,0,0.0577023016373441,0,0,0,0,0,0,0.000997950957901823,0,-0.000397441425683424,0.0192416753088802,0,0,0,0,0,0
X600690.SH,0,0.693035930408455,0,0.0358605229525294,0,0,0.0659315784438974,0,0,0,0,0,0,0,0.0706244745288307,0,0,0.0709456206688543,0,0.0828974169747339,0.195184711400392,0,0,0,0,0,0,0,0,0.0500934510736608,0,0,0,0,0.118397044325418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113758280319196,0,-0.0209525192551702,0,0,0,0,-0.0381377702966639,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568880931491467,0.0373618738376096,0.160116660627903,0,0.252613265298421,0,0,0,0,0.12753309120038,0,0,0,0,0,0,0,0,0,0.0983721719834928,0,0,0,0,0,0,0,0,0,0,0.0148398594120952,0,0.0479125338354758,-0.0246524506625397,0,0,0,0.21567327189074,0,0
