,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X002304.SZ,X600031.SH,X600690.SH,X300124.SZ,X300014.SZ,X600104.SH,X000725.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X300142.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000100.SZ,X601877.SH,X000596.SZ,X002179.SZ,X600460.SH,X000157.SZ,X002074.SZ,X002007.SZ,X600741.SH,X002414.SZ,X000799.SZ,X600584.SH,X600183.SH,X601799.SH,X600702.SH,X002236.SZ,X600089.SH,X000800.SZ,X000066.SZ,X300146.SZ,X600779.SH,X300003.SZ,X600884.SH,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.224599197071338,0,0.036951549260755,0,0.0568162570504828,0,0.0967780589483411,0.0519387116452389,0.0361885212334469,0.10278390556196,0,0,0,0,0,0,0,0,0.0338929202125395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947510049689644,0,0,0,0,0.0147675196035661,0.0143988340855191,0,0,0,0,0,0.017083420828935,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.131499124873899,0,0,0.241159662198357,0,0.187978638158316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313391071218617,0,0,0.0202020343381712,-0.0573480523435268,0,0,0.0163325769666121,0,0,0,0,0,0.14947174447337,0,0,0,0,0,-0.0528754087432889,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.113724981427679,0,0,0.101038157704116,0,0,0.0664355652242304,0.0471171470728317,0.14834577385235,0,0,0.101628515168567,0,0,0,0.0159436353744428,0,0,0,0,0,0,0,0,0,0,0.00631366798658665,0,0,0,0,0,0.0541768256278827,0,0,0,0,0,0,0,0,0,0,0,0.0548891583873577,0.0487025449557005,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.137909019491334,0.217361410430281,0,-0.101574119512638,0,0,0,0,0,0,0,0,-0.116277009602947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525589624448647,0,0,0,0.0254403704674923,0,0,0,-0.0957454714915371,0,0,0,0,0,0,0,0.0742366348943165,0,0,0,0,0,0
X600276.SH,0,0.116013687470955,0,0,0,-0.198587379287417,0,0,0.086826918461632,0,0,0.194212756210521,0,0,0,0,-0.0449093008154039,0,0,0,0,0.0512338609294744,0,0,0.0401981904147699,0,0,0,0,0,-0.0146233095667623,0.260027537837882,0,0,0,0.185130679359651,0,0,-0.268283810030377,0,0,0,0,0,0,0,0,0,0,0,0,0.0314639338969241,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0663286785758947,0,0.0694973657729161,0,0,0,0,0,0,0,0,0,0.0877185500806981,0,0,0.118986493920373,0,0,0,0.0186300096698477,0.0287822998797339,0,-1.73472347597681e-18,0,0,0,0,0,0,0.194205926344697,-0.000406398197393573,0,-0.0115721335421595,0,0,0,0,0,-0.0885915162374647,0.131406393168977,0,-0.00653178760432936,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.129854661627787,0,0,0,0,0,0,0.196238526917808,0,0,0.0167110288985454,-0.0366903003507373,0,0,0.0390971796396376,0,0,0,-0.0767209021774474,0,-0.0518154995850526,0,0,0,0,0,0,0,0,-0.0343015889913266,0.092053442457105,0,0,0,-0.00973939103389021,-0.0390391647317077,0,0,0,0,0,0,0.0979972836801461,0,0,0,0,0,0
X000568.SZ,0,0.661920118664901,0,0.0980890175278283,0,0,0,0,0.0984801090192658,0,0,0,0,-0.218438856686519,0,0,0,0.0633316803785096,0,0,-0.0017335597632337,-0.0553666276545897,0,0,0,0,0,0,0.114364527642157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303485757738948,0,-0.00719728125242301,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.413279789924623,0,0,0,0.245061724965069,0,0.0729548682002052,0,0,-0.145350053502926,0,0,0.178916776219362,0,0,0,0,0,-0.023640485148761,0,0,0,0,0,0,0.146160577759554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18368129424038,0,0,0,0,0.209651188146516,0,-0.112810063314366,0.0503421284992288,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0711532855199827,0,0,0,0,0,0.0200347592630727,0.0504810766840128,0.0539503987717871,0,0,0.242380661258202,0,0,0,0,0,0,0.0401049206310296,0,0,0,0,0,0,0,-0.159985167523113,0.034304634731728,0,0,0,0.0149363040692444,0,0,0,0.00569787272444215,0.0356490806269333,0,0,0,0,0,0,0,0.00107306161718037,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.167078207611418,0,0.177726350512785,0,0,0.198141242465173,0,0,0,0,0,0,0.23516885673952,0,0,0,0,0,0,-0.0294172880031658,0,0,0,0,0.0169653232020863,0,0,0,0.0088632026194474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953329421492832,0,0,0,0,-0.0956845161359232,0,0,0,0,-0.0686458724453025,0,0
X300124.SZ,0,0,0,-0.0590628403969029,0,0.0611456361845299,0,0,0,0,0,0,0.137969091984673,0,0,0.233844431372928,0.0372147786133321,0,0,0,0,0,0,0,0.212441524506959,0,0,0.0365005541632897,0,0,0,0,0,0,0,0,0,0.0470182703903791,0,0.0971034325032723,0,0,-0.00230017726931875,0,0,0,0,0,0,0.0829928019079334,0,0.00244661667748898,0,0,0,0,0,0,0
