,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600741.SH,X600522.SH,X002236.SZ,X600066.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X601799.SH,X002180.SZ,X600487.SH,X600460.SH,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0.0557908505311723,0,0,0,0,0,-0.228639567236561,0,0,0,0,0,0.0970977965116128,0,-0.0151563439014043,0,0,0,0,0,0,0,0.285023489505864,0,0,0,0,0,0.197276162637477,0,0.101456910347123,0.206998582872856,0,-0.0434155957276864,0,0,0,0,-6.93889390390723e-18,0,0.0818916759278135,0,-0.0641272529448633,0.0413856152222171,0,0.108907272654831,0.0435298675123658,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.103865230706433,0,0,0,0,0,0,0.06024841880653,0.0901332977424158,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.041714540217807,0.162918728650799,0,0,-0.00933129629175767,0,0,-0.0133847745290154,0,-0.0454257225781669,0,0,0,0.0228506489149058,0.0399123573830647,0,0.13286986406606,0,0,0,0,-0.0216412064291287,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0301572832607687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767960002919949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347374776636848,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146519570744225,0,0,0,0,0,0,0.114378600706901,0,0,0,0,0,0,0,0.125705405085449,0,0,0,0.00474579487120174,0,0.327150211278555,0,0,0,0,0,-0.093823476624793,0.0949084784344785,0,0,0,0.133107947745007,0,0,0,0,0,0,0,-0.0438594010487917,0,0
X600031.SH,-0.111514957648607,0,0,0,0,0,0.0931728911366494,0,0,0,0,0,0,0,0,0,0,0,0.302588176549893,0,0,-2.71050543121376e-20,0.318356915643537,0,0,0,-0.0759324090159153,0,0.0885290651071589,0,0,6.93889390390723e-18,0.0107856748283504,0,0,0,0,0.103637132656159,0,0,0,0,-0.328633941194164,0,0,0,0,0,0.0343549848796384,0,0,-0.0617968011558961,0,0,0,0,0.0110111950486082,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370364695903613,0.187538670323253,0,0,0,0.141487932070462,0,0,0,0.149595622124849,0,0,0,0,0,0,0.0502949224715741,0,0,0,0,0,0.059277508660312,0,0,0,0,0.00164495137464767,0,0.00711172285213686,0.0714666095869535,-0.0269176120733858,0,0,0.0205539205183725,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0235634314961048,-0.301976917205282,0,0,0.0752403433405942,0,0,0,0,0.107502096599898,0,0.355323237860038,0.0554116439029565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12811387303545,0,0,0,0,0.1348646309991,0,0.058775005689392,0.182166390443531,0.0609251262214691,0,0,0,0,0,0,-0.0571483415506606,0,0
X002304.SZ,0,0,0,0,0,0,0,0.147967951353107,0,0.156920565635359,0,0,0,0,0,0,0,0,0,0.0773876158185117,0,0,0,0,0,0,0,0,0,0,0,0.0907831336952304,0,0,0.107142916019795,0,0,-0.0190342625184441,0,0,0.0131807789397064,0,0,0,0,0,0,0,0,0.119273241258659,0,0,0,0,0,0,0.02842839709811,0,0
X000338.SZ,0,0,0,0,-0.0995304981757876,0,0.194746674810952,0,0,0,0,0,0,0,0.114065915036791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15955687412376,0,0,0.232669048840944,0,0.104516756275066,0,-0.0599359269619825,0,0,0,0,0,0,0,-0.037021585889781,0,0,0,0,0,-0.0926270669975648,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.457863902813262,0,0.242951711374318,0.177104705611653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200802758636096,0,0,0.132460414456788,0.0778456687290978,0,0,0.111205579121119,0,-0.0582927381141337,-0.0310742329960545,0.106211855554364,0.0170092690835014,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0526913722898225,0,0,0.104776536301912,0,0,0,0,-0.000104501972006714,0,0,0,0,0,0.0197545766730562,0,0,0,0,0,-0.0156549334893461,0,0,0,0,0,0,-0.0333937876224727,0,0,0,0,0,0,0,0,0,0.0421139117887213,0,0,0,0.0867469466013373,0.380431714170981,0,0,0,0,0,0,0,0,0,0,0,-0.0782746364966816,0,0
X300014.SZ,0,0,0.350113613285457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316182836421683,0,-0.0664856932617624,0.145873852527995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859619618008621,0.00980339866787239,0,0,0,0,0,0,0,-0.0889198986530101,0,-3.46944695195361e-18,0,0.221523736552716,0.0226127889616043,0,-0.0201874518908451,-0.000489659187656139,0,0,0,-0.0268823412804528,0,0
X000100.SZ,0,0,0,0,0,-0.0582972662991272,0.26294982644309,0,0,-0.0730660479305351,0,0,0.283187284747556,0,0.208531771439943,0,0,0,0,0,0,0.122019580655983,0,0,0,0,0,0,0,0.0611299704538635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177398772309047,-0.12368942882218,0,0.048936834114725,-0.0499727239784635,0,0,-0.00733248859201902,0,0
X002241.SZ,0,0,0,0,0.427617332296984,0,0,0,0,0,0,0,0,0,0,0.123325903589339,0,0,0,0,0,0,0,0,0,0,0,0.0342762622333747,0,0.0988836561984815,0,0.0700368420809313,0,0,0,0,0,0.0067474926419756,0,0,0,0,0.00408322068502892,0,0.0242029534839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0351333442564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199958820097395,0.187607150989704,0,0,0,0,0,0,0,0.00509044825426237,0.0743732751259922,-0.00171866229757206,0,0,0,0,-0.155551539400586,0,0,0.494004159577901,0,0,0,0,0.0180967228321099,0,0,0.0600503723143435,0,0,0,0,0.0656383997450785,0,0,0,-0.00118702075853553,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076436281651902,0,0,0,0,0,-0.0136087989061297,0.361193697182222,0,0,0,0,0,0,0,0,0,0,0.055170904907309,0,0.0182032795967176,0,-0.00937899186985637,0,0,0.163307707443184,0,-0.0477336539203651,0.116850997873369,0.0211923078095577,0,0,0,0,0,0,0,0.0451348787484988,0,0,0,0,0,0.011118617609325,0,0
X002463.SZ,0,0,0,0,0.200680905326835,0,0,0,0,0,0,0,0,0,0,0,0,-0.261756128990944,0,0,0,0,0,0,0,0,0,0,0,0.318661449067418,0,0.182081134093243,0,0,0,0,0.731258646057013,-0.189083128643866,0,0,0.191844870472043,0,-0.0069761035388309,0,0,0,0.120429774451792,0,0,0,0,-0.0629859422385781,0,0,0,0,-0.0561710132701926,0,0
X600703.SH,0,0,0,0,0,0,-0.078142838216606,0,0,0,0,-0.0138406631988145,0,0.0810244626089075,0,0,0,0,0,0,0,0,0,0.00952136216611482,0,0,0,0,0,0,0,0.0341520695834225,0,0,0,0,0,0,0.417736548243739,0,0.0812505796548267,0,0,0,0.0688126894296401,0,0.0235737121822452,0.13778768957993,0,0.0408661862543264,0,0,0.068737766249685,0,0,0,-0.0244945266636338,0,0
X000157.SZ,0,0,-0.0894175745968859,0,0,0.0636950176508916,0,0,0,0,0,0,0,0,0.206220366124533,0,0,0,0.18777407432108,0,0.0529333216762151,0,0,0,0,0,0.191771637148959,0,0,0,0,0,0,0,0,0,0,0,0,0.0457793124850176,0.152997457726505,0,0,0,0,0,0,-0.11287027671778,-0.0228795454344927,0,0,0,0.00841649054504373,-0.10899354233319,0,0,0.0250814815478999,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0788787834412354,0,0,0,0,0,0,0,0,0,0,0,0,0.316041026598858,0,0,0.160727220525613,0,0,0,0,0,0,-0.079368160617826,0,0.0598531226943396,0.0210346844867329,0,0,0,0,0,0,0,0,0,0,0.331608988881547,0,0,0,0.0220735200370962,0.0318692558484995,0,0,0,-0.107410060759618,0,0
X002028.SZ,0,0,0.0501459081681834,0,0,0,0.0336071489608405,0,0,0,0,0,-0.305172597913092,-0.0694934497040658,0,0,0.100427725950878,0,0.337851516084487,0.112639448576403,0,0.120992141136044,0,0,0.333968919667492,0,0.124929316523401,0,0,0,0,-0.169250000216661,0,0.176566928511346,0,0,0,0,0,0,0,0,0,0,0.0209135883964809,0.0731351916311837,0,0,0,0.0263492179276357,0,0,0,0,0,0,0.0570850502550123,0,0
X000977.SZ,0,0,0,0,0.0249200408246275,-0.111351226639526,0,0,0,0,0,0,0.228256311115408,0,0,0,0,0,0,-0.179832340454596,0,0,0,0.100225071669983,0,0,0.333751136425217,0,0,0,0,0,0,0,0.237272622864742,0,0,-0.00334863075364327,0.0149308254865891,0,0,0,0,0,0,0,0,0,0.0117087361313795,0.0805068332531266,0,0,0,-0.0434158027267547,0,0,1.0842021724855e-19,0,0
X600741.SH,0,0,0,0,0.20883179188314,0,0,0,0,0,0,0,0,0,0.166785794028168,0,-0.0636801085299831,0,0,0,-0.00497134366926835,0,0,0,0,0,-0.19946728364578,0,0,0,0,0,0,-0.0192191206732549,0,0,0,0.0582873951651476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321314119157835,-0.0551184476995457,0,0,0,0.00907631757181366,0,0
X600522.SH,-0.0859650564815583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451050278104633,0,0,0,0,0.236406338564072,0,0,0,0,0,0,0,0,0,0,0.211020631550655,-0.0110111045853807,0,0,0,0,0,0,-1.73472347597681e-18,-0.132771111260283,0,0.517347905656964,0,0,0,0,0,0,0,0,0,-0.0108656022301155,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130501721488054,0.061659992172358,0,0.212038573906298,0,0,0.0996263301690825,0,0,0,0.0167356164073779,0,0.118048343776529,0,0,0,0,0,0,0,0,0,0.00991447431974577,0,0,0,0.145991585236404,0,0.00582546923239474,0,0.137844300339686,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.161103892518385,-0.15299108612272,0,0,0,0.0567298269161743,0,0,0.0239965177601613,0,0.139586590429756,0,-0.066900588849492,0,0,0,0,0,0.0606281993685144,0,0,0.062446339450018,0.411294416664937,0,0,0,0,0,0,0,0,0,0,0,0.422803457917007,0,0,0,0,0,0,-0.335514013245563,0,0,0,-0.38175419887543,0,0,-0.0438608684381424,0,0
X600183.SH,0,0,0,0,0.0204388756830731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396576391311893,0,0,0,0,0,0,0,0.0517411240002063,0,0,0,0.425660322025001,-0.101109559087835,0,0,0,0,0,0,0,0,0,-0.106013408494058,0,0,0.02491798486435,0,-0.00598117071283551,0,0,0,0,0,0,0.348463073663928,0,0,-0.062878956669812,0,0
X600418.SH,0,0,0,0,0.266384751861745,0,0,0,0,-0.122933894203091,0,0,0,0.382935691209376,-0.048528291382509,0,0,0,-0.172624536368644,0,0,0,0,0,0,0,0.0109753019618858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178852828502394,0,0,-0.16631240700977,0.231939991621339,0,0,-0.156077305911952,0.161355676727429,0,0,0,-0.0666864957187123,0,0
X002049.SZ,0,0,0,0,0,0,0,0.00584712826646985,0,0,0.143524338006565,0,0,0,0,0,0,0,0,0,0.0996866415437033,0.151489795915683,0,0,0,0,0,0.372698502763216,0,0,0,0.210816973761939,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0620899224654923,0,0,0,0,0,0.0439501275990497,0,0,0,0,0.0448668252042093,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15467178562188,0,0.0275704803221416,0,-8.67361737988404e-19,0,0.169885484035493,0.0258166263632314,0,0,0.00866725258929113,0,0,0,0,-0.0347873779242972,0,0,0,0.210175515437561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069752551412521,0,0,0,0,0,0,0.0130389718654475,0,0
X000921.SZ,0,0,0,0,0,0,0.983799598857364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136834166973765,0,0,0.10273712960117,0,0.146219704328496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113006822072631,0,0.128756633757506,-0.17924632635226,0,0,0,0,0,0,-0.0395428737579582,0,0,0,0.15583043534095,0,0
X000661.SZ,0,0,0,0,0,0.103780389064098,0,0,0,0.428755074865114,1.73472347597681e-18,0,0,0,0,0,0,0,-0.109287185809025,0,0,0,0,-0.308567424545833,0,0,0,0,0.0516839559131369,0,0,0.191533944616996,0,0,0,0.155058098516704,0,0,0,0,0,0,0,0,-0.128002473378721,0,0,0,0.236208535793256,0.2379141519786,-0.0803615825122592,0.0305898590337828,0.137732581060943,0,0,0,0.029119646082377,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622676316380951,0,0,0,0,0.039757120046515,0,0,0,0,0,0.138549316708449,0.0684503457935376,0,0.104349355583733,0.110536736853343,0,0.025919652999464,0,0,-0.00689965074889264,0.157290273542776,0,0,0.0263992589092243,0,0,0,0,0,0,0,0,0.00666762521465801,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.216698090888781,0,0,0,0,0,0,0,0,0,0.382560600066717,0,0,-0.0187309248377602,0,0,0,0,0,0,0,-0.180111263704087,0,0,0.180918814029794,0,0,-0.026761056677561,0.07113389496158,-0.174370047623572,0,0,0,0,0,0,0,0,-0.133032453597138,0,0.216434742381169,0,0,0,-0.11119437636409,0,0,0.0172741014289328,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377713447117454,0,0,0,0.129151653236954,0.105721327037926,0,0,0,0,0,0,0,0.0480222470691937,-0.187978758795629,0.128902069211315,0,0,0,0,0,0.23036471559649,0.0604296613641962,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0927070242273574,-0.0037796043779761,0,0.0311313522889405,0,0,0,0,0,0,0.0966081662974284,0,0
X002180.SZ,0,0,0.0242167285976281,0,0,-0.0143680986887113,0,0,0,0,0,0,0.405248647492917,0,-0.159370482342352,0,0,0,0,0,0,0,0,0,0,0,0.125786102220111,0,0,0,0,0,0,0,0,-0.0551649931648807,0,0.09976592732931,0,0,0,0,0,0.0595177242612733,-0.0741835397199751,0,0.162075991470945,0.0721456567364103,-0.00463501129653382,0.11673556525092,0,0,0,0,0,0,-0.0058444854552354,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117224712730869,0,0.102212412326923,0,0,0.0127377746265532,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.348660903220023,0,-0.0117856407040866,0,0,0,0.0861925294713418,0,0,0,0,0,0.0299591262044839,0,0.153317130627395,0,0,0,0,-0.0673565338728217,0,0,0,-0.0584140310517287,0,0
X600460.SH,0,0,0,0,0,-0.175611006881395,0,0,0,0,0.157039811933245,0.0101726455661375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245995226672484,0.339804478866237,0,0,0,0,0,0,0,-0.1716772400947,0.0277745088019116,0,0,0,0,0,0,0,0,0,0.390032452661579,0,0,0,0,0.0476982554650749,0,0,0,0,-0.0158250402078244,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.181147960124136,0.0862704919509258,0,0,0,0,0.103574838547585,0,0,0.0601437653802664,0.0714487269509699,0,0,0,0,0,0,0,0,0,0,0,0.126079536844877,0,0.103933930633656,0,0,0,0,0,0,0,0,0,0,0.036316821106534,0,0,0,0,0,0,0,0,0.0853944948893064,0,0
X002129.SZ,0,0,0,0,0,-0.12200648135179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554812374524059,0.403191369191316,0,0,0,0,0,0,0,-0.00284823323471128,0,0,0,1.73472347597681e-18,0,0,0.0627261066716026,0,0.185452843724957,-0.0187895686007261,0.14382953277627,0,0,-0.0124024791591764,0,0,0,0,0,0,-0.0388832403023352,0,0,0,0,0.0919386008541758,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180472109012436,0.0549385404499324,0,0.0380158470621127,0,0,0,0,0.0111745756866542,0,0,0.00731418673190095,0,-0.0478262033818025,0,0,0,0,0,-0.0395637948538214,0,0,0,0,0,0,0.338598163687458,0.0827451182931356,0,0.0310188595962064,-0.0877329572223423,0,0,0,0,0,0,0,0.0616483233559487,0,0
Slope,0,0,0,0.12408047410868,-0.0261537023861671,0.412724617713208,0,0.0265833819685072,0,0,0.133593922639994,0,0,0.133106480552153,0,0,0,0,0,0,0,0,0,-0.100601299715453,0,0,0.0056610796641782,0,0,0.107407456539165,0,0,0,-0.075839039561141,0,-0.198339221617862,0.21433275409666,0,0,0,0.235234920247593,0,0,0,0,0,0,0,0,0,0,0,0.59267470655804,0,0,0,-0.0596126419060818,0,0
TED,0,0,0,0,0.125186135624004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037613869927025,0,0,0,0,0,0,0,0,-0.0113007226258107,0,0,0,0,-0.0784960665482143,0,0,0,0,0,0,0,0,0,-0.137872522444123,0,-0.0562224975330461,-0.0225330953873008,0,-0.18416449470185,0.511460244813845,0,0,0,0,0.0071298430584,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602995030988484,0,-0.0812059366380086,0,0,0.0267343972694299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502045738474677,0,0,0,0,0,-0.0839953578023492,-0.0814844725587061,0,0,0,0,0,0,-0.0540726117858987,-0.0961968620597013,0,0,0,0.00711880401276921,0,0
MKreturn,0,0,0,0,0,-0.0750503020582455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308555184677604,0.0246320727246381,0,0,0,0,-0.0167206462841174,0,-0.00960785945771255,0,0,0,0,-0.0693027350515733,0,0.0343849624279587,0,0,0,-0.0729170469987564,0,0,0,0,0,0,0,0.112768985966697,0,0,0,0,0,0.0902187651561105,0,0,-0.00975603929815426,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392750252678515,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137274758863164,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111224618298965,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.00158660374546334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622687176970167,0,0
