,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002241.SZ,X002506.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600177.SH,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X002074.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600867.SH,X002456.SZ,X002465.SZ,X601877.SH,X600498.SH,X002512.SZ,X002007.SZ,X000977.SZ,X000869.SZ,X600699.SH,X000050.SZ,X002180.SZ,X002049.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.202068588343997,0,0.183910351718402,0.32777076120383,0,0,0,0,0,0,-0.0282362354287856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12094660340596,0,0,-0.166061777244052,0,0,0,0,0,0,0,0,0,-0.00809828077285185,0,0,-0.00536595532606849,0.0173893622984473,0,0,0,0,0,0
X600104.SH,0,0,0.186228899862326,0,0,0,0,0,0,0,0,0,-0.0345079872502368,0,0.460795206890711,0,0,0,0,-0.0476305602217282,0,0,0,0,0,-0.0487162263625136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623298233533261,-0.00616243333565074,0,0.0286853443347151,0.0220896045485542,0,0,-0.0103904351660549,0,0,0,0,0,0,0
X002415.SZ,0,0.0969310555363004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350124867453264,0,0,0,0.0177211166325913,0,0,0.029296313768221,0,0,0,0,0,0,0.108868070975326,0,0,0,0,0,0,0,0.0844206108696112,0,0,0,0,0,0.00230768920011562,0.0369828504220016,0,0.0587900100275276,0,0,0,0,0.0425689289319689,0.0347676469288282,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0298606688927562,0.0705203539225204,0,0,0,0,0,0.0342627158178278,0,0,0,0.0310708175883329,0,0.00197178822463013,0,0,0.0732930846480277,0,0,0,0,0,0,-0.0576305473280586,0,0,0,0,0,0,-0.107974878051503,0.0144231413134277,0.0381974035847278,0,0,0,0,0,0,0,0,0,0,0.0477459034261803,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.146935549946428,0,0,0,0,0,0,0.111620440735596,0,0,0,0,0,0,0,0,0.0265199652033285,0,0,0,0,0,0.0291206776891118,0.180016013242259,0,0,0,0,0,0,0,0,0,0,0,0.0289489007036856,0,-0.00782840696818476,0,0,0,6.93889390390723e-18,0,0,0,0,0.0034208383700105,0,0,0,0,0,0,0
X002304.SZ,0.333731205734823,0,0.0266184029360662,0,0.412248812190146,0,0,0,0,0,0,0,0.107523568128378,0.186084833320532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647183895668336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958983671542282,0,0,0,0.15098777184528,-0.0547381138885908,0,0,0.0121388140348455,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208853004333903,0,0,0,0,-0.0399878196533844,0,0,0,0.312814349703598,0,0,0,0,0,0.0355528766055366,0,0,0,0,0,0,0,0,0,0,0.00653637537532177,-0.034157076917895,0.0172917290691768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717569797442252,0,0,0.0361199507297537,0,0.0531056547073997,0.200928312466166,0.113437661769476,0,0,0,0,0,0,0,0,0,0,0.048154020781552,0,0,0.0747537888416066,0,0,0,0,0,0,0,0,0.0745977539876198,0.00373481655691404,0,0.0974676481974002,0,0.0251430253885171,0,0,0,0,0,0,0
X000625.SZ,0.107659785213916,0,0,0,0,0,0,0,0,0.0736310933806341,0,0,0,0,0.0146440582509531,0,0.01228408511637,0,0,0.0275588246926411,0,0,0,0.0654418697435691,0,0.029666511298858,0,0,0,0,0,0,0,0,0,0,0,0,0.0239450084900615,0,0,0,0.0990007740762766,0,0,-0.00377991715701215,0.11085893424098,0,0,0.0705033297888392,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.236759823283826,0,0,0,0.217271015100544,0,0,0,0.00772772868871796,0,-0.160591097961673,0,0.118719741448205,0,0,0,0.0813989556457704,0,0,0.348179241870123,0,0,0,0.0629495727723882,0,0,0,0.0322276554320003,0,0,0,0,0,0,0,0,0,0,0,0.0974671009968874,0,0,0,0,0,0,0,-0.0401188386442883,0.0017695031292405,0,0,0,0,0,0
X600271.SH,-0.003734220076556,0,0,0,0,0,0.0155484754646896,0,0,0,0,0,0,-0.010839031242499,0,0,0,0,-0.00765537651464407,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00192508009375971,0.00101869479132283,0.00140296538150653,0,0,0,0,0,-0.00637261519489095,0.00531216402986557,0,0,0,0,-0.000908554280462676,0,0,0,0,0,0.010417272769327,0,-0.000821794596565779,2.71050543121376e-20,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164335879964207,0,0,0.272798370199475,0,0,0,0,0,0,0,0,0.175317180268024,0,0,0,0.127694251421771,0.252877048563755,0,0,0,0,0,0,0,0.197064443189267,-0.488505812094381,0,-0.000653442908239153,0,0,0,0,0,-0.127047989739742,-0.044488591588658,0.0887638946315013,0,0.0540770436974412,-0.251927562504109,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127638418426368,0,0,0,0,0,0,0.0622784609502164,0,0,0,0,0,0,0,0.00833684919641788,0.13501198571146,0,0,0,0,0,0,0,0.246570525704988,0,0,0.494156145825667,0,0.107178038289062,-0.179595099672679,0,-0.0734965900744892,0,0,0,0
X600703.SH,0.000352668331148977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15244710697562,0,0,0,0.00577238407759351,0,0,0,0,0,0,0.0547766064207996,0,0,0.0215315202810063,0,0,0,0,0,0.226724947477485,0,0,0,0,0,0,0.0947923021089558,0,0.0480105716808555,0.0405787455224048,0,0.0906085703714904,0,0,0.0129250093267132,0,0,0,0,0,0
X600741.SH,0,0.313894070471952,0.153353766313366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844744914561317,0,0.109458373573682,0,0,0,0.0332981888883729,0.035974951021722,0,0,0,0,0,0,0,0.0416197601145235,0.0241893758300188,0,0,0,0,0.0488681562175807,0,0,0,0,0,0,0,0,0.00278682966737229,0,0,0,0,0.00342662294410763,0,0,0,0,0,0,0
X000100.SZ,0,0,0.107265674669689,0,0,0,0,0.0461928198721481,0.0886672073553049,0,0,0,0,0,0,0,0,0,0,0.118022184118945,0,0.0193450700796998,0,0,0.0502901111735797,0,0,0,0,0,0,0,0,0,0,0,0,0.13347290697975,0,0.021176429757669,0.155430153849657,0,0,0,0,0,0,0,0,0,0,0.00895833713932603,-0.0436776893659343,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.144097599902618,0,0.0678533196749019,0,0.0253552622791592,0,0,0,0,0,0,0,0.0276811332011112,0,0,0,0.0490006201077715,0.177398007657739,0,0.0692667398633131,0.143867115683461,0,0.00911184138824296,0,0,0,0,0.15265372257026,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0382438579752775,0.00918643349466393,0,0,0,0.0173086782473121,-0.0413083251433237,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399541065928892,0.328551301640115,0,0,0,0,0,0,0,0,0,0.19744215590645,0,0,0,0,0,0.0971025688097403,0,0,0,0,0,0,0,0,0,-0.063371269117622,0.0473505453251095,0,0,0,0,0,0,0,0,0,0,0.019532263344827,-0.0788489517026339,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164263005651476,0,0,0,0,0,0,0,0.0647364245435085,0,0,0,0,0,0,0,0,0.103543057338269,0.0109070889656354,0,0.329634016676969,0,-0.118585219408814,0.0644341704265031,0,0,0.22612302494528,0.00141610533357422,0,0,0,0.06436225206746,0,0,0.0775554591466669,0,0,0.0990230740349172,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.122607060767896,0,0,0.0788704362523352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162265422921272,0,0,0,0,0.0671565793875172,0.225850170305885,0,0,0,0,0,0,0,0.215633495564878,0,0,0.162737115729198,0,0,0,0.296027806480807,-0.0322489325713341,0.0671061298246446,0,0.0185938390956788,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342457902046666,0,0,0.079325218243423,0,0,0.128238099893543,0,0,0,0.353785584981809,0.0674110593296814,0,0,0,0,0,0,0,0,0,0.26504950191044,0,-0.020449091965412,0,-0.122646729028807,0,0,1.73472347597681e-18,0,0,0,0,0.0398076235708046,0,0.0143563314801539,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106727282999425,0,0,0.0917775233092694,0,0,-0.0913669809943747,0,0,0.236786973464308,0,8.67361737988404e-19,0.00576706886959311,0,0,0,0.382173156337461,0,0.100256190872132,0.0390854610158807,0.147905500202997,0.122801990397681,0,-0.0624644819717478,-0.0175459022043916,0,0,0,0,0,0,0,0,-0.0677260100384218,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0103681521174494,0,0,0,0.0360785396107801,0,0,0.0467044580657095,0,0,0,0,0,0,0,0,0,0.00227190683576989,0,0,0,0.195606755261815,0,0,0,0.348233768523781,0,0.239571442655977,0.021105464052268,0,0,0,0,0,0,0,0,0.0321089331243078,0,-0.024177128839886,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.052395910844561,0,0,0,0,0,0,0,0,0,0,0,0,0.205382890819938,0,0,0,0,0,0,0.0344673315565033,0,0.0364773361114123,0.142719036253596,0,0.291575052798468,0,0,0,0,0,0,0,0.0192798699544967,0.0470399117493798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.237911464155314,0,0,-0.053062614927613,0.0335837987410571,0.0368800757082682,0,0,0.0159255977120467,0.146473909702665,0,0,0.120074138976129,0,0.00655086280667356,0,0,0,0,0,0,0,0.0692793434770374,0.0317315215054287,0,0.0136226320820428,0,0,0,0,0,0,0,0.00361843498928677,0,0,0,0,0,0.064632992906178,0,0,-8.67361737988404e-19,0,0.0287390465166669,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0371620634335694,0,0,0,0,0,0,0,0,0,0.225249001073247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109783903387038,0,0,0.365836473613083,0,0,0.0883587310656274,0.010859104715708,0,0.00674042377364035,0,0,-0.0172665027398546,0.0462758143344462,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354372801870911,0.0747058087730374,0,0,0.0517703469816687,0,0.124586145466247,0,0.504610071347442,0,0,0,0,0,0,0,0,0.00956785665162891,0,0,0,0,0,0,0,0.00335413865426428,0,0.0729258819098294,0.0501457918353138,0,0,0,0,0,0.154135353597521,0,0,0,0,-0.00838441212106627,0,0,0.117168150276558,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0420871696648275,0,0,0,0.268779694842935,0,0,0,0.119202110645056,0,0,0,0,0,0.0874160180621383,0,0,0.00766478465777751,-0.0111975292209929,0.110503725115486,-0.0077047393512963,0,0,0,0,0.110918568774526,0,0,0.202478889429927,0,0,0,0,0,0,0,0,0,0,0.0248030326452019,-0.0319581891094397,0.0497360946510015,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0669251598885412,0.166968058454289,0,0.149366164123354,0,0,0,0,0.0438722760381101,0,0,0,0,0,0,0,0,0.00697421227139318,0,0,0,0,0.00565312433710841,0,0,0,0,0,0,0,0,0,0,0.0556251545657363,0,0,0,0,0.0747536025646007,0,0.164967970634309,0,0.0809946455466919,0,0,0,0,-0.0173715089271918,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112586603807654,0,0,0,0,0,0.168814640273967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265231515661167,0,0,0,0,0.171128164706175,0,0,0,0,0,0,0,0,0,0,0,0.0966588029761278,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.210872905673034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549329091713152,0,0,0.188726240704373,0,0,0,0.155934292477098,0,0,-0.0236811752216395,0,0,0,0,0,0,0,0,0,0.250860920384573,0,0,0,0,0,0,0,0,0.098438479143841,0,0.0750737662794477,0,0,0.0933647054792746,0,0.0200899297690829,0,0,-0.063961771500109,0,0,0,0
