,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X002371.SZ,X600031.SH,X002129.SZ,X003816.SZ,X300014.SZ,X002049.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X600522.SH,X000157.SZ,X600702.SH,X600884.SH,X002074.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X600584.SH,X002008.SZ,X000977.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002049.SZ,0,0,0,0.21907663210604,0,0.0412030147316482,0,0,0,0,-0.0385340118560315,0,0,0.0818230508698972,0,0,0,0,0,0,0,0,0,0.0160727705387956,-0.170285829736084,0.0624695014851539,0,0.334147403207098,0,0,0,0,0,0,0,0,0.023518063482735,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0365884196350855,0,0,0.26106321588154,3.46944695195361e-18,-0.0680354029839225,0,0,0,-0.102015080611304,0,0
X002241.SZ,0,0,0,-0.211166910131295,0,0.443021191992188,0,0,0,0,0,0,0,0,0,0,0,0.0273984411846121,0,0,0,0,0,0,0.0254975151723671,0,0.113241391036303,0,0.107628716290581,0,0,0,0,0,0.331580606190999,0,0,0,0,0.0685283345593838,0,-0.0418754386785475,0,0,0.16270349774048,0,0,0,0,0,0,0,0.0221481935330906,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.191345851606625,0,0,0,0.359993981214698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141731029146899,0,0,0,0,0,0,0,0.0927117541000797,0,0.0121719649673571,0.191662240209419,0.0563197205726999,0,0,0,0,0,0.0354725070949946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916348795949076,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146495048959299,-0.0251399976657734,0.286384108285741,0,0,0,0,0,0.0990242594199017,0,0,0,0,0,0,0,0,0,0,0.0798711377238636,0,0.133221940960402,0,0,0,0,0,0,0,0.174079544137469,0,0.0313223005729753,0,0,0,0,0.208874858977613,0,0.00572756941638942,0,0,0,-0.0241602677124823,0,0
X600703.SH,0,0.0140263144423782,0,0.157136467597572,0,0,0,0,0,0,0,0,0,0.016230132402561,0,0,0,0,0.137176789287481,0.208251888507312,0,0.426128579171007,0,0,0,0,0,0,0,0,0,0,0,0.113408833259434,0,0,-0.148782377794376,0,0,0,0,0,0.0862636402143336,0,0,0,0,0.0884555235906768,0.220655056553283,0,0,0.0240898301063279,0,0,0,0,-0.0123620195992602,0,0
X000596.SZ,0,0.305508688263498,0,0,0.236147614515993,0,0,0,0.202427581507867,0,0,0,0,0,0,0.220637543375824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205040700311154,0,0,0.103861627898406,0,0,0,-0.0590552273233511,0,0,0,0.0110007801590281,0,0,-0.0793842413050811,0,0.143604171911546,0,0,0,0,0,0,0,0,0,-0.00154237755502545,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.112420957303815,0,0,0,0,0,0,0,0,0.0810434620509927,0,0.053384724618011,0.102058872532514,0,0,0,0,0,0,0,0.161830061039329,0,0.0966995985723958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324257039709113,-0.348787593578512,0,0,0.0461383858696598,-0.0822840512046531,0,0,0,-0.0627545736207522,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265927659313065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420176743256849,0,0.404466715584358,0,0,0,-0.0208260979758226,0,-0.0227904843154531,0,0,-0.0315111846762282,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0481276246839469,0.1266290584387,0,0.08834266530499,0,0,0,0,0,0.0539645023976604,0,0.131602617766648,0,0,0,0,0,0,0,0,0.134960458823414,0,0.322823754161378,0,0.18501733381667,0,0.0988690972227553,0,0,0,0,0,0,0,0,0.0205735567686018,0,0.0860477394402187,0,0,0,0,0,-0.0167308285789946,0,0,0,0,-0.0393669103810073,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154167201832919,0.0588338518540545,0,0,0,0.166891853022136,0.0438138993007046,0,0.0281436793482772,0.181864539749311,0,0,0,0.10528535030398,0,0.069079899401661,0,0,0,0.00167302322803402,0.0831306312505755,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.021089096873982,0,0,0,0,-0.0487663144271973,0,0
X600089.SH,0,0,0,0,0,0,-0.120418009706979,0,0,0,-0.036253647721325,0,0,0,0,0,0.112947768720469,0,0.0823680009759948,0,0,0,0,0,0.183494430756352,0,0.0640596823838145,0,0,0,0.0628067256356917,0.0548141834769021,0,0,0.140366246436455,0,0,0,0.0735311176299978,0,0,0,0,0,0,0,0.0239295352641744,0,0,0,-0.0101486146656939,0.0188602429982006,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125381026127015,0,0,0,0,0,0.036069570466704,0,0,0,0,0,0.218499930973816,0,0.118808819763153,0,0,0.035452893984985,0,0,0,0,0,0,0.0162662454401844,0,0,0.0135547109281916,0,0,0,0.0790960539069107,0,0,0,0,0,-0.0100987342650452,-0.00698498025513741,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0732544103262671,0.0740875859286341,0,0,0,0,0,0,-0.0316764592183932,0.00680238479548195,0,0,0,0.010013527969887,0,0,0,0,-0.113489916837153,0,0,0,0,0,0.152488349905745,0,0,0,0,0,0.0583836782478045,0,0,0,0.0428999577493695,0,0,0.0338227445836029,0,0.182205260393301,0,0,0,0,0,0,0,0,0.0276767340426582,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.185997135878733,0,0,0.115641148518707,0,0,0,0,0,-0.0640126795392264,0,0,0,0.114229667523332,0,0,0,0,0,0,0,-0.0926338157863319,0,0,0,0.238169252423633,-0.0274751390233871,0,0,0.251497248745879,0,0,0,0,0,0,0.196395656711186,0,0,0,0,0,0.410662988647227,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.00381708314318572,0,0
X000661.SZ,0,0,0,0.100848097919012,0,-0.322627087372529,0,0,-0.0516878127625139,0,0,0,0,0,0,0.487037255683492,0,0,0,0,0,0.153406483515145,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.254779430345099,0,0,-0.0873937130544437,0,0,0,0.135720890329495,-0.313078565887915,0,0,0.00351504597758739,0,0,0,0.581493444474862,0.310870897330686,0.109777489676124,0.45960664310421,-0.320488767903484,0,0,0,0.284010900355271,0,0
X002180.SZ,0,0.29531456839918,0,0,0,0.051590665695211,0,0,0,0,0,0,0,0.163284317035106,0,0,0,0,0,0,0.243172471186845,0,0.127759500693648,0,0,0.00198718506029146,0,0,0,0,0,0,0,0,0,0,0.0560721907684083,0.1021734267682,0,0,0,0,0,0,0,0.155309500817563,0,0,0,0,0,-0.0557017122021178,0.0386090957594525,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0896724999793086,0.465787202070957,0,0,0,0,0,0,0,0,0.0961265964514442,0,0.388004047940961,0,0.173626939548151,0,-0.248921447904162,0,0.00803671465614521,0.23976991210998,0,0,0,0.0648302243062119,0,0,0,0,-0.223866734026452,0,0,0,0.207923973718475,0.0597240458410463,0,0,0,0,0,0.149403714017669,0,0,0,0,0,0,0,0.046622624250133,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0659209904492478,0,0,0,0.0405076555488008,0,0,0,-0.0131350690933599,0.517602379000202,0,0.035913045238061,0,0,0,0,0.0117690895604344,0,0,0,0,0.0639074355545983,0,0,0,0,0.133200591338944,0,0,0.060971418554102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313698895872381,-0.00408574111506271,-0.0412726858702208,0,0,0,0,0
X600702.SH,0,0,0,0.00581329174105057,0,0.119438182616414,0,0,0,0,0,0,0,0,0,0,0,0,0.155358984732538,0.03692267271408,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0167461283908494,0,0,0,0,0,0,0.464150728358354,0,0,0,0,0.0731952797786686,0.0790129354718683,0,0,-0.0620977476466689,0.0485657800097844,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0143252258043823,0.0853327966730242,-0.0413140724629747,0,0,0.111962989453227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148429497227457,0,0,0,0,0,0.0206095165719984,0,0,0.258400331037063,0,0.0695177630299652,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0021706414197464,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206045741542228,0,0,0,0,0.127385783343818,0,0.192080671547364,0,0.0692314319623194,0,0.115813958431809,0,0,0,0,0,0.0438002281019561,0,0,0,0,0,0,0.00529681839331597,0,0.242541326515082,0,0,0,0,0,0,0,0,0.0417105719375776,0,0,0,0.0120375291000707,0,0
X000733.SZ,0,0,0,0,0,-0.0550535728210881,0,0,0,0,0,0,0,0.0803097401215337,0,0,0,0,0,0,0,0,0,0,0,0.184982025659609,0,0,0,0,0,0.0620265374334988,0,0,-0.0575761077315167,0,0,0,0,0,0,0,0,0.227622423742963,0,0.156021173344443,0,0.0633685370281786,0,0,0,0,-0.0324837532256262,0,0,0,-0.0099586094823427,0,0
X002236.SZ,0,0.0995837183517117,0,0,0,0,0,0.165986870645146,0,0,0,0,0,0,0.170921309214414,0.13194288418143,0,0,0,0.00571439175193859,0,0.0939578693890438,0.0729894886809966,0,0,0,0,0,0.0121987571820902,-4.33680868994202e-19,0,0,0.0549338659120964,0,0,0,0,0,0,0,0,0,0,0,0.0327148165519829,0.0425301886995679,0,0,0,0,0,0.00506694833333848,0.0182134777328596,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0905291731452601,0,0,-0.06110165080452,0,0,0,0,0.0537865016087137,0,0,0.0422803335029876,0,0,0,0,0,0.0120026860531419,0,0.252515799705676,0,0,0,0,0,0,0,0,-0.00669176116381529,0,0.157539014753877,0,0.355041632685593,0,0,0,0,0,0,0,0.10308208925249,0,0.173199875274552,0,0,0,0,0.0708149884775204,-0.0756119003693801,0,0,0,-0.0413178717779548,0,0
X600584.SH,0,0,0,0,0,-0.127525288355548,0,0,0.159535232541289,0,0,0,0.0982874200832028,0.0546916422559184,0,0,0,0,0.197808284560469,0,0,0,0.11541685078956,0,0,0,0,0,0.0292165408576342,0,0,0,0,0,0.0476679076512684,0,0,0,0,0.0543796539400304,0,0.119790316150313,0,0.00250696151288384,0,0,0,0.0344117490351671,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.126849618784544,0,0,0,0,0,0,0,0,0,0,0,0.175131986893579,0,0,0,0,0,0,0,0,0,0,0,0,0.0343360844840822,0.0162044381493081,0,0.152370848856076,0,0,0,0,0,0,0,0,0.0508055791451608,0,0.186116721316336,0,0,0,-0.0288612929593855,0,0,0,0,0,0,0
X000977.SZ,0,0,0.292658038356265,0.312488012988405,0,0,0,0,0,0,0,0,0,0,-0.24964310064187,0,0,0,0,0.460532142181535,0,0,0,-0.0331605595994547,0,0,0,-0.0977749976853674,-0.128218629192326,0,-0.0904162350198474,-0.0358492081009677,0.0606639828207562,0,0.045899794122482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428161925199078,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.22556409274582,0,0,0,0,0,0,0.310344460340702,0,-0.0661584139125816,0,0,0,0,0,0,0,0,0,0,0,0,0.0470421671328371,0,0,0,0,0,0,0,0,0,0,0,0.0758585325832415,0.0600045389335501,0.405679173955558,0,0.106592942061331,0,0,0,0,0,0.36552834157391,0.303678398975212,0.24591492897528,-0.0921387223633884,0.0333957668863262,0,0,0,-0.103941255498946,0,0
X600779.SH,0.0561587194786042,0,0,0,0.0823729636746458,0,0,0.187719003277687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470897610082804,0,0,0,0,0,0,0,0,-0.03016366330715,0,-0.0110784660118998,0,0.128301252965734,0,0,0,0,0.220102841610653,0,0,0,0,0,-0.0293386891075519,0,0,0,0,-0.0128241285129514,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.175976157500715,0,0,0.576702192756913,0,0,0,0,0,0,0,0,0.267369527127533,0,0.107169368597377,0.1017636083622,0,0,0.015508781361251,0,0,0,0,0,0.0314131718074404,0,0.074361519331679,0,0.166998452105758,0.0174731353089976,0,0,0,0.00491300738786425,0,0,0,0,0,0,0,0,-0.00154351542385114,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134944105451927,0,0,0.388655722364259,0,0.253062568760224,0,0,0.0197581933212028,0,0,-0.0835769450295595,0,0,0,0.185535680347426,-0.233467796582649,0,0,0.0162548397449509,0,0,0,0,0,0,0,0,0,0.087808692756812,0,0,0,0,-0.00657511396911508,-4.33680868994202e-19,0,0,0,0.00470063280337376,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134753122559707,0,0,0,0,0,0.0397379668884985,0,0.188396277046865,-1.73472347597681e-18,0,-0.078715424328186,0,0,0,0,0,0,-0.124021358796034,0.0266368868753573,0.0169549822507408,0.0980155148134396,-0.0233012177686616,0,0,0.0194238664641866,0.111743260208679,0.0884882840528696,0,0,0,0,0.108068614603766,0,0,0,0,0,0,0,-0.00922615651281266,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0585287671337636,0,0,0,0,0,0,0,0.181093656040991,0,0,0,0,-0.0293996964542427,-0.140753645120979,0,0,0,0.0666620985501118,0,0,0,0,0,0,0,0,0,0,0,0,-0.213156264094108,-0.111179930898696,0.117813661215722,0.354280644498047,0,0,0,0.342139262090826,0,0,0,0,-0.0877378242621726,0,0,0.0854158480819224,-0.102164677627758,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133110373763566,0.151558821128313,-0.5755070790736,0,0,0,0,0,0,0,0,-0.0715543981399072,0,0,0,0,0,0,0.181779726778875,0.376115419954473,0,0,0,0,0,0,0,0,0.187928896917669,0,0,0,0,0,0,0,0,0.149428729044359,0,0.74690496696188,0,0,0,-0.306427036297901,0,0
TED,0,0.421734678235325,0,0,0.175214407534675,0,0,0,0,0,0,0,0,-0.537392515435737,0.184260209819352,0,0,0.124529642088644,0,0,0,0,0,0,0,0,0,0,0,0,0.211655253210867,0,0,0,0.0907044510576246,0,0,0,0.219371363671557,0,0,0,0,0,0,0,0,0.0316225520351052,0,0,0,1.09018360222349,0,-0.0408214123619043,0,0,0.254835598403423,0,0
RealEstate_excess,-0.0189893207888152,0,0,-0.0590941442589741,0,0,0,0,0,0,0.0091278408806387,0,0,0,0,0,0,0,0,0,0.0548327064672203,0,0,-0.00194622698180244,0,0,0,0.0820084056944481,0,0,0,0,0.0259315115626099,1.73472347597681e-18,0,0,-0.0185481057432801,0,0,0,0,0,0,0,-0.123811205377002,0,-0.00458038996101473,0,0,0,0,0.0962252960482112,-0.0790411964064681,0,0,0,0.0489666210778797,0,0
MKreturn,0,0,0,-0.060636566432758,0,-0.0126511067490015,0,0,0,0,0,0,0,-0.00673120335254441,0,0,0,0,0,0.0826645657656331,0,-0.0346017563430098,0,0,0,0,0,0,0,0,0,0,-0.00622552577115575,0,-0.0731237424657311,0,0,0,0,0.139146862662675,0,0,0,0,0,0.0377104872115844,0,-0.100113334723515,0,0,0,0.0120018585369215,0.00519756977181047,0,0,0,0.0366094708487347,0,0
MKvol,0,0,0,0,0.002321357808888,0,0,0,0,0,0,0,0,0,0,0,0,-0.00553587683150872,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00208087842822921,0,-0.00259976888151716,0.00363674747670208,0,0,0,0,0,0.0013873924074375,0,0,0,0,0,0,0,0,0,0,0.00979619850632071,-0.00824347145561303,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.154850388260678,0,0,-0.615007120096395,0.0340101987093207,0,0,0,-0.160712120923225,0,0,0,0,0,-0.11796163976359,0,0,0,0,0,0,0,0.222658935746676,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.135996129954077,0,0,-0.122535239319756,0,0,0,-0.922299067360025,0.3018883654785,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305319226069885,0,0,0,0,0,0,0,0,0.00893138509187755,0,-0.00292861881221307,0,0,0,0,0,0,-0.0130835944246326,0,-0.000730278562881815,0,0,0,-0.00494180491320797,0,0,0,0,0,0,0,0,0,0,0,0,0.0663909971048697,-0.054620503493583,0,0,0,-0.0375378954486699,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97817220600067e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40868729608295e-05,0,0,0,0,-0.0113908709459896,0,0
