,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X601877.SH,X000661.SZ,X002074.SZ,X002180.SZ,X300142.SZ,X600741.SH,X600884.SH,X000733.SZ,X000100.SZ,X600460.SH,X000157.SZ,X600702.SH,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600487.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.333270643469057,0,0,0,0,0,0,0,0,0,0,0,-0.0564252589060717,0,0,0,0,0,0,0,0.0214572754989844,0,0,0,0.00312086164484813,0,0.0277441155257178,0,0,0,0,0,0.10246426870013,0,0.0150137049692828,0,0,0,0,0,0,0.0123076871085043,0.0299575624403294,0,-0.00467840759845667,0,0,0,2.16840434497101e-19,0.00443920726425929,0,0,0,-0.00624478125821856,0,0
X000858.SZ,0,0,0.218127049571665,0,0,0,0,0,0,0,0,0,0,0,0.0322027861561197,0,0,0,0.0150836607575256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328587148603057,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0354675680138681,0.0164562537670861,-0.00168682969218394,0,0,0,-0.0106246595138105,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121026632253326,-0.210305458743579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153892546526422,0,0,0,0,0,0,0,0,0.246813310708858,0,0,0,0,0,0,0,0,0,0,0.133570067630836,-0.0122297886420831,0,0,0,0,0.0348066813032588,0,0
X000568.SZ,0,0.160938967113845,0.140402307116566,0,0,0.0428071232052609,0,0,0,0,0,0,0,-0.00172176701082211,0,0,0,0,0,0,0.0276300935413341,0,0,0,0,0,0,0,0,0.0245375311151164,0,0,0,0,0,0.0557758370110106,0,0,0,0.346502234057523,0,0,0,0,-0.023077440286537,0,0,0,0,0,0,-0.035814764671614,0,0,0,0,-0.0114540511746029,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0968586450775713,-0.0755320558597366,0.106483878028144,0,0,0,0,-0.0296224722532804,0,0,0,0.0190319088774779,0,0,0,0,0,0,0,-0.061497889491426,0,0,0,0,0,0,0,0,0,0,0,0.139512226004905,0,0,0.0722661938546189,0.501201526328789,0,0,-0.00266728311827226,0,0,0,0,0,0.0121519405577809,0,0,0,0.0291529576678091,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0541442667761449,0,0,0,0,0,0.309672760990181,0,0.0557619155798465,0,0,0,0,0,0,-0.115832644054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178851116863088,0.166733317100168,0,0,0,0,0,-0.15642173344722,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.21101595737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853299517378709,0,0,0,0,0,0.0665873720295161,0,0,0,0.268000017781805,0,0,0,0,0,0,0.0294855355952095,-0.0394742323676308,0,0.0326843499508824,0,0.0131136227671365,0,0,0,0,-0.0154773376424676,0,0
X600690.SH,0,0,0,0,0,0.0596069571599546,0,0,0,0,0,0,0.308176517054091,0,0,0,0,0,0,0,0,0.0552905013359221,0,0,0,0,0,0,-0.0901813995799109,0.0881782431609938,0,4.33680868994202e-19,0,0.0773566840267255,0,0,0.0419301199675038,0,0,0,0,0,0.108269502269328,0,0,0,0,0,0,-0.0262373910554351,0,-0.0331965483943787,-0.0284829555594406,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0517813565158067,0,0,0,-0.452095264796566,0,0,0,0,0,0,0,0,0,0.396006414131088,0,0,0,0.05649311256612,0,0.0853485253883211,-0.161902336771042,0,0.0245716435319927,0,0,0.269773532488595,0.277111906786403,0,0,0,0,0,0,0,0,0.110837635830602,-0.157140934075059,0,-0.0722743093083601,-0.0991196772385282,0,0,0.00156679477371199,0,0,0,0.0708082693039082,0,0
X300014.SZ,0,0,0,0,0,0.0818741211370612,0,0,0,0,0,0,0,0,0,0.037891771661229,0,0,0,0,0.0532423573254479,0,0,0.00586400066370652,0,0,0,0,0,0,0.404023359478336,0,0.219081492850777,0.218287828728564,0.196869485446698,0,0,0,0,0.0129258727369919,0,0,0,0,0,0.148700945633174,0,0,0,0,0,0,-0.0369194341446489,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.134535719227822,0,0,0,0,4.35828524911809e-05,0,0.0940029609046107,-0.0169275775413949,0,0,0.0314351062570729,0,0,0,0,0,0,0,0.0137576429304279,0,0,0,0,0.0129578709223932,0,0,0,0,0.302310909525712,0,0,0,0,0,0.184533357415751,0,0,0,0,0,0,0,0.203263406200602,0,0,0,0.0560091317415414,-0.0428774495726195,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.163612764924712,0,0,0,0,0.0148424850438626,0,0,0,0,0.0348635466145591,0,0,0,0,0,0,0,0,0,0,0,0.17806828193412,0.183370181017093,0,0,0.014515986319231,0,0,0,0,0,0.00688389710588112,0,0,0.0461961674921408,0,0,0,0,0.0815742775819082,0,0,0,0,0,0,0.0876668243761346,0,0,0,0,0.0907619017929539,0,0
