,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X000100.SZ,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X600582.SH,X000800.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X600839.SH,X002294.SZ,X002129.SZ,X000559.SZ,X000400.SZ,X000050.SZ,X000869.SZ,X002456.SZ,X002292.SZ,X000977.SZ,X002465.SZ,X002007.SZ,X600312.SH,X600060.SH,X300003.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.127001406558497,0.0290409839998436,0,0,0,-0.0768848133038092,0,0,0.0712028180159751,0,0,0,0,0,0.955800806467018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438849898485632,0,0,0,0,0,0,0,0,0.047193465398563,0,0,0,0,0,0,-0.0325181448953643,0,0,0,0,0,-0.0346174658934538,-0.0107261228947289,0,0,0,0,0,0
X600690.SH,0,0,0.171453055050047,0,0,0,0,0.304222191174047,0,0,0,0,0.030157519266068,0,0,0,0.156361944113192,0,0,0,0,0,0,0.0915721221145347,0,0,0,0,0,0,0,0.186405201459232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764444910224185,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0277857645560361,0,0,0.306836246101235,0,0,0.583773593583817,0,0,0,0,0,0.0206905534676995,0,0.00182320408888844,0,0,0,0,0,0.0561877589820551,0,0,0,0,0,0.0743389704264081,0,0,0,0,0,0,0.0954976105861787,0,0,0,0,-0.220176353348221,0,0,0,0,-0.0412883047532415,0.00482950130251713,0,0,0,0,0,0
X600372.SH,0,0,0.0326470512714834,0,0.180633239686169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509721507430175,0,0.0256885180034113,0,0,0,0,0,0,0,0.0315795140407366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497921532335712,0,-0.0352705124474019,-0.00208997275307784,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0830606040764725,0,0,0,0,0.461122260584259,0,0.204317081735812,0,0,0,0,0,0,0,0,0,0,-0.0625530989485349,0,0,0,0,0.0950292883835757,0,0.0209969552973983,0.113705644679919,0,0,0.0219490525953151,0,0,0.0802820854756371,0,0.0303787680477488,0.0197704304889671,0.0583468345136174,0,0.0125924878858423,0,0,0,0,0,0,0,-0.0670241057431633,-0.0123292729936548,0.0779782136889846,-0.0133346997085938,0,0,0,0
X002241.SZ,0.0231429451387805,-0.0249273623348676,0.0909710987300962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629114001359299,0,0,0,0,0,0.0699854689670097,0,0,0,-0.0397083577960423,0,0,0,0.0645868412108279,0.271038938209893,0,0.0740187506929166,0,0,0,0,0,0,-0.00561669587046312,-0.00348421424098909,0,0,0,0,0,0
X600741.SH,0.192121437317382,0,0.11805275632859,0,0,0,0,0,0.100149048472438,0,0,0,0,0,0.0684787797383751,0,0,0,0.188713897710859,0,-0.0381577155894713,0,-0.00622115437953185,0.0887312707532527,0,0,0,0,0,0,0.103321462178396,0,0,0,0,0,0,0,0,0,0,0,0,0.0535786598984407,0,0,0,0,0,-0.0337616427428577,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0387497445519766,0.190259096463858,0,0,0,0.0252373709108865,0,0,0,0,0,0,0.183140185991571,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.125057288174295,0,0,0,0,0,0.0605257771685906,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00570640516949565,0,0,0,0,0,0
X600089.SH,0.0213095000643802,0,0.0102419166701657,0,0,0,0,0.147265297148719,0.139664167364333,0,0,0,0.0851574181474384,0,0.121784745137752,0,0.0579660812510628,0,0,0,0,0,0,0,0,0,0.0710897123166446,0,0,0,0,0,0,0.016796066269994,0,0,0,0,0.328882447864483,0,0,0,0,0,0,0,0.0785931164864325,0,0,0,0,-0.0238103297572283,-0.00597887970807919,0,0,0,0,0,0
X600066.SH,0.290103113226375,0,0.00546043888852174,0,0,0,0,0,0,0,0.15130819816684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118009262748245,0,0,0.13704927971146,0,-0.0311785283399793,0,0,0,0,0,0.100328778525946,0,0,0,0,0,0,0,0,0,0,0,0.0294719805522693,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101456417899676,0,0,0,0,0,0,0,0,0,0.0887173317122439,0,0,0,0,0.212883511514571,0.0777527557146893,0.0740149892407621,1.73472347597681e-18,0,0.153766549135632,0,0,0,0,0,0,0,0,0,0,0.0746523949958101,0,0,0,0.0736569059816301,0.107801957964983,0,-0.0620765254519862,-0.0229911559833079,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.00521627889723734,0,0,0,0,0,0.138663575939276,0.150716314847514,0.135068077881262,0,0,0,0.144869277244984,0,0,0,0.00696152238767428,0,0,0.0315243332463371,0,0,0,0,0,0,0.0469328171150913,0,0,0,0.013622775921614,0,0,0,0,0,0,0,0,0,0,0,0,0.0584282379877064,0,0.052285919238038,0,0.0411908942934836,0.00166403170644372,0,0,0,0,0,0
X600118.SH,3.46944695195361e-18,0,0,0,0,0,-0.158929616982412,0,0,0.0411327751674261,0,0,0.284734681842734,0.486440649393576,0.188007357665209,0,0,0,0.343256444146578,0,0,0,0,0,0,0,0,0,0.0100832728667156,0,-0.0401789857059427,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.222400161183831,0,0,0,0,0,0,0.212967426687447,0,0.0364954437647941,0,0.0484784935549176,0,0,0,0,0
X000550.SZ,0.241584211102177,0,0,0.0939524178436891,0,0.0968552368249846,0,0,0,0,0,0,0,0,0,0,0,0.234574548501196,0,0,0,0,0,0,0.00760450258064206,0,0.152060001498717,0,0,0,-0.0199622227052684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0111724934842759,0,0,0,0,0,0
X601877.SH,0.122336765776636,0.412074178440314,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387627034101753,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0970439180748326,0.113010443372957,0,0,0.0605361048448006,0.0833532924427381,0,0,0,0,0,0,0,0.0192182098885578,0,0,0,0,0,0,0,0,0,-0.00124056049440819,-0.00372392823425865,0.337478307960708,0,0,0,0,0
X002236.SZ,0,0,0,0.0970000642869936,-0.031149740772184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238647806809866,0,0,0,0,0,0.209785153259952,0.214185548355325,0,0,0,0,0,0.128369066409651,0,0,0,0,0,0.0578424940531113,0,0.171733370259056,0.0201468167837683,0,0,0.0406755629513682,0,0,0,0,0,-0.0102945582142596,-2.16840434497101e-19,0,0,0,0,0,0
X000581.SZ,0,0,0.0345849143338085,0.142868658815307,0,0,0,0,0.0612687270575078,0,0.20384299927689,0,0.112452159739457,0,0,0,0.0154096008369516,0,0,0,0,0,0,0.0748940400222782,0,0.174237492043069,0,0,0,0,0,0,0,0.0753319793258475,0,0,0,0,0,0,0,0,0,-0.013374025349635,0,0,0,0,0,0,0,-0.0366925850018997,-0.0112951841958961,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162761550806764,0,0.00797771833534011,0,0,0.0558602792868047,0,0,0.0830167678671434,0,0,0,0,0.185839943276602,0.122921927658655,0,0,0,0,0,0,0,0,0,0.00441062607740738,0.0256706115745709,0,0,0,0,0,0,-0.00122413681348709,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289418582498698,0,0.0921990583948914,0,0.0265034946391378,0,0,0,0,0,0.0492274003118363,0,0.27812252166328,0,0,0,0,0.131288436836179,0,0,0,0,0,0,0.0849176748441844,0,0,0,0,0,0,0.00985073291366797,-0.0104524939684237,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0609328672450544,0,0,0,0,0,0,0,0,0,0,0.123702861918283,0.160534450581253,0,0,0.152791765063681,0,0,0,0,0,0,0.103228484612396,-6.93889390390723e-18,0,0,0,0,0,0.0747830912183631,-0.0478494138369025,0.0527153167570352,0,-0.0224495573934092,0,0,0,0,0,0,0.0625498668616152,0.109518739932187,0,0,-0.0195505685360705,0.0249900555441263,0,0,0,0,0
X000623.SZ,0.00770344953302925,0,0,0,0,0.352488127347243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132167089071784,0,0,0,-0.0539749868161322,0,0,0,0,0.509494374315022,0,0,0,0,0,-0.00498646878574953,0,0,0,0,0,0,0.0933875256606686,0.0447813461384873,0,0,0,0,0,-0.0373085376580272,-0.0178495233290809,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0595327514119961,0,0,0,0.154774829661112,0,0.0967340351488554,0,0,0,0,0,0,0,0,0.00710875795177568,0.0456831593448502,0,0.0935376322575138,0,0,0,0,0,0,0,0.409662768083955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571741932284059,-0.0296743900125351,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.113160974483928,-0.0408237756668659,0,0.42889633602951,0,0,0,0,0,0,0.0547848976111114,0,0,-0.473422180262442,0,0,0,0,0.0481775691261239,0,0,0,0,0,0,0,0,0.00924481941855558,0,0,0,0,0,0,0,0,0.302480915622314,0.163586934632095,0,0,0,0,0,0,0,0.126817840916517,0,0,-0.00864671762335486,0,0,0,0,0,0
X300124.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0673246958481146,0,0.0311941321217481,0,0,0.0521424479588571,0,0,0,0,0.311118199363699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134451769067188,0,0,0,0.114331743535682,0,0.0975631025119728,0,0,0,-0.0138121987149145,-0.0192471345229589,0,0,0,0,0,0
X600839.SH,0.0728325083951028,0,0,0,0,0,0,0,0,0,0.120466034401712,0,0,0,0,0,0,0,0,0,0.0575311450805448,0,0,0,-0.0268017965597562,0,0,0,0,0.14031123955756,0,0,0,0.0651245717719729,0,0,0,0,0,0.005707610953434,0.277435738377206,0,0.214675327096113,0,0,0.2591947908699,0,0,0,0.0342918861337295,0,-0.0311439432438233,-0.00760875926008743,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0596932659253155,0,0,0.0718334628965994,0,0,0,0,0,0,0.162331303031825,0,0,0,0.0318858221178184,0,0,0,0,0,0,0,0.0277501135370582,0,0.0508324478231077,0,0,0,0,0,0.195610809406617,0.0723451440941013,0,0,0,0,0,0,0,0.0841955824004151,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00417486924033147,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.146749996112698,0,0,0,0,0,0,0,0,0,0,0,0.0669818396870154,0,0,0,0,0.235196453701837,0,0,0.0125690924111476,0,0,0,0,0,0,0,0,0.0788778068217439,0,0.126137182677337,0.034999116767946,0,0,0.0142303870663047,0,0,0,0,0,-0.0320547672237629,-4.33680868994202e-19,-0.020542402401809,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169579165750454,0,0.0889144659782755,0,0,0,0,0,0,0,0,0,0,0.292263342593489,0,0.0215982831376017,0,0,0.0254324587321423,0.0209497373901356,0,0,0.152131626582012,0,0,0,0,0.127544466158181,0,0,0,0,0.212218101866507,0,0,0,0,0,0,0.039495454391002,0.0060365855771246,0.217516148044108,0,0,0,0,0
X000400.SZ,0,0,0,0.183626395028108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105442484282641,0.0540455782759026,0.0494973927319922,0,0,0,0,0,0,0,0,0,0,0.0800934915366685,0,0.0937302970588479,0,0,0,0.0974770753976615,0,0,0,0,0,0,0,0,0,-0.099430214312455,0,0,0,-0.0123124755630705,-0.0124926240753323,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.156609183292346,-0.111671368904089,0,0,0,0,0,-0.0542048579477394,0,0,0,-0.0973872384549007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790839600702433,0.148145063761373,0,0,0,0.553551829491499,0,0.247938356843182,0.120323862440011,0,0,0,0.0949554410007872,0,0,0.0580643046630485,0,0,0,0,0.00744440098010048,-0.0681822663479665,0.0491559063162729,0.000650211118749532,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.232515767329774,0,0.255973486910583,0,0,0,0,0.184394282266957,0,-0.0392094078378286,0,0,0.0811869100521161,0.0148115796004149,0,-0.0268843055559707,0,0.378636151534133,0,0,0,0,0,-0.230364659304977,0,0,0,0.231432470313996,0,0,0,0,0,0,0,0,0,-0.0732302101722965,0,0,0,0,0,0,0,-0.0117149001330635,0,0,0,0,0,0
X002456.SZ,0,0,-0.0888063309896625,0,0,0,0,0,0,0,0,0,0.0363164336606533,0,0,0,0,0,0,-0.0230056858155261,0,0,0,0,0,0.464377053003785,0,0.185439711007156,0,0,0,0,0.130908398651663,0.102846351349341,0,0,0,0,0,0.0339725381826139,0,0,0,0,0,0,0.090720287022463,0,0,0.0405110296038801,0,6.93889390390723e-18,-0.0271859765433778,0.0772843729716188,0,0,0,0,0
X002292.SZ,0,0,0,0.109378699395418,0,0,0,0,0,0,0,0,0,0.363062157914972,0,0,0,0,0,0,0.0838619311458982,0,0,-0.00973674180483598,0,0,0.0961386437757665,0,0,0,0,0,0,0.367630995865497,0,0,0.00123201152356108,-0.026890808997885,0,0,0,0,0,0.0198652880559915,0,0,0,0,0,0,0,0.0115455078067659,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.051506828920358,0,0,0,0,0,0,0,0,0.014739662073409,0,0,0,0,0,0,0,0,0,0,0,0,0.0870805631019759,0,-0.0214168484033872,0,0,0,0,0.075579645808022,0,0,0,0,0,0,0.316960393288302,0,0,0,-0.242966957063545,6.7762635780344e-21,0,0,0,-0.0169202442089041,0.0341793633520337,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0.0224413960687412,0,-0.0750532704221481,0,0,0,0,0.155575896252579,0,0,0,0,0,0,0,0.0751138163709233,0,0.0816212500873616,0,0,0,0,0,0,0.0626635763268395,0.0166113609457054,0,0,0,0,0,0,0,0,0.0629931527473264,0,-1.38777878078145e-17,0,0,0,0.0289790288612434,-0.0111668649419552,0,0.161336177700157,0.486050711717507,0,0.00603236157143533,-4.33680868994202e-19,-0.063490286798766,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0611626214878215,0,0,0,0,0,0,0,0,0,0,0,0,0.149644369005748,0,0,0,0,0,0,0,0,0,0,0,-0.0336670151424531,0.180282120837174,0.0636490539037191,0,0.212348057182033,0,0,0,0,0,0.149833731948787,0,0.00893621462735514,0,0,0,0,0,0,-0.0827201577553466,-0.0042727494297288,0,0,0,0,0,0
X600312.SH,0.0867027840263507,-0.180547689118762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414668196824887,-0.032376197299261,0,0,0.0816736833504063,0,0,0,0,0,0,0,0,0.0999945419224124,0,0.0426182353808116,0.154537956901564,-0.112484950684409,0,0,0.0759223756995635,0,0,0.15566144697032,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.00377215377266179,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.285948874180594,0,0,0,0,0,0.223805731434901,0,0,0,0,0,0,0,0,0,0,0,0,0.0637039394437448,0,0,0.0669650670376074,0.0749943447941307,0,0,0.060755150610219,0,0.0169418559959188,0.0393845334085144,0,0,0,0,0,0,0,0,0,0,0.0279779241738397,0.0100457935784907,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.513370961824725,0,0,0,0,0,0.206865356328177,0.0294913622701738,0,0,0,0,0,0,0,0,0.140891568658291,0,0,0,0.187489262944507,-0.00640066852701525,0.158118944578323,0,0,0,0,0.0088945460910231,0.202733186190931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109645927144706,0,0,0.00842044341380208,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338972674069337,0.140308844266941,0,0,0,0,0,0,0,0.203936457998872,0,0,0,0,0,0,0,0,0,0.0727630799450028,0,0,0,0,0,0,0.209679840607132,0,0.0675536376707531,0.134706857438869,0,2.77555756156289e-17,0,0,0,0,0,0,0.0139113140879491,0.0285240751692183,0,0,0,0,0,0
Change_TY3M,-0.0189578056464963,0,0,0,0,0,0,0,0,0,0,0,0,0.0515940989572994,0,0,0,0,0,0,-0.0505097828570995,0,0.0569117620310961,0,0,0,0.0476056532385572,0,0,0,0.00865209009805458,0,0,0,0,0,0,0,0,0,0,0,0,-0.147640161538943,0,-0.0891460216386735,0,0,0,0,0,0.0121119325384436,0.0111886561524906,-0.0827514351021368,-0.12784318459483,0,0,0,0
Slope,0,0,0,0.150198943677198,0,0,0,0,0,0,-0.674543191663396,0,0,0,0,0,0,0,0,0.0808390740260093,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.344932693816627,0,0,0,0,0,0,0,0,0.228297798191153,0,0,0,0,0,-0.157072038302005,0,0.59863419589519,0,0,0.485631179344882,0,-0.182875645897319,0.540928338454408,0,0,0,0,0
TED,0,0,-1.59730111042439,0,0,0,0,0,0,0,0,0,0,0,-0.996129455957293,0,0,0,-1.08128234339192,1.08395254444995,0,0,0,0,0,0,0,0.989260609344062,0.419637452739081,0,-0.334943675117479,0,0,0,0,0,0,0,0,0,0,0,1.30095306805938,3.46944695195361e-18,-1.23060838588742,-0.980481675239663,0,0,0,0,0,-1.79465017267261,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.570192737865276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660462306307718,0,0,0,0.0771830484378028,0,0,0,0,0,0,0.0987934932776824,0,0,-0.0717627759580195,0,0,0.359337306909743,0,0,0,0,0,0,-0.00302837804131567,0,0.119102439646329,0,0,-0.147927588794955,0,0.0603716163029521,0.0268948330996831,0,0,0,0,0,0
MKreturn,0,0,0,-0.136315334960935,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.142207401913741,0,0,0,-0.045862472818807,-0.00168350136843591,0,0,0,0,0.0090374958208483,0,0,-0.278041225472422,-0.0978815788767685,0,0,-8.67361737988404e-19,0,0.00826202430665273,0,0,0,0,0,0,0,0,0,0,0,0.0115365270656198,-0.0171641993651277,-0.245171612051537,0,0,0,0,0
MKvol,0,-0.0016119177859115,0,0,0,0,-0.000797064877340182,0,0.000924202255325361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429666417603003,0,0,0,0,0,0,0,-0.0014050461361979,0,0,0,0,-0.0149853412622767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077935220637604,0.00386687706689949,0.0119166632672838,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0993938893748893,0,0,0,0,0,0,0,0,0,0,0,0.0508005575441046,0,0,0,0,0,0,0,0,0,0,0,0.0473537739593418,0.000290625415862126,0,0,0,0.0298622319601311,0,0,0,0,0,0,0,0,0,0,0,0,-0.327485033707829,0,0,0,-0.0103059377284402,-0.0404153376645593,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417669683416565,0,0,0,0,0,0,0.0155583124107251,0,0,0,0,0.0138419936837077,0,0,-0.0032703683955405,0,-0.00403871007942371,0,0,0,-4.33680868994202e-19,-0.00594177036984645,0,0,-0.0285342203973004,0.00146032675622351,0.00326358590399175,0,0,0.00525736296986728,0,0,0,0.0218281728455636,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232284968866054,0,0.002287733026583,0,0.00604958237863044,0,0,0,0,0,0,0,0,0,0,0,0,0.00207791952014413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250464609217545,0.00164339486082854,0,0,0,0,0
