,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X002475.SZ,X600118.SH,X000050.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600839.SH,X600271.SH,X002456.SZ,X002129.SZ,X000623.SZ,X300003.SZ,X002007.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X600867.SH,X000800.SZ,X600177.SH,X600435.SH,X002292.SZ,X002038.SZ,X002465.SZ,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0102999751529607,0,0,0,0,0,0,0,0,0.108274873334477,0.132297621764988,0,0,0,0,0,0,0.112146984797575,0,0,0,0,0,0,0.026447669152935,0,0,0.00979521632902499,0,0.0552904532973595,0.037606659251037,0.0929166127529863,0,0,0,0,0,-0.074369826896706,0,0,0.115590716599097,0.0143251691017557,0,0,0,0.0190797757849095,0,0,0,0,0,0
X600519.SH,0,0,0.123659750444054,0,0,0,0.164088216082181,0,0,0,0,0,0,0,0,0,0.184715083040295,0,0,0,0,-0.0771072000087348,0,0,0,0,0,0,0,0,0,-0.150748395282396,0,0,0,0,0,-0.0432046862475659,0,0,0,0.0778018784116197,0,0,-0.102473929900773,0,0,0,0.0957419953605277,0,0,0.0126630134857122,-0.0373485806440164,0,0,0,-0.0511664453277054,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849572638179994,0.255740445863498,0,0.0910714822367642,0,0.109440131279046,0.0338098874033522,0,0,-0.0048072118919933,0,0,0,0,0,0,0,0,-0.14957079621214,0.0588182057815985,0,0,0,0.0462265959357093,0,0,-0.0886793926434748,0,0,0,0,-0.0102635902782519,0,0.0309918325691173,-0.0576605092405142,0,0,0,0,0,0
X000651.SZ,0,0,0.114683641867758,0,0,0,-0.0501572105590469,0,0,0.260237808032292,0,0,0,0.12282729400434,0,0,0,0.0671249314110496,0,0,0.203896688525962,0,0,0.0760835931180293,0,0,0,-0.0398490872596842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143186019755447,0,0.0710471925712469,0,0,0,0,0,0,0,-0.00304088633021655,0.000352637706810973,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00595106649396991,0,0,0,0,0,0,0,0,0.186674536501209,0.0317816145844817,0,0,0,0.142010742219182,0,0,0,0.200284537359295,0,0,0,0,0,0.0397625650488591,0,0,0,0,0,0,0.15230163130591,0,0,0,0,0,0,0,0,0,-0.0528438501563524,0,0,0,0,0.0465300800590576,0,-0.00330661205761035,0.0141635032099949,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00983078370501489,0.0137100196795893,0,0,0,0.146843781572259,0,0,0.062304309478903,0,0,0,0.108284276899308,0,0,0,0,0,0.34452498474489,0,0.0252092626339024,0,0,0,0,0,0,0,0.00842828840341095,0,0,0,0,0,0,0,0,0,0,0,-0.011736292417785,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.508273466086528,0,0,0,0,0,0.0520641061555601,0,0,0,0,0.0581932489957929,-0.00196424293076996,0,0,0.0203114237656156,0,0,0,0,0,0,-0.136963048754358,0,0.153099344392347,-0.315046430648179,0,0,0,0.15732132578484,0,0,0,0,0,0,-0.0386744913746015,0,0,0,0,0.312070595855075,0,0,0,0,0.00441866419171943,0.0074706821244838,0,0.178175143645165,0,0,0,0
X000625.SZ,0.262697356432007,0,0,0,0,0,-0.072095329257837,0,0,0,0,0,0,0,0,0,0,0.187223711322138,0,0,0,0,0,0,0,0,0.0841972871926102,0,0,0,0,0,0,0.180032187031728,0,0,0,0,0,0,0,0,0,0,0,0.0283659125922871,0,0,0,0.077852120906307,0,-0.00704758334931545,-0.0118382524033408,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00267886803709027,0,0.0307692841835441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709570838289407,0,0.0270213196179839,0,0,0,0,-0.0318883680892955,0,0.055952628212482,0.0649761715105852,0,0,0.114148391386713,0,0,0,0,0,0,0,0,0,0.0515265342464656,0,-0.127835238735987,0,0,-0.00939409796214523,0,0,0,-0.122296061722379,0,0
X600690.SH,0.0879396489807769,0.140102295234065,0.267481888934586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123380504606738,0,0.0752310584427452,0.0976587475678977,0,0,0,0,0,0,0.100624268572094,0,0,0,0,0,0,0,0.000485494235566534,0,0,0,0,0,0,0.122390211816036,0,0,0,0,0,-6.93889390390723e-18,-0.0190447243905085,0,0,-0.0443380701069247,0.125718064703183,0,0,0,-0.0873961924322482,0,0
