,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002475.SZ,X002292.SZ,X002456.SZ,X000559.SZ,X600372.SH,X002007.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X600867.SH,X002506.SZ,X002074.SZ,X002180.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600089.SH,X002426.SZ,X601877.SH,X002508.SZ,X000050.SZ,X002465.SZ,X002249.SZ,X000869.SZ,X600498.SH,X000981.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0,0,0.216627609374541,0,0,0.295719408274428,0,0,0,0,0.102702140551034,0,0,0,0,0,0,0,0,-0.50714173271927,0,0,0,0,0,0,0,0.195143741428463,0.00465315035841417,0.0756862737749933,0,0,-0.143643529632405,0,0.34450655563643,0.11801723206818,0,0,0,0,0.0322661069768987,0,0,0,0,0,0.099194709677236,-0.377859747623725,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532468266768794,0.0682657716333558,0,0,0,0.533542487760445,0.0485542642297457,0,0,0,0,0,0.000813325032630366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647252978545184,0,0.016739422846444,0.118645408295711,0,-0.116918725251656,-0.0731167342260862,0,-0.0251290219582175,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131884586989271,0.00756716326106803,0.0699694524908191,0,-0.0244708259750598,0,0,0,0,0,0,0.155932818270973,0,0,0,0,0,0,0,0,0.27482561934529,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.481001662210473,0,0,0.153879261277717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892091625820019,0,0.0459424369192594,0.0387486187048433,0,0,0,0,0,0,0,0,0.00796243540636401,0,0,0,0,0,0.0316093221144431,0,0,0,0,0,0,0,0,0,0,0,0.0708172517287043,0,0,0,0,0,0
X002236.SZ,0,0,0,0.00344538067216283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098002499162348,0.12006769646915,0.0529204519903436,0.124096328968921,0.0306985976322524,0,0,0,0,-0.0507256510385825,0.0935538850224604,0.0648013417867478,0,0,0,0,0,0,0,0.077200438901709,0.0377030673541832,0,0,0,0,0.0487261813828511,0.0758049809661534,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182916870983437,0,0,0.0838081918804878,0,0.0206962240133785,0.186594466368614,0,0,0,0,0,0,0,0.128655895223505,0,0,0,0,0,0,-0.058056557720825,-0.0960828060022575,0.0796743804376742,0,0.0399894280366475,0,0,0,0,0,-0.0757255743117549,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.10143245653906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677265265129782,0.0193878373369012,0,-0.00225659227382692,0,0,0,0,-0.00199952876960751,0,0,0,0,0,0,0,0.00535841540255311,0,0,0.0902527310086487,0,0,0,0,0,0,0,-0.0647632862522988,0.14345062882637,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911265676859772,0,0,0,0,0,0,0.116046205874959,0,0,-0.00133833298785956,-0.00976415843576319,0,0,0,0,0,0,0,0,0,0.0582292757748419,0,0,0,0,0.104794275608948,0,0.0865399822090332,0,0.0566748396829987,0,0,0,0,0,-0.0227490862554232,0,0,-0.0481832679379949,0,0,0,-0.00398276284210936,0,0
X600118.SH,0,0,0,0.00618943896594229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543882469742608,0,0,0,0,0,4.33680868994202e-19,0,0,0.411152832603256,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.055139871186823,0,0.0648232928302234,0,0,0,0.0247736051415911,0,0,0,0.0186392243496354,0,0,0,0,0,0,0
X600177.SH,0.0664549099775241,0,0,0.0121633013398907,0,0,0,0,0,0.151166540899962,0,0.277009678276579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167380241458332,0,0.049637905734895,0,0,0,0,0,0.00847107857840836,0,0.0770194457176697,0,-0.128239798139085,0.12100275134146,0,0,0,0,-0.0376847433376789,0,0,0,0,0,0,0
X002475.SZ,0,0,0.12212416690151,0,0,-1.15950401922823,0,0,0,0.079115119276685,0,0,0,0,0,0,0,0,-0.783128949403741,0,0,0,0,0,0.019399211137729,0.307613884999006,0,0.0262042658175298,0,0.0285937454328473,0,0,0,0,0.154921805491117,0,0.225109597003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139076607916518,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0716363072237083,0,0,0,0.138429804053141,0,0,0,0.118952462880411,0,0.0337175455211032,0,0,0,0,0,0,0,0.0343914966664431,0.093947216828295,0,0.053922356452232,0,0,0,0.0261260357951472,0,0.363835132844416,0,0.133547838298467,0,0,0.0980628774771757,0,0,0.0246094240256424,0.0561356986741915,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.154650207397236,0,0,0,0,0.100641103005944,0,0.0545309378199057,0,0,0.0450877891653539,0,0,0.0190146274748378,0.164302446491272,0,0.217555443395304,0.03268531791086,0,0,0.110457780152577,0,0,0,0,0,0,0.0991134879933535,0,0,0,0,0,0,0.316283689063198,0,0,0,0,-0.0575438472586896,0,0,-0.0398671993207237,-0.0375178598636011,0,0,0,-0.37398886112645,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.178092353797486,0,0,0.0547469705910117,0,0,0,0,0,0.118258879002838,0,0,0,0,0,0,0.0696830177170494,0,0,0,0.126766452891427,0,0,0,0,0.102605906457362,0.0308033877088572,-0.0934776407977156,0,0,0,0,0.0261764608295351,0,0,0.300217223426721,0,0,0,0,0.007706220086324,0.0597841368167363,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0.0471078753569289,0,0,0,0,-0.0244127313077963,0,0,-0.0159042036176407,-0.140742944448494,0,0,0,0,0,0,0,0.519174231322631,0,0,0,0.117963019088565,0,0,0,0,0,0,0,0,0,0,0.02708643348161,0.0857200925719581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180130113571789,0,0,0,0
X002007.SZ,0,0,0.0843174006842644,0,-0.182828396083959,0,0,0,0,0.0168224333906973,0,0,0,0,0,0.0408468586101637,0,0,0,0,0,0,0,0,0,0,0.0220627725405823,0,0,0,0,0,0,0,0.118469775696194,0.0943757871347456,0,-0.11861776789144,0.163190780552148,0.409358187012452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329575825662918,0,0,0,0,0
X000338.SZ,0.0123747144400321,0,0,0,-0.0174516943107895,0,0,0,0,0,0,0,0,0,-0.0789565295298901,0.0966182139693527,0.050035086503276,0.0927894436738984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162070257459878,0,0,0,0,0.123404259391123,0,0,0,0,0,0,0,-0.0173865596805449,0.0132976242052721,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0775721510191322,0,0,0,0,0,0.166100427305268,0,0,0,0,-0.0556309997305443,0,0.0470890656525864,0,0,0.258369435224968,0,0,0,0,0,-0.147850427704687,0,0,0,-0.0246517571988859,0.0610004105912211,0,0,0,0,0.232474442992017,0,0,0,0,0,-0.00645243765864515,0.00183065243327776,0,0,-0.0488693662019936,0,-0.119439601514581,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898981536251651,0.10150484155893,0,0,0,0,0.184210172292137,0.052403654009864,0,0,0.0419100583727357,1.73472347597681e-18,0,0.0155592955508833,0.0436732918643023,0,0,0,0,0,0,0.0151020076427814,0,0,0.065581713607422,0,0,0,0,0,0,0,0,0,0,-0.063272704441549,0,0,-0.0339493834353595,0,0,0,0,0,0,0
X600867.SH,0,0.0295464492784464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135856647851185,0.0988773084333508,0,0,0,0,0,-0.0847602597393985,-0.0502153288082667,0.0835185161092658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036657073057311,0,0,-0.00861853823075071,-0.025078711351524,0,0,0,0,0,0
X002506.SZ,0,0,-0.205355480785629,0,0,0,0,0,0,0,0,0,0,0,0.105483152402563,-0.115299798680669,0,0,0,0,0.188546999887442,0,0,0,0,0,0,0,0,-0.0900680856219848,0,0,0,0,0,0.124526648554418,0.290536582479549,0.0560892923232804,0,0,0,0.105148948302217,0,0,0,0,0,0,-0.0764454828262097,0.0148429026334588,0,-0.0706589060841384,0,0,0,0,0.149459514178419,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132223341115717,0,-0.103350945884698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239155323967851,0,0.324400850165548,0,0,0,0.00350244503912962,0,0,0.0447870439769216,0,0,0,0.383399213649896,0,0,0,0.149811675065608,-0.00428516338811208,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0297948842199166,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0978209490942183,0.186100831427568,0,-0.0211152705757304,0,0,0,0,0,0,0,0,0,0,0,0.0571064329806022,0,0,0,0,0,0,0,0,0.136942417418075,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,2.77555756156289e-17,-0.238069884260145,0,0.299662280592326,0,0.0561009269784895,0,0,0,0.0248262112278111,0,0,0,0,0,0,0,0,0,0,0.131444128617985,0,0,0,0.0775144943724289,0,0,0,0,0.0793110051645037,0,0.0300060120990044,0,0,0,0,0,0,3.46944695195361e-18,0.0418713134317725,0.287288021437604,0,-0.0552370728053842,0,0,0,0.0468756939470019,0,0.0991203643133799,-0.0902587172758775,-0.234549097150074,0,0,0,0,0
X300124.SZ,0.0148487527522393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850319401141333,0,0,0.0575521900440014,0,0,0.183081239125578,0,0,0.0544769594289535,0,0.126281694642978,0,0,0,0.113559271261034,0,0,0,0.0178446094387778,0.0564415608105778,0,0,0,0,0,0.054512259150544,0,0,0.0388782439916629,0,0,0,0,0.0514059756324998,0,0,-0.0242937271187887,0,0,0,0,0,0,0
X002085.SZ,0.184123767854353,-0.0251293435313534,0,0,0,0,0,0,-1.73472347597681e-18,-0.158995158467174,0,0,0,0,0,0,0.0069250292155939,0,0,0,0,0,0,0.122881898265283,0.0134605087552029,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0619214864496378,0.0742066630143729,0,0,0,-0.0232670969157269,0,0,0.0885794613738878,0,0,0,0,4.33680868994202e-19,0,0,-0.0117845433399471,0,0,0,0,0,0,0
X002294.SZ,0,0,0.00654442416822136,0,0,0,0,0,0,0.0322246938760726,0,0.155559292767636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231362416338886,0.115010460362664,0,0,0,0,0,0.00753599856904993,0.0164777900331796,0,0.0367980115870162,0,0,0,0.0291618279205852,0,0,0.0189569985232505,0,-0.0487007833418391,0.0750646701594698,0.0149242522129152,0,0,0,0.00756219067298904,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.104104662242205,0,0.109422907036935,0,0,0,0.0149219704324808,0,0,0,0,0.0254530601159187,0.177504063746478,0,0,0,0.0172409255005436,0,0.0384211263980014,0,0,0,0,0,0.0403383999728076,0.0238981606659376,0,0,0,0,0,0,0,0,0,0,0,0,0.0393740602357679,0.016181270113683,0.0681029227023959,0,0,0.0401582773402612,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.0517705767033403,0,0,0,0.0876136774891021,0,0,0,0,0,0,0,0,0,0.0121463238785459,0.0330408667769466,0.0581561905300246,0.244482901942239,0,0,0,0,0,0,0,0.187772163409513,-0.111737146645111,0.225360867969678,0.0144369887460616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115301825828918,0.119205802321799,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171188971132291,0,-0.0262292087307765,0.0675659825895674,0,0,0.309142951445286,0,0,0,0,0,0.0966498170550598,0.0770256243429657,0,0,0.187299971081674,0,0,0.215485411847345,0,0.0859968755221645,0.181313317734412,0,0,0,0,0,0,0,0.198476288409726,0,0,0,0,0,-0.0656622781495913,0,0.0557580167942262,0.0345024352171178,0,0,0,0,0,0
X002508.SZ,0,0,0,0.361130088049362,0,0,0,0,0,0,0.106658347023263,0,0,0,0,0,0.0547930453863419,0,0,0,0,0,0.012357603252872,0,0,0,0.0447956608824444,0.0102283983568273,0,3.46944695195361e-18,0,0,-0.0907220619345282,0,0,0.0475392113389693,0,0.0280830497111918,0,0,0,0.0005759046081051,0,0,0,0,0,0,-0.047914389474305,0,0,-0.100506634944364,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238163498917028,0,0,0,0,0,0,0,0.217105932883284,0.272120246273072,0,0.267681475686861,0,0,0,0,0,0,0.0603455458730887,0,0,0.0197049736583889,0.0471042713417349,0,0,0,0,0,0,0,0,0,0.119131532381075,0,0.0962136864087081,0.0371433414215811,0,-0.0026479217022402,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0.0247558785475755,0,0,0,0,0,0,-0.361059418420375,0,0,0,0,0.121192490075757,0.243472154592407,0,-0.630514068082583,0,0,0,0.0456376417519568,0,-0.0959986047575723,0.181478149057776,-0.20043341230103,0,0,0,0,0,0,-0.140309122070309,0,0,0.00872147264328292,0,0,0,-0.0587414100313856,0,0,0,0,0.493602974075568,0,0,0,0.295451630021133,0.0362950770294008,0,0,0.0389076434658791,0.133110367234232,0,0,0,0,0,0
X000869.SZ,0,0,0.41004430299909,0.357327356465365,0,0,0,0,0,0.0932178915574802,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0955024193077701,0,0,-0.115330260201317,0,0,0,0,0.00452697618642971,0.0602881953315976,0.0495042296653985,0.0353821965845945,0,0,0,0,0,0,0.0927078835904832,0.0200109207050768,0,0,0,0,0,-0.246375164335972,0,-4.33680868994202e-19,-0.0140028717212567,0,0,0,0,0,0
X600498.SH,0,0.0935762720396652,0.079155391910874,0,0,0,0,0,0,0,0,0.112197671216907,0,0,-0.0544704946923476,0,0,0,0,0,0.0148941943877671,0,0,0,0.111061269905949,0,0.0895025475863715,0.133079381264007,0,0,0,0,0,0,3.46944695195361e-18,0.137103157914287,0.127789297875486,0,0.086850960171966,0,0,0,0,0,0,0.0589691960331156,0,0,0,0.202987865220864,0,0.0404667529771127,0,0,0,0,0,0,0
X000981.SZ,0,0.0465244856715801,0,0,0,0,0,0,0.0884203672480226,0,0,0,0,0,0,0,0.404755573679981,0,0,0,0,0,0,0,-0.53177634302141,0.0967320450912372,0,0,0,-0.0711812101170374,0,0.106352488543159,0,0,0,0.135206188394574,0,0,0,0,0,0,0,0.624734559000819,0,0,0,0,0,0.0988817473128406,0,0,-0.496190392327774,0,0,0,-0.387338079287573,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227608255249571,0.0495385703415704,0.123008553891618,0,0,0,0,0,0,0,-0.0869396400760312,0,0.0350115771081176,0,0,0,0,0.179031808387319,-0.230797304401094,0,0.0936405361270022,0,0,0,0.60221776720425,0,0,0,0.00642739379417346,0.0363807437605016,-0.171011113692925,0,0,0,0,0
Change_TY3M,0,0,0,-0.0479457983972596,0,0,0,0,0.10924441800864,0,0,0,0,0.020248055925696,0,0,-0.0596713609213528,0,0,0.0521629137729831,0,0,0.00515088544622709,0,-0.0897682279568981,0,0,-0.00999285739640576,0,0,0,0,0,0,0,-0.00119687849411136,0,0.00379980181447726,0,0,0,0,0,0.0184545322014472,0,0,0,-0.0046278222286216,-0.00399807851207928,0,0,0,-0.0085896396568571,-0.0740376858845273,0,0,0,0,0
Slope,0,0,0,-0.0561796135413413,0,0,0,0,0,0,0,0,0,0,0.783503134599904,0,-0.303943212494094,0,0,0,0,0,0,0,0,0,-0.309587759513556,0.331992245670214,0,-0.393302339880463,0,0,0,0.142415208365216,0,8.67361737988404e-19,0,-0.012816918055168,0,0,0,0,-0.0871149466867197,-0.246676923409004,0,-0.472442005651297,0,0,0,0,0,0,0.443235097631493,0,0,0,0,0,0
TED,0,-0.0971648023759832,0,0,0,0,0,0,0,0,0.167731950864549,0,0,0,-0.116915955532324,0,0,0,0,0,0.254739580219071,0,0,0,0,0,0,0,0,0,0,0,0,0.0792939725279985,0,-0.155501705528037,0,0,0,0,0,0,0,0,0,0.109834413913691,0,0,0,0.00195851629938283,0,0.368514302993029,0,0,0,0,0.797616050936846,0,0
RealEstate_excess,0,0,0,0,-0.0397681093807151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078107147153183,0,0,0,-0.140182999218858,0,0,-0.00965779833938233,0,0,0,0,-0.151963685499105,0.0555979919083716,0,0,0,0,0.0752435227819201,0,0,0,0,0,0.0413910185800299,0,0,0.348124095670777,0,-0.0195723766411181,0,0
MKreturn,0,0,0,0,0,0,-0.0368107173671686,0,0,0.0583444571423047,0,0,0,0,0,0,0,0.0632364887178174,0,0,0,0,0.0198183101020825,0,0,0,-0.0219400457044784,0.0379938364345018,0,0,-0.187963445928937,0,0,0,-0.0922033940582345,0,0,0,0,0,0.0869737983899881,0,-0.178235846404853,0,0,0,0,0,-0.036419006045525,-0.046540525499512,0,0,0,0.18399685564414,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00344767107317343,0,0,0,0,0,-0.00519083319237442,-0.0005000874855359,0,0,0,0,0,0,0,0,0.00658348252515936,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00399347538323555,-0.00608980671362694,0,0,0,0,0,0,0,0,0,0,0,-0.00339446427620117,0,0.000230648051859961,0,0,0,0,-0.0533478183815238,0,0
CarbonVol_Shenzhen,0.00677402059727652,0,-0.0120212652822467,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177856786807494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604413362161157,0,0,0,-0.035733903286343,0,0,0,0,0,0.0241583141063074,-0.0141489248034863,0,0,0,0,0,0,0.0247282456369522,0,-0.0820344478974994,0.06516232379488,0,0,0,0,0,0.502746387206887
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00590289495353174,0,0,0,0,0,0,0,0,0.000647534620125139,0,0,0,0,0,0,0,0,0,-0.0143486066076442,0,-0.0012678310735731,0,0,0.00167684911338627,0,0.00183852408435056,0,0,0,0,0,0.0196775687635304,5.42101086242752e-20,0,0,0,-0.00409978838882685,0,0,-0.00636208354270883,0,0,0.00730305907183394,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070037535010421,0,0,0,0,0,0,0
