,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600372.SH,X600066.SH,X600584.SH,X002028.SZ,X600703.SH,X600741.SH,X000977.SZ,X002236.SZ,X600418.SH,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X000800.SZ,X601799.SH,X600487.SH,X002180.SZ,X002294.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.077646422515125,0,0,0,0,0,0,0.0977502611304105,0.331414694580905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088214486764348,0.0996045801034778,0,0,0,-0.00503173639642897,0,0,0,0.0184700057484536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273891644290661,-0.1016355802075,0,0,0,0.00422066921643393,0,0
X000858.SZ,0.382681113826689,0,0.0450230139166772,0,0,0,0,0,0.103405097132264,0,0,0,0,0,0,0,0,0,0,0.298704238301226,0.148186726876301,0,0,0,-0.0773213546197842,0,0,0,0,-0.00478990559058094,0,0,0,0,0,-0.00710911880538279,0,0,0,0,0,0,0,0,0.0445071335927926,0,0,0,0,0,0,0.0301540196640354,0.0740393196732358,0,0,0,-0.0239467704195648,0,0
X600276.SH,0,0.366999386546841,0,-0.18713036086438,0,0,0,0,0,0,0,0,0,0,0.0807812610538782,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00705926873798704,0,0.0945946366272205,0,0,0,0,0,0,0,0,0,0.105233028582548,-0.0733691844133691,0,0,0,0,0,0,-0.266890900030817,0.0771851666131826,0,0,0.315515682384646,0,0,0,-0.103354829507736,0,0,0,-0.0328563107980157,0,0
X002475.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00389613700586267,0,0,0,-0.102595801372932,0,-0.105653932695228,0,0,0,0,0,-0.00859132911847773,0,0,0.540792209175346,0.0847697449797242,0,0,0,0,0.162432515148671,0,0,0,0.0179904571116713,0,0.0326908040170831,0.075161046191774,0,0,0,0,0,0,0.13396826955325,0,0,0,0,0,0,0,-0.0993095699430506,0,0,0,0,0.0189776703723856,0,0
X600690.SH,0,0,0,0,0,0.0647735389152842,0.362055708743871,-0.0303133429750894,0,0,0,0.0703239324166156,0,0,0,0,0,0,0.103126611636616,0.0268649654912297,0,0,0.0646117375738623,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0537740233922291,0,0,0,0.287826662411733,0,0,0,0,-0.0296445493499932,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.201486493255667,0,0.0139905380747067,0,0,0,0,0,0,0.151379305679186,0,0.0777814143043464,0,0,0,0.0301603652289745,0,0,0,0,0,0,-0.192472297722669,0,0,0,0,0,0,0,0,0,0,0,0,0.262204060272375,0,0,0.129321861061806,0,-0.0253983453221357,0,0,0,0.00812441283918392,0,0,0.0413588764385737,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.131825119066161,0,0,-0.0349564936215461,0.0565245484522399,0,0,0,0,0.0561003253030961,0,0,0,0,0,0,0,0,0,0,0.00190109869411121,0.098296128191381,0,0,0.0678818519243892,0,0.0686234800436385,0,0,0,0,0,0,0,0,0,0.148603694795808,0,0,0,0,0,0,0,0,0,0,0,-0.0459005823287022,0.1100580581415,0,0,-0.0479607073855093,0,0
X003816.SZ,0,0,0,0.0840272198519701,0,0,0,0,0,0,0,0,0,0,-0.0398255822667575,0.0569044966756506,0,0,0,0,0,0,-0.213978771028789,0,0,0,0.155143066515029,0,0,0,-0.361175446222625,0,-0.269298559585312,0,0,-0.164641489696355,0,0,0,0,0,0,-0.0521197925079537,0,-0.0475842859750343,0,0,0,-0.0131113719945053,0,0.118532849840982,0,-0.061625898493453,0.301197495936203,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.108795679884316,0,0,0,0,0,0,0,0,0.0344016509175835,0.613467015188605,0,0,0,0,0,0,0,0.239269430322148,0.0108671044587942,0,0,0,0,0,0,0.0202926033139845,0,0,-0.0821881685084919,0,-0.0632922393468599,0,0,-0.110000737845888,0,0,0,0,-0.0347241291820093,0,0,-0.0175523185944327,0,0.0429362946404849,0,0,-0.0185535118476766,0,0
X000568.SZ,0.265019987649346,0.204621461895074,0,0,0,0,0,0,0.327106894374799,0,0,0,0,0,0,0,0,0,0,0.213253370277159,-0.00148263284530209,-0.0950426465946129,0,0,0,0,0,0,0.0486640087245894,0.0831201376262952,0,0,0,0,0,0,0,-0.0610693189833154,0,0,0,0,0,-0.130620516087706,0,0,0,0,0,0.0014781142726625,0,-0.0428961196968626,0,-0.0860120673128918,0,0,-0.0123470396065573,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.0646161208522137,0.0626086235155941,0,0,0,0,-0.164998515938389,0.150911471852413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781364468017257,0.235626042471377,0,0,0,0,0,0.0557204954076406,0.151380906176771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271023063577986,0.0390288455181033,-0.034573066694143,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.119001992115096,0,0,0,0,0,0,0,0,0,0,-0.121949438443057,0,0,-0.114319293587966,0,0,0.878104437352106,0,0,0.0936670710698464,0,0,0,0,-0.0768107924781176,0,0,0,0,0,0,-0.0283340796830732,0,0,0,0,0,-0.0904796393183764,0,0.105024573600548,0,0,0,0,0,0,-0.00431862410048868,0,0,0,0,0,0,0
X600104.SH,0,4.33680868994202e-19,0,-0.104282056912925,0,0,0,0,0,0.0788860131272172,0,0,0,0,-0.0553978582920536,0,0,0,0,0,0,0,0,0,-0.121219045408291,0.156243225164959,0,0,0.177761852191797,0,0,0,0,0,0,0.000749549896024137,0,0,0,0,0,0,0,0.0648624741771541,0.0984627846103552,0,0,0,0,0,-0.0241259980488259,0.00969029399419593,0,-0.0895745116809146,0,0,-0.0191971208860842,0,0
X600031.SH,0,0,0,0,0.362250747678642,0.766792008803597,0,0,0,0,0,0,0,0,0,-0.0664919773789284,0,0,0,0,0,0,0,0,0.0585454241403125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310335927658021,0,0,0.137776309661204,0,0.110557877283414,0.0199103772904971,0,0,0,0,0,0.0491584432861302,-0.0257979238051309,0,0,0,0.061952494924311,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.126603131720073,0,0,-0.0987939075879929,0,0,0,0,0,0,0,0,0,0.119308100051215,0,-1.73472347597681e-18,0,0,0,0,0,0.0264040360432418,0,0,0,0,0,0,0,0,0.272757099308203,0.0441009965810739,0,-0.0974532710873162,0,0,0.25686357990516,0,0,0,0.30997475628322,0.00278531926445457,0,0,-0.148104645285013,0.0168354486502565,-0.0400506023031319,0,0,0,0,0
X000625.SZ,0,0,-0.089265979890901,0,0,0,0,0.059393243404701,0,0,0,0,0,0,0,0,0,0,0,-0.031832683026876,0,0,0,0.0929588186624643,0,0,0,0,0.128293054805166,0,0,0,0.268399935114408,0,0,0.30217898317713,0,0,0,0.118455826036614,0,0,0,0,0,0.171815469325003,0,0,0,0,0,-0.00115174885255099,0,0,0,0,-0.0566541239994337,0,0
X000063.SZ,0,0,-0.0384909766858041,0,0,0,0,0,0,0,0,0,0,0.161721697803601,0,0.0467340776609601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176865241700792,0.12802560223211,0.0135671243142597,0,0.0970668315893556,0,0.0579555270217923,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.16503038045158,0,0,0,0.0202333055467308,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.419941039192889,0,0,0,0.0755361407266349,0,0,0,0,0,0,0,0,0,0.137850382561677,-0.0730049673934111,0,0.0520574320366668,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0463645099736017,-0.0734002408329432,0,0,0,0,-0.0160105390728857,0.0331636153431758,0,0,0,0.0831628813515523,0,0.0850875886113029,0,0,0,0,0,0.00270726099909754,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417083657100249,0,0,0,0,1.73472347597681e-18,0,0.469934139996972,0,0.0282270985801018,0,0.136196113313761,0,0,0,0,0,0,0,0,0,0.0590904586070904,0,-0.11620932823639,0,0,0,-0.137587837650995,0,0,0,0,-0.0974231912269385,-0.0255852986000239,0.0728661735461253,0,0,0.121909176542405,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.322604963466767,0.440273651613037,0,0,0,0,0,0,0.181104416527452,0,0,0,0,0,-0.0963850658723603,0.0330703163464412,-0.0109009695941978,0,0,0,0,0,0,0.321701724398423,0,0,0,0.0683936107920664,-0.10018963829986,0,0,0,0.0454266462367773,0,0,-0.0969872408922765,-0.0628101244477042,0,0,0,0,0.0403345240316711,0,0,0,0,0,0,0.00928200660609772,0,0
X002179.SZ,0,0,-0.00555151756433475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385919060100884,0,0,0,0,0,0,0.0518114756073472,0.117436526833872,0.00828797490571537,-0.145462299096354,0.150944723856976,0,0,0.173861058230896,0,0,0,0,0,0.124060797036862,0,0,0,0,0.101495196611333,0,0,0,0,0,0,-0.0798576371581366,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.59718571690255,0,0,0,0,0,0,0,0,0,0,0.205867291376949,0,0,0,0,0,0,0,0,0,0,0,0,0.0475869681880622,0,0,0,0,0,0,-0.0143071908436344,-0.00862093418954005,0,-0.0529529153473001,0,0,0,0,0,-0.100458655548612,0,0,0,0,2.16840434497101e-19,0,0
X300014.SZ,0,0,0.105533056901116,0,0.0931136302148357,0,0,0,0,0,0,0,-0.225386130336686,0,0.286207045329466,0,0,0,-0.0900985781240098,0.214526374179705,0,0,0,0,-0.0290771605904812,0,0,0,0,-0.111276264722407,0,0,0,0,0,0.189671910677634,0,0,0.161474263486011,0,0,0,0,0,0,0,0.412890133101036,0,0,0,0,0,0.0880342065546005,0,0,0,0.0486506787914476,0,0
X002241.SZ,0,0,0,0.292027174483808,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.00817684804960738,0,0.0192318746968886,0.107309373641335,0,0,0,0,0,0,0,0.195372731586268,0,0.204117651874935,0,0.0956457130709426,0,0,0,0.00469829007797142,0,0,0,0,0,0.0615292107413464,0,0,0,0,0,0,0,0,0.0730241175831322,0.0264965428454622,0,-0.147584452465087,0,0,-0.0694923860098484,0,0
X002463.SZ,0,0,0,0.315229950563441,0,0,0,0.0830299429687581,0,0,0,0,-0.142662626316185,0,0,0,0,0,0,-0.244574744814922,0,0,0,0,0,0,0,0,0.0506710182671026,0.115745295771696,0,0,-0.0975425970769509,0,0,-0.218344447259582,0,0.83978875235978,0,0,0.142685570912702,0,0,0.0740839407306392,0,0,0,-0.012429321218722,0,0,0,0.0214833306645111,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0841068548868287,0,0,0,0,0,0,0,0,0,0,0,0.140325480137844,0,0.0310581422833879,0,0,0,0.0993280632002103,0,0,0,0,0,0,0.0614721053396649,0,0.102449552491189,0,0,0,0,0.106038477138098,-0.215688502441363,0.0527141531031619,0,0,0,0.0512032721637914,0,0,-0.0544926056713489,0,0,0,0,0,0.00699673535808335,0.00879837066416974,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00444950764298989,0,0,0.0846737680309069,0.193328717986236,0,0,0,0,0,0.0354056671943798,0,0,0,0.11417060822293,0,0.236763024702246,0,-0.00102891684621572,0,0.0313440509482104,0,0,0,0,0,0,0,0,0.105645281853932,0,0,0,0,0,0,0.0622738183552472,0,0.0966228392806106,0,0,0,-0.118807341073604,0,0,0,0,0,0.0329712651395591,-0.0168617109427979,0,0,0.0232340334660422,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.18543783229449,0.237630831917186,0,0,0.0196464091990191,0,-0.028517283211554,0.150982407052808,0,0,0,-0.202367812796319,0,0,0,0,0.150224695972142,0,0,0,0.032057907542142,-0.0707947526421878,-0.0473020142204007,0,0,0,0,0.0694849691006595,0,0,0,0,0,0.329533520298342,0,-0.082212829320566,0,0,0,0,0,0,0,0,0.0284884095570925,0,0,0,-0.000290131832062872,0,0
X600066.SH,0,0,0,0.0851880929380816,0,0,0.0588860000383244,0.134892116567311,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.153949003786308,0,0,0,0,0.121283128895217,0,0,0,0,0.168117959142759,0,0,0,0,0,0.122313936968555,0,0,0,0,0.246120746711911,0,6.93889390390723e-18,0,0,-0.0655603626928981,0,0,0,0,0,0,0,-0.150415448072189,0,0,0,0,0
X600584.SH,0,0,0,0.402898335420084,0,0,0,0,0,0.148379588977449,0.252383994297987,0,0,0,0,0,0,0,0,0,0,0,0,0.152364923081134,0.152951949960679,0,0,0,0.00514862446136099,0,-0.0697277182972458,0,0,0.136913674101519,0,0,0,0.0885186274733463,0,0.0759287984343257,0,0,0,0,0,0,0,0,-0.137790037596981,0,0,0.0150243131159641,-0.0777668171736044,0,0,0,-0.020292963035973,0,0
X002028.SZ,0.0649733819538059,0,0,0,0,0,0,0,0,0.0140986572246768,0,-0.0802076111444883,0,0,0,0,0,0,0.253151089959947,0,0,0,0,-0.0291485389284208,0,0,0,0,0,0,0,0,0,0,0,0,0.304244803068236,0,0,0,0,0,0,0,0,0.0357290377783009,0,0,0,0,-0.0368449493032713,0.10320115523507,-8.67361737988404e-19,0,0,0,0.0802905315421825,0,0
X600703.SH,0,0,0,0.103006375084713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359360246902797,0.0985177045815022,-8.67361737988404e-19,0.0335086279292998,0,0,0,0,0.0347106497875572,0,0,0,0,0.0606299342946832,0.0901644749473968,0,0,0.0559799103966247,0.10467367907517,0,0,0,0.0468275733583381,0,0,0,0,0,0,0,0.00454912120889633,0.038716556335932,0,0,0,0,0,0
