,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X600584.SH,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X002074.SZ,X601799.SH,X002463.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X002180.SZ,X300142.SZ,X600460.SH,X000066.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.00802948394201866,0,0,0.0766128856686535,0,0,0,0,0,0,0,0.0879893166017463,0.0159064606852085,0,0,0,0,0,0.199006516717566,0,0,0.0639732155135129,0,0.157663034884514,0,-0.0227918636016451,0,0.0560123788868021,0,0,0.0507608186650619,0,0,0,0,0,0,0,-0.0602426507888371,-0.086271579597739,0,0,0,0,-0.0326984090601999,0,0,0,0,0,0,0
X002371.SZ,0,0,0.283924226729582,0.204516294452981,0,0,0,0.123433151683708,0,0,0,0,0,0,0,0,0,0,0,-0.404225755357305,0.0996199480098189,0,0,0,0,0,0,0,0,0,0,0,0.108162699152596,-0.288701171695924,0,0,0,0,-0.0317858314789945,0,0,0,0,0,0,0,0,0.339911192152523,0,0,0,0.0833222423683453,0,0,0,0,0,0,0
X000625.SZ,0,0.0992629400967875,0,0,0,-0.0706674348108882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136787298651317,0,0,0,0,0,0.326376560440867,0,0,0,-0.21727900963865,0,0.750463251832779,0,0,0.152774538006931,0,0.0277391688359829,0.0613957830893486,0.0497074371480935,0,0,0,0,0,0,0.108498437769153,0,0,0.0442599923952064,-0.0201694491340388,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0948024219643852,0,0,0,0.105912360865744,0,0,0,0,0.206372786013677,0,0,0,0,0,0,-0.0253128785111261,0.0553188395321869,0,0.0058121416592316,0,0,0.0562998162318312,0.104107839246333,0,0,0,0,0,-0.0465343977004465,0.0358728252400729,0,0,0,0,0,0,0,0,0,0,0.020506097062203,0.0967743150005431,0,-0.0452578714434956,0,0,-0.0524082287603184,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0420833248557785,0,0,0,0,0,0,0,0,0,0,0.211921871581327,0,-0.193676136588334,0,0,0,0,0,0.242332267190087,0,0.240853544449114,0,0,0,0,0,0,0,0,0,0,0,0,0.472389656231876,0,0,-0.00339490382860423,0,0,-0.0165596165344313,0,0.118343189916256,-0.0816058786483813,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.000664362069935708,0,0,0,0,0,-0.0393146239621481,0,0,-0.0783499399220169,0,0,0,0,0,0,0,5.42101086242752e-20,0.0914973260662537,0,0,0,0,0,0,0.0740012522194832,-0.0340581440697268,0.105026871304982,0,0,-0.023543849576842,0,0,0.844407936611018,0,0,0,0,0,0,0.0250245064498545,0,0,0,0,0.0968732598032355,-0.0119072693990189,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.13853584017851,0.0780419146056973,0,0,0,0,-0.136425693984044,0,0,0,0,0,0,0,-0.034918825769537,0,0,0,0,0,0,0,0,0,-0.00432019391107275,0,0,0,-0.044740781266176,0,0,0,0,0,0.614781831372111,0,0,0,0,0,0,0,0,-0.0685370908106552,0,-0.0284226317188164,0,0,0.0160416046357152,0,0,0,0,0,0
X600703.SH,0,-0.0119447550408463,0,0,0,0,0,0,-0.2204003451485,0,0,0,0,-0.209207796729801,0,0,8.67361737988404e-19,-0.240249435168476,0,0,0,0.396875357814349,-0.347468907019582,0,-0.386953622193835,0,0,0,0,0,0,0,0.054289391661252,0.774146908859536,0,0,0,0,0,0,0,0.483583941248004,0,0,0,0.0180583429587423,0,0,0,0,0,0,-0.159956317695655,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0903469344859657,0,0,0,0.0221314671415849,0.00523612579119277,0,0,0.0335605655196672,0.0841334222882134,0,0,0,0.0318406756784099,0,0,0.0157387204140044,0,0,0,0.0538557752560351,0,0.414581344954764,0,0,0,0,0,0,0,0,0,0,0,0,0.0604345061733737,0,0,0,0,0.00325018080290644,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.03078838082996,0,0,0,0,0,0.0698526535821308,0,0,0,0,0,0.181699598682256,0,0,0,0.0823845781434349,1.73472347597681e-18,0,0,0.134123438061407,0,0,0,0,0.0463248521462835,0,0.0322126941042104,0,0,0,0,0,0,0,0,-0.107615463320641,0.170935377669587,0,0.0231169465012035,0,0.0862305344564604,0,0,0,0,0,-0.0730474503103753,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0438973079769229,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.137279654148541,0,0.0716567782539545,0,0,0,0.119846388869106,0,0,0,0.0573372641270768,0,0,0,0,0,0,0,0,0.028678962102264,0,0,0,0,0,0,0,0.0752444687626084,0,-1.73472347597681e-18,0.00154757602051591,0.0244054637257151,0,0,-0.0618510495517498,0,0,0,0,0,0
X600372.SH,0,0,-0.0938748827319563,0,0.0417557777931714,0,0.0321220990616134,0,0,0,0.041224971935792,0,-0.0255397323339578,0,0,0,0,0,0.0742030015672633,0,0,0,0,0,0,0,0.0366042209332229,0,0,0,0,0.0354432790811329,0.0655162649451804,0,0.20225261454615,0,0,0,0,0.144287342800762,0,0,0,0,0,0,0,0,0,0,0,0.00932938296530411,-0.0336790040188518,0,0,0,0,0,0
X002236.SZ,0,0,0,0.707905860528735,0,0,0.476491463536202,0,0,0,0,0,0,0,0,0,0,-0.0348784148554765,0,0,0,-0.25913974351043,0,0,0,-0.0287463163332382,0,0,0,0,0,0,0.312609125013206,0,0,0,0,0.118846725785956,0,0,0,0,0,0,0,0,0,0,-0.0101760917497666,0,0,0,0,-0.345043035369357,0,0,0,0,0
X600741.SH,0,0,0,0.0587680885326147,0.0472021478073401,0,0,0,0.0931547301782507,0,0,0,0,0,0,0.060509070291992,0,0.0637275722898426,0.168770167390666,0,0,0,0,0,0,0,0,0,0,0,0,0.0332403632877974,0,0.0867504275159275,0,0,0,0,0,0,0,0,0.0731985177089707,0,0,-0.0704072559626354,0,0,0,0,0,0,0.0280590686252161,0,0,0,0,0,0
X000157.SZ,0,0,-0.131446335885819,0,0,0.0336955262567432,0.109281610391787,0.053926409332058,0,0,0,0,0,0,0,0,0.368129765527312,0,0,0.227968212108726,0,-0.0445686646746331,0,0,0,0,0,0,0,0,0,0,0.00828271144639235,0,0,0,0,0,-0.00686374882167408,0,0,0,0,0,0,0,-0.00447324550418114,0,0,0,-0.0108560478221669,-0.02315333524671,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934623434781664,-0.0209862997438548,0,-0.0287562560446273,0,0,0.071210111215964,0,-0.0419890962361664,0,0,0,0,0.0127935750374992,0,0,0,0,0,0.336366272862471,0,0,0,0,0,0,0.12166052513116,0,0,0,-0.0134140078396311,0.228780145232037,0,0,0.151403379420353,0,0,-0.00861036951500936,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0880414829969013,0,0,0,0,0,0,0,0,0,0,-0.00665320520897089,-0.193266997139302,0,0,0.329125526250587,0,0.0372436306771504,0,0,-0.267293369056027,0,0.315293342685717,0,0,0.389698911960741,0,0,0,0,0.440098030221735,0,0,0,0,0.310083059851099,0,0,-0.510632664087353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0103952666187169,0,0,0.0480343961127176,0,0,0,0,0,0,0.00595309523486987,0,0,0.510768733964752,0,0,0,0,0.149478065005543,0.269125330388941,0,0,0.0597791123860251,0,0,0,0,0,0,-0.627360288929316,0,0,0,0.11421929450537,0,0,0,0,0,0.0711010922051692,0,0,0,0,0.185714983543638,0,-0.0568346928691402,0,0,0,-0.0953700687004066,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0227073544705403,0.403207421985875,0,0,0,0,0,-0.0633477140727757,0,0,0,0.0935158815670839,0,0,0,0,0,0,0,0,0,0,0,0.0571074093752032,0,0,0.104015644585666,-0.0124208201306349,0,0,0,0.0602112508573919,0,0,0,0,0,0,0.158354932993145,0,0,0.187294101316872,0.197134904793426,0,0,0,0.0281258601738228,0.01616752005676,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0716261482609667,0,0,0,0,0,0,0,0.0141891338574834,0,-0.172383921044163,0,0,0.25687865105892,0,0.204430712719444,0.0671283905784504,0,-0.0695168024675692,0,0,0,0,0,0,0,0,0.019257759072135,0,0,0,0,0.0147625999028949,0,0,0,0,0,0.0237139247940224,0,0,0.0963782637149546,0,0,0,0,-0.0169523581913178,0.039366335812604,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0416703209885182,0,0,0,0,-0.0487328601833456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282361577354264,0,0.0768457473797805,0,0,0,-0.022824448289098,0,0,-0.0569401882476294,0.103552076548252,0,0,0,0.0781275681142136,0,0,0,0.125100992427386,0,0,-0.0996563710002453,0,0,0,0,0,0
X600702.SH,0.16393749931233,0.0553282606308085,0.59147094340492,0,0.227555322535404,0.146676126519081,0.14577612171941,0,0,0,0,0,0.0670690542125002,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.007850529646695,0,-0.0285356721259698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447804561283286,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0151401009707257,0,0,0,0,0,0,0,0,0,0,0,0.0343286386732469,0,0,0,0,0.578751147109468,0,0,0,0.105854644507081,0,0,0,0,0,0.00586789496082566,0,-0.00519233428931325,0,0,0,0,0,0,0,0,0,0,0,-0.0483747079602096,0,0.0481245799563903,0,0.0749846947956587,0,-0.0344331715238337,0.0473902598256527,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0113388527432828,0,0,0,0,0,-0.0207595788822971,0,0,0,0,0,0.0405903069580445,0,0.125339937356904,0.337166389754616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529516770104967,0,0.0360056406905122,0,0.0598672894391833,0.0983693750050339,0,0.0225970747064725,0,-0.00520387571264204,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.050783822852395,0,0,0,0.150388758404006,0,0,0,0,0,0,0,0,0.134005668981863,0,0,-0.0832131471767635,0,0,0,0,-0.204879445482262,0,0.157914973573969,0,0,0,-0.15199266555847,0,-0.253510233792085,0,0.438802231289995,-0.034839809518829,0,0,0,0,0,0,0,0.177823989923405,-0.151426447228545,0,0,0,0.069313731122466,-0.0656275771338996,0,-0.0423087653335915,0,0,0,0,0
X002463.SZ,0,0,0.0797293052392835,0,0,0,0,0,0,0,-0.088672690970336,0,0.111568900321254,0,0,0,0,0,-0.0984881082664956,0,0,0,0,0.172844578069081,0,0,0,0,0.312938852162541,0,0,0.310511189231473,0.0799352804354633,0,0,0,0,0.0108842855523678,0,0,0,0,0,0,-3.46944695195361e-18,-0.150204433805598,0,0,0,0.525614550055329,0,0,0.0439469504893595,0,0,0,0,0,0
X000800.SZ,0,0,-0.0911142013068143,0.103034307605127,0,0,0,0,0,0,0.152525674627043,0,0,0,0,0,0,0,0.107363121485474,0.275325430205143,0,0,0,0,0.00700891252642823,0,0,0,0,0,0,0,0.0393292254802071,0.0192068054307497,0.0193397470577505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.020403071257549,0,0,0,0,0,0.101197577082779,0,0,0,0,0,0,0,0,0.11530889926231,0,0,-0.0481274077984843,0,0,0.0993880210343359,0.0446700407359222,0,0,0,-0.0156079187926678,-0.0783369336848238,0.155189808819812,0,0,0,0,0,0,-0.0212781809810255,0,0,0,0,0.203978815306436,0,-0.0590163251230343,0,0,-1.35525271560688e-20,0.0496683111981648,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.0846171313513442,0,0,0,0,0,0,0,0,0,0,0.0609085179195387,0,0,0.131084608139082,0,0,-0.0103336565204084,0,0,0,0,0,0,-0.190484493704658,0,-0.0997858360273465,0.16855163485492,0,0,0,-0.147997954170314,0,0,0,0.0364889572014687,0,0,0,0.0270940608486126,0,0.0958156470784385,0,0,0,-0.0061201142977646,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0023132886699561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289055753932737,0.0631901020164108,0,0,0,0.000365055876793544,0,0,-0.542429283701115,0,0,0.0993220078373719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924855037284311,0,-3.46944695195361e-18,0.183517816376751,-0.0586533420481283,0,-0.0592312332496732,0,0.107833663746975,0,0,0,0
X300142.SZ,0,0.192465812659243,0,0,0,0,-0.0556009001566277,0,0,0,0,0,-0.00854996003391344,0,-0.0385163907300868,0,-0.0155492232495109,0,0,0,0,0,-0.0733530388467114,0,0,0,0,0,-0.0474718301460915,0,0,0,0,0.343388787464049,0.221217517971268,0,0,0,0,0,0,-0.0774725271913094,0,0,0,0,0,0.0603154715947633,-0.031791278424643,0,0,0.0427894179617007,0,0,0,0,0,0,0
X600460.SH,0,0.121674110818442,0,0,0,0,0.0757620839966161,0,0,0,0,0,0,0,0,0,0,0.106837369611405,0.046148766612472,0,0.0573472169403732,0,0,0,0,0,0,0,0,0,0,0.0975747583626632,0.078871382494031,0,0.222161291501069,0,0,0,0,0,0,0,0,0,0,0.0896407021228693,0.255249201918902,0,0,0,0,-0.0625959971360139,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0539729506391363,0,0,0,0,0,0.179244402063509,0,0,0,0,0.428346297871201,0.167018569472068,0,-0.132941613766724,0,0,0,0.05048704023414,0,0,0,-0.256244530150016,0,0,0,0.284322070425363,0,0.170082633012892,0,0,0,0,0,0,0,0,0,-0.292742651127934,0.175167693001919,0,0,0,-0.044622846249052,0,0.104889003892522,2.16840434497101e-19,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.133120805093099,0,0,0,0,0.00325407547077233,0,0,0,0,0,0,-0.00654364208807896,0,0,0,0.0971049664355809,0,0,0,0,0,0,0,0,0.175716965122131,-0.0862567956351877,0,0,0.334460402145394,0,0,0,0,0,0,0.217770409842829,0,0,0,0.0513715547068921,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.16350995465526,0,0,0,0,-0.2097612141918,0,-6.93889390390723e-18,0,0,0,0.104966823190527,-0.00711732838361121,0,0,0,0,0,0,0,-0.0258567187635759,0.00476792028234311,0,0,0,0,0,0.0179744422275981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020316200346138,0,0,0,0,0,0
Slope,0,0,0,0,-0.308247029521316,0,0,0,0,0,0,0,0,0,0,0,0,0.0478218835462187,0,0,0.0106764612333819,0.0100524708300495,0.0528303102743095,0,0,-0.184031758553185,0,0,0,0,-0.0500365073841685,0.100527897453933,0.0868425340709638,0,0,0.125994341247194,0,0,0,0,0,-0.110279371048265,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.788599735820018,0,0,0,0,0,0
TED,0.159190049333799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037329462711069,-0.270299159325565,0,0,0,0,0,0,-0.145093865590942,0,0,0,0,0,0,0,-0.0314273452523011,-0.0353575847979154,0,0.0768858562578616,-0.171534837733758,0.779330103280876,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0469206415762637,0,0,0,0,0,0,0,0,0.109136009943986,0,0.0252872186498299,0,0,0,0,0,0,0,6.93889390390723e-18,0.0291150851664518,0,0,0,0,0,0,0,0,-0.211888202282772,0.145043614497112,0.0311062301675812,0,-0.115656238785514,0.431649661030737,0.00840249317598351,-0.137507705404329,0,0,0,-0.0134481875519253,0,0,-0.228626012590115,0.0994441374997524,0,0,0,0,0.247524415231568,0,0.0608170496464981,0,0,0,0,0,0
MKreturn,0,0,0,0,0.105813885937459,-0.138094677541045,0,0,0,0,0.019217204907916,0,-0.0635850885161775,0,0,0,0,0,0.0300098578865417,0,0.0067213091887093,0,0,-0.068014505486546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319051821650746,0,0,0,0,0,0.0837078121050097,0,0,0,0,0,-0.00146813398415501,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00103419125875353,0,0,0,0,0,0,0,0,0,0,0,0,0.00229954864784723,0,0,-0.00361908547297711,0,0,0,0.00180417898662946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066291611572763,2.79023250017186e-05,0,0,0,0,0,0,0,0.000173811408738148,0,0,0.00205638830203423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00600834241464146,0,-0.0103825661477263,0,0,0,0,0,0,0,0,0,0,-0.00815528443675348,0,0.00194821485252131,0,0,0,-0.000140523367871142,0,0.00199502553487935,0,0,0,0,0,0.0028735622969055,0,0,0,0,0,0.00214964383178606,0,0,-2.16840434497101e-19,0,0,0.00275095295715162,-0.00403185482891327,0,0,0,0,0,-0.0129213842028064,0.0137219315921738,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0326534054930653,0,0,0,-0.0174991113481906,0,0,0,0,0,0,0,0,0,-0.0565152617483504,0,0,0,0.0116155769632938,0,0,0,0,0,0,0,-0.0286427428179798,0.0502990492828569,0,0,0,0,0.00139928911181763,0,-0.0243765134821812,0,0,0,0,0,0,0,0,0,0,0.0277984735357098,-0.0457006691240957,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00180338254301879,6.7370335986188e-05,0.00499082288266153,0,0,0,0,0,-0.00295038186628843,0,0,0,0,0,0,0,0,0,-0.00883501787722574,0,0,0.00407550207601495,0,0,0,0,0.00325804229055477,0,0,0,-0.00296624705966202,0.00913285741978,0,0,0,0,0,0,-0.00245121140806416,0,0,0,0,0.000402927948107975,0,0,0,0,0,0.0124770788307889,-0.00386684806730269,0,0,0,0,0,0
