,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X002506.SZ,X002292.SZ,X002241.SZ,X600031.SH,X600066.SH,X600118.SH,X002236.SZ,X000559.SZ,X002049.SZ,X000157.SZ,X002465.SZ,X600372.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002074.SZ,X000869.SZ,X002456.SZ,X002085.SZ,X601877.SH,X600498.SH,X002426.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X000623.SZ,X002008.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728415759489168,0,0,0,0,0.0284628521890326,-0.0177344218192821,0,0,0,0,0,0,0,0,0.151972095067451,0.0839768627459761,0,0,0,0,-3.46944695195361e-18,0,0,0.0254532890590754,0,0,0,0,0,0,0,0,0.0135436189856328,0,0,0,0,0,0,0
X600104.SH,0,0,0.0394045965970716,0.000815429852487924,0,0,0,0,0.325991766040495,0,0,0,0,0,0,0.0291384210829509,0.0270916166413382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404886779137216,0,0,0,0.11995608330053,0,0,0,0,0,0,0,0,0,-0.0238177547629502,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.115814287116711,0,0,0.188270007365673,0,0,0.377865609400027,0,8.67361737988404e-19,-0.0249736674273633,0,0,0,0,0,0,0,0,0,0,0,0.00714960262855549,0,0,0.243203637569702,0,0,0,0,0,0,0,0.0850413547915465,0,0,0,-0.0843332395541981,0,0.0232259324259857,0,0,0,0.0306482007412141,0.004809012073649,0,-0.135081935999489,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0479554862682619,0,0,0,0.0252492231733902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808323400970427,0.0592466346488139,0.047077860839084,0,0,0,0,0,0.124731556346464,0,0,0.0315236294468596,0,0,0,0,0.305316624535242,0.0263534811602599,0,0,-0.0434772428116544,-0.029634694567104,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113202892317963,0,0,0.405821055595057,0.0915429543818932,-0.0414903729615177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787710707646154,0.0120357552605673,0,0,0,0.0688660524663176,0,0,0,-0.0742986785687751,0,0,-0.0380740208980465,0,-0.00372367679426035,-0.0235563507376506,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0367540282192339,0,0,0,0.284770372667973,0,0,0,0,0,0,0,0.0155317584212961,0,0,0,0,0,0,0,0,0,0.187598066192873,0,0,0,0,0,0,0,0,0.0797339206854004,0,0.078374832885525,0.038602606964133,0.0157634622503372,0,0,0,0,0,-0.00862667098003091,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.120182465463623,0,0,0,-0.030491663471943,0,0,0,0,0.0442441273119591,0,0,0,0,0,0,0,0,0.267709509608837,0,0,0.1859918188267,0.112246553419035,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0233685290567422,0.0708200393756888,0,0,0,0,0,-0.0120561312984833,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.132440506791516,0,0.0920637256901468,0,0.0610192097176709,0,0,0,0.0421371078200814,0,0,0,0,0,0.0426474706552924,0,0.0977382201204803,-0.0522779839585321,0,-0.161208895810469,0,0,0,0,0,0,0,0,0,0,-0.116592957758124,0.0422758499478982,0,0,0,0,0,0,0.0808677741387096,0,0,0,0,0,-0.0188237760041075,0.0068272210888227,0,0,0,0,0,0
X000625.SZ,0,0,0.132517829355241,0,0,0,0,0,0,0,0,0,0,0.0114620882186314,8.67361737988404e-19,0,0,0,0.0573256465470618,0,0.206543865784008,0,0,0,0,0,0,0,0,0,0.0178960573617474,0,0,0,0,0,0,0.00709633909703042,0,0,0,0,0,0.0243414941845915,0.171248214073237,8.67361737988404e-19,0.202550410568964,0,0,-0.011668240406183,0,0,0,0,0,0
X000063.SZ,0,0,0.0166959601766781,0,0,0,0,0,0.0711599892199564,0,0,0,0,0,0,0.035504209490951,0,0,0,0,0.137292911838811,0,0,0,0,0,0,0,0,0.145735024946785,0.170480362874313,0.0267882441860403,0,0,0.00172770545535385,0,0,0,0,0,0.142664974450904,0.0362504613260612,0,0,0,0,0,0,0,-0.0143498504098324,0,0,0,0,0,0
