,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X600031.SH,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X601799.SH,X600487.SH,X600584.SH,X000799.SZ,X002236.SZ,X600563.SH,X600418.SH,X300003.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.235023418055528,0,0.0122814291451077,0,0.0198243802561105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557099631013741,0,0.0190304746137555,0,0.0975884637201198,0,0,-0.0308855659255168,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0384053779700853,0,-8.67361737988404e-19,-0.0380855947486011,-0.0485153357181026,0,0,0.0520703352810821,0.00610956253118684,0,0,0,0,0,0
X000858.SZ,0,0,0.0245988433662022,0,0,0,0.0237486895607321,0.101167418553623,0,0,0,0,0,0,0,0,0,0,0,0.0192195748989989,0.0316113306568364,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.106930717206826,0,0,0.313069717825372,-0.0834605759673217,-0.0257089106305168,0.0362893939433695,0,0,0,0,0,0,0.0226329890616297,-0.0620523743701194,0.0261382298813375,-0.000458891222829295,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0682189200520227,0,0,0,0.13621498480272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.284343914300565,0,0,0,0,0,0,0,0,0,0,-0.0350562762653332,0,0.00264354224633175,0,0,0,0,0,0,0.0513758966989138,-0.0720351295120912,0.00980191556913557,0,0,0,0,-0.0840054970162041,0,1.73472347597681e-18,0.29579311457016,0,0,3.46944695195361e-18,0,0,0,0,0
X000568.SZ,0,0.11308714239469,0.146108344638897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632019317304962,0,0,0,-0.0393843910286311,0,0.0175346578586369,0,0,0,0,0,0,0,0,0,0,0,0,0.299264073995397,-0.011236033021934,0,0,0,0,0,-0.0370384878507836,-0.0033375377563376,0.111439005918473,0,0,-0.0441673806187524,0,0,0,0,0,0,0
X002415.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0.122849270783534,0,-0.0613236746985017,0,0,0,0,0,0,0,0,0,0,0,0,0.122500292309329,0,0,0,0,0,0.0675096042164837,0.0183359263705105,-0.0330758256160875,0,0,0,0,0,0,0,0,0,-0.00713328975395325,0,0.0756002960997151,0,0.608470262104594,-0.0583437879713,0,0,0,0,3.46944695195361e-18,0.0348436840015823,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276797786995794,0,0.107110707318595,0,0,0,-0.0586873459926399,0,0.251751691089282,0,0,0,-0.130429533266008,-0.0651936579026977,0,0,0,0,-0.0218512208260579,-0.02538417868465,0,0,0.158740715166515,0,0,0,0.00534103143146046,0,0,0,0,0,0,0,0,0,0,-0.129032020340693,0.0342175228369145,0,0,0,0,0,0
X600690.SH,0,0,0.0462858144641344,0,0,0,0,0,0,0,-0.018029481717729,0,0,0,0,0,0,0,0,-0.0657650007149514,0,0,0,0,0,0,0.195310875363929,0,0,0,-0.176698694765688,0,0,0,0,0,0,0,0,0.118294605689132,0,0,0,0,0,0,0,-0.0494157616077496,0.301424472997581,0,0,0,-0.00424360817909224,0,0,0,0,0,0
X002304.SZ,0,0.25265595156188,0,0,0,0.0226963346303933,0,0,0.0187299014029303,0,0,0,0,0,0.0771631594316059,0,0.0474882440134679,0,0,0,0,0,0,0,0,0,0,-0.0174052189825617,0,0,0,0.119871171019734,0,0.0224533089009811,0,0,0,0,0,0.165829197047782,-0.125252215033881,0,-0.0271797818676122,0,0,0,0,0.00366207252356502,0,0.0148145086292859,0,0,0.0303335652313469,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.355928789373439,0,0,0,0,0,0.0138037596217925,0,0,0,0,0,0,0,0,0,0,0.097262499399657,0,0,0,0.0471812127640548,0,0,0,0,0.153618581410437,0,0,0.214123580397205,0,0,0,0,0,0.0593245184065281,0,0,0,0,0,-0.202635841519909,0.326322311121948,-0.145269864099687,0,0,-0.0282622501477495,0,0,0,0.113730268384587,0,0
X000651.SZ,0,0,0,0,0,0.059742959993595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425681253957439,0,0,0,0,1.73472347597681e-18,0.0950493458553541,0.163155369486565,0,0,0,0,0.0757296618382083,0,0,-0.0707324245268883,0,0,0,0,0,0,0,0,0,-0.0576956059609292,0.0894520857522251,0.101839462482039,0,0,-0.0599043147545077,0,0,0,0,0,0
