,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X000100.SZ,X002456.SZ,X600271.SH,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X002180.SZ,X600372.SH,X000559.SZ,X002007.SZ,X600867.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002426.SZ,X002506.SZ,X600498.SH,X600089.SH,X600522.SH,X601877.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000981.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0903892557485115,0,0,0.0146223581652037,0,0,0,0,0,0,0,0,0.26092938092182,0,0,0.0772783322516013,0,0,0,0,0,0,0,0,0.108546498885668,0,0,0,0,0,0,0.100978756024715,0,0,0,0,0,0,4.33680868994202e-19,0,0.0045774679484877,0,0,0,0,0,0,0,0.119072579361855,0,0.0823146973908817,0,0,0,0,0,0,0
X600104.SH,0,0,0.00236551769785748,0,0,0,0,0,0.170337638015515,0,0,0,0,0,0.0377688847094499,0,0.00893561987906635,0,0,0,0,0,-0.0417001151098112,0,0,0.367705077804011,0,0,0,0,0,-0.0251495505077925,0,0.0545858986662541,0,0,0,0,0,0.0534810470997134,0,0,0,0.206208298485177,0,0,0,0.131086206551712,0,0,0,0.00761976344867495,-0.0409180032200377,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.28483537777804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717495174000236,0.0910931346530932,0,0.278659786256539,0,0,0.0982854348663216,-0.15958349622759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372792728949851,0,0,0,0.0323611012167156,0.102807528876854,0.0783162914788807,0,-0.00672982890116291,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532997526297155,0,0,0,0,0.110797509559035,0,0,-0.111690399728474,0,0,0,0,0,0,0,0,-0.00105297089616673,0,0,0,0,0,0.0981309552907479,0.00572559889185527,0,0,0,0,0.10306352880314,0,0.181472116723723,0.00551355513918959,0,0,0,-0.00166585821163106,0,-0.0726055650486831,0.0743884165734019,0,0,0,0,0,0
X000858.SZ,0,0,0.0401290597054959,0,0,0,0,0,0,0,0.0553544526407338,0,0,0.358307062627174,0,0,0,0,0,0,-0.0413380909677861,0,0.0456715138476025,0,0,0,0,0,0,0.0287889934729918,0,0.120743142628231,0,0.0663199370715333,0,0,0.0729363624954871,0,0,0.111940411001408,0,0,0,0,0,0.0235564987670371,0,0,0.00185099096169977,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0166134956476441,0,0,0,0,0,0,0,0,0,0,0,0.0485677075629775,0,0,0,0,0,0,0,0.10450952750825,-0.156368061278652,0,0,0,0,0,0.266745561218453,0.057665945685255,0,0,0.0579493514124934,0,0,0.0597977125823421,0,0,0.0923729260310715,-0.096284961780771,0,0,0,0,-0.059380278524261,-0.0400133355986194,0,0,0,0,0,0
X002304.SZ,0.132959765862813,0,0,0,0.11733294931771,0,0,0,0,0,0,0,-0.0414577995884369,0.0218974656624026,0,0,0,0,0,0,0,0,0.050508045169336,0,0,0,0,0,0,0,0.0536650305146789,0,0,0,0,0,0,0,0,0,0,0.174417839782917,-4.33680868994202e-19,0,0,0,0,0,0.107788432668498,0.0140919125292643,0,0,0.014507720099651,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0255490717169638,0,0,0,0.0123984465706995,-2.16840434497101e-19,0,0,0.0455400202425774,0,0.0336870291759258,0,0,0,0.0259407886839116,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.133190953817574,0,0,0,-0.0603055492321376,0,0,0,0,0,0.0348616619749143,0,-0.108428097697971,-0.00647977147543362,0,0,0,0,0,0
X000625.SZ,-0.0142911009042158,0,0,0.0215365889753885,0,-0.0297125327154823,0,0,0,0,0,0.0470014386740056,-0.000330647574795083,0,0.0520730834920524,0,0,0,0,0,-0.032129011754057,0,0.0445356789569656,0,0,0,0,0,0,0,0.0984297961863297,0.023304513487439,0,0,0,0,0,0.0979436230924143,0,0,0,0,0,0.168852003024301,0,0,0,0.0415802149393621,0,0.098077233748353,0,0.0816183470765132,-0.0241162010415775,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0179245335819656,0,0,0,0,0,0.0379267267613632,0,0,0,0,0,0.0582835509471987,0.0392371557385777,0,0,0,0,0,0,0.112792332504536,0,0,0,0,0,0,0,0.133049950542666,0.131744438180479,0,0.124116165914392,0.0522855666624431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
