,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X600031.SH,X002304.SZ,X000625.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X600372.SH,X002241.SZ,X002028.SZ,X000921.SZ,X600066.SH,X002236.SZ,X000977.SZ,X600584.SH,X600741.SH,X002049.SZ,X600522.SH,X600183.SH,X601877.SH,X000661.SZ,X002223.SZ,X002129.SZ,X000800.SZ,X002180.SZ,X002156.SZ,X600060.SH,X600177.SH,X600487.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0251688505449095,-0.0147272126765495,0,0.339036437582586,0,0,0,0,0,0,0,0,0,0,0,0,0.0452202408643606,0,-0.0973406281867246,0,0,0,-0.0383078050459828,0,0,0,0,0,0,0,0,0.00298231597518583,-0.0150147675267504,0,0,0,0,0,0,0,0,0.054409366257936,0,0,0,0,0,-0.0306777311408195,-0.00916825511233482,-0.0357077539564127,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0191717015002009,0.430351208521126,0,0,0,0,0,0,0,0,0.206467421458728,0,0,0.0721776753326096,0,0,0,0,0,0.0351840734789285,0,0,0,-0.0304831331425603,0,0,0,0.00417905586372381,3.46944695195361e-18,0,0.00132758318607138,0,0,0,0.042448197328303,0,0,0,0,0,0,0,0,-0.0348925767695785,0,0,-0.0204138962796917,0,0,0,0.00781526314774643,0,0
X002415.SZ,0,0,0,0,0,0.0453940976135801,0,0,0,-0.101744003000871,0,0,0,0,0,0,0.037026451411581,-0.00583836527502357,0,0,0.119850090043495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147312726930228,0,0.140371644162689,0,0,0,0,0,0,0,0,0,0,0.122970986885606,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.309036794261286,0,0,0,0.0283181087759698,0,0,0,0.0551706135728553,0,0,0,0,0,0,0,0,-0.102103278939003,0,0,0,0,0.287088902279502,-0.0801197278742777,0,0,0,0,0,0.0149452161282986,0.0602690501255443,-0.0222702359840236,0,0,0,0,0,0,0,0,0,0,0,0.0140202199852372,0.0257459355597264,-0.12802716403329,0,0,0.137708604072073,0,0
X600809.SH,0,0,0,0,0,0,0,0.13703787168436,0,0,0.00323027996836189,0,0,0,0,0,0,0,-0.0997625884264073,0.229360582349597,0.0325520641139592,1.73472347597681e-18,0,0,-0.150168492308437,0,0,0,0,0,0,0.0683843023920996,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0342759474307214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.202769157223772,0,0,0,0,0,0,0.0465156731812385,0,0,0,0,0,0,0,0,0,0.247936513115212,0,0,0,0,0,0,-0.161282421545167,0,-6.93889390390723e-18,0,0.0282366602935365,0,-0.0404600512818492,0,0,0.104402081799149,0.395354897262628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166463417137128,-0.137918401144478,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0505996067717244,0,0,0.0519008562717908,0,0,0,0,0,0,0,0,0,0.281413850620855,0,0,0,0,0.090764950486124,0,0,0.0350807477172562,0,0,0,0.0278470414648599,0.182336157886029,0,0,0,0.0338708318912676,0,0,0,0,1.73472347597681e-18,0,0,0.134628509851213,0,0,0,0,0,0.0570563031967153,0.00510203377108216,-0.112667604242315,0,0,0,0,0
X000568.SZ,0,1.03651930890943,0,0.0824459071385115,0,0,-0.0830115257027476,0,0,0,0.0862042224905605,0,0,0,0,0,0,0,0,0.193773386735631,0.0476702348066461,0,0,0,0,-0.0719784248177173,0,0,0,0,0,0,0,-0.0743992749911691,0,0,0,0,-0.0143742964432672,0,0,0,-0.0254002259809746,0,0,0,0,0,-0.165175634101503,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0969046299774818,0,0,0,0.0710009965906876,0,0,0,0,0,0,0,0,0,-0.0654551498581085,0,0,0,0,0,0.407393445433861,0.00132144333372087,0,0,0,-0.0372479699973391,-1.73472347597681e-18,0.217288168540377,0,0,0,0,0,0,0,0,0,0,0,-0.0709353036764731,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0157975955006132,0.0674068073127905,0,0,-0.0243723939397852,0,0
X003816.SZ,0,0,0,0,-0.0126069594489136,-0.107106389606308,-3.46944695195361e-18,-0.119570181992193,0,0,0,0,0,-0.133868967373833,0,0,-0.413442572648127,-0.0044663342084321,0,0,0,0,-0.00494922345154408,0,0.163136436707073,0,0,0,0,0,0,0.05546189571574,0,0,-0.117965081721421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101597044965651,0,2.16840434497101e-19,-0.0554168912692539,0,0,0,-0.0163718352754771,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793838733354585,0,-0.0613504038696688,-0.0172868572298255,0,0.474538873832972,0,0,0.150577846804379,0,0,0,0,0.201594993582636,0,0.00640763310664465,0,0.277437093513689,0,0,0,0,0,0,0,0,0,-0.0584515145373036,0,-0.21965764687965,0,0,0.052531274087901,0,0,0.121724867394123,0,0,0,-0.0405650166686116,0,0
X600104.SH,0,0,0,0,0,0,0.0346168465994085,0,0,0,0,0,0,0,0,0,0,0.104745514613263,0,-0.0579600503502347,0.00944128913051917,0.0635234265019819,0,0.0561379516942027,0,0,0,0,0.0279356346974204,0,0,0,0,0,0,0,0,-0.0104362510659416,-0.0410631880705898,0,0,0,0.016980802231121,0,0,0,0,0,0,0,0,-0.0726001765743096,0.016346358295038,-0.00549775472832073,0,0,0,0,0
X000725.SZ,0,0,0,0.0834066366827898,0.124448275577612,-0.0168618162508428,0,0,0,0,0,0,0,0,0,0,0,0.0873390961991813,0,0,0,0.526943028227982,0,0,-0.0450740169035609,0,0,0,0.0769776542778084,0,0,0,0,0.119320405825331,0,0,0,0,0,0,0,0,0,0,0.059722010690551,-0.102981756833329,0,0,0,0,0,0,0.0286019997781396,0.060580424095027,0,0,0.0111728340033794,0,0
X300124.SZ,0,0,0,0,0,0,-0.0730453405273955,0.0967049678125009,0,0,-0.245691027063971,0,0,0,0,0,0,0,0,0,0,0,0,0.0802990333947853,0,0,0,0.11938209663995,0,0,0,0,0,0,0,0,0.0904998155930768,0,0,0,0,0,0.00355478672157825,0,0.00495549471644078,0,0,0,0,0,0,0,0.0141544199171795,0,0,0,0.00549725197741951,0,0
X000338.SZ,0,0,0,0,0,-0.142485296859528,0,0,0,0,0,0,0,0,0,0.0236668585178565,0,0.0648024098118187,0,0,0,0,0,0.0562663226173192,0,0,0,0,0,0.105037180674109,0,0.0420662462324558,0,0,0,0,0,0,0,0,-0.0351123435524343,0,0,0.0610839865001831,-0.060670093030889,0,0,0,0.205151724942414,0,0,0,0.0326016502791096,-0.273679803407969,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114356114976317,0,0,0,0,0.188016297154675,0,0.383194781810854,0,0,-0.039330424602166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199550214599727,0.0202186648720102,0.0878198865099445,0,0,0.0112813686835586,0,0
X002304.SZ,0,0.108943636898703,0,0,0,0,0,0,0,0,-0.0088030637748427,0,0,0,0,0,0,-0.0332478170574597,0,0.320030939769775,0,0,0,0,0,-0.0268210142499029,0,0,0,0,0,0,0,0,0,0.405851421308487,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0152615706745976,0,0,0,-0.0599347322280358,0,0.0291411860102165,0,-0.159104490679982,0,0,-0.0460719085222598,0,0
X000625.SZ,0,0,0,-0.444420703158262,0,0,0.109086783017416,0,-0.029794235005543,0,0,0.40231285629631,0,0,0.0546243740633115,0,0,0,0,0,0.268606588718354,0.110619229166655,0,0,0,0,0,0.818423523868306,0,0,0,0,0,-0.0409945698148588,0,0,0,0,0,0,0,-0.261998089022362,0.0853860928940759,0,0,0,0,0,0,0,0,0,0.0361103960290728,-0.0611453521944504,0,0,-0.0567012011254279,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0352313917685868,0,0,0,0,0,0,0,0,0,0,0.0410488771430077,0,0,0,0,0.0406472662682546,0,0.0187363454873723,0,0.152344933446727,0,0.0174121320850674,0,0,0,0,0.21589565065014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062036334596984,-0.0160499113400695,-0.0662954829540209,0,0,0,0,0
