,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X003816.SZ,X002371.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X002241.SZ,X601877.SH,X000157.SZ,X000977.SZ,X600702.SH,X002180.SZ,X600741.SH,X600584.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X600522.SH,X300003.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.425106539961639,0,0,0.0985362240889962,0,0,0,0,0,0,0,0.00983508237724047,0,0,0,0,0,0.153700975323458,0.00347121210615554,0,0,0,0,0,0,0,0,0,0,-0.0163224402969042,0,0,0,0.045584829259831,0,0,0,0.0275368865990704,0,0,0,0.0399499552067453,0,0,0,0,0,0.129069522416305,0,0,0,0.00470807406094494,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0741991146455008,0,0,0.380377564531056,0,0,0,0,0,0.0259274667627033,0,0,0,0.0435551823864373,0.0814306990112001,0,0,0,0,0,0,0,0,0.00938651339046871,0,0,0,-0.04266355587066,0,0,0,0.0398192911214597,0,0,0,0,0,0,0.0373739144145842,0,-0.00864144462606693,0,0,0,0,0.0329545089160799,0,0,-0.0681227676369629,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636007576157882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401005932477495,0,0,0,0.0735113007748341,0,0,0,0,0.0960256125123483,0,0,0.171034730508607,0.0171173280443815,0,0,0,0,0,0,0.307779973375875,0,0,0.116862340140262,0,0.0482128878278079,0,0,0,0,0,0,0
X000568.SZ,0,0.278003854551305,0,0,0,0,0.389421450471281,0,0,0,0,0,0.0454301630063983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901386652728374,0,0,0,0,0,0,0,0.138507237183699,0,0,-0.168156428209196,0,0,0,0,0,0,0,0,0.0837814554222292,0,0,0,0,-0.0772445647417601,0.0394710377140363,0,0,0,0,0,0
X600809.SH,0,0.120294443498981,0,1.73472347597681e-18,0,0,0.244142315365111,0,0.209066182771693,0,0,0,-0.0250305251531532,0,0,-0.031108852413195,0.0882762895035025,0,0,0,0,0,-0.120082774671755,0,0,0,0,-0.0679366145153413,0,0.0657981842875446,0,0,0,0,0,0.224729434761675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298459779481433,0.0130369206766417,0,-0.0454822927264056,-0.0164996147556281,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.055836951557161,0,0,0.0527858544449644,0,0,0,0,0,0,0,0,0,0.0880629625988301,0,0,0,0,0,0,0,0,0.0380736200053283,0,0,0,0,0,0.0501891612159681,0.0116023099024162,0,0,0,0,0.0296893195457783,0,0,0,0,0,0,0.391087199938455,0,0,0,0,0,0.0344652800558605,-0.0141190213646114,0,0,0,0,0,0
X002304.SZ,0,0.191873513827264,-0.0725696598168635,0,0.0272339648665057,0,0,0.114336963239682,0,0,0,0,0,-0.00390624213017177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580978629029067,0,0,0,-0.0437009441918971,0,0,0,0.395978444210483,0,0,0.0386888529683835,0,0,0,0,0,0,0,0,0,-0.0288169662473195,0,0,0,-0.0249239883095764,0.0122577965346752,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0393940615402687,0.452410136078882,0,0,0,0,0,0,0,0,0.256659143962468,-0.448023422293648,0,0,0.0225677091076892,0,0,0,0,0,0,-0.0415152080173131,0.0654551248914464,0.133206723256171,0,0,0,0,0.0033854595997155,0,0,0,0.0959441685905565,0,0,0,0,0,0,0,0,0,0,0.127062192039102,-0.235353525770503,0,0.0886883060876843,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0362438952587862,0.467400360999164,0,0.090898885430366,0.0432170049249237,0,0.12702177692737,-0.217661052424034,0.282349597599933,0,0,0,-0.424469977719789,0,0,0,0,0,0.0723656383759173,0,0,0,-0.192007608584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127923876809843,0,0,-0.0502672332360208,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236390333777445,0,0,0,0,0,0,0,0,0,-0.0837191852101898,0,0,0,0.0929481826818461,0,0,0,0.0556891595900432,0,0,0.202804973257141,0,0,0,0.0716479291228215,0.184057338087255,0,0,-0.175259408958581,0,0,-0.0415278758494681,0.0476254230397482,0,0,0,0,0,0
X600104.SH,0,0,0.0336037582681943,0,0,0,0,0,0.151955062817515,0,0,0,-0.00112402198254692,0,0.0297647783748194,0,0,0,0,0,0.328165457174348,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0201243555312235,0.00564692328970099,0,0,0.22193808113178,0,-0.0766021410253587,0,0,0,0,0,0,0,0.100009531962086,0,0,0,0,-0.00534268814779846,-2.16840434497101e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0164843271381513,0,0,0,0,-0.063299517654021,0,0,0,0.0277785357716109,0,0,0,0,0,0,0,0,0,0.0556557399358781,0,0.00921472457957727,0,0,0.0309073500163942,-0.0138801516368003,0,0,0,0.0284629406213241,0.154535468749157,0,0.0505699568653895,0,0,0,0,0,0.0202353033379059,0,-0.0317343127599331,0,0,0,0,0,0,0.0347836994090841,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157286431706982,0,0,0.125286698136992,0,0,0,0,0,0,-0.463577249438646,0.0176941445276971,0,0,0,0,0,0.244190555286977,0,0,0,0.27445807942626,0.394484510988379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103525475274167,0,0,0,0,0,0,0
X000063.SZ,0,0,0.150677989990081,0,0,0,0,0,0,0,0,0,0.316738267224033,0,0,0,0,0,0,0,0,-0.105831083672625,0,0,0,-0.213642831059088,0.501911248708997,0,0,0,0,0,0,0.0640444979008171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4363093725537,0.0738626168118004,0,0,0,0,0,0,0
X000725.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0191405623773749,0.0278433304216494,0,0,-0.00626348656377103,0,0,0,0,0,0,0,0,0,0,0,0,0.194468802632166,0.117878212959635,0,0.0404404868193319,0,0,0,0.0902162493221938,0.0431608052588998,0,0,0,0,0,0,0,0,0.107766866876967,0,0,0,0,0,0,0.0109019424951247,0,0,-0.0492224231869831,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.111465419553139,0,0,0.00333177899477021,0.156238166458944,0,0,0,0,0,-0.0617723908813324,0,0,0,0.204799524497758,-0.0507658853866188,0,0,0,0,0,0,0,0,0,0,0.199251149591928,0,0,0.0810250682378175,0,0,0,0.12002018915193,0,0,0,0,-0.0877747679609685,0,-0.0709794815179796,0,0,0,0,0,0,0,0.0261758777149048,0,0,0,0,0,0
X000596.SZ,0,0.342756923386234,-0.00798308005755091,0,0.160775976990279,0,0.00783017953311375,0,0,-0.0250742089973882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.126048678581115,0,0,0,0,0.0934013701828801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823299184802058,0,0,0.0173346662098364,0.00813297897752696,0,0,0,0,0,0
X600031.SH,0,0.101451335460966,0,0,0,0,0,0.259274333234044,0,0,0,0,0.0139817951644976,-0.0364028452962484,0,0,0,0,0,-0.0704413879490306,0,0.0919833609456822,0,0,0,0,0,0,0.0645815115788836,0,0,0,0.252471975441926,0,0,0,0,0,0,0,0,0,-0.0406443869764047,0,0,0,0,0,0.089931165332068,0.155011809987099,0,0.0320035209060857,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0720232428530724,0,0.0743073673151964,0,0,-0.0061262183348503,-0.171148251663941,0,0,0,-0.230902033403296,0,0,0,0,0,0,0,0,0,0,0,-0.100352139738859,0,0,0,0,0.01956043379073,0.0739337548027951,0,0,0.298031678000141,0,0,0,0.0373890877290669,0,0,0,0,0,0,0,0,0.0255435285058905,0.00655456423242163,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.199408391852081,0,0,0.0710120663192867,0.0633871071095771,0,0,0,0,0,0,0,0,0.0744243079902358,0.0613083829924973,0,0,0,0,0.0876149157019557,0,0,0.318532481903168,0,0,0,0,0,-0.0692198883097787,0.0775417562785079,0,0,0.045596703910274,0.227674872717662,0,0.0298026858417686,0,0,-0.0610581657153868,-0.0388864661897654,-1.73472347597681e-18,0,0.0823726144002128,-0.0930048091990466,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.135233241582835,0.399462144428496,0,-0.0408795081621352,0,0,0,0,0,0.0475070818533061,0,0,0,0,-0.0773313840716715,0,0,0,0,0,0,0,0,0,-0.0566955238006644,0,0,0.495356108702487,0,0,0.00622211333743637,0,0,0.0137133291375524,0,0.103960525456439,0,0,0,0,-0.01988022887832,0,0.011864172702419,-0.0106461706344874,0,0,0,0,0,0
X000338.SZ,0,-0.0456333693183612,0,0,-0.0939755154331788,0,0,0,0,0,0,0,0,0,0,0,0,0.373525543142254,0,0,0.147607762526617,0,0,0,0,0,0.0641754703044429,0.0569495168006816,0,0,0,0,0,0,0,0,0,0.00288390397878677,0.0746178962398224,0,0,0,0.0424757849803423,0.0539588663177815,-0.0512816742078804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505819402999479,0,0,0,0,0.133688308971039,0.0890961941886758,0.145199582683386,0,0,0,0.0549449085745927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591764987941254,0,0,-0.0237197182972504,0,0,0,0.0154120216508559,0,0,0,0,0,0,-0.0086077508857928,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229086813595211,0.212752811010799,0.0139038492093298,0,0,0.0747709882378568,0,0,0,0,0,0,0.152139756094964,0,0,0,0.0168116350528716,0,0,0,0.0119579665207207,0,0,0,0,0,0.0361237494373694,0.0696217429235472,0,-4.33680868994202e-19,0,0,0.0181035313573262,0.000291121762813272,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.14771002363525,0,0,0,0,0,0,0,0,0,0.096481200231966,0,0,0,0.231260894680953,0,-0.367716430334306,0,0,0,0,0.124158989152737,0,0,0,-0.112096420107388,0,0,0,0,0.140703944458024,0.351060088453553,0,0,0,0.138370391698873,0,0.374973598586543,0,0,0,0,0,-0.0256286703579232,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0643925028875083,0,0,0,0,0,0.0648878359990414,0,-0.0435123766546596,-0.112316522061319,1.0842021724855e-19,0,0,0,-0.0537631647934937,0,0,0,0,0.12974033750473,0,0.138398326166824,0,0,0,0,-0.010666621997593,0,0,0,0.0314593259775443,0,0,0.478327047211002,0,0,0,0,0,0,0,0,0,0,0.0171672243480758,0.0242021184407141,0,0,0,0,0,0
X002236.SZ,0,0,0.352626824968072,0.0107113038662557,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0526541567245798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188538937722649,0,0,0,0,0.172521615619302,0,0,0.0928080887480621,0,0,0,0.176975842945306,0,0,0,0,0.105182106293364,0,0.100705511912983,-0.225876481852561,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0860083851325747,0.161794843639297,0,0,0,-0.0195082464962102,0,0,0,0,0,0.213099598455862,0,0,0.141771878657451,0,0,0,0,0,0,0.191473015241294,0.159171211531009,0,0,0.0577228127479858,0,0,0,0,0,0,0,0,0,0,0,0.139395399629479,0,0.281167641021923,-0.176286800639614,-0.421278931784225,0,0,-0.0200351515592973,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0684906116865464,0,0,0,0.107610942612022,0,0,0,0,0,0,0,0.0457823905930409,0,0,0,0,0,0,0,0.152873213855044,0.0612629802283215,0.00706459242476935,0,0,0.0459457874895019,0,0,0.025148927521264,0,0,0,0,0,0,0.0459482733215639,0,0,0,0,0,0,0,0,0,0,0.0389416847722553,0,0,0,0,0,0,0
X000661.SZ,0,0.180293382641942,-0.57386511492168,0.0063219919548067,0,0.0606878263725168,0.104072753731361,0,0,0,0,0,0,-0.0478809982747334,0,0,0.311160716228773,0,0,-0.220922669450825,0,0,0,0,0.060642111995072,-0.0135183823946837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56991557473224,0,0,0.0477590798739441,0.225084730478801,0,0.23656392829433,0,0,0,0.115684365053835,-0.0569775766616848,0,0,0,0,0,0
X002241.SZ,0,0,0.112288286819801,0,0,0,0,3.46944695195361e-18,-0.359002019868319,0,0,0,0,0,0,0.970784455474059,-0.0395253998675115,0,0.135764927085272,0,0,0,0,0,0.524087153525622,0,0,0,0.298712280138624,0,0,0,0,0,0,0,0,0.0869761146352288,0,0,0.170459950945324,0,-0.0922923592489488,0,0,0,-0.257768402509477,0.395259431411716,0,0.0709593761886873,0,0.00328584711207169,0.0431903376664266,0,0,0,0,0,0
X601877.SH,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578403600530685,0.163410920141277,0.0115671976265335,0.0471959369647725,0,0,0,0.00712201134731707,0,0,0,0,0,0,0,0,0,0.0338824795788244,0,0.109643330580935,0.282740408527169,0,0,0,0,0.0100867025348337,-0.0325376863837874,0,0,0,0,0.0284654087621278,0,0,0.00792993565546456,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601914817329807,0,0,0,0.568134828746634,0,0.0235250743311857,0,0,0,0.178758646605365,0,0,0.0379234354523417,0,0,0,0.071744326277245,0,0,-0.0250297958704019,0,0,0.0208221588545114,0,0,0,0,0.0287054944564141,0,0,0,0,0.00168302931371771,0,0,0,0,0.0306164934160077,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.220760773333616,0.223562688080742,0.65906717130603,1.05271249802706,0,0,0,-0.330864082194638,0,0,0,0,-0.596032503260906,0.0410104576955402,0.0210128499732805,-0.20044669276781,0,0,0.00487977733571552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787727791902252,0,0,0,0,-0.0700066037529348,0,0.108199594551748,0,0,0,0,0,0,0
X600702.SH,0,0,0.0481340976243902,0.131666677410338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220844734413391,0.153966384480337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820185415902962,0,0.278502930381412,0,0,-0.0740311578872547,-0.0645125446221388,-0.343968287821817,0,0,0,0.125990572361091,0,0,0,0,0,0,0.076321763931123,-0.0695204777453298,0,0,0,0,0,0
X002180.SZ,0,0,0.0951265607365975,0,0,0.0282505710755109,0,0,0,0,0,0,0.135696265161037,0,0,0,0.117903085829418,0.0471645632488312,0,0,0,0,0,0.0925913797579321,0,0.0518849572082156,0.000245415030201262,0,0,0,0.183274705043941,0,0,0,0,0,0,0.032850413914728,0,0,0,0.0616382272178296,0.0145774319676779,0,0.0168557821248339,0,0,0,0,0,0,-0.0393151163210515,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0463347146692341,0,0.606202505379883,0,0,0,0,0,0,0,0.15370897763886,0,0,0,0,0.122893300216693,0,0,-0.115277845586542,0,0,0,-0.0364480779144388,0.0895240705230486,0,0.0768810863054963,0,0,0,0,0,0,0,0,0,0,0,0,0.080328750076628,0,0,-0.0266399025707059,0,-0.0313717109946107,-0.00779356002052431,0,0,0,0,0,0
X600584.SH,0,0,0.0798784535795878,0,0,0.206722627288209,0.208880082422173,0,0,-1.0842021724855e-19,0,0,-0.0646253729811787,0,0,0,0,0,-0.567561439574746,0,0,0,0,0,0,0,0,0,0,0,0.0808347437991118,0,0,0,0,0,0,0,0,0,0.469562988785307,0,0.0251578935317496,0,0.130617205222981,0.0575553892888039,0,0,-0.188365768802958,0.237911813088626,0,0.0388531154404444,-0.0170380138549998,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.0108707909448186,0,0,0,0,0,0,0,0,0,0,0.360299817928688,0.0377576658623877,0,0,0,0.0424602511916603,0,0,0,0,0,0,0,0.17978079278177,0,0,0,0,0,-0.0798205728544561,0,0,0,0,0.0213090770855009,0,0,0,0.288494778501424,0,0,0.0255651485167967,0,0,0.0153148241308502,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0215503855137625,0.0521737724176024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196513208140204,-0.0666088535128953,0.0658584248360426,0.0222445780544395,0,0,-0.0839383454402539,0,0,-0.0284330680169542,-0.202076085496507,0,0,0,0.0293567526171779,0,0,0,0.0499957923675541,0,-0.0237169521335903,0,0,0,0.181595997775423,0,0,0.0443807678011803,-0.0168574744455609,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.136186458610825,0,0,0.189256859033044,0,0,0,0,0,0,0,0,0,0,-0.06441440627969,0.0252957468860959,0.207768012464651,0.185473197427716,0,0.0660341067562552,0,0,0,0,-0.0964958244237919,0,0,0,0.0704389658457825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511667127174704,-0.0722139240986997,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136311766439327,0,0,0.0362132662603564,0,0,0.138092285868314,0,0,0.0948042040525756,0,0.0204181937643467,0,0,0.00598286080023406,0,0.263585703096589,0,0,0,-0.0145936666326352,0,0.0354200219296242,0,0,0,0,0,0,-0.0218097714281239,0,0.0363369711770936,0,0,-0.391646221776954,0,0,0,0,-0.0364785390129726,0,0,0,0,0,0
X600522.SH,0,-0.188018299467422,0,0,0,0,-0.118552799218311,0,0,0,0,0,0,0,0,0,0,0,0,0.0122642744743329,-0.0058684065620598,0,0,0,0.168862182651068,0.367130378601887,0.124553771136429,0,0,0,-0.0763405739819141,0,0,0.132589725057146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836804234965884,-0.0638738844134181,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.105791854620157,0,0.126785663581168,0,0,0,0,0,0.155300789471508,0,-0.0889823076569597,0,0,0.172401133515926,0,0,0,0,0,0.0484742709278524,0,0,0,0,0.00504300868054463,0,0,0,-0.0269660810294519,0,0,0,0,0,0.0214301162866465,0,0,0,0,0,0,0,0,0,-0.0356200812526193,1.73472347597681e-18,0.0611321313226693,0.0121293439428207,0.0858640859141428,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,-0.0635988361118287,0,0,0.020167787080466,0.0272875725668695,0,0,0,0,-0.196827412843682,0,0,-0.330561083074915,0,0,0.190484498155085,0,0.172789302933477,0,0,0,0.258901034857957,2.77555756156289e-17,0,0.0672526172213676,0.355331469200933,0,0,0.144283446248391,0,0,0,0,0.376870206363838,0,0,0,0,0,0.197441859388922,0.0241428100918246,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.178274990065171,-0.0224931375891802,0,0,0.0551504396603117,0,0,0,0.0484475007201167,0,0,0,0,0,0,0,0,0,0,0,0,0.0372914548697377,0.0342276508666029,0,0.0287148955993547,0,0,0,0.0478187825042434,0,-0.131614590972154,0,0,0,0,0,0,-0.0555882921790134,0,0,0,0,0.0473726525406999,0.16229522104137,0,0,0.0166581807833673,0,0,0,0,0,0,0
X000800.SZ,0,0,0.115529772323816,0.0494692458380275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155084314326299,0.0861309775012702,0,0.0674835492147454,0.0761907993323286,0,0,0,0,0,0,0,0.0552840853960085,0,0,0,0.239015824075654,0,0.0128385830746389,0,0,0,0,0,-0.0346304252495713,-0.0220155289310953,0,0,0,0,0,0.00448260526437574,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,-0.039664517384369,0.0330036798265783,0,0,0,0,-0.205137003644103,0,0,0,0,-0.0705760155895112,0,0,0,0,0,0,0,0,-0.0591564977477428,0.0914385066841986,0,-6.93889390390723e-18,0.0442543503038651,0,0,-0.125431501002431,0,0,0,0,0,0,0,0,0.06403849198837,0,0,0.421265237063659,0,0,0,0,0,-0.0247847183570072,0,0,0,0,0,0,0
X300146.SZ,0,0,-0.0316384752149346,0,0,0,0,0.0637650020395661,0,0,0,0,0,0.070586884061428,0,0,0,0.292198453840048,-0.0393492702311043,0,0,0,0,0.168478620704316,0,0.216408613850836,0,0,0,0,-0.120558936422765,0,0,0.0259774631399895,0,0,0,0,0,-0.235352119977831,0,0,-0.317182499279924,0,-0.106521260202115,0.255778018343674,0,0,0,0,0,0.0244640506910251,-0.0249636865972305,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.441929002972044,0.236791664428717,0,0,0,0,0,0,0.179861819986573,0,0.228676587208762,0,-0.186921403105597,0,0.0813993321335642,0,0,0,0,0,0,0,-0.059660235135883,0,0,0.477116766677305,0,0,0,0,0.0582528280773366,0,0.321150445098089,0,0,0.134889221620255,0,0,0,0.0220575771917829,0,0,0,0,0,0,0
