,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000100.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X600584.SH,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X002180.SZ,X000733.SZ,X002463.SZ,X002074.SZ,X600702.SH,X600460.SH,X000988.SZ,X300142.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X002007.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.29567668099772,0.126069649198275,0,0.101320982361957,0.0259198391389707,-0.0208793230481202,0.0812231319712526,-0.0357748711043881,0,0,0,0,0,0.0436750368127566,0,0,0,0,0,0.0185688089546747,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0672379222248377,-0.0703157178365327,0,0,0,0,0,0,0,0.0122043254254385,0,0,0.0307759604338646,0,0.0544804087424023,0,0,0,0,0,0,0,0.00402516938752697,0,0,0,0,0,0,0
X000858.SZ,0.135483814604389,0,0.379510076028176,0,0,0.017016688803629,0,0,0,0.0662322841694142,0.0530455701185856,0,0,0,0,0,0.0515357738600089,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270931267352143,0,0,0,0,0,0,0,0,0,0,0,0.168896232649885,0,0,0,0,0,0,0,0,0.0601845623968006,0,0.0152942682940127,0,0,0,0,0,0
X000568.SZ,0,0.334992025162518,0,0,0,0,0,0,0,0,0.228290021876311,0,0,0,0,0,0.0720392251163607,0,0.0841254837110983,0.0452177117987372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185364842856729,0,-0.00891714863885694,0,0,0,0,0,0,0,0,-0.0101096712962996,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150697728203823,0,0.146568750649328,-0.11776885879087,0,0,0.293348777063834,0,0,0,0.244770296937349,0,0,0.305469678659357,0,0,0,0,0,0,0,0,-0.107676059438137,0.20194157785211,0,-0.0630072135820291,0,0,0,-0.0503304352553819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0301813020805857,0,0,0,0.126329534445979,0,0,0,0.0120328170201166,0,0,0,0,0,0.182986114584919,0,0,0,0,0,0,-0.222761459581261,0,0.0835550745261369,0,0,0.0025038680823954,0,0,0,0,0,0,0.0873828162284153,0,0.057589145553266,-0.228511215631789,0,-0.0699509608392046,0,0.158825239594887,0,-0.0062361326760339,0,0,0,-3.46944695195361e-18,0,0.00528765458386653,0,0,0,0,0,0,0
X600809.SH,0,0.0686921805241082,0,0,0,0,0,0,0,0,0.20708683450484,0,0,0,0.0313503604551481,0,0,0,0,0,0.0148089621853235,0,0,0,0.00606076927039533,0,0,0,0,0,0,0,0,0,0,0,0,-0.058034906812318,0,0.0848561427557518,0,0,0,0,0,0,0,0,-0.317986459081725,0,0.398664373665094,0,0.0618635645735107,0,0,0,0,0,0
X002475.SZ,0,0,0,0.157081786480284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693129149079407,0,0,0,0,0.0330493760643785,0,0,0.0148678293773404,0,0,0.423890441177877,0.365038488903386,0,0,0,0,0,0,0,0,0,0.0348340719888815,0,0.17072380965748,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00259051934860847,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.176685409219585,0,-0.0899175858596586,0,0,0.330573604536907,0,0,0,3.46944695195361e-18,0,0,0.0955070702418081,0,0,0.0161008975880007,0,0,0,0,0,0,0,0.0395503793260699,0,0.0406807729495932,0,0,0.135521003976633,0,0,0,0,-0.10548329296323,0.0791366509459108,-0.0656080031759879,0.109559919076784,0,0,-0.00986171730073983,0.132594267169761,0,0,0,0,0,0,0.0432712519839123,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.203401319360458,0,0,0,0,0,0,0,0,0,0.111936323213647,0.0741165341278579,0,0,0,0,0,0,0.121705504360375,0,0.167653000165798,0,0.00421598118530736,0,0,0,0,0.189977383525944,0,0,0,0,0,0,0.0395309004592435,0,0.131728428287318,-0.26345930111325,0,0,0,0,0.0365999932149408,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.165669203122114,0.151740540014024,0,0,0.260036819343783,0,0,0,0,0,0,0,0.0149151723117475,0,-0.511115658987936,0,0,0,0,0.137549464519039,-0.0652420407720676,0,0,0,-0.0556859636332921,0,0,0,0,0,0,0,0,0,0.257254727778112,0,0.0547002200884172,0,0.0368663617982355,0,0,0,0,0,0,0,0,0,0,0,0,0
