,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X002129.SZ,X600703.SH,X003816.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X000596.SZ,X000661.SZ,X002049.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X600702.SH,X600779.SH,X000157.SZ,X601799.SH,X002074.SZ,X600884.SH,X600584.SH,X002007.SZ,X002414.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0939760012258743,0,0,0,0,0,0,0,0,0,0.153924109607339,0,0,0,0,0,-0.0175190860568686,-0.0674917842371835,0,0,0,0,-0.0387454616076709,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00151434177905556,0,0,0,0,0.0093548316287278,0,0,-0.0151085564692736,0,0.0861410362433,0,0,0,0,0,0.0593890225224804,0,0,0,0.0394868241362051,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.256344179431671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241029591928281,0,0,0,-0.0512256952946195,0.0989632456361952,0,0,0,0,0,0,-0.0248093426341077,0,0.00207870587331045,0.376177338643382,0,0,0.0767680003430945,0,0,0,0.067141343054347,0,0,0,0,0,0,0.0262754073960092,8.67361737988404e-19,0,0,0,0.122087533548183,0,0
X300014.SZ,0,0,0,-0.0694777367641228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345718393355445,0,0,0,0.0808622357847387,0,0,0.179956478514348,-0.140844025909864,-0.0874877253968956,0,0,-0.115496930154968,0.0263588802409039,0,0.112691149379666,0,0,-0.185946105580803,0.257830697743707,0,0,0.270037085527832,0.0442084120508537,0,0,0,0.0655593160720624,0,0,0,0,0,0,0.0429225092290499,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.106571353640758,0.0593876895963276,0,0.00385132114747514,0,0,0,0,0,0,0,0,-0.0413923418315772,0,0,0,0.0855498807178761,0,0,0,-0.0439013900788919,0,0,0.0227026221566314,0.321455277536883,0.0482915043037998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113483891441479,0,0,-0.0701475857817846,0,0.00597701686572211,0,0,0,0,-0.0381152688535873,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.109274591174632,0,0,0.0646187673287741,0,0,0,0,-0.106882625619658,0,0,0,0.0779521059794277,0.388030147027633,0,0,0,0,-0.0512404020447547,0,0.31596939849152,0,0,0,0.0871256601782256,-0.174309825912456,-0.170819053230023,-0.00245090736456885,0.320959474287054,0,0,0,-0.47982749286322,0,0,0,0,0,0,0.0668203531877638,0,0,0,0,0.0167716791380172,0,0
X000063.SZ,0.160466897545676,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.144484524974817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773722279063153,-0.287000597950122,0,0,0,-0.0195463395542126,0,0.0908820838501749,0,-0.0753402381819445,0.156753304055116,0,0,0.303596092947886,-0.0303948761552094,0,0,0,0,0,0,0,0,0
X300124.SZ,0.0743643251593325,0,0,0,0.107407740910919,0,0,0,0,0,0,0,0.292977749211516,0,0,0,0,0.0267893391553847,0,0,0.481587438241192,0,-0.164812822387391,0,0.140964911469329,0.212577433942699,0,0,0.00560327389738394,0,-0.0135448349379128,0,0,0,0,-0.0625089864474331,0,0.0816938145573294,0,0,-0.153760205405619,0,0,0.53966418590788,0,0,0,0,0,0.0751509759642363,0,-0.0535886903209334,0,0,0,0,0,0,0
X002129.SZ,0,0,0.104819157131842,0,0,0,0,0,0,0,0,0,0.197686291023158,0,0.0992138237150493,0,0,0,0.131670951018054,0,0,0,0,0,0,0,0.225250110416548,0,0,0,0,0,0,0,0,-0.00368718099994843,0,0,0,0.173374149769625,0.0137509236639576,0,0,0,0,-0.123890898161583,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X600703.SH,0,0,0,0.000499223013515159,0,0,0,0,0,0,0,0,0,0,0.16090371931116,0,0.0475555839232779,0.311908973938538,0,0,0,0,0,0,0.0520831752357343,0,0.0357882031275243,0,0,0,0,0.0337254902578188,0.0812803359661914,0,0,0,0,0,0,0.0482549439616946,0,0,0,0,0.0442640046722625,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00159834824223731,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103583451597792,0,0,0,0,-0.0350654913173474,0,0,0,0,0,0.00195488336894445,0,0,0,0,0,0,0.0512794861949141,0,0,0.0898189725699256,0,0,-0.0327058726257368,0,0.0407347215022122,0,0,0,0,0,0,0.0562857505890111,0,-0.0395964113567764,0,0,0,0,-0.315860473315089,0,0
X000338.SZ,0,0,0,0.0275465978329777,0,0,0,0,0,0,0,0.10995284191935,0,0,-0.0448039970610686,0,0.122213922596883,0,0,0.0300772843837463,0,0,0,0,0,0,0.0823068948078018,0,0,0,0.0620121858414022,0,-8.67361737988404e-19,0,0,0.00603077588501651,0,0.000242895340464561,0,0,0,0,0,0,0,0,0.0495631309658818,0,0.211884482657799,0,0,0,0,0,0,0,0.0690230726530727,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.276805618319135,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273243553938715,0,0,0.041101059471183,0.475857263702175,0,0,0,0.178593548720393,0,0,0,0,0,0,0,0,0,0.419204691263153,0,0,0.00447123390786576,0,0,0.023914746665762,0,-0.0299605158259459,0,0,0,0,0.0220982363145664,0,0
X002241.SZ,0,0,0,0.124972634416572,0.133223137811048,0,0,0.904142587279386,0,0,0,0,0,0,0,0,-0.0131089337513157,0,0,0,0,-0.225419177944229,0,-0.314246252488931,0,0,0.24394068299121,0,0.0420719109010847,0,0.269904949852086,0.13279799495842,0,0,0,0,0,-0.388810828639159,0,-0.233306123234876,0,0,0,0,0.13240050887046,0,0,0,0,0,0,0,0.0148904581866194,0,0,0,-0.1453752511833,0,0
X000596.SZ,0,0,0,0,0,0,0.106653696829678,0,0,0,0,0,0,0,-0.107700514905175,0,0,0,0,0,0,0.125829351739609,0.0284445528580564,0,0.209033276670543,0,0,0,0,0,0,0,0,0,0,0,0.306915943004166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223202509710315,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.425775412484505,0.0934333453669735,0,0,0.0834777470030411,0,0,0,0.239896768935515,0,0,0,0,0.0793161421772234,0,0,-0.0239035384669063,0,0,0.0972466679678548,0,-0.123508279325706,-0.147097393673896,0,0,-0.0965071530504893,0,0,0,0,0.155655953480754,0.0300759737442937,0,0,0,-0.322808226460868,0.117748109357129,0,0,0,0,0,0,0,0,0,0,0,-0.0362082159237039,0,0,0,0.0405448696838542,0,0
X002049.SZ,0,0,-0.123026732606615,-0.105443477141244,0,0,0,0.0204855117830474,0,0,0,0,0,0,0.399064921236183,0,0,0,0,0,0,0.00145850295124697,0,0,0,0,0,0,0.0572698301075818,0,0.0748983868073969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39327430866843,0,-0.328204311482548,0,0,0,0,-0.162839462916367,0.199876312986021,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0332204443633543,0,0,0,0,0.195983657010985,0,-0.00445030755814103,0,0,0,0,0,0,0,0,0,0,0,0.0945131317113027,0,0.0182184355217756,0,0,0,0,0,0.0322549200005933,0.225828428867626,0,0,0.136623519161242,0.148886286267605,0,0,0,0,0.0219459043079009,0,0.0383192159165813,0,0,0,0,-0.200424283781522,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0562759692646326,0,0,0,0,0,0,0,0,0.0264932471980536,0,0.00584760441673049,0,0,0,0,0,0.0999084977645118,0,0.130942908536126,0,0,0,0,0.0401390822180742,0,0,-0.05432846097262,0,0.0866302566189487,-3.46944695195361e-18,0.0651768559488898,0,0,0.011621055280149,0.203031106925199,0,0,0,0,0,0,-0.015118360768481,-0.0145516926762247,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.189150080388345,-0.1866159205816,0,0.0367755542876549,0,0,0,0,0,0,0.12905770392852,0,0.61774114235203,0,-0.213318459066061,0,0,0.186335727556434,0,0,0,0.110571862013387,0,0,0,0,-0.115194233596084,0,0.250661869275463,0,0,0,-0.149756350161009,0,0,0,-0.125174102422704,-0.0788071567627961,0,0,0,0,0,0,0,0,0,0.38903600875994,-0.325804184116817,0,0,0,3.46944695195361e-18,0,0
X000100.SZ,0,0,0,-0.00560015275489077,0,0,0,0,0,0,0,0,0,0.693493864026046,0,0,0,0,0,0,0,0,0,0,0,0.00457330227581569,0,0,0,0,0.0423809603551193,-0.0162815636179136,0,0.0889627890343977,0,0,0,0,0,0,0.0558546262709306,0.0932713478223249,0,-0.0259465109685274,0,0,0,0,0,0,0,-0.0330456796559542,0.0441006650148941,0,0,0,-0.00956879111889988,0,0
X600089.SH,0,0,0,0,0,-0.0902540829738744,0,0,0,0,0,0,0,0,0,0,0,0,-0.119196146942789,0,0,0,0,-0.106590501893387,-0.0425619786860432,0.0472844675211186,0.146201518671898,0,0.229328922085963,0,0,0,0,0,0,0,0,0.14352480721899,0,0.178631867307744,0.157984854664981,0,0,0,0,0,0,0,0,0,0,0,-0.0349207303650373,0,0,0,-0.207173573963127,0,0
X000799.SZ,0,0,0,0.568822331011423,0.110030071115215,0.142207597062478,0,0,0,0,0,0,0,0,0,0,0,0,0.0532145387560439,0,0,0,0.235310822220881,0.0843257154883981,0,0,0,0,0,0,0,0,0,0,0,0,0.0497952458103088,0,0,0,0,0,0,0,-0.0301629852634006,0,0,0,0,0,0,0,-0.0140704641958595,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.141425763318617,0,0,0,0,0,0.142905728165874,-0.0418046147524436,0,0,0.125906069986827,0,0,0,0,0,-0.186310308493552,0.263742392025777,0,0,0.214202171587175,0,0,0,0,0,0,0.228087382704472,-0.0509264895682604,0,0,0.121965987352925,0.120363417698468,0.279540123725968,0,0,0,0,0,0,0,0,0,-0.0334095411510288,0,0,0,0,0.110984355876607,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.24966832150892,0,0,0,0,-0.124924990133427,0,0,-0.104236805631232,0,0,0,0.0139866843398529,0,0.0728339513188527,0,0,0.119282706184277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360084174367746,0,0,0,0,0,0.140224575925394,0,6.93889390390723e-18,0,0,-6.50903980590756e-05,0,0,0,0,0,0,0
X002236.SZ,0,0,0.227083439854501,0,0,0,0,0,0,0,0,0,0,0,-0.030141709229324,0,0,0,0,0,0,0,0,0.0519859804420888,0.0446745492380724,0,-0.0274455041213909,0,0,0,0,0,0.040685060914622,0.0195209695596493,0,0.0436102049471685,0.0405625181619465,0.0188163182700775,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0386816989150267,0,0,0,-0.0195176749446552,0,0
X600702.SH,0,0,0,0.0464816484186411,0.0569175466318661,0,0,0,0.0778194614850785,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167956234818487,0,-0.149276789152128,-0.0328493304468539,0,0,0.43315877607107,0.0139455585574796,0,0,0,0.4256570378722,0,0,0.0575754930835171,-0.00665501679342686,0,0,0,0,0,0,0,0.30362027545636,0,0,-0.0417095699262536,0,0,0,0,0,0,0
X600779.SH,0,0.537630170719992,0,0.040243180202117,0.0396558267262684,0,0.0671902184019612,0,0,0,0,0,0.0681916394525214,0,-0.0131842001577851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230204808801788,0,0,0,0.0708130937096999,0,0,0,0,0,0,0,0,0.00470032549456205,0,0,0,0,0,0,-0.0826833736665363,-0.0233327947837102,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.469182786697627,0,0,-0.110787369896655,0,0,0,0,0,0,0,0,0,0,-0.00416954361147527,-0.00768945917754294,0,0,0,0,0.00614707491064537,0,0,0,0,0,0,0,0,0,0,0,0,-0.113074927907989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.0609312248437597,0,0,0,0,0,0,0,0,0,0,0,0.0661121650652353,0,0,0.0498653223225436,0.169288318674298,0,0,0.0187008138497942,0,0,-0.0452840829307734,0,-0.062422161121306,0,0.0731628729854756,0,0,0,0,0,0,-0.0494168713778555,0,0,0,0,0.0742594489366756,0,0,0,0,0.038713780653829,0,0,0,0,0,0,0,0,0,0,0.126395917486003,0,0
X002074.SZ,-0.102394779659164,0,0,0,0,0,-0.0270712241159625,0,0,0,0,0,0.252401692624978,0,0.10968518068027,0,0,0,0,0,0,0,0.13598799933531,0,0,0,0,0,0,0,0,0.206620406985604,0,0,0,0,0,0,0,0,0.193719507454607,0,0,0,-0.0193718985743859,0,0,0,0,0,0,0,0.0373018565741193,0,0,0,0,0,0
X600884.SH,0,0,0,0,-0.385837388391793,-0.0207273255195738,0,0,-0.0525904164387823,0,-0.00707414188834745,0,0.0988345776925987,0,0,-0.32509060740639,0,0,0,0,0,0,-0.0644098460546437,0,-0.1579651543343,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.351792537546261,0,0,0.205894156566819,0.226515087050834,0.180199663202492,0,0,0,0,0.141501130372832,0,0,0,0,0,0,0,-0.0748500823358907,0,0,0,0,0,0
X600584.SH,0,0,0,-0.0197151206858817,0,0,0,0.13875208523858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173014109493418,0.0711250874012588,-0.0429476019416834,0,0.104211773712863,0,0,0,0,0,0,0.226968536620097,0,0,0,0,0,0,0,0,0,0,0,0.0947114819292217,0,0,0,0,0,0,0,-0.0269464663960227,0,0,0,0.0765102530426481,0,0
X002007.SZ,0,0,0,0,0,0,0.029695831255634,0,0,0,0,0,-0.119153202489647,0,0.095970671783323,0,0,0,0,0,0,0,-0.284864041824329,0,0.349166720022256,0.0461912107441282,0,0,0,0,-0.0952469572552062,0,0,0,0,0,0,0.158416178256359,0,-0.0592413145174497,0,0,0,0,-0.0125925025296617,0,0,0,-0.0152107890744675,0,0,0.0484929305237831,0.0642629699730586,0,0,0,0.163304772855125,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0566356642510363,0,0.0899169940443634,0,0.0823423241716148,8.67361737988404e-19,0,0.0852239575729827,0,0,0,0,0.14831464811968,0.0262105137788346,0,0,-0.0466393914184901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141057563131773,0.115453228334173,0,0,0,0,0,-0.00807253792343317,0,0,0,0,0.0307832483849116,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.207997975717304,0,0,0,0,0,-6.93889390390723e-18,0.208835558249968,0,0,0,-0.0165711214910717,0,0,0.0789789160654754,0.0468148802923298,0.60546798757999,0,0,0,0,0,0,0,0,0,0,0,0,0.0455021226639588,0.0850253590895759,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.043963674370025,0,0,0,0,0,-0.00128404295985207,0.0670787825982216,0.213323746055854,0,0,0,0,0.2038521582891,0,0,0.100238914293084,0,-0.0214297738460719,0,-0.117892741766998,0,0,0,0,0,0,0,-0.0658992402067543,0,0.0935257541941157,0,0,0,0,0,-0.0644418076505784,0,0,0,0,0,0,-0.000476326298210785,0,0,0,0,0.0153288295017526,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0357761595371741,0,1.73472347597681e-18,0,0,0,0,0,0,0.08519737413111,0,0,0,0,0,0,0,0,0,0,0,0.486908237163721,0,0,-0.012256340679052,-0.0458275845235871,0.0272126536824729,0,0,0,0,0,0,0,0,0,0,-0.0964936360789595,0,0,0.00795198649024916,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0795601503644578,0.0903140537480801,0.0476703124341834,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109338330584255,0,0,0.141686151464526,0,0,0.0593801427056179,-0.186765141396053,0,0,0.0388392730684241,0,0,-1.38777878078145e-17,0,0,0,0.0313071857924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589134488738064,0,0,0,-0.0492645244311077,0,0
X000977.SZ,0,0,0,0,0.0858337101036548,0,0,0,0,0,0,0,0,0,0,0.311471234113984,0,0,0.0175633605337283,0,0,0,0,0,0,0,0,0,0.0912948115578362,0.0408828504235632,0,0.0398961120651362,0.0563804754206647,0,0,0.0682173331083357,0,0,0,0,0,0,0,0,0.0660351117260377,0,0,0,0,0.0946520600587701,0,0.0174894137715259,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.0190699541666596,0,0,0,0,0,0.109188138115482,0,0,0,-0.0917679755107596,0.121214831020311,0,0,0,0,0,0,0.189587992947869,0,-0.0969122054682805,0,0.0133105423550652,0,0,0,0,0.221406974816232,0,0,0,0,-0.0490287526623118,0,0,0,0.116309243837929,0,0,0,0.286306873095655,0,-0.0762554726643265,0,0.140767720563418,0,0,0,0,0,0
Change_TY3M,0,0,0.109147258496555,0.0884252180917782,0,0,0.135234112162055,0,0,-0.0160067513670967,0,0,0,0,0.068768562888452,-0.0723322717096116,0,0,0,0,-0.0850913484550013,0,0,0,0,0,0.225507845289512,-0.0700048974300568,0.0159657239926702,0,-0.150886578551213,0,0,0,-0.0847286515789561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555953104090895,0,0,0,-0.062135381062418,0,0,0,-0.345630410580014,0,0
Slope,0,0,0.0300189303336845,0,-0.259969544609227,0,0,-0.300005655595514,0,0,0,-0.191127967982472,-0.148509168121247,0,0.0587562971083114,0,0,0.295552469828596,0.150939605049184,0,0,0,0,0,0,0,0,0,0.171479147926707,0,-0.0716026543474119,0,0,0,0,0,0.115338911754629,0,0,-0.222777582866382,0,0,0,0,0,0,0,0,-0.137501997311421,0.0413492995593695,0,0,0.883232278648099,0,0,0,-0.0417284355600656,0,0
TED,0,0,0,0,0,-0.298431159532784,-0.141835043948039,0,0,0,0,0,-0.0527859889928743,0,0,-0.082332954740083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397589641861325,0,0,0,0,0,0,0.225224160356537,0,0,0,0,-0.0566858436429928,0,0,0,-0.0117378558415263,0,0,0,0,0,0,0.952677519573413,0,0,0,0,0,0,0
RealEstate_excess,0,0.082560190488069,-0.0795993598041181,0,0,0,0,0,0,0,0,0,0,0,0,0.0017281828738269,0,0,0,-0.0435628089978418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034292388587705,0,0,0,0,0,0,-0.110194321698341,0,0,0,0,-0.027094221984233,0,-3.46944695195361e-18,0,0,0,0,-0.0253741672613158,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100123940939831,0,0,0,0.0309287961915856,0,0,0.131893060891235,-0.0380708681138082,0,0,0,0,0,-0.00672876184240707,0,-0.0014897951126492,0,0,0,0,0,0,-0.0463272004241429,0,0,0,0,0,0.063570918946384,0,-0.0620014888430618,0,0,0,0.0613340894625616,0,-8.67361737988404e-19,-0.0102269075034754,0,0,0,-0.061572484477433,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000825693361814308,0,0,0,2.71050543121376e-20,0,0,0,0,0.00155441706087864,0.00111608690666363,0,0,0,0,0,-0.00117671663431029,0,-0.00150498007932015,0,0,0,0,0,0,-0.00122660118452899,0.00197745207010696,0,0,-0.00016965526107599,-0.000391262728226396,0,-0.00109109855254351,0,0,0,0,-0.00515224158630217,0,0,0,0,0.0032438852114137,0,0
CarbonVol_Shenzhen,0,0,0,0.146044457698065,0,0,0,0,-0.0228446234812415,0,0,0,0,0,0,-0.130402631719542,0,0,0.128853470894033,0,-0.0766489695155333,0,0,-0.0986811394053532,0,0,0,0,0,0,-0.110006987808509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166343094796701,0,0,0,0,0.0749927924895865,0,-0.136285959522333,0.086743805582764,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000935589443095486,0,0,-0.00458781527228494,-0.000368784168239553,0,0,0.00352065355644759,0,0,0,0,0,0.00352708986878296,0,0,0,0,0,0.00178203414138715,0,0,-0.001248146764051,0,0,0,0.00195117905682969,0,0.00093671887132273,0.00396775517672772,-0.00227383165576485,0,0,0,0,0.00333664997190866,-0.0139944925546396,-0.0106592796870919,0,0,0,0,0.00991200571791035,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065655129857879,0,0.00237538276083931,0,0.00578890399401513,0,0,0,0,0,0,0,0,0,0.00955474709857437,0,-0.00926108184105066,0,0.00238778355503686,0,0,0,-0.00648724199167685,-0.00182140115251519,-0.0184454257484727,0.00677894994235551,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00606555827134674,0,0,0,-0.0368212853793222,0,0
