,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600460.SH,X600584.SH,X300003.SZ,X600779.SH,X600884.SH,X002007.SZ,X300146.SZ,X002294.SZ,X600487.SH,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0.018056122752268,0,0,0,0,0,0,0,0,0,0,0,0,0.08065102440372,0,0,0,0,0,0,0,0,0.101152675719921,0,0,0,0,0.0457771333983229,0,0,0,-1.0842021724855e-19,0,0,0,0,0,2.16840434497101e-19,-4.33680868994202e-19,0,0,0,0,0,0,-0.025395858873838,0,0,0,0,0.00709538793329072,-0.00167112417159322,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203988354126835,0,0,0,0,0.0209178029116462,0,0,0,0,0,0.233901547515017,0,0.113427787483719,0,0,0.0731613018812315,0,0,0.13656114529353,0,0,0,0,0,0,0.12885569208899,0,0,0.0365083383504105,0,0,0,0,0,0,0.0100066512894474,0.0260614519450347,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.306876655566515,0,0,0,0,0.131674003907113,0,0,0,0,0,0,0.131500085286406,0,0,0,0,0,0,0,0,0,0,0,0.0493352290077116,0,0,0,0,0.022584139722339,0,0.191192177516682,0,0,-0.114039822970074,-1.38777878078145e-17,0,0.0336807013305431,0,0,0,0.110147989262858,0,0,0.0753569987965585,-0.031358282812149,0,0,0,0,0,0
X000063.SZ,0,0,0.0209734842529895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849629557183165,0,0,0,0,0,0,0,0,0,0,0.138606647041963,0,0.116614357507485,0,0,-0.0252739105040677,0,0,0,0,0,0,0,0,0,0.0651207255772195,0.0237690876478914,0,-0.0413551898955585,0,0,0,-0.00311856358068829,-0.00509394364069288,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0120367520255584,0,0,0,0,0,0,0.0952829078147084,0,0,0.0233521578744711,0,0,0.0944116895857541,0,0,0,0,0,0,0,0,0,0.159764879485206,0,0.310502909684811,0,0,0,0,0,0,0.346151058253454,0.0144206513332518,0,0,-0.128726448316204,0,0,0,0.0756898570518775,0.0182008048069536,0,0.00286822640271905,0.00690380271116643,-0.0607835151526302,0,0,0,0,0
X002049.SZ,0,0,0,0,0.284884252186842,0,0,0,0,0,0,0,0,0,0,0,0,-0.138540556475241,0,0,0.388546765904273,0,0,0,0,0,0,0,-0.354230649393665,0,0,0,0,0.134311333815372,0,0,0,0,0.0249115395105263,0,0,0,0,0,0,0,0.126235953771919,0.274675244973308,0,0.287108360028655,0,-0.00691896269109189,-0.00244881916967701,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368403642782384,0,0,0,0.188715024580965,0,0,0,0,0,0,0.0571250260970185,0,2.16840434497101e-19,0,0,0.0228592795375055,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0643232089999886,0,0,0,0,0.109238104905268,0,0.0877897419467053,0,0,0.00278017921025801,0.00119349433372894,0,0,0,0,0,0
X600703.SH,0.143360179866097,0,0,0,0,0,0,0,0,0,0,0,0.0436554473788652,0,0,0,0,0.139972185683653,0,0.0293970587307652,0,0,0,0,0,0,0,0.171078619734913,0,0,0,0.120316916880082,0.0348512038993919,0,0,0,0,0,0,0.232841018510243,0,0,0.0656831780869277,0,0,0,0,0,0,0,0,0.0309179109292849,0.0104891945098504,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0468692101985297,0,0,0.0559284254066239,0,0,0,-0.0810342684896758,0.0569552357323623,0,0,0,0,0,0,0,0,0,-0.138604095343574,0,0,0.407046257187946,0,0,0,0,0,0,0,0,-0.00773861546467344,0,0.0990283389104732,0.0245980687586655,0,0,0,0,0,-0.00687528407299025,-0.00919220267779565,0.109912812319769,0,0,0,0,0
X000661.SZ,0,0,0,0.218286639991459,0,0,0,0,0,0,0,0,0.0102211334618877,0.0573040005696119,0,0,0,0.157687861726812,0,0,0,0,0,0,0,0,0,0,0.025025811247198,0,0,0,0.135603508530502,0,0,0,0,0,0.0787519210658899,0,0,0,0,0,0.239720869565237,0,0,0.0525330628424713,0,0,0,0,0.0441214871006814,0.310589185068116,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248208278062728,0,0.0770552330776239,0,0,0,0,0,0,0,0,0.163496169826439,0,0,0.00115933452186656,0,0,0,0,0.19499258571602,0,0,0,0,0,0,0,0,0,0.0174282152705968,0.101720869653083,0,0,0,-0.0104022354860364,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0917181505641703,0,0,0,0,0.0422220350758275,0,-0.0779494189666775,-0.250906662975582,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00279938715324684,0,0,0,0,0,0,-0.224201085928474,0,0,0.26470040079544,0.00125083019119336,0,-0.00554586616634689,0,0,0.123352090511144,0.0412428325052646,-0.282940374178004,0,0,0,0,0,0,0,0,0,-0.00560195778471892,0.0147503823801096,0,0,0,0,0,0
X601877.SH,0,0,0,0.228816337677015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455784393818364,0,0.0498623033995679,-0.111351759009496,0.262917885714255,0,0,0,0,0,0,0,0,0.271817620186743,0,0,0,0,-0.0431496243757524,0,0,0.0130511700415378,-0.0368355948303975,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253526870178821,1.73472347597681e-18,0,0.0424081134437703,0,0,0.0293214248958521,0,0,0,0,0,0,0,0.0223628669696032,0,0,0.0121191623818957,0,0,0.0255418684747012,0,0,0,0,0,0,0,0,0,0.152318819088555,0,0,0,0,0,0,0.026629831087627,0.0197662499273234,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.241749799850422,0,0,0,0,0,-0.0297832975989557,0,0,0,0,0,-0.214126505578684,-0.0373649329801777,0,0,0,0,0,6.93889390390723e-18,0,0,0.141521785462682,0,0,0,-0.0867264319939361,0,-0.00636891521137405,0,0,0,0,0,0,0.199328564691843,0.195959864716247,0,0.14169016699401,0,0.181431887797487,-0.0383737842239926,-0.142942343356743,0,0,0.0148990541339928,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231120901584659,0,0,0.0474351422499666,0,0.514266822297434,0.0427317040096876,0,0,0,0,0,0,0,-0.266507939309218,0,0,0,0,0,0,0.63987180477126,0,0.100918921556118,0.0828363267934775,0,0,0,-0.127353340839933,0,0,0,0,0,0,0,-0.140143860204552,0.115454661924501,0,0,0,0,0,0
X600702.SH,0,0,0.488735924263084,0,0,0,0.0502790542409955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401638701308592,0,0,0,0,0,0,0,0,0,0,0,0,0.0628417119266137,0,0,-0.258962775772207,0,0.0291560525626077,0,0,0.0139633636800305,0,0,0,0.131177371826719,0.000497776359674938,-0.00229811078932483,0,0,0,0,0,0
X000733.SZ,0,0,-0.0716771997515166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310473439936809,0.0762784426097736,0,0,0.210082609525059,0,0,0,0,0,0,-0.0323254514449352,0,0,0,0,0,0,0,0.0545349110973809,0,0,0,0,0,0,0,0.118606503322161,-0.0334537141532902,0.0267209753310495,0,0,-0.00378232066826391,0,0,0,0,0,0
X600522.SH,0,0,0.223589066171488,0,0,0,0,0,0,0,0,0,0.0341316934192536,0,0,0,0,0.382694921202958,0.280175396164746,0,0,0.4493191885258,0,0,0,0,0,0,0.145476671219785,0,0,-0.161643453948622,-0.635435986412098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385413997295789,0.707652021548461,0,0,0.2854421607395,-0.0098355975840975,0.04001395623059,-0.235546963424911,0,0,0,0,0
X600741.SH,0,0,0.25489657005954,0.0148473628942963,0,0,0.255648508920247,0,0,0,0,0,0,0,0,0,0,0.0236488584932947,0.204199034810956,0,0,0,0,0,0,0,0,0,-0.0280743108607067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109342740400343,0.148909382029613,-0.0163814159946578,0,-0.0310134135817675,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.423871703671343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122556789540522,0,0,0.0188994209747428,0,0,0,0,0,0,0.0738852518955479,0.166094757912342,0,0,0,0.00550317801616212,0.0332278901304121,0,0.0436675231233789,0.0454973612390095,0.0442934651954902,0,0,-0.0156276988781546,-0.0207561815132327,0,0,0,0,0,0
X000157.SZ,0,0.077202111142424,0,0,0,0,0,0,0,0,0,0,0,0,0.00895537552319762,0.184137705535019,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.183554095010651,-0.0625579749446791,0,0,0,-0.0277023746310606,0,-0.0163582906944908,0,0,0,0,0.0553279283983295,0,0,0.0835258879111785,0,0,0,0,0,0,0,-0.00106487558705835,0,0.0146838622535689,-0.000202293293763492,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0256466560627804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294151197457496,0.0325525678813709,0,0.0455416583371359,0,-4.33680868994202e-19,0.0604982542439923,0.157579635885094,-0.0499582470373056,0,0,0.113384176384301,0,0,0,0,0,0.645215275416871,0,0,0,0,0,0,0,0,0.0235470725523175,0.00825579977011479,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211905243681478,0,0,0,0.109109035206572,0,0.137008330074645,0,0,0.114566279183862,0,0,0,0,0,0,0,0,0,0,-0.147867893223128,0,0.0247554575606543,0,0.0319844619918182,0,0.149717871072778,0,0,0,0,0,0,0,0,0.163727331400794,0.104821340730301,0,-0.0158382051460966,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-0.00101813498999489,0,0,0,0,0,-0.0997313446996961,0,0.114708782976154,2.16840434497101e-19,0,0,0,0.0165331236996591,0.200344569477201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29577103207297,0,0.0755482239393176,0,0,0,0,0,0,0.00464991849312729,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.395740301873703,0,0,0,0,0,-0.0672045140877483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118533760186362,0,0,0,0,0,0,0,0,0,0,0,0.292796462656745,0,-0.051358015821869,-0.0353414669874612,0.153247365571441,0,0.372179812527647,0,0,0,-0.0533257275903287,-0.00445305615412381,0.0125674238181153,0,0,0,0,0,0
X600779.SH,0.124891726751282,0.130838765144576,0.0366860366475692,0,0,0.0648168805256781,0,0,0,0,0,0,0.103913243561522,0.0798860157294345,0,0,0,0,0,0,0,0,0.0177013123303165,0,0,0,0,0,-0.0259007482764396,0,0,0,0,0,-0.125690254077364,0,0,0,0.276182104698629,0,0,0,0,0,0,0,0,0,0,0,0,0.00379954548446817,-0.00636337946536648,0,0,0,0,0,0
X600884.SH,0,0,0,0,0.206273323499965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955741331103263,0,0,0,0,0.0497435528640028,0,0,0,0.109445073663984,0.165232377421331,0,0,0,0,0,0,0,0.125509313538432,0,0,0,0,-0.0363957031799,0,0,-0.0715841377798561,0,0,0,0.142994570913465,0,0,0.00427759075600384,0.0256279698250474,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.39070868670573,0,0,0.238296171514368,0,0,0.120853788344293,0,0,0,0,0,0,0,0,0.197417190160842,0.395398882563487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215848377036275,0,0,0,0,0,0,0,0.140417732352844,0,-0.0067067718177868,0,0.179927666371965,0,0,0,0
X300146.SZ,0,0,0,0,0,0.232377343131548,0,0,0,0,0.20726582955637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779361396466024,0,0,-0.0112384915973676,0.031954502853192,0,-0.0137514539074107,0,0,0,0,0,0,0,0.158002235779929,0,0.261210649548721,0,0,-0.0138162336431808,0,0,0,0.0240308960233819,-0.021959364169555,0,0,0,0,0,0
X002294.SZ,0,0,0,0,-0.175386268677653,0,0,0,0.257023015878357,0,-0.133448413887716,0,-0.170444116890391,0,0,-0.0233705937838722,0,0,0,-0.0715450434160879,0,0,0,0.167545511434147,0,0,0,0,0,0,0.214337679343545,0,0,-0.0446528132702714,0,0,0.00276708908376482,0,0,0,0,0,0,0,0.0314004851999955,0,0,0,0,0.200010606037963,0.0989651032703485,-0.0515044103702214,0.0489738180790368,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0966030322277232,0,-0.141818465139773,0,0,0.110156434643038,0,0,0,0,0,0.0756081086732646,0.174374877300148,0.34274355890208,0,0.13199708441325,0,0,0,0,-0.021617649017758,-0.291249049688438,0,0,0,0,0,0,0.102591430785622,0,-0.0151094963206231,0.0647808657366917,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875010888236535,0,-0.255585117076797,0,0.0189231850756264,0,0,0,0,-0.00907384183994399,0,0,0,0,0,0,0,0,0.111635559784638,0,0,0,0,0,0,0.511049240951533,0,0,0,0,0,0.0859152862309883,0,-0.0099932498490022,0.0459085534852659,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.128501420377147,0,0,0,0.117840797019879,-0.0411539522314476,0,0,-0.383933154806329,0.192950170110269,0,-0.121581775332948,0.0244987935984419,0,0,0,0,0,0,0,0,-0.0296907451690136,0,0,0,0.375878826147086,0,0,0,0,0,0,0,0,0,0,0,0,0.0456452714392274,0,0,0,0,0.00991048567072863,0.0319344438153063,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.172034893609259,0,0,0,0,0,-0.0190786662584153,0,0,-0.0566239540081062,0,-0.161446419188752,0,0,0,0,-0.0193326147764386,0,0,0,0,0,0,0,0,0,0.171347764427571,0,0.296745308768744,0,-0.0590465103019189,0,0,0,0,0,0.32285730947907,0,0.197995552982981,0,0,0,0,0,0,-1.0842021724855e-19,-0.103455628341509,-0.202202289265492,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32391804900862,0,0,0,0,0.177592835991351,0,0,-0.127283652667581,0,0.392949130935522,0,0,0,-0.733697502213925,0.191182875965228,0,0,0,0.0367594707590635,0,-0.509992760275567,0,0.0175604248742837,0,0,0,1.36930002523841,0,-1.1234076136201,0,-0.317012032130973,0,0,0,0,0,0,0,0.0950282118126282,0,0,0,0,0,0
TED,0,0,0,0,0.0575847415065544,0,0,0,0,0,0,0,0.156394443941117,-0.808371145107676,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.715073192275257,0,0,0,0,-0.480036955628415,0,0,0,0.252718079834209,0,0,0,0.316060431214602,0,0,0,0,0.334496670995683,0,0,0,0,0.106650530079462,4.33680868994202e-19,-2.04084605256993,-0.00303109970747043,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314238349365812,0,0,0,0,0,0,0,0,0,-0.105002306917617,0,0,0.0910163607923592,-0.136186795237444,0,0,0,-0.0133648051889274,0,0,0,0,0,0,0,-0.0714107109031583,0,0.135781719366379,0,0.0582831958584088,-0.00372730905114854,0,0,0,0.0144338364330458,-0.0116381525567372,0,0,0,0,0,0
MKreturn,0,0.0530657073554221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963766154702634,0.0822826250268321,0,0,0,0,0,0.0378594343049893,0,0,-0.0513621917194656,0,0,0,-0.0431180110456224,0,0,0,0,0,0,0,0,0,0.0781363966189746,0,0,-0.0695311778992543,0.0260168113519793,0,0,-0.00667314480364988,0.03399145893708,0,0,0,0,0,0
MKvol,0.000503848179239367,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.00112415089386269,0,0,0,0,0.00200979306286352,0,0,0,0,0,0,0,0,0,0.00104287106395175,0,0,0.000191849853161625,0,-0.00194129941270594,0,0,0,0,0,0,0,-0.000979289966857372,-0.0009465899754215,0,0,0,0,0.00161499506709608,0,0,0,-0.00290561104713694,0.000491489556414308,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000218926973847838,0,0,0,0,-0.00698437296695895,0,0,0,0,0,0,2.71050543121376e-20,0,0,-0.0109812758517546,0,0,0,-0.000773385744533703,0,-0.0006911055421064,0,0,0,0,0,0,0,0,0,-0.00758743629037169,0,0,0,0.010157776726675,-0.0154837147846612,0.0201251890827936,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00263802814954764,0,0,0,0,0,0,-0.000259694531816898,0,0,0,0,0,0,-0.0076158424647712,0.00659586456720258,0,0,-0.00444242011899432,0,0,0,0,-0.00147539721036609,0.00195091224776725,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.000213845327228133,0,-0.00104812151634944,0,0,0,-0.000914264655682417,0,0,0,0,0,-0.00543306786416033,0.0047450848241164,-0.0109402574264066,0,0,0,0,0,0
CarbonVol_Hubei,-0.00669931171608653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137304096429922,0,0,0.00979633534033137,0,0,0,0,0,0,-0.00646129195630626,0,0,0,-0.00336152194799944,0,0.0170440141327006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134314364526371,0,0.0156897049479974,0.0062661354108627,-0.0062978990788278,0,0,0,0,0
