,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X600584.SH,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002028.SZ,X002007.SZ,X002180.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.206665402803461,0,0,0.0277757414534152,0,0,0,0.115406780591654,0,0,-0.198267069240647,0,0,0.0153427129891016,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181801713653243,0,0,0,-0.0224437966150929,0,0,0.241320784266407,0,0,0.0931538826567128,0.00543067528141622,0,0,0,0,0.136187346908659,0,0,0,-0.0477893668772234,0,0,-0.064377175308251,0.0589160953262304,0,0,0,0,0,0
X000858.SZ,0,0,0.479067288651614,0,0,0,0,-0.0268013562152196,0,0,0,0,0,0,0,0.0376789633045385,0,0,0.119141732764194,0,0,0,0,0,0,0,0,0,-0.0907452808552206,0,0,0,0.00772660971585948,0,0,0,0,0,0.0637352195603918,-0.166411205826997,0,0,0,0,0.137399361793846,0,0.0914474193649419,0.0502177603709975,0,0,-0.0202154789412593,-0.00769746366161634,0,0,0,0,0,0,0
X000568.SZ,0.304051062262678,0.0713606255840672,0,0.0839898313966856,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.290818231295419,0,0.0969670796762246,0,0,0,0,0.0241505549378533,0,0,0,0,0,-0.0560659424908738,0,0,0,0,0,0,0,0,0,0.216874941515675,-0.00301978891741028,0,0,-0.127830041307414,0,0,0.0219924712884819,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.117806392183062,0,0.0402119489915163,-0.0555274809256308,0,0,0,0,0,0,0,0,0,0,0,0.0302268704133441,0,0,0,0.10376954383317,0,0,0,0,0.0235095074149843,0,0.294749558661872,0,0,0.0135514921801002,0,0,-3.46944695195361e-18,0,-0.131180371343145,0,0.116323150593151,0,0,0,0,0,0.0120788889646441,0,0,0,0,0.0506943969665824,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188612518767869,0,0,0,0,0.038967926365863,0,0,0.093103130738482,0,0,0,0,0,0.190774143340952,0.0284405528098803,0,0,0,0,0,0,0,0,0,0.464297607273844,-0.0309111624043119,0,0,0,0,-0.0178084575230251,0.0394484289557943,0,0,0,0,0,0,0.0374980951380508,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00801698737751719,0,0,0,0,0,0.0536291977329847,0,0,0,-0.118778266849562,-0.259837616218982,0,0,0,0,0,-0.204349225099756,0,0,0,-0.297213473638589,0,0.0627220686296739,0.0337059097078035,0.0811236427043057,0.525155884509627,0,0,0,0,0,0.0975407857609181,0,0,0.186963935919274,0,0,0,0,0,0.183339760833291,0,0,0,-0.0208266437265834,0,0,0,0,0,0
X600690.SH,0,0.0168657131898745,0,0,0,0,0,-2.16840434497101e-19,0,0.0450948060680866,0,0,0,0.0044169951291639,0,0,0.121074554794911,0,0,0,0.0372892348602503,-1.73472347597681e-18,0,0,0.0287969862612691,0,0,0,0,0,0,0,0.00668200390220043,0,0,0,0,0,0.0786349965982112,0,0,0,0,0.0688391555230194,0,0,0.0062506100417259,0.0306056584629705,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0835151350690282,0,0,0,0,0,0,0,0,0.344676705138571,0,0,0,0,0.158711098208357,0,-0.08459104563025,0,0,0,0,0,0,0,0.074838629672281,0,0,0,0,0,0,0,0,0.182031464952358,0,-0.0987234352427227,0,0,0,0,0,0.0296884771571481,0,0,0,0,0,-0.160149120625634,0.266044715187373,0,0,0,0,0,0
X002304.SZ,0,0.422074572835522,0.0470167357920606,0,0.131733147022032,0,0,-0.0125027572324336,0,0,0,0,0,0,0,0,0,0,0.02650030485397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107919100466695,0,0,0,0,0,0,0.0390575265007931,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.157022367791184,0,0,0,0,0
X000651.SZ,0,0.084332847781911,0,-0.0654677334870419,0,0.00617298551242604,0.285671232773517,0.0657652487282787,0,0,0,0,0,0,0,0,0.00856643218598888,0,0.140876439053846,0.111433748533977,0,0,0,0,0,0,0,0,-0.1038112036635,0,0,0,0,0,0,0,0,0.0213606485380834,-8.67361737988404e-19,0,0,0,0,0,0.0746203257862131,0,0,0,0,0,0.0154727732687651,-0.00714217621243127,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.102006861095231,0,0,0,0.0833218634645112,0,0,0,0,0,0.139381061981286,0.121985030073828,0,0,0,0,0,0,0.0705286021673563,0,0,0,0,0,0,0.0661703664480073,0,-0.0764818248625581,0.00277579855251351,0,0,0,0.31296898020888,0.0506418203760369,0,0,0,0,0,0.159131243300233,0,0,0,0,0,0,0,-0.0204163247987818,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.046593944528836,0,0,0,0,0,0,0,-0.0408817606873839,0,0,0.0933914021892126,0.177050688019034,0,8.67361737988404e-19,0,0,0.0118506100230506,0,0,0,0,0.210604706274882,0.174855881404928,0,0,0,0,0,-0.00218969868980047,0,0,0,0.046526276497689,0,0,0,0.024170091562108,0,0,0,0,-0.0666564595968959,0,-0.0124869535001432,0,-4.33680868994202e-19,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153146510538428,0,0,-0.063971250902846,0,0.0976640133956563,0,-0.0914148001046855,0,0,0.108447242870961,0.0151442080964668,0,0,0,-0.0579678023873757,0,0,0.272898368096818,0,0,0,-0.015565565076918,0,0,0,0,-0.0897183649874141,0.00362488652736856,0,0,0,0.180978617358187,-0.0145210372836906,-0.0275573621029125,0.0265709839897094,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.935683877913391,0,0,0,0,0,0,0,0,0.418428762772331,0,0,-0.423931662755128,0,0,0.0534293801865867,0.109945004495151,0,0,0,0,0,0,0,0,0,0,0.026280383768192,0,0,0,0,0,0.0476005879687611,-0.00639877522740603,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.106554331931244,0,-0.135782624444057,-0.0413557803286793,0.029528261906884,-0.150667240804176,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0378636310608493,0,0,0.201984027505954,0,0,0,0,0.051618488164017,0,0.0259694866619712,0,0,-0.0585672932632359,0,0.0213369188997979,0,0,0.0545912462251895,0,0,0,0,0,0.155780758611087,0,0,0,0,0.17727865119267,0,0,0,0,0,0,0,0,0.0492698300861887,-0.119012660412886,0,0,0,0,-0.0673411603990487,0,0,0,0,0,0,0
X000596.SZ,0,0,0.409722527926777,0,0,0.0516257083201281,0,0,0,0,0.0346942262100095,0,0,0,0,0,0.051836961817499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574370580086579,-0.0104771001672485,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148798772014398,0.0653748774128353,0,0,0,0,0.0522771432168096,-0.0146491783129762,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0425847856735315,0,0.0111253203979902,0,0,0,0.0840270421044458,0,0,0,0,0,0,0,0.0731531069522239,0.00139379785745668,0,0,0,0,-4.33680868994202e-19,0.216654479816536,0,0,0.0868023828410465,0,0.192382114795669,0,-0.0374390307435969,0,0.0188723012115009,0,0,0,0.027944519495005,0,0,0,0,0,-0.0367584964671451,0,-0.103688746197303,0,0,0,0,-0.0284189053312192,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.427719259419465,0,0.256470660832241,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427995272632295,0,0.189543008912771,0,0,0,0.182123972369339,0,0,0,0,0,0,0,0.0487845951027942,0,0,0,0,-0.173717087935947,0,-0.2717377655695,0,0,0,0,0,0,0.139432725761887,0.168820828325204,0,0,0,0,-0.0491667153330246,0,0,0,0,0,0
X000625.SZ,0,0.387049546883397,0,0,0,-0.11288074826573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131496888152555,0,0,0,0,0,0.225815176091858,0,0,0.0522397930698939,0,0,0.464148119535165,0,0.0354145399378503,0,0.162106823290188,0,0.516039354008531,0.151934225845056,0,0,0,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0.0272351359388501,0.0455419924556466,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.147803122397637,0.0650430399035698,0,0,0,0,0,0,0,0,0.295607563285502,0,0,0,0,0.0889815934584247,0,0,0,0,0.0143276287468334,0,0,0,0,0,0.0282370653642558,0,0,0,-0.051913984575466,-0.0806456491949514,0.0201741100032154,0,0,0.0515740333345914,0,0,0,0,0,0,0.0756054955018456,0.00516972526273537,-0.0170736626173293,-0.0351595443272056,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.0627791246212327,0.0370854844243322,0,0,0,0,0,0,0,0,0,0,0.208708321275918,0,-0.113467117696874,0,0,0,0,0,0.203957140522324,0,0,0,-0.00104192215390435,-0.0248347526671496,0,0,0.0125324828381293,0,0,0,0,0,0,0,0.582791050177017,0,0,0,0,0,0,0,0,0,0,0,-0.0213869947442109,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144092382192148,0,0,0,0,0,0,0,0,0.124421332778829,0.0396518126185165,0.0334390052629147,0,0,0,0,0.261620791937193,-0.0241041763444611,0,0,0,0,0,0,0,0.453264382670024,0,0.0184249392942982,0,0,-0.0492060493420157,0,0,0,0.0195369561240304,0,0.077145784892746,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0707219436671347,-0.0122444869807398,0,0.122798161826818,0,0,-0.115519567173143,0,0,0,0,0,0,0,-0.162405247673734,0,0,0,0,0,0,0,0,0.126728577129024,0,0,0,0,-0.0822070259670778,0,0,0,0,0.460243864043204,0,0,0,0,-0.0269599289989765,0,0,0,0,0,-0.0772069982936633,0,-0.110750937735397,-0.00897950233079756,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0015758023808168,0,0,0,0,0.226038915406302,0,0,0,0,0,0,0,0,0,0,0.256633372764331,-0.115216189741059,0,0,0,0,0,-0.0351076442210408,0,0,0,0.265518634226784,0.0460533459321618,0.412211228040189,0,0.0562106023275877,0,0.148282517458755,0,0,0,0,-0.254325767576412,0,0.172993080523824,0,0,0,0.0865180249174028,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.108760099337794,0,0,0,0,0,0.0154243957641596,0,0,0,0.156973412393106,0.0654471360600052,0,0,0,0.0291129331932543,0,0,0.0159017762684245,0,0,0,0.00789532141247642,0,0.341439842809819,0,0,0,0.0308644044160958,0,0,0,0,0,0,0,0,0,0.0977661824064679,0,0,0,0.039191252694936,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.00587984663961589,0,0,0,0,0,0,0,0,0.0369355957774646,0,0.267920586399608,0,0,0,0.142809314781679,0.0613544623557964,0,0,0,0,0,0,0,0,0,0,0.0124958130757656,0,0,0,0,0,0,-0.107824451992894,0,0,0,0,0,0.209716176711594,0.0109356113284125,0,0,0,0.0947039344226457,-0.0829975476394856,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.0703184540699875,0,-0.107442180892341,0,0,0,0,-0.031767142636146,0,0,0.0019529535226241,0,0,0,0,0.132616652173219,0,0.272061777481335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409362102942331,0,0,0.0652572618506208,0,0,0.021720925896803,0,0.155848242531417,0,0,0,0.0699470568751255,0,-0.0178157126038081,0,-0.0177921409031777,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.00579849630838985,0,0,0,0.0851992907865311,0,0,0,0.0490928526224502,0,0.0857241925813987,0.000811760452564259,0,0,-0.0245161747049262,0.0652406927983512,0,0,0.0812466021877039,0,0,0,0,0,0,0,0,0.082071966684114,0,0,0,0,0,0,0,0,0,0,0,0.0807292583047578,0,0.0294949574467024,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.802764768376911,0,0,0,0.128650911154233,0,0,0,0,0,0,0,0,0,0,-0.0184439075667754,0,0,-0.333229704443503,0,0,0,0,0,0,0,0,-0.17129832079231,0,0.370219668149826,0,0.589574653286023,0,0,0,-3.46944695195361e-18,0.0701976947860829,0,0,0,0,0,0.0231100468482847,0,0,0,-0.141643170679847,0,0,-0.015195049536878,-0.307607876712104,0,0,0,0,0
