,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600584.SH,X600703.SH,X000157.SZ,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X600487.SH,X000800.SZ,X002180.SZ,X002223.SZ,X000661.SZ,X600460.SH,X601799.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0184470812375251,0,0,0,0,0,0.00839383492017579,0,0,0,0.169521980520477,0,0,0,0,0,0.126784980740632,0,0.144994748763033,0,0,-0.0381609863679466,0,0,0,0.0425558776460922,0,0,0,0,0,0,0,0,0,0.0605870665785267,0,0.0720415476699242,0,0.0170579378486181,0.0474428429158622,-0.0717400278218373,0,0,0.0110065197547832,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.282980157272684,0,0,0,0,0,0,0,0,0,0.297789524577823,0.0804283807616083,0,0,0,0,0,0,0,0,0,0,0,-0.0190503436937896,0,0,0,0,0,0.221534164459482,-0.0436368614885175,0,0,0.0994084096689963,0,0,0.0700070890852476,0,0.149993459874223,0.0495785300452319,0,0,0,0,0,0,-0.0541797981154329,0,0
X002304.SZ,0,0,-0.0079589454226086,0.161601592133563,0,0,0,0,0,0,0,0,0,0,0,0,0.0318648881192299,0,0,0.308267483565799,0,0,0,0.0867501121525087,0,0,0,0,0,0,0,-0.0631461808052735,0,0,0.341935452684173,0,-0.0697597159413642,0,0,0,0.0324410296564806,0,0,0,0,0,0,0,0,0,0,0.0889452476345065,0,-0.0179143506859508,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.063538820799196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40521109790325,0.019570378573038,0.166706458067381,0,0,0,0,-0.1217573179573,0,0,0,0,-0.0741429672128776,0,0,0,0,0,0,0,-0.0420643460443197,0,-8.67361737988404e-19,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.524796401859574,0,0.0952635877697677,0,0,0,0,0,0.00821669448933995,0,0,0,0,0,0,0.02622484215594,0,0,-0.0390244725571676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141178799406399,-0.11840102411246,0,0,0,0.0737412931057457,0,0.0511790132323938,0.139678949104512,0.164701292510356,0,0,0,0,0,0,-0.0229854613333594,0,0
X002179.SZ,0,0,0,0,-0.0966011043098054,0,0,0,0,0,0,0,0,0,0,0,0.0440445429659316,0,0.00846271617971117,0,0,0,0,-0.00255548895293394,0,0.00119537395319202,0,0,0,0.113942334944716,0,0,0,0,0,0,0,0,0,0,-0.077171975983301,-0.0681435100073253,0,0,0.0723095658123195,0,-0.055859403511109,0.340701960963939,0,0,0,0,0,0,0,0,-0.0430512252341043,0,0
X300014.SZ,0,0,0.0381353636949153,0,0.299574761823689,-0.0317484257939729,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.15321569187319,0,0,0.294558201239215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872248885457388,4.33680868994202e-19,0,0,-0.0569450142546304,0,0,0,0,0,0,-0.133002701441977,0.248483113200941,0,0,0.00859598605445534,0,0,0,0,-0.066813133159451,0,0
X002241.SZ,0,0,0.42418230808971,0,0,0,0,0,0,0,0,0,0,0,0,0.150079822220744,0,0,0,0,0,0.0457948994379158,0,0,0,0,0,0.0230519364622402,0,0,0.0512898181745752,0,0,0,0,0,0,0,0,0,0,0,0.00410785855342866,0,0,0,-6.7762635780344e-21,0.0772021112320741,0,0,0,0,0,0,0,0,0.017738485117854,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100075410810333,0.276789771006723,0,0.121750441554612,0,0,0,0,0,0,0.0441266806742629,0,0,0,0.095784715451536,0,0,0,0,0,0,0,-0.0602144902070071,0,0.0755422955094017,0,0,0,0,0,0,0,0,0,0,0.0614462486779851,0,1.73472347597681e-18,0,-0.576285199436312,0,0.0687569991474702,0,0,0,-0.0419773140369136,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114876987332272,0,0,0,0,0,0.0090806820364325,0,0,0,0.0137475692011685,0.124340042832813,0,0,0,-0.173688949495123,0,0,0.396564014254549,0,0,0,0,0,0,0.0633279073438607,0,0.122638516759465,0,0,0,0.0369320878609974,0,0,0,0.00127423842881467,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112838149367756,0,0,0.308203534470676,0,0,0,0,0.184704217951185,0,0,0.282113495939817,0,0.124854066333649,0,0,0,0.273780489759648,0,-0.101861712125275,0,0.0460281334709151,0.0450373476835275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225932147375362,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962894282328434,0.0285741643342912,0,0,0,0,0,0,0,0,0,0,0,-0.0339067691962351,0,0.069510076792103,0,0.285604805907967,0,0,0,0,0.0439357718506233,0,0,0.0845573990256115,0.0216259327956209,0,0,0,0,-0.0157464516347837,0,0,0,0,0.0364728231019883,0,0
X600584.SH,0,0,0.147461558408561,0,0,0.0619721056754536,0,0,0,0,0.0666229163049577,0,0,0,0,0,0,0,0.0583655706975576,0,0,0.00994956722668906,0.24739112733931,0,0,6.93889390390723e-18,0,0,0,0,0.1497590196865,-0.119552286422353,0,0.0966643745507215,0,0,0.0597269178773862,0,0,0,0,0,0,0,0,0,0.2173540315255,0,0,0.121089366914334,0,0,0.0150313919100406,0,0,0,-0.0930588468000405,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675717960439206,0,0,0,0,0,0,0,-0.0717925947783656,0.0706867500939297,0,0,-0.00140743022313744,0,0,0,0,0,0,0,0,0,0,0,0.35014886075234,0,0,0,0.0286261135244028,0,0,0,0,0.16239268942655,0.0426269510351864,0,0.091562027136545,0,0,0,0,0,0,-0.0131588909828969,0,0
X000157.SZ,0,0,0,0,0,0.033263226745863,0,0,0,0,0,0,0,0,0.24646273900984,0,0,0,0.170722882211326,0,0.0772167750972247,0,0,0,0,0.176137662255282,0,0,0,0,0.0141950107544819,0,0,0,0,0,0,0,0,0.159644188449148,0.183949155641497,0,0,0,0,0.0598786574255889,-0.110857614093136,0,-0.0585707348087806,0,0,0,0.00813968117986547,-0.108788447718066,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.20673459928604,0.0109518783981373,0,0.444426129729874,0,0,0,0,0,0,0.0465208465052164,0,0,0.294779055419375,0,0,0,0,0,0,0,0,0,0,0,0,0.0771518927192971,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113742805780829,0,0,0,0,0.024380655427258,0,0
X600522.SH,0,0,0.0633113930554124,0,0,0,0,0,0,0,0.0205730618462443,0,0,-0.0756895504763115,0,0,0,0,0,0,0,0,0,-0.0376981012313454,0.174800826321988,0,0,0,0,0,0,0,0.0395909033032124,0.237627428600007,0,0,0,0,0,0,0,0.632498056620427,0,-0.0374226916827419,0.214851464896518,0,0.143606897645675,0,0,0,0,0,0.0249654294305744,0,0,0,-0.0258848459631632,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.322558917002544,0,0,0,0,0.369590922167898,0.202882922791784,0,0.0196479746410117,0,0,0,0.232026178701185,0.207433696630486,0,0,0,0,-0.189134454247371,0,0,0,0,0,0,0,-0.0423080333433517,0,0,0,0,0,0,-0.0645325401842626,0.169428653168798,0,0,-0.0378080475010785,0,0,-0.0333980650552476,0,0,0,0.0315033463123594,0,0
X600066.SH,0,0,0,0,0,0.0220813396404798,0.342583529065926,0,0,0,0,0,0,0,0,0,0.0258963362163951,0,0.227448694086163,-0.169062126416459,0,-0.245729669690043,0,0,0,0.102761621825609,0,0,0,0,0,0,0.462875871063642,0,0,0,0,0,-0.0368868787715029,0,0,0.20516891975501,0.448829007310021,0,0,0,0,0,0,0,0,-0.0139957291047122,0,-0.192749216634255,0,0,0,0,0
X600741.SH,0,0,0.0606700558479142,0,0,0,0,0,0,0,0,0,0,0,0.153690551343079,0,0,0,0.0392405382629641,0,0,0,0,0.0105141597854287,0,-0.0630447922975809,0,0,-0.109519338621487,0,0,-0.328315573463033,0.127581132775672,0,0,0,-0.0386333300713413,0,0.104769107810151,0,0.0338509598302293,0,0,0,0.0188410107260296,0,0,0,0,0,0,0,0,-0.0701747263980271,0,0,0.0153767344114645,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169601434455013,0.0161873567236873,0.133294752339527,0.0553607752272829,0,0.0340370871874968,0.011663230016389,0,0,0,0,0.37259431272272,0,0,0,0.0909765463095864,0,0,0,0,0,0,0,0,0,0,0,0,0.148050699747949,0.058981690717425,0.0434242894460272,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.00692428606788408,0.139609041690403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266111298051457,0,0,0,0,0,-0.0443434246568915,0.0975708336357742,0,0,0,0,0,0,0.443438773539328,0,0,0,0,0,0,0,0,0,0,-0.000841401265165182,0,-0.138244694098464,0.150237754351808,0,0,-0.172020902803198,0,0.0383316694542417,-0.0242004116513305,0.296069310388055,0,0,-0.0781064423189827,0,0
X002049.SZ,0,0,0.0598930282154852,0,0,0,0,0,0,0,0.060138789943973,0,0,0,0,0,0,0,0,0,0,0.221826181978039,0,0,0,0,0.0980163688348069,0,0.409416200613359,0,0,0,0,0,0,0,0,0,0.00121866603995101,0,0,0,0,0,0,0,0,0.106193929584586,0,0.139810156514706,0,0.00152121314333365,0,0,0,0,0.0538380233729308,0,0
X600418.SH,-0.226633004058463,0,0.203058176935096,0,0,0,0,0,0,0,0,0,0,0.358234668769555,-0.0091627576614459,0,0,0,-0.228793547974468,0,0,0,0,0,0,0,0,0,0,-0.0219824950955738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824873001907623,-0.135717474859753,0.149445489897081,0.2484581883547,-0.0094004932020044,0,-0.0818750208113177,0.172943856154099,0,0,0,-0.0941619585648535,0,0
X601877.SH,0,0,0,0,0,0,0.0289166012277,0,0,0,0,0,0,0,0.120225390623498,0,8.67361737988404e-19,0,0,0,0.0283250229603919,0.0382957428226391,0,0,0.202952622409095,0,0,-0.0518662460438544,0,0,0,0.123297436017333,0,0,0,0,0.0640148447241146,0,0,0,-0.0359297750303565,0,0,0,0.0147260986711064,0,0,0,0,0,0,0,-0.0634730783388058,0,0,0,0.0193073964655886,0,0
X000921.SZ,0,0,0,0,0,0,0.620968337591474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316076377097902,0,0.0505624379619002,0,0,0,0,0,0,0.0622699512267026,0,0,0,0.125735104412574,-0.163689868817447,0,0,0,0.0769920648136806,0,0,-0.303885429901658,0,-0.410042275647954,0,0,0,0.0730181933708964,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.0720675001615633,0,0,0,0,0,0.0622405580827441,0,0.0485723426317308,0,0,0,0,0.0582716635463422,0,0,0,0,0,0,0.0520043959085135,0.356844092984737,0,0,0,0,0,0,0,0.222265377006892,0,0,0,0.154570155274049,-0.028046713541305,0,0,-0.0225263680716535,0,0,0,0,0,0,0,0,-0.0535748378212159,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512940333615977,0,0,0,0,0.0364954218131178,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.14126424359339,0,0,0,0.0442985683340297,0,0.0656107456293453,0,0,0.0985429501414709,0,0.00147717259064974,0,0,0.0608681521448716,0,0.132258544157682,0,0.184557207164316,0,0,0,0,0,0,0,0,0.0243616859679734,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.500771405006039,0,-0.0639952271455676,0,0,0,0,0,0,0,0,0,0,0.0055397339519092,0,0,0,0,0.129073366131326,0.252358934295201,0,-0.196079633079292,0,0,0,0,-1.73472347597681e-18,0,0,0.0278819992577043,0,0,0.071967165274684,0,0.0621032043134126,-0.059008402397179,0,0,0.0863496131091732,0,0,0,0,0,0,0,0
X002223.SZ,0,0,-0.16957980298779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117225996956452,0.187919252608719,0.103097709036981,0.0550969199467443,0,0,0.204880406529866,0,0,0,0,0,0,0.243154718970709,-0.0937644696380187,0,0,0,0,0,0.0461142387765391,0,0.158733223471193,0,0,0,0,0,-0.00359805885681967,-0.249005863196862,0.125503847470951,0,0,-0.00136465586192619,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.41252904823449,0.00167289567872925,0,0,0.149367376319039,0,0,0,0,-0.0426681474960127,0,0,0,-0.366665499858768,0,0,-0.108670262042933,0,0,0,0,0.324895059451374,0,0.15674590590099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166940469610647,0.215135566922149,0.0428668875217778,-0.0649702062394257,0.00833166067463913,0.108284941431294,0,0,0,0.0277794610094251,0,0
X600460.SH,0,0,0,0,0,-0.287509538725573,0,0,0,0,0,0,0.0167589909106236,0,0,0,0.102425278192955,0,0,0,0,0,0.0506547418934936,0,0,-0.232954455405966,0,0.14773985122143,0.436494576628438,-0.00320270927215776,0,0.0755482725118794,0,0,0,0,0,0.156698596237384,0,-0.0268690154041198,0,0,0,0,-0.203564427895779,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.027052855806348,0,0
X601799.SH,0,0,0,0,0,0,0.0179783995221616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254637290525776,0,0,0,0,-0.182938651139309,0.0544579796760562,0,0,0,0.0231667269710427,0,0,0,0.306962314796928,0,0,0,0.11067115806999,0,0.161547402581493,0,0,0,0,0,0,0,0,0.0453309326760589,0,0,0,0,0.0588852082222907,0,0
X002074.SZ,0,0,0.0250573384125002,0,0,0,0,0,0,0,0,0,0.181188854660862,0.0854563963213923,0,0,0,0,0.0781325486763227,0.053207479464778,0,0.235416348363838,0,0,0,0,0,0,0,0,0.0432537803464214,0,0,0,0,-6.93889390390723e-18,0.10361012679386,0,0,0,0,0,0,0,0,0.0980154818635821,0,0.0129032796308233,0,-0.0201058800261817,0,-0.036536122492652,0,0,0,0,0.0932501387805677,0,0
X002156.SZ,0,0,0.155830333984973,0,-0.294955352626584,0,0,0,0,0,0.368286021033547,0,0.00508301034735412,0,0.213917941939916,0,0,0,0,0,0,0,0,0,0,-0.0894114765227069,0,0.145216446017124,0.159161547588205,0,0,0,0,0,0.110599195301214,0,0,0.026259532891793,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448607872719474,0,0,0,0,0.0644652053619359,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.077880472061111,0,0,0,0,0,0,0,0.305144562642683,0,0,-0.105905227535095,0,0,0,0,0,0,-0.109955192365984,0,0,-0.135713011802259,0,0,0,0,0,0.0619895947902316,-0.110460456660506,0,0,0.186031692499122,0.149001779219841,0,0,0,-0.201843842900102,0.0337899191627076,0,0,-0.10664129307941,0.27329457047998,0,0,-0.00602156641573952,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.126052045491871,0,0,0,-0.184049828476868,0,0,0,0,0.261454885360435,0,0,0,0,0,0,0,-0.206061172349984,0.0750297032256918,-0.250074266802567,0,-0.080885423429936,0,0,0.215877428153589,0,0,0,0.177606414148251,0,0,0,0,-0.142378596625085,0,0,0,0,0,0,1.05825296610555,0,0,0,0,0,0
TED,0,0,0.0273614420708515,0,0,0,0,0,0,0,0,0,0,0.0395637689907626,0,0,-0.016737787147814,0,0,0,-0.0277656199148076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559201192878072,-0.0690228643792901,0,0,-0.152396729144839,0,0,0,0,0,0,-0.108024419735385,0.453411021079566,0,-0.016570832995719,0,0,4.33680868994202e-19,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0251612147352216,0,0,0,-0.0658662388359744,0,0,0,-0.116097861521054,0,0,0,0,0,0,0,0,0,0,0,-0.0166336147515623,0,0,0,-0.184204611974265,0,0,0,0,0,0,0,0,0.143676091860264,-0.190626909984674,0,-0.117427582789873,0,-0.0254934388289953,0,0,-0.00852358028618024,-0.117983034678662,0,0,0,-0.00547227315163928,0,0
MKreturn,0,0,0,0,0,-0.1140264389534,0,0,0,-0.00306557352114243,0,0,0,0,0,0,0,0,-0.0109295391312521,0,0,0.0196696959511293,0,0,0,0,0,0.0269550266118707,0,-0.0607772031202779,-0.00450140892793675,-0.104050551419904,0,0.0718452694904111,0,0,0,0,0.00885028939367242,0,-0.0268309107794535,0,0,0,0,0,0.0221375613898774,0,0,0.0171561276255179,0,0,0,0.0751995914187495,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000253945797026087,0,0,0.00113371554871156,0,0,0,0,0,0,-0.00401957905340544,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000821058414083273,0,-0.0054806611495579,0,0,0,0,0,0,0,0,0.00921041148333529,0,0,-0.0123986454018629,0,0,0,0.0175170987272483,-0.00461902469131831,0,0.00268337030053773,0,0.00145064294264972,0,0,0,0,0,0,-0.0147376808388522,8.67361737988404e-19,0,0,-2.16840434497101e-19,0,-0.00339007590498617,0,-0.00431500858791079,0,0,0,0,0,0,-0.00531084029634887,0,0.00572351550208743,0,0.0259541692676703,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143669249204966,0,0,0,0,0,-0.0068916776947461,0.0180018582041333,0,0.00984890745174048,0,-2.71050543121376e-20,0,0.00684921667791582,0,0,0,0,0.0161773632661988,0,0,0.00571386184124763,0,0,0,0,0,0,0,0,0,0,-0.0546888439497308,0,0,0,0,0.00368856239851964,0,0
