,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600104.SH,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002236.SZ,X000661.SZ,X002180.SZ,X600702.SH,X600522.SH,X601877.SH,X600584.SH,X000977.SZ,X300142.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002414.SZ,X002463.SZ,X002007.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002180.SZ,0,0,0.137249053290362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994170254220438,0,0,0.0339947571258022,0,0,0,0.0606926560208579,0,0,0,0,0,0,0,-0.0165298921369534,0.0692492696654822,0,0.161951721055619,0,0,0,0,0,0,0,0,0,0.0308732550194985,0,0,0.0347232037775564,0,0,0,-0.0597910977535066,-0.0203341579925638,0,0,0,0,0,0
X600702.SH,0,0,0.0592899986613832,0,0,0.0678213544426742,0.266329136016029,0,0,0,0,0,-0.0503576646212936,0,0,0,0,0.137768805410604,0.0625126148055267,-0.149464080608776,0,0,0,0,0,0,0,0.149091408897022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389272700074855,0,0,0,0,0,0.0541323132884188,-0.0569965844927639,0,0,0,0,0,0
X600522.SH,0,0,-0.271613817156292,0,0,-0.369635855009021,0,0.17176136851464,0,0,0,0,0,0,0,0.222400152349505,0,0,0,0,0,0,-0.113747628177114,0,0,0.361867830717417,-0.33421569202599,0,0,0,5.55111512312578e-17,0,0,0.196282282874649,0.185337126244443,0,0,0,0,0,0.0282789609006886,0,0,0,0,0.0102286219004394,0.252606764073172,0.311281176192643,0,0,-0.510771505240871,-0.0519899998316284,-0.0534600013436013,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0253069583233635,0,0,0,0,0,0,0,0.0632314993127828,0,0,0,0,-0.0901827788168407,0,0,0.033042768429158,0,0.0611976332114664,0,0.0701015240182643,0,0,0,-0.0107966432651809,0.0207982343483507,0,-0.00842029369269454,0,0,0,0,0,0,0,0.0332010719217193,0,0,-0.0389375868739955,0,0.0585441024580271,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274292907768805,0,0,0,0.125158655335908,0,0,0.0492421713601523,0,0,0,0,0.12230686095157,0.019552808096028,0,0,-0.010944970425398,0,0,0,8.67361737988404e-19,0,0.119641086254611,-0.0285621192390035,0,0,0,0.0879372161222293,0,0,0,0,0.314697421440945,0,0,0,0.0155759383515315,-0.0222915675110428,0,0,0,0,0,0
X000977.SZ,0,0,0.112387582747911,0,0,0,0,0.161316254110719,0.320961938457147,0,0.621752076233334,0.0894991663178382,0,0,0,-0.220303855403569,0,0,-0.208506848469134,-0.910890542334503,2.16840434497101e-19,0.0421262516324961,0,0,0,0,0,0.100267605454248,0,0,0.13914657924171,0,0,0.218918953778825,0,0,0,0,0,0,0,0,0,0.296502948114492,0,0,0,0.40957903624493,0,0,0,0.0580079905945015,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.0260474970619944,0.183995853259934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255722047376232,0,0,0,-0.0918800245325344,0,0,0,-0.174056255277836,0,0,0,0,0,0,0,-0.0406994630635119,0,0.166939838059659,0,0,0,0,0,0,0,0,0,-0.030111408527444,0,0,0,0,-0.0181097140264731,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0121726064477454,0,0,0,0,0,0,0,0,0,0.00893330132260693,0,0.183928384313901,0,0,0,0,0,0,0,0.0972764971566359,0,0.0804214684810414,0,0,0,0,0,0.0809462310419045,0,0,0,0,0.0475078145495387,0,0,0,0.12925948653858,0,0,-0.00924226845020182,0,0.00315191313865755,0,0,0,0,-0.0263618018792688,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.118717197281737,-0.166743367843515,0,0,0,0,0,0,0,0,0,0.148167638122117,0,0,0.178686050150831,0,0,0,0,0.0990246096006726,0,0,0,0,0,0,0,0,0.0779795323049805,0,0,0,0,0.00569787172630318,0,0,0,0,0.0485327269115269,0,0,0,0,0.0061010265677964,0,0.134566212798127,-0.000869089015442335,0.0333838060292871,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.11603014677545,0,0,0,0,0,0.61045945957925,0,0,0,0,0,-0.0909402472145585,0.113743994011446,0,0,0,0,0.101195088560743,0,0,0,0,0,-0.0244384471079115,0,0.0664107580668761,0,0.0421215700272754,0.0463608943208211,0,0,0,0,0.00449466264610151,0,0,0,0,0,0,0,0,0,0.00773652830534654,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11978003053092,0,0,0.266956850312596,0,0,0,0.00595177228408351,0.120448739202472,0,0,0,0.0174097406593595,-0.0131840566683014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23521695006635,0,0,0,0.0388763241399722,0,0,0,0.0244654655585546,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.0342262610295999,0,0,0,0,0,0,0.287283221806285,0,-0.125314330031842,-0.0971991262327136,0,0,0,0.106265965540423,0.0921781969544215,0.411527673186907,-0.264211251421202,0,0,0.0862006746670485,0.235928398408758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294315537594919,0,0,0.0107738496259968,0,0,0,0.0557168523895774,-0.0968220057120374,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268515334920369,0,0.265645606463285,0,0,0.00682048867353765,0.0150412413534387,0,0,0.0602795714368003,0,0.226124599527803,0.0383734438923289,0,0,0,0.176102009668922,0.180976257057861,0,0,0,0,0,0,0,0,0,0,0,0.0577437961962415,0.0582728003262176,0,0,-0.0498072597175375,-0.0230861926311316,-0.0521146478547098,0,0,0,0,0,0
X600183.SH,0,0,0.186099507597905,0,0,0,0,0,0,0,0,0,0.132535298556839,0,0,0.0657625420760335,0,0,0,0.151921316751045,0.0667618332002118,0,0,0,0,-0.0633041920702983,0,0,0,0,0,0,0,0,0,0,0,0,0.0276749850506348,0,0,0,0,0,0,0,0,0.241298358989656,0,0,0,0,0.00948094203548712,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.405760070364523,0,-0.0402808054913782,0,0,-0.052951511971366,0,0,0,0,0,0,0,-0.023473172690073,0,0,0,0,-0.073776202133816,0,0,0,0,0,0.0632381292974172,0.138666104091243,-0.343263521775122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185350678745266,0.0899457597402698,0,0.0673546549788071,-0.0199728750452562,0,0,0,0,0,0,0
X000799.SZ,0,0.173679465092271,0,0,0,0,0,0,0,0,0,0,0.00150250039672315,0,0,0,0.00322940463177583,0,0,0,0,0,0,0,0,0,0,0,0.0124440014268995,0.0899454064607767,0,0.357490358918238,0,0,0.209929351297119,0,0,0,0,0,0,0,0,0,0,0,0,0.00550242199438718,0,0,0,0.0228188186186731,-0.00253627278425151,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0550994344324113,0.0998584660165966,0.0415524720112283,0.069422212616445,0,0,0.00247775110777083,0,0,0,0,0.0373195196513255,0,0,0,0,0.0960948571343722,0,0,0.28337763572207,0.0955104539117091,0,0,0,0,0.0277302383161511,0,0,-0.0200136351056965,0.0239635808493181,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.00929782474776223,0,0,0,0,0.0544868015512875,0,0,0,0,-0.040654856538794,0,0,0,0,0,0,0,0,0,0.151678314256837,0.0847491902309295,0,0.114232969896553,0,0.0813930596442691,0,0.135633021314096,0,0,0,0,0,0,0,0.0389165513518004,0.472110027260511,0.107456856017192,0,0.195267655504079,0,0,0,0,-0.0185626817532739,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.245003771948148,0,0.0097329261305584,0,0.246011501524542,0,0,0,0,0.0104070666574935,0,0,0,0,0,0,0,0,0,0,0.00867216610358824,0,0,0,-0.0786372558265643,0,0,0,0,-0.169325630240393,-0.0665755406729997,0,0,0,0,0,0,0,0,0,0,0.249450643893976,0,0,0,0,0.0795866338292538,0,0.0227940936403719,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.189648224530135,0,0,0,0.0348271950136382,0,-0.149206976295419,0.00291113204685752,-0.0513591979616772,0.0800414683960599,0,0,0.0534924389494784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263900565811155,0,0,0,0.0140549399918638,0,0,-0.0337529811447202,0,0,0.0881213550485833,0,0,0,0.0182918112809694,0,0,0,0,0,0
Change_TY3M,0,-0.13882120599696,0,0,0,0,0,0.500174867615214,0,0,0,0,0.109903081354602,0,0,0,0,0,-0.329848779621007,0.0896020877819042,-0.343905666846654,0,0,0,-0.0200401412856595,0,-0.0889949479106282,-0.0679945217649074,0,-0.114917014273178,0,-0.0186236046184441,-0.0397755693576382,0,0,-0.0324681345294784,0,0,0,0,0,0,0,0,0.0649911710937388,0,0,0,0.174706912960687,0,0,0.141362529824413,-0.155308898517052,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0423337674086118,0,0,0,0,0,0,0,0.447344788593435,0,0,0,0,0,0,0,0,0,0,0,0,-0.177878363909341,0.119029011930446,0,0,-0.125804854447572,0,-0.0888558820000527,0.0128733519832567,0,0,-0.247619292332867,0.00795970464137453,0,0,0,0,0,0.0703155380591848,0,0,0,0,0,0,0.981709783069152,0,0,0,2.94774983330711,0,0
TED,0,0,0,0,0,0,0,-0.0242846371530609,0,0,-8.67361737988404e-19,0,0.0126777961851085,0,0,0.165256360829173,0,0,0,0,0,0,0.0806500351484736,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0168226187943796,0,0,0,0,0,0,0,0,0.208294972701994,0,0,0.0366253411339874,0,0,-0.277996264082638,0.851759613456561,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.193655148055961,0,0,0,0,0,0,0,0,0,0,0,0.256672406923658,-0.0591726035387246,0,0,0,0,0,0.00704129997195821,0,-2.71050543121376e-20,0,0,0,-0.0796223281764222,0.076265092837369,0,0,3.46944695195361e-18,0,0.0121847182257973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329362961318899,-0.0169265736813656,0,0,0,0,0,0
MKreturn,0,0,-0.0154462566379082,0,0,0,0,0,0,-0.0187765395431754,0,0,0,0,0,0.0634294876886724,0.00712187042510523,0,0.0247013341569424,0,0,0,0,0,0,-0.0215346735948725,-4.33680868994202e-19,0,0,0,0,0.0612452860702772,0,0,0,-0.0161456412514629,0,0,0,0,0.0430750900718185,0,0,0,-0.107960962890638,0,0,-0.049955055213662,0.128640068346695,0,0,0.00953369167931751,0.0171460026855553,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000814528382530674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190177056943247,0,0,0,0,0.000609403447761052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376508355948962,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0711476434774046,0,0,0,0,0.00994425405365295,0,0,0,0,0,0,0,0,0.0242128151159832,0,0,0,0,0,0,-0.00289167933502377,0,0,0,0,0,0,-0.0150494793583676,0,0,0,0,0,0,0,0,0,0,0,-0.0069438884067278,0,0,0,0.0657247911502278,-0.0648755246005363,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000807408947885016,0,-0.00280190033039233,0,0,0,0,0,0,0,0,0,0.000679965580927107,0,0,0,0.00116090192584038,0,-0.00101271518559827,0,0,0,0,0,0,0.00194826275153493,0,0,0,0.00540839598504193,0,0,0,0,0,0,0,0,0,0,0.00334683356318099,0,1.0842021724855e-19,0,0,0,0.0334191600194608,-0.0337772081787264,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061002579160234,0,0,0,0,0,0
