,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600104.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000625.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600183.SH,X600584.SH,X300142.SZ,X002236.SZ,X000800.SZ,X000066.SZ,X601799.SH,X002074.SZ,X300003.SZ,X000799.SZ,X000547.SZ,X002008.SZ,X600089.SH,X300146.SZ,X600118.SH,X002508.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.371079137405066,0,-0.257157730235116,0,0,-0.0131830749327586,0,0,0,0,0.00983251156990798,0,0,0,0,0,0,0.125941922488735,0,0,0,0,0,0,0,0,0,0,0.0465181922006706,0,0,0,0.0654421976965312,0,0,0,0,0,0,0,0,0,0,-0.0274572449046072,0,0,0,0.00947725043059651,0,0.0532897350254815,0,0.0377569645016082,0,0,0,-0.00663451452470737,0,0
X000858.SZ,0.169333057067039,0,0,0,0,0,0.106765221122857,0.314462002814822,0.042121992056409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013670839393953,0,0,0,0,-0.00586095889717955,0,0.0074195958405344,0,0,0,0.0812196977053968,0,0,0,0,0,0,0,-0.0333596932923241,0.059251282713903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413543252203088,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0443839312964727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433229645546132,0,0,0.233037236929079,0.0623460650583699,0,0,0.0549759152636987,0,0,0,0,0,0,0,0,0,0,0.0172889210549718,0,0,0.0278553348767482,0,0,0,0,0,0,-0.0100313402857795,0,0,0,0,-0.00831124344097205,0,0
X002415.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0430337124249399,0,0,0,0,0,0,0,0,0,0,0,0.0864100461700678,0,0,0.106747620547891,0,0,0,0,-0.132284159206433,0,0,-0.00700634689712719,0,0.171973709013523,0,0,0,0,0,0.0375410426696771,0,0,0,0,0,0,0,0,0.00921116783816633,-0.0243782020627053,0,0,0,-0.0104458696142039,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0552516005759902,0,0,0,0,0,0,0,0,0,0.105262785379141,0,0.455455577551913,0.0574401771402661,-0.0614944731363795,0,0.015706717714812,0,0,0,0,-0.0549670417476738,0,0,0.143411167323051,0.0668221451954667,0,-0.0770885579305371,0,0,0.0693568709205794,0,0,0,0,0,0,0,0,0,0,0.0694659803125001,0,0.0202995035031955,0,0,0,0,-0.00277128928553774,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0884980216197598,0,0.085641227726504,0,-0.0192993623259766,0,0,0,0,0,0,-0.108567016240966,0,0,0,0,0,0,0,0,0,0,0.235981322101794,0,0.0488576740470243,0,0.0582013084268954,0,0,0,0,0.129696304867336,0,0,0,0,-0.00365311005946865,0,0.0478092344548498,0,0,0,-0.00224084417232852,-0.0113819643591128,0,0,0,-0.0222384077722077,0,0
X002304.SZ,0,0,0,0,0,0,0,4.33680868994202e-19,0.328402483903008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423538631909274,0,0,0,0,0,0.022996886695149,0.00532990148378819,0,0,0.119087968037975,0,0,0,0,0,0,0,0,0.205329249929945,0.216821433794934,0,0,0,0,0,0,0,0,0.0122371321447381,0,0,0,0,0,0,0
X000568.SZ,0,0.095336308662034,0,0,0,0,0.0573029056800618,0,0.414903633167904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055580380433869,0,0.104360769339016,0,0,0,0,0,0,0,0,0.154705037822038,0,0,0,0,0,0,-0.00181966236843849,0,0
X600809.SH,0,0,0,0,0,0,0.218732341255368,0.0245413296788373,0,0,0,0.0643384524971164,0,0,0,0.110403615825554,0,0,0.132741670008423,0,-0.0594456480557622,0,-0.171635876729328,0,0,0,0,0,0,0,0,0,-0.323219074355033,0,0,0,0,0,0,0,0,0,0.210144198936794,0,0,0,0,0,0,0,0,0.0057000149873196,0.0759516714356692,0,0,0,0.0106042021937814,0,0
X600104.SH,0,0,0,0,0,0,-0.037305286462678,0,-0.0784111447043808,0,0,0,0,0,0.131086684130963,0,0,0,0,0.164492556966208,0,0,0.127505800431363,0.2095966809062,0,-4.33680868994202e-19,0,0,0,0.0870936639586145,0,-0.0163389513959183,0.0585507670565863,0,0,0,0,0.0936706362741777,0,0,0.00268410190468339,0,0,0,0.165056435888928,0,0,0,0,0,0,0.010728995392637,0,0,0,0,-0.0190854185651505,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.200196630541902,0,0,0,0,0.0450817761394242,-0.00904334701459135,0,0,0,0,0,0,0,0.0415366684711608,0,0,0,0,-0.0360807192123608,0,-0.0256757938701927,0.123518560121061,0.297456533502962,0,0,0.139945510273684,0,0,0,-0.147830835456692,0.333594349033194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.153124537016477,-0.17326819118141,0,0.403544239630972,0.126128145617754,0,0,0,0.0924278806967388,0,0,0,0,0,0,0,0,0.031373475485363,0,0,0,0,0,0,0,0,0,0,0,-0.00470695079743656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195183234480589,0,0,0,0.00107467120054674,0,0,0,-0.0081297825591703,0,0
X000725.SZ,0,0,0,0.0420004817327443,0.104629307575109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147741869484868,0,0.0662141007906971,0,0.425473148088076,0.122328538795895,0,0.0371102195423318,0,0.0154876274213195,0,0,0,0,0.0292465776161269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901545409629434,0,0,0,0,0.0102640662903017,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,-0.0605513784458123,0.222855177146981,0,0,0,0,0,0,-0.120415016455721,0,0,0,0,0,0,0,0,0.180986550951365,-0.295149766119685,0,0,0.191634088307452,0,0,0,0,0.291376033932615,0,0,0,0.0554252306391289,0,0,0,0.161186086195574,0,0,0,0,0,0.187160086474949,0,-0.0314883953175458,0,0,0,0,-0.00230978747326593,0,0
X300124.SZ,0,0,0,0,0,0,-0.0385137566027854,0,0,0,0,0,0,0,0,0.212167777763888,0,-0.043959867163345,0,0,0,0,1.73472347597681e-18,0,0.278525175993564,0.105781824583344,0.0644710548243755,0,0,0,0,0,0,0,0.110301118999603,-0.0372804130591086,0,0.207543657983863,0,0,0.0284131759953602,0,0,0,0,0,0,0,0,0,0,0.0245269154563472,0,0,0,0,-0.0061808718052213,0,0
