,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X601877.SH,X600809.SH,X300124.SZ,X600487.SH,X002508.SZ,X000100.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X300136.SZ,X600271.SH,X600566.SH,X000157.SZ,X000981.SZ,X000050.SZ,X600177.SH,X600089.SH,X000596.SZ,X002085.SZ,X600707.SH,X600498.SH,X000661.SZ,X300142.SZ,X002180.SZ,X002179.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0455771840031605,0,0,0.652007021182852,0.0393242977431553,0,0.0160389968181321,0,0,0,0,0,-0.087538223720554,0,0,0,0,0,0,0,0.0747710232604795,0,0,0,0,0,0,0,0,0,-0.0309907360202372,0,0,0.0863164687375926,0,0,0,0,0,0.065768551700664,0,0.0333446560077998,0.0149079009810091,0,0.0086431878644442,0,0,0,0,0,0,0.00690371550634425,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0306378529968778,0,0,-0.2316209438293,-0.174592175973065,0.31419922905574,0,0,0.0573897187828696,0.0171823333460107,0.212101556999245,0,0,0,-0.0270644171013904,0,0,0.134207803718207,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0189550817955541,0,0,0,0,0,0,0,0,0,0,0,0.048752716880138,0.0121892116291223,0,0,0,0,0,-0.0192657781447367,0.0111485330209959,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0431967028669813,0,0,0.253073466731883,0.148064506588875,0.0230787254869965,0,0.0604226136349565,0,0.0701078632623391,0,0,0,0.132463248626326,0,0.0494955921093558,0,0,0.203303364829679,0,0,0.00233088734244981,0,0,0,0,0.121357101938103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133419226551611,0,0,0,-0.0259764555573102,0.0161076027341803,0,-0.0911688858105127,0,0,0,0
X000651.SZ,0,0,0,0,0.482065601573032,0,0,0,0.0675373816649597,0.0820500798143127,0,0,0,0.0132001653938516,0,0.0681368131010167,0.103070762673008,0,0,0,0,-0.0568402677444589,0,0,0,0,0,0,0,0,0,0,-0.0219351425462999,0,0,0,0,0,0,0,0,0,0,0,0,0.149946737076981,0,0,0,0,0,0.00882693845617642,0,0,0,0,0,0,0
X000858.SZ,0.252813123132822,0,0,0.390728581293185,0,0,0,0,-0.0218453951758652,0.0127701178682241,0,0.35772153365339,0,0.0556653587292368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247442635431703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536592863394964,0,0,0,-0.00814925291181817,0.00282369793148966,0,0,0,0,0,0
X600276.SH,0,0,0.065874530053708,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0256526985550047,0,0,0,0,0,0,0,0,0.0342932118400828,0,0.230084280100225,0.224412155361797,0,0,0,0,0.0479950988684765,0.0571090717957636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103810388902584,-0.0111064808013372,0.0183397809436936,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.477941197565763,0.0590471166108095,0,0,0,0,0,0.170655372713101,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.252906822151946,0,0,0,0.0341114849800419,0.0416126637176789,0,0,0,0,0.0893228588073152,0,0,0.116549621468731,0,0,0.0372284281063881,0,-0.0255390280473781,0,0,0,0,0,-0.0592815743614814,0.0698520364251418,0,0,0,0,0,0
X002304.SZ,0.280509629439345,0,0,0,0.0948165575766079,0,0,0,0,0,0.0157400972664539,0.164845165944523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191483510229629,-0.085307612419752,0,0,0,0,0,-0.0519380884047822,-0.004990636775597,0,-4.33680868994202e-19,0,0,0,0,0.129466306696895,0,0,0,0,0,0,0,0,0,0,-0.02003798190173,0.0186725126487694,-0.225496785466984,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.373251492725754,0,0,0,0,0,0,-0.0466336016166528,0,-0.0663717328892768,0,0,0,0.0816229115259919,0,0.0512344078987304,0,0,0.109984532601982,0,0,0,0.17694243786931,0,0,0,0,0.308927253542021,0.0690966218426702,0,0,0,0,0,0.0570268604493461,0.19114204190714,0,0.327639053918008,0.0519809075336937,0,-0.0549642762280534,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0267161403238405,0,0.426379396690008,0.112549862259041,0.00279020736718092,0,0,0,0,0,0,0,0,0.0235612026371412,0,0,0,0,0,0,0,0,0,0,0,0.0115028953245742,0,0,0.0567228808505509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129458654370777,0,0,0,0,0,0,0.00919893750010025,0,0,0,0,0,0
X600703.SH,0,0,0.106776256888602,0,0,0,0,0,0,0,0,0,0,0.420654067471403,0.116598427639855,0,0,0,0,0,0,0.182581255969576,0,0,0,0,0,0,0,0,0,0.161327368896781,0,0,0,0,0,0,0,0,0,0,0,0.272229201714727,0,0.0248088120563246,0,0,0,0,0,-0.00213760681939858,-0.0269241622353824,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.482005953342833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811382004543245,0,-0.0539694021092434,0.0894996494714132,0,0,0,0,0,0.0381443026407412,0,0,-0.114672839326784,0.0888038842402108,0,0,0,0,0,0,0,0.203739838388604,0,0,0,0,0,0,0,0,0.0113755677075393,0,-0.00545851623098113,-0.000574481594796368,0,0,0,0,0,0
X600741.SH,0,0.416434681280397,0,0,0,0,0,0.180687585161425,0,0,0,0.182687861521623,0,0,0,0,-0.143195281638886,0,0,0,0,0,0,0,0,0,0,0.0407521263070688,0,0.0499430600469851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130307336960606,0,0,-0.166760813277817,0,0,0.00286241285406927,0,0.0322369298001486,-0.0383623535157524,-0.504382281721386,0,0,0,0,0
X002236.SZ,0,0,0,0.465831119371875,0.144804355936879,0,-0.0444031825938403,0,0,0,0.0652979069535044,0,0,0,-3.46944695195361e-18,0.13330337577198,0.221510783341877,0,0.189648663316398,0,0,0,0,0,0,0,0,0,0,-0.053951480385087,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0534045483746347,0,0.00908452780984551,0,0,0,0,0.0233367664372977,-0.0389943297153433,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346800230566332,0,0,0.167978656091213,0,0,0,0,0.0826210892537161,0,0,0,0,0,0.00385531927516514,0,0,0,0,0,0,0,0,0,0,0,0.0260328445669242,0.0716455859059382,0,0,0,0,0,0.00499527427198117,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.181403418241495,0,0,0,0,0,0,-0.0341270961849623,0,0,0,0,0,0.346519704714662,0.16495610592456,0,0,0,0,-0.00250593800652855,0.0850329131568169,0,0,0,6.93889390390723e-18,0,-0.0467529094157557,0.0291994017554994,0,0,0.0950149088853971,0,0,0,0,0,0,0,0,0,0,0,0,0.101481354704924,0,0,0.568665907496545,0,-0.0246128302145373,0.0450514007580244,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.206516048765712,0.0954035642788334,0,0.0829311067361826,0,0.0988091907400999,0,0.0385007696270913,0,0.111258031530352,0,0,0,0.213010596432231,0,0,0,0,0,0,0,0,0,0,0,0.0786014190388368,0,0,-0.108518416222743,0,0,0,-0.133262353432082,0.149551127485456,0,0,0,0,0,0.00834013697260289,-0.0286787486892309,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0677026103772994,0,0,0,0.0138195154048797,0,0,0,0,0,0,0.230933477097711,0.071532133676199,0,-0.133098109854491,0,0,0,-0.0649536466467419,0,0,0,0,0.0440855864704104,0.0809543806132445,0,0.0520499707071811,0,-0.0303964027675129,0.132946591244716,0,0,0,0,0,0,0,0,0,0,0,0,0.0357789108423214,0,0,0,0,0.00896880909543225,0,0,0,0,0,0,0
X002456.SZ,0,0,0.00550904852870455,0,0,0,0,0,0,0,0,-0.0825328054537952,0,-0.139240083538694,0.769189401145598,0,0.116262914756487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181536134504731,0,0.254517298692849,-0.320434962278434,0,0,0,0,0,0,-0.0627418237080991,0,0,0,0.0300924521880368,0,0,0,0,0,0,-0.0180337507543476,0.0307412902735574,0,0,0,0,0,0
X002008.SZ,0,0,0.164313822120918,0,0.184034741044917,0,0,0,0.0561575258347583,0,0,0,0,0,0,0,0,0,0,0,0,0.131537826712332,0.024813056880977,0.147056167962785,0.0605969882554725,0,0.0837663292993324,0,0,0.0286740916562693,0,0,0,0.0989830151881656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229868741401543,0.296507628340163,0,0,0.0183434624538218,-0.174178092234284,0,0,0,0,0
X600066.SH,0,0,0,0,0.0641096904540022,0,0,0,0,0,0,0,0.132706407066458,0,0,0,0,0,0,0,0,0,0,0,0.0832146160846477,0,0,-0.0298093299673631,0,0,0,0,0.0126533906713451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807699256730933,0,0,-0.0153672761347444,0.0351058101598205,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0043407232876161,-0.0977527105546328,0,0,0,0,0,0,0,0,0.178343315459792,0,-0.229913224085576,-0.219225356870228,0,0,0,0,0.285828037813324,0,0,0,0,0,0,0,0,0.041956584596005,0,0,0,0,0,0,0,0,0,0.0656148589259774,0,0.143708605163478,0,0,0.299280500681302,0,0,-0.0529084527270223,0.103295081161787,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.43827766821295,0.342380092199307,0,0,-0.0818974402674039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257746064244861,0,0,0.15193885908351,0,0,0,0,-0.186052739719514,0,0,0,0.114463579561409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591425217712144,-0.063063033789237,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0641901764119225,0,0.0286190568832257,0,0,0,0,0.0213382366694533,0,0.126714625822351,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0549914814878792,0,0.0416353782244266,0,0,0.0526915022970171,0,0,0,0,0,0,0,0,0,0,0.0198828747753089,0.0556791378563694,0,0,0,0,0,0.000712755018586861,-0.00560170907895001,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.205117591897351,0,0.25612656820645,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0521145783996376,0.332118415775996,0,0.103204779570782,0,0,0,0,0,0.230207296733727,0,0,0,0,0,0,0,0,0.324968534038697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687672027381908,0,0,0,0,0,0,0
X002508.SZ,0,0,0.0334442636837229,0.156025627364613,0,0,0.168244522166574,0,0,0,0,0,0,0,0,0,0,0,0.0150894578369585,0,0,0,0.16325217677784,0,0.0736254887954093,0,0,0,0,0,0,-0.0871161835687071,0.10305673238962,0,0,0,0,0,0,0,0.00369837246025584,-0.103436238641622,0,0,0,0,0,0,0,0,0,-0.00866781260516317,-0.00217162128747623,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.190673481698772,0,0,0,0,0,-0.00978715640616756,0,0.183131030271043,0,0,0,0,0.0457802452791259,0,0.0484858900748244,0,0,0.0521804496316547,0,0,-0.106891088924249,0,0,0,0,-0.0122641346947981,0,0,0,0,0,0,0,0.111031183242861,0,0,0.229866331641416,0,0.085133811733675,0,0,0,0,0,-0.0200150720187843,0.0261408146720581,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147161841438893,-0.0773828356669155,0.141679971132622,0,0,0,0,0,0,0.0430961404054373,0.37952972029371,0,-0.0783816558021199,0.0156312703047896,0.24157587384197,0,0,0,0,0,0,0,0,0,0.0925696168061879,0,0,0,0,0,0,0.0469824264047441,-0.0654646164049624,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.128152750720364,0,0,0,0,0,0,0,0,-0.0310189648508951,-0.0165104845076531,0,0,0,0,0.108021043568233,0,0,0,0,0,0,0,0,0,0.179186781289486,0,-0.0250663746148504,0,0,0,0.0375470764675909,0,0,0,0,0,0.277683614130186,0,0.00332406115095782,0.0807937992361059,0,0,0,0,0.00015964140945559,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.023257244386111,0,0.192330965309614,0,0,0,0.0840612096343615,0,0,0,-0.12761384097876,0,0,0.10233904583764,0,-0.0206754694824061,-0.0267298946976266,0,0.058178248151806,0,0,0,0,0,0,0,0.0806614687424849,0,0,0,0,0,0,0,-0.0233374559871157,0,0,0,0,-0.245840332186561,0,0,0,0,0,-0.0205071065378349,0.00271235862279711,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.00833347671907249,0,0.0122231060599338,0,0,0,0,0,0,0,0,0,0,-0.0109473694922813,-0.0201212792989731,0.0696725812095822,0.316440714695252,0.312201501756581,0,0,0,-0.0526922464154998,0,0,0,0.014645066898557,0,0,0,0,0,0,0,0,0,0,0.195509851256434,0,0,0,0,-0.115274027231972,0,0,-0.00326665354815992,0,0,0,0,0,0
X600522.SH,0.254071698849396,0,0,0,0.0220890938376487,0,0,0,0,0,0.28500024456622,0,0,0,0,0,0,0,0,0,0,0.155346188190342,0.0164314683882373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229642001254369,0,0,0.0857250407865036,0,0,0,0,0,0,0,0,0,0,0.010032310406791,0,0,0,0,0,0,0
X300136.SZ,0,-0.014091136563613,0.706293287545433,0,0,0,0,0,0,0,0,0,-0.145797274900343,0,0.300248231254711,0,0,0,0.400597759803526,0,0.225112289771393,0.133906193237876,0,0,0,0,0,-0.158347551055057,0,0,0,-0.0261147959899711,0,0,0,0,0,-0.267561489240995,0,0,0.050516230055907,0,0,-0.0300540668342036,0,0,0,0,0,0,0,0.0362425971592343,-0.114495193119668,0,0,0,0,0,0
X600271.SH,0,0,-0.0789657606544368,0,0,0,0.157158420034592,0,0,0,0,0,0,0,0,0,0.0576776673849541,0.431666793715634,-0.122889263312197,0.280600343798754,0,0,0,0.288326868448999,0,-0.0388652997344888,0,0,0,0,0,0,0,0,0.0132528811650351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274249456586932,-0.0230050430513758,-0.0551025782737071,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0924972596948758,0,0,0,0,0,0,0,0,0,0,0,-0.11347602851591,0,-0.142379601586921,0,0,0,0,0.29665379871058,0,0,0,0,-0.0327057668854822,0,0,0,0,0,0,0,0,0.0741658012888737,0,0,0,0.0708996584089657,0,0.186295611747346,0,0,0,-0.0188517235574961,0.0100137995414825,0,0,0,0,0,0
