,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X600183.SH,X300003.SZ,X002007.SZ,X600741.SH,X002241.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000625.SZ,X002129.SZ,X002463.SZ,X000800.SZ,X600584.SH,X002456.SZ,X300136.SZ,X002414.SZ,X002179.SZ,X600118.SH,X002049.SZ,X600498.SH,X002185.SZ,X000066.SZ,X002223.SZ,X600522.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.13136458564664,0,0,0,0,0,0,0.0057673410113371,0.209349161604713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22117053677832,0,0.0105458445613138,0,0,0,0.0167717795065013,0,0,0.0328972789782822,0,0,0,0,0,0,0.0448713961913395,0,0.0196711579229037,-0.0165171234461482,0,0,0,0,0,0,0,0,0.0114627570558736,0,0,0,0,0,0
X000858.SZ,0.221484089406331,0,0,0,0,0.0554848694470134,0.0569936598942072,0,0,0,0,0,0,0.164833840546759,0,0,0,0.214193042392158,0,0,0,0.0388777587069726,0.0324492776450302,0,0.227180451854811,0,0,0,0,0,0,0,0,0,-0.00716438287794094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037434244886582,0.0192696146476851,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0449581172536673,0,0,0,0,0.155741439029339,0,0,0.0530709189986854,0,0.0216929192514618,0,0,0.0069084002593619,0,0.00492655815954722,0.0711806579313217,0,0,0,0.0019874052866963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0423962336302753,0,0,0,0.110575627198189,0.0688660654689233,0,0,0,0,0,0.168747573668019,0,0,0.277837393400064,0,0,0,0,0,0,0.00970093960811778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692143632909468,0,0,0,0,0,-0.00397173020282115,0,0,0,0,0,0,0.0122193936680796,0.0182985300610139,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0555405806386611,0,0,0,0,0,0,0,0,0.0349313658325105,0,0,0,0.0194174016600841,0,0,0,0.00772226553469839,0,0.246575875150605,-4.33680868994202e-19,0.0378595517131499,0,0,0,0,0,0,0.0164773349441356,0,0,0,0.0780842742332426,0,0,0.0288577680927806,0,0,0,0,0,0,0,0,0.0851400075457956,0,0.0119975172754279,0.0329095224839236,0,0,0,0,0,0
X002475.SZ,0,0,0,0.150317268172209,0.408502747443455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108897103923564,0.0326262989724351,0,0,0,0.130451060798001,0,0.191717944383314,0,0,-0.0759429458111623,0,0,0,0,-0.0303963258046396,0,0,0,0,0.086599467322372,0.0450260386097445,0,0,0,0,0,0,-0.0172709694996481,0,0,0,-0.0788964352550875,0.0190300032766369,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846734944351066,0,0,0.0817504065319885,0,0.179242706739229,0,0.261016281428075,0,0,0,0.134426042730785,0,0,0,0,0,0,0,0.110427819595424,0,0,0,0,0,0,0,0,0,0.0128950737727018,0,0.0293960001179138,0,0.0567969545572451,0.022781020239319,0.036845337960726,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0885191899525785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256515687058727,0,-0.0841540643044747,0,0,0,0.153403006736382,0,0,0,0,0,0,0,0.0232382279189226,0,0,0.0143564024128524,0,0,0.164486482435722,0.0659331220098922,0,0,0,0.355322804208638,0,0,0.0611754524265881,-0.234050220495336,0,0,0.0329524088388477,0.0217680313626663,0,0,0,0,0,0
X600031.SH,0,0.0345308106585254,0,0,0,0.0933234003471952,0,0,0,0,0,0,0,0.0626920378779254,0,0,0,0,0,0,0,0,0.0407112885744527,0,0,0,0,0,0,0,0,0,0.519903406340216,0.0314443805616829,0,0,0,0,0,0,0,0,0.0104830011384342,0,0,0,0,0,0,0,0,0.00441077038114222,0.0181621993719731,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140911151587512,0,0.293789449803098,-4.33680868994202e-19,0,0.0407610547703954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317068642261807,0,0,0,0,0,0,0,0,0.0191617893879222,0,0,0.0292685115364581,0,-0.0147304066617102,0,0,0,0.0188325423027155,0,0,0,0,0,0,0
X003816.SZ,0,0,0.00127456946105827,0,0.0308164610675836,0,0,0,0,0,0,0.181593317673405,0,0,0,0,0,0,-0.152825305424754,-0.0292531184302443,0,-0.0119296221448378,0,0,0,0.0645534040883056,0.036639512105875,0,0,0,0,0,0,0,0,0,0.0112953510284965,0.0724535833193781,0,-0.069979687255981,0,0,0,-0.00583980087917079,0,0,0.174998407422472,-0.022359614095993,0,0,0,0.00564664631038106,-0.0120276379676867,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0412634951069914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311524341738541,0.106597428805614,0,0,0,0.510689871450368,0,0,0,0,0.0615331967272718,0,0,0,0,0,0,0,0,0,0,0.0804790005630853,-0.00186830743536442,0,0,0,0.00241124412309203,0,0.138137764120157,0,-0.00862541408137363,-0.00669843694104648,0,0,0,0,0,0
X000661.SZ,0,0,0.549375284745927,0,0,0,0,0.0102374772042394,0,0,0,0,0,0,0,0,0,0,0,0,0.0368989144850162,0,0.0111687567694078,0.0648608420638196,0,0,0,0,0,0,0,0,0,0.120198158372526,0,0,0,0,0,0,0,0,0.0393766073688077,0,-0.030452954753449,0,0,0,0,0,0,0.0218798538740072,0,0,0,0,0,0,0
X000568.SZ,0,0.325934328750545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471883203056571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109889312475666,0,0.00451274293972669,0,0,0,0,0.00736441654382458,0,0,0,0.0100252790756275,0,0,0,0,0,0,-0.0177633154196977,-0.0152721335575728,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0952453932348301,0,0,0,0,0,0,0,0,0.178926963838481,0,0.236177557683954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451408466095844,0,0,0,0.0811142482173228,0,0.0794314862573596,0.00742634200815398,0,0.0065892783469768,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.175184901129392,0.0519783139329521,0,0,-0.0230179665729486,0,0,0,0,0,0,0.02697411754693,0,0,0,0,0,0,0,0,0,0.0676396034055471,0,0,0.0624935952387207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693698723264496,0.00890638686428016,0,0,0.0604872479309872,-0.0641299982493289,0,0,0,0.00354713024636654,0.0251285117893788,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575052507825334,-3.46944695195361e-18,0,0,0,0.0998502230392907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010159501196442,0,0,0.57009343457311,0.123767588298187,0,0.00305921050741514,0,0,0,0.13648548777911,0.0658828026700587,0,-0.114854481795483,0,0,0,-0.00966059248349638,0.000504089322407492,0,0,0,0,0,0
X600809.SH,0,0,0.00775465566769372,0,0,0,0,0,0,-0.0213640655406565,0,0,0,0.705021459633687,0,0,0,0,0.0603864018574207,0,0.0746412382403751,0.0674546006470135,0,0,0.0859174297249365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894892762267661,0,0,1.38777878078145e-17,-0.00859372476058528,0.0973691306802627,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0211893325108877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277930409936173,0,0,0.0954189884762878,0,0.00905261349897002,0,0,0,0,0,0.288240432955106,0,0.0564337019914583,0,0,-0.0115832811519619,0.0424150779333761,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686357382969548,0,0,0,0,0,0,0.0438292176920459,0.066952892286965,0,0,0,0,0,0,0,0.0396364948843173,0.548063375868674,0,0,0,0,0,0,0.0875032262347661,0.0793678139608218,0.0326306671471717,0,0,0,0,0,0,0.00718045482041483,0,0,0,0,0,0,0
X300003.SZ,-0.289624872034346,0,0,0,0,0,0,0,0.22188220009932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12031217167727,0.0546188176619314,0,-0.0603941033902531,0,0,0,0,0,0,0.289763391210779,0,0,0,0.33323757960754,0,0,0,0,0,0.0612070631191012,0,0,0.0638315696137755,-0.0360747703437792,0.357205822009497,0,0,0,0.0183830710483694,0.022676806214752,0,0,0,0,0,0
X002007.SZ,0,0,0.16092109665447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117620411641861,0,-8.67361737988404e-19,0,0,0,0,0,0,0.206129552753162,0.108040887100263,0,0,0,0,0,0,0,0,0,0.0852314400700965,0,0,0,0.044253010032047,0,-0.00331342493610002,0,0,0.203066375729257,0,0,0.125269372249037,-0.0217475369857084,-0.0257137456223485,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.236945994365816,0,0,0,0,0,0,0,0,0,0,0,0.00506986127541922,0,0,-0.0448503433334332,0,0,0.103535966826641,0.107325491991406,0,0.111762073949139,-0.0406992060522751,0,0,0.432015220086598,0,0.0489639191857805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,-0.0145880011506381,-0.0183909565375552,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.117664376995177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278587338601535,0,0.0596702890311467,0,0,0.112139480627437,0,0.0292940638041028,0.0156553709880837,0,0,0,0,0,0,0,0,0.133237334588271,0,0.270901295474265,0,0,0,0,0,0,0,-0.0118164451633601,0,0.270673705384792,0,0,-0.00822772879646077,0,0,0,0,0,0
X000596.SZ,0,0.165197547327328,0,0,0,0.158003896220893,0.174411096552658,0,0,0,0,0,0,0.321268652722201,0,0,0,0.0386970187160994,-0.0560569790678202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105048800498562,0,0,0,0,0,0,0.0515678700038769,0,0,0,0,0,0,0,0,0,0.0142279536813007,-0.00155766308970618,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0654659455181124,0,0,0,0,0,0,0.249234647400407,0,0,0,0,0,0,0,0,0,0,0.182320497530465,0,0,0,0,0.0568739568676002,0,0,0,0,0.183545496929367,0.119695406875007,0,0,0,0,0,0,0,0.245569366433453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0611903976993884,0,0,0,0.268166871212847,0,0,0,0,0,0,0,0,0,0,0,0.115714032944026,0,0.109551067627413,0,0,0,0,0,0,0,0,0,0.0656071495492864,0,0.00235638430249432,0.00464069618791021,0,0,0,0.0347915927108248,0,0,0.136719874098374,0,0,0,0,0,0.0189964533775924,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0101590016039703,0,0,0.412028829300857,0,0,0,0,0,0.0235103904947836,0,0,0,0,0,0.134769871410618,0,0,0,0,-0.0299412287140556,0,0,0.218882810769811,0,0,0,0,0,0.0116696435647693,0,8.67361737988404e-19,0,0,0,0,0,0,0.0551509462563619,0,0,0,0.0533097101641715,0,0,-0.0272829957866978,0.00301002863824785,0,0,0,0,0,0
X000977.SZ,0,0.574122693907073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102289959476261,0,0,0,0,0,0,-6.93889390390723e-18,0.0723548753762019,0,0,0,0,0,0,0,0,0,0,0.22721837197757,0.0789817464259892,0,0,0,0,0,0,0,0,0,0,0,-0.281010108945398,0,0.0253438897393698,0,0,0,0,0,0
X300124.SZ,0,0.0768712662035108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412987847434949,0,0,0.287989699698082,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0.0150807254032658,0,0,0,0,0,0,0.0934959347106403,0,0,0,0.027703742500635,0,0,0.00643719412053385,0.00520956883235812,0,0,0,0,0,0
X601877.SH,0,0,0,0.0928049757371963,0,0,0,0,0,0,0,0,0.148369458853555,0,0.285547173577822,0,0,0,0.0528730807355039,0,0,0,0,0,0,0,0.113647605975831,0,0,0,0,0,0,0,0.1005142066103,0,0,0,0,0,0,0,0,0,0,-0.0941814098777866,0,-0.10998943362449,0,0,0,0.0112682933464878,0.00648497443260359,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23767700083231,0,0,0.231864627128958,0,0,0,0.0328202961794747,0,0,0,0,0,0,0.0807592962556778,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.204053292062721,0,0.0330242701524639,0,0,-0.0285882278647435,-0.0145607794163915,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.287149867497478,0,0,0,0,0,0.12296939660031,0,0,0,0,0,0.155315452940386,0,0,0,0,0.0198786476090092,0,-0.0765424285176775,0,0,0,0,0,0.162206536650465,-0.0161289105270268,0,0,0,0,0,0,0,0,0,0,0,0,0.0170216729807818,0.0491183483440665,0,-0.0293443121129141,0.0245563473936934,0.0248757491984554,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0269155405811792,0.0252480021120728,0,0,0,0.063100220674813,0,0,0,0,0,0,0.0244590852785709,0,0,0.162197957443006,0,0,0.281460667765845,0,0,0,0,0,0,0.0886688101394571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454462469950337,0,0,0,0.0181851841189759,0.0195155358472113,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116065203415153,0,0,-0.0429534413381603,0,0,0,0.00114964558987571,0.27360784862174,0,0,0.0882355680737362,0.0382293378428378,0,0,0,0,0,0,0,0,0,-0.0169606797971205,0,0,0.1754069878093,0,0.20017297446946,0,-0.0330560250187565,0,0,0,0.0081703040992456,-0.00336255659758636,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650335942891766,0,0,0,0,0,0.293470758941201,0,0,0.0301097302263691,0,0,0,0,0,0,0,0,0,0,0.0043485593366479,0,0,0,0.0629477446430864,0.127320887100062,0,0,0,0,0,0.0692347649475881,0.020023522728957,0.262283142681365,-0.0173304415648224,0,0,0.0189598562932263,0.0150505581707168,0.00450751647054424,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.167661830457507,0,0,0,0,0,0,0,0.144835421158606,0,0.183798204119957,0,0,0,0,0,0.0233999423793662,0,0,0,0,-0.160986007483804,0,0,0,0,0,0,0.302561698661038,0,0,0,0,0.152749035061507,0,0,0,0.118299267307635,0.0715568249583105,0,0,0,-0.00142701262779152,0,0,0.0201451782456951,-0.00657688631704068,-0.0556535255485957,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340266859304102,0,0,0,0.329742287035264,0,0.0233141041899374,0,0,0,0,0.133627489802166,-0.0821265152902947,0.186574060039275,0,0,0.0847261705993735,0,-0.0304427890734021,0,0,0,0,0,0,0,0,0,0.167149343120015,0,0,0,0,0,0.17539837103917,0,0,0,0,0.0402036985688504,-0.00831846819497948,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639102757313244,0,0,0,0,0.0549317041644361,0,0,0,0,0.0961799509184192,0,0.0668714560050159,0,0,0,0,0,0,0.132970190524726,0.23159890749259,0.0579573351959146,0,0.162406678007124,0,0,0.0786395682152742,0,0,0.142276483284053,0,0,0,0,0,0,-0.0140636095154284,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.139029835124377,0,0.138043649569195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806637953305471,0,0,0,0,0,0,0,0,0,0,0,0.126302725726343,0.0846874073610267,0,0.026929054473176,0,0.0829087193671343,0,0,0.17013824701435,0,0,0,0.137857764922225,0,0.00413090679674513,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.103926973388676,0,0,0,0,0,0,-0.0528261503231025,0,0,0,0,-0.0354066017804782,0,0,-0.0872482180199287,0,-0.190464297920747,0,0.310768736888263,0,0.0889717247717344,0,0,0,0,0,0.121069149152615,0,0,0,0,0,0,0,0,0.163448293100872,0,-1.73472347597681e-18,0.0362339032337006,0.218424927646139,0.0577419650655389,0,0,0.0392403458045336,-0.0274469226044683,0,0,0,0,0,0
X002179.SZ,0,-0.00490895109509373,0,0,0,-0.0778067469734802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-8.67361737988404e-19,0,0,0,0.130689499040449,0,-0.039917005648464,0.0243410165255695,0,0,0,0,0,0,0,-0.110252961012024,0,0,0.0468682137311424,0,0.0428187976043089,0,0,0.164840164555272,0,0,0,0,-0.00346339258080558,0.0320837999144998,0.0272267495086215,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0203643825671475,0,0.19169549050715,0.0020752112710831,0,0.196155357320588,0,0,0,0,0,0.181300575485501,0,0,0,0,0.231137025001784,0,0,0,0,0.044761355950053,0,0,0,0,0,0,0,0.231194763238369,0,0,0,0,0,-0.112439873829587,0,0,0,0,0,-0.207947293225898,-0.0186109744040415,-0.0518204632732857,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374494131152605,0,0,0,0,0,0,0.100028149936708,0,0.193112190682109,0,0,0,0,0,0,0,0,0.0677366705020375,-0.14732225312801,0,0,0,0,0,0,0,0.0649511283240062,0,0,0.360686410222277,0,-0.0129808794649582,0.0146720476310368,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-0.0240224798522145,0,0.0769227684701748,0,0,0,0.163032347446254,0,0.0979518134661151,0,0,0,0,-0.0519421680266333,0,0,0,0.0882325039671731,-0.0737001621050522,0,0,0,0,0,0,0,0.172160422838603,0,0,0,0.349702479893477,0,0,0.0700093076589745,0,0,0,0,0,0,0,0,0,0.150732634432326,0,0.191224502735328,0.0252290347256242,0.0398555512669991,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0369372125707182,0,0,0,0,0,0,0,0,0.038262874707908,0,0.0881418437124621,0,0,0,0,0,0,0.0625051870810451,0,0,0,0,0,0,0,0.155758903691038,0.0196690018284719,0,0,0.225891720512518,0.0987872102411439,0.0115536681770386,0,0,0.0767582381298596,0,0,0,0,0,0,0,0,0,0.0614870960212516,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.0449093863530641,0,0,0.0323366461975692,0.0976560999823055,0,0.310603905116121,0,0,0,0,0,0,0,-0.0762407178737728,0,0,0,0,0,0,0.172412467948505,0,0,0,0,0,0,0.025009982943847,0.267854228662005,0.157879008706105,0,0,0,0,0,0.0137391030574167,0,0,0,0,0,0,0.122086948792319,0.00633251313437703,0.0248006420289054,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0.116382328344544,0,0,0,0,0,0,0,0,0,0,0.0852450210208133,0,0.295420240755241,0.34245355939883,0,0,0,0,0,0,-0.128054938101134,0,0,0,0,0,0,0,-0.0631711543614822,0,0,0,0.157847728303339,0,0,0,-0.109368271382925,0,0,0,-0.0243929760252363,0,0,0.0106691880820645,0.0128420776943798,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0359174236837053,-0.0970596711826116,0,0,0,0,0,0,0,0,-0.00195200306634441,0,0,0.0900907637863395,0.0702985339691469,0,0,0,0,0,0,0.0353354582367038,0,0,0,0,0,0,-0.0637780076419355,0.071144779509411,0,0,0.023272804334435,0.286380562105716,0,0,0,0,0,0.204303869755239,0,0,0,0,0,0,-0.00768676988792504,0.0249400140924503,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0917108309175181,0,0,0.107185807670053,0,0,0.126076287091961,0,0,0,0,0,0,0,0,0,0,0.067052080983928,0,0,0.0713366423985914,0,0,0,0,0,0.0580029767756416,0,0,0,0,0,0,0,0.195261990325044,0,0,0,0,0,0,0,0,0,0,0,0.0096673134682098,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.122126048175922,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775680034999777,0.587438905624226,0,0,0,0,0,0,-0.271131604477381,0,0,0,-0.0665260556418463,0.191991199246277,0,0.130634128459842,-0.153436297128724,0,0,0,-0.193146088624536,0,-0.0218715584383598,0,0.0533056098646316,0,0.204180272464514,-0.126457041399674,-0.215572949716494,0,0,-0.0468542357446111,-0.0785066478934801,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.739438013149856,0.22962469049123,0,0,0,0,0,0,0,0,0,0,0.309558870820066,0,0,0,0,0,0,0,0,0,-0.165003713821428,0.242199557122948,-0.458100825101199,0,0.288221552337442,0.641349704286873,-0.246099912576899,0,1.38777878078145e-17,0,0.225737138178892,0,0.486068714455162,0,0,0,0
TED,0,0,0,0,0,0,0,0.0650097899576267,0,0,0,0,0,0,0,0.696476738001151,0,0,0,0,0,0,0,0,0,0,0,-0.142059297810145,0,0,0,0,0,0,-0.211938412390403,0,0,0,-0.0593255568383231,0,0,0,0,0,0,0,0,0,0,0,-0.37615269289843,-0.279951106054173,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0442474824819676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079947163328556,0,0.021854820092308,-0.0551469413301819,0,0,0,0,0,0,0.00530079685201616,0,0,0,-0.0866193919421802,0,0,0,0,0,0,0,0.0313630859430166,0,0.0710845367572535,0.0155920683221855,0.0140426904614494,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.198837287517391,0,0,0,0,0,0,0,0,0.0494344928453172,-0.0278875808031361,0.0791110547457463,0,0,0,0,0,0,-0.0653069423418928,-0.106205521084386,0,0,0,0,0,0,0,0,0,0,0,0.0399343062472308,-0.0975239919683116,0,0,0,0,0,0,0,0,0,0.172440505747275,0.0338968781363527,0.00776385627255021,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159415327289388,0,0,0,0,-0.000363735437906694,0,0,0,0,0,0,0.00346572173232461,-0.000909273242510038,-0.00139288190015631,0,0,0,0.000161836706956136,0,-0.00183109203351955,0,-0.000522118348124054,0,0,-0.00134641036643795,0.00444148443937641,-0.00627110742886945,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00743792254953448,0,0,0,0,0,0,0,0,0,0.00294778809958641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978036530576132,0,0,0,0,0,0,0,0,0,0,-0.00130866939594123,0,0,0,0,0,0,-0.0181178910511924,0.00633598573095486,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00306457215635603,0,0,0,0,0,0,0,0,-0.000508968010797849,0,-0.00433764653341922,0.00174778915868212,-0.00144224264354037,0.00193864807076085,-0.000237408270116422,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248324898312124,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,-0.000913254783511504,-0.00314809753212246,-0.00534728999559495,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-1.6940658945086e-21,0,0,-0.000875529478688746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374785198816657,0,0,0,0,0,0,0,0,0,0,-0.00238141875880874,0.000430306994596619,0,0,0,0,0,0.000207189932409543,0,0,0,0,0.000374068024383511,0,-0.00156137877121203,0,0,0,0.00597453305628075,-0.00139185389802294,0,0,0,0,0,0
