,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X300003.SZ,X600487.SH,X002223.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600563.SH,X601799.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0833286854124375,0.317509465715942,0.0404152997720068,0.0379001435219074,0,0,0.091412755977011,0,0,0,0,0,0,0,0,0,0.0307436106524615,-0.0294631038049151,0,0,0,0,0,0,0,0,0,0,0,0,-0.203387833167951,0,0,0,0,0,0,0,0,0,-0.0797828369890038,-1.73472347597681e-18,0,0.144478788152628,0.0315345894432471,0,0,0,0,0,0.0257561096275258,0.0306832309662618,0,-0.162372235096313,0,0,0,0
X000858.SZ,0.348469121074572,0,1.38777878078145e-17,0,0.2498378034085,0.0654360288821315,0,0,0.0912281147360887,0,0.119920109185522,0,0,0,0,0,0,0.0317908712088994,0,0,0,0,0,0,0,0,0.0776958073004082,0.00140018365060914,0,0,0,0,0,0,0,0,0,0,0.0594902259559272,0,0,0,0,0,0,-0.0193440098146241,0,-0.0768656437894179,0.0421617175564157,0,0,-0.00461698631671382,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.96096706074778,0,0,0,0,-0.0171746401978378,0,0,0,0.0143965077633949,0,0,0,0,-0.160020726501171,0,0,0,0,0,0,-0.114133832062702,0,0.0801941680682203,-0.031553369040545,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341641908587723,0,0,0,0,0,-0.0121799373608823,0,0,0,-0.050065845251615,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0149922384512622,0,0,0,0,0,0,0,0,0,-0.0449640625394588,0,6.93889390390723e-18,0,0,0,0,0,0,-0.106966489423314,-0.0237957383763683,0,0,0,0.176796340041749,0,0.0786118388752743,0,0,0,0,0,0,0,0.182306791461281,0,0,0,0,0,0.144937151222451,-0.275211095979061,0.116573661298677,0.182560842431573,0.329508627002134,3.46944695195361e-18,-0.0399541360675468,0,0,0,0,0,0
X000568.SZ,0.328199030035574,0,0.764021304809489,0,0,0,0.0345610204649493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580176694506444,0.0991990106374871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196381043237154,0.0342590177650621,0,0,0,0,0,0
X600276.SH,0,0.0425906366666093,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0345528909893868,0,0,0,0,0,0.0568930347477176,-0.113397601095469,0.0241270736840657,0,0.0610261078726303,0,0,0,0,0,0,0,0,0,0.116456601048839,-0.0815084871610969,0.169244020717473,0.0876464045938928,0,0.00746290732349523,-0.119387110416678,0,0,0,0,0.0131168534150165,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.123912672383314,0,0,0.254425704173963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437106044391342,0,0,0,0,0,0,0,0,0,0,0,-0.0222176980870884,0,0,-6.93889390390723e-18,0,0,-0.0583434163340239,0,0,-0.0972853858365791,-0.0512804024305607,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.417920271203081,0,0,0.0179783262622053,0,0,0,0,0,0.171677198533913,0,0,0,0.107810194416563,0,0.0526609498890096,-0.2270366801642,0,0.0911077089420981,0.073869577323014,0.034222926750193,0,0,0,0,0,0,0,0.125641571295874,-0.0127408267681802,0,0,0,0,0,-0.0974830027595869,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,-2.16840434497101e-19,0.541726531070474,0.0987048553555494,0,0,0,0,0,0,0,0,0,-0.0599814709819826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012477298024194,0,0,0,0.06157519787248,0,0,0,0,0,0,-0.130561378910911,0,-0.0192239567876077,0.116121324525861,0,0,-0.0533750436110578,-0.0477633603616546,0,0,0,0,0,0
X300124.SZ,0,0,-0.0591418722540289,0,0,0,0.257827432904669,0,0,0,0,0,0,0,0,0,0,0,0.031803101538608,-0.15026228920752,0,0,0,-0.194037157583219,0,0,0,0,0,0,0,0,0.0708810140212131,0,0.331557752847709,0,0,0,0,0,0.021800592865633,0,-0.0911704200455321,0,0,-0.00296261910371341,0,0,0,0,0,-0.0301580580601804,-0.0930720297774053,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.37518211327317,0,-0.0255550438706746,0,0,-0.0962658272076281,0,0,0.351868856169508,0,-0.00935469979133553,0.0190356274808621,0,0,0,0,0,0,0,0,0,0.0225060470056459,0,0,-0.140318466166951,0,0,-0.0261138758367259,0,0,0,0,0,0,0.0866793354315355,0,-0.0723285188105627,0,0,0,0,0,0,0,0.0220691646950905,0,0,0,0,0,0,0
X600104.SH,0,0.0208502588529592,0,0,0,0,0,0,0.0550054932061043,0,0.0580010884758433,0,0,0,0,0.00193357023454799,0,0,0,0,0,0,0,0,0,0,0,0.134732296842841,0,0,0,0,0,0.184981199561357,0.0855699905088474,0,0,0,0,0,0,-0.0342354844970488,0,-0.0403444325561013,0,0,0,-0.0232539302760198,0,0,0,-0.0103209742500291,0.0121489192241884,0.0445801251354553,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.061896715843613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336417075993981,0.14793689759655,0,-0.0402718773630229,-0.306077006546883,0,0,0.529380673330889,0,0,0,0.000683614671305345,0,0,0,0,-0.0735607057716159,0,0.18706293321535,0,0.170110336145966,0,0,0,0.0380893424255439,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0969586260199731,0,0,0,0.00627429215131868,0,0.220812917767147,0,0,0,0,0,0,0.0636559554283291,0,0,0,0.0382542500323743,0,0.091502714760241,0,0.0710988495676442,0,0,0,0,0,0,0.0651090949225977,0,0,0,0.0723115746030067,0,0,0.183793187313875,0.181938611547523,0,0,0.110010632024182,0,0,0.116738406254051,0,0,0,-0.0894015510665778,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0457682484160025,0,0,0.145957327807509,0,0,-0.0178535375166532,0,0,0,0,0.0265638343366496,0,0.0354094998266028,-0.0614529298472874,0.0510753819314921,0,0,0.021380092414536,0,0.0386758719440267,0.349987946082418,0,0,0,0,0.0564624929021136,0,0,0,-0.036604246179133,-0.0264454205587317,0,0,0,-0.0480009982731391,-0.0531317822524733,0,0,0,0,0,0.0860404319685288,0,0,0,0
