,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X002236.SZ,X600703.SH,X601877.SH,X300003.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X000066.SZ,X600867.SH,X002008.SZ,X300136.SZ,X002049.SZ,X000977.SZ,X600498.SH,X002129.SZ,X600066.SH,X002371.SZ,X600177.SH,X000050.SZ,X600487.SH,X002506.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.260140665096202,0,0.0538515842645524,0.090632499977571,0,0,0,0,0,0.175973068601947,0,0,0,0,-0.0960728279995421,0.0404430770198756,0,-0.0576172807193781,0,0,0,0,0,0,0,-0.00209804257107354,0,0,0,0,0,0,0,-0.0531699262548178,0,0.0796367953048273,0.051201804650318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202116865300946,0.0260766737467497,0,0,0,0,0,0
X000858.SZ,0.144227129051695,0,0,0,0,0,0,0.118153252703819,0,0,0.0440021235514066,0.176172496456708,0,0,0,-0.00674559476701564,0.259259403111519,0,-0.0661597231879822,0.271880452623753,0,0,0,-0.117706943629591,0,0,-0.019369410002474,0,0,0,-0.0154208667153914,0,-0.00902646730353757,0,0,0,0,0,0,0,0,0,0.0373446038386107,0,0.0556721060118068,0,0,0,0,0,0,-0.0160616982949781,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0942148321215056,0,0,0,0,0,0,0,0.1665246913652,0.201928556732593,0,-0.0537100123064241,0,0,0,0,0,0,0,0,0,0.154295686380625,0,0,-0.115707947003932,0,0,0,0.121649967169441,0.0291583731009026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187668156971326,-0.0285125492567214,0,0,0,0,0,0
X600276.SH,0.0185255729582372,0,0,0,0,0,0,0,0,0,0.207123007011406,0.106089924038621,0,0,0,0.0288060464879823,0,0.184319127984584,-0.028451344599755,0,0,0,0,0,5.42101086242752e-20,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.103520867831351,0.0768443701357627,0,0,0,0,0,0,0,-0.0395474933531528,0,0,0,0.122729489566114,0,0.134532585989678,-0.0135301111022008,0,0,0,0,0.00217015203482537,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00932589639480394,0,0.194743488972927,0,0,0,0,0,0,0.0838008053611742,0,0,0.24086088516514,0,0,0,0.199187299143967,0,0,0,0,0,0,0,0,0,0,0,-0.018608525182257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144685694275607,0,0,0,-0.025720430843323,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559088123258209,0.247192452398751,0,0,-0.0608526008721459,0,0,0,0.115986717439422,0,0,0,0,0.0477873890816021,0,0,0,0,0,0,0,0,-0.00872724873734326,0,0,0,0.00942783614497054,0,0,0.0212100673033655,0,0,0,0,0,0,0,-0.0115567881872454,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093117247939365,0,0,0,0,0,0,0,-0.0344451480694555,-0.0236427557585348,0,0,0.0112341656441195,0,0,0,0,0,0,-0.03882721148342,0,0,-0.0106697535106631,0,-0.030741242045207,-0.0526450888351233,0,0,0,0.372148860219867,0,0
X002304.SZ,0,0.157710316668389,0,0,0,0,0.093792047381489,0,0,0.00144961111156269,0,0.218073918652638,0,0,0,0.14060143828926,0,0,0,0.106805332277667,0,0,0,0,0.0496893694558203,0,0,0,0,0,0,0,0,0,0,-0.0273355824779318,0.0560725922718635,0,0,0,0,0,-0.0901128395195671,0,0,0,0,0,0,0,0.156107255866314,-0.0272001525316235,0.0547810966647009,0,0,0,0,0,0
X000063.SZ,0,0.0793454773219087,0,0,0.465267084342678,0,0,0,0,0,0.100212040386259,0,0,0,0,0,0,0,-0.0315722639623876,0,0.0736701242491068,0,0,0,0,0,0.0478462507746415,0,0,-0.0102264709900707,0,0,0,0,0,0.0606965060096587,0,-0.110843693390361,0,0,0,0.100601510213164,0,0,0,0,0,0.221989034041244,0,0.3083501075063,0,0.0115217415812123,0.0526619085010524,0,0,0,-0.0179181198512333,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00786169063872024,0,0,0,0,0,0,0,0,0,0.000489974441273668,0.0373762564312286,0,0,0.043768698971102,0,0.0146744727162405,0,0,0,0,0,-0.0323293692049897,0,0,0,0,0,0.123653964258135,0,0,0,0,0,0,0,0.34538432833955,0,-0.0896400367724443,0,0,-0.0407215144372274,0.0782973573177412,0,0,0,0,0,0
X002475.SZ,0,0.28056986789128,0,0,0.038915729135975,0,0,0,0.0325361083390066,0,0,0,0.164129326598209,0,0,0.0733227705630257,0,0.224984036818302,0,0,0.214540567587814,0,0,0,0,0.00612978800506601,0,0,0,0,0,0,0,0,0,0.0344078953045609,0.00825895008221548,0.0727502323008506,0.205461025474594,0,0,0,0,0,0,0,0,0,0,0,0,0.075684896790404,-0.111870753256661,0,0,0,0,0,0
X000568.SZ,0,0.570727842072061,0,0,0,0,0,0.117088307488036,0,0,0,0,0,0,0,0.146023035955641,0.0811295088996306,0,0,0.0757535860119536,0,0,0,0,-0.0657984800274389,0,0,0,0,0,0.0425840452287952,0,0.0270968154820817,-0.14457543710468,-0.0796219922258619,0,0,0.0811001241458372,-0.119822104297329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162820582919406,0.0200000204956317,0,0,0,0.00709347705536794,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0917731522366188,0,0,0,0.076994764537032,0,0,0.121766125078294,0,0,0,0,0,0,-0.0672508308876338,0,0.0255050369897981,0.21808446642203,0,0.00744536996283543,0,0,0,0.013740401412743,0,0.0390203435092014,-0.0337215556753054,0,0,0,0.0847131781349758,0,0,0,-0.0558965519178597,0,0,0,0,0,0,0,0.0250967111411285,0,0,0,-0.013712254636622,0,0
X600690.SH,0,0,0,0,0,0,0,0.139152815868346,0.0827479174608025,0,0.0406961865755523,0.0291597853251575,0,0,0,0.0028432699842245,0,0,0,0,-8.67361737988404e-19,0,0,0.0414271764853084,0,0,0,0,0,0.0236138848837126,0,0.20619161631848,0,0.0019608230939833,0,0,0,0,0,0,0,0,-0.138710960361257,0,0,0,0,0,0,0,0,0.00293775226270158,-8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0317924754233376,0,0,0,0,0.14867377151597,0,0,0,0,0,0,0,0,0.00813713149658366,0,0.0565878413412123,0,0.0773410682261106,0.375716713015762,0,0,0,0,0,0,0,0.109331654031333,0,0.00840407375004775,0,0.150573411610098,0,0,0,0,0,0,0,-0.0095816278603201,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.159671511793261,0,0.3527391256807,0,0,0,0,0.225371931315195,0,0,0,0,0,0,0,0,0.106702685658216,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.126149122453953,0,0,0,0,0,0.0997983315771279,0,0,0.180525734977224,-0.108561104032163,0,0,0,0,0,0,0,0,-0.0151873372711447,0,0,0,0,0,0,-0.0310915131173749,0,0
X600809.SH,0.0354416323527883,0.307301602405729,0,0,-0.0248584159619537,0,0,0,0,0,0,0.00559262266240541,0,0,0,0,0,0,0,0.125720532801237,0,0,0,0,0,0,0,0,0,0,0.00833958289964029,0,0,0,0,0.0640986673178329,0,0,0,0,0,0,-0.0288700268648807,0,0,0,0,0.0222679054480442,0,0.0432107317200021,0,-0.0248195018401833,0,0,0,0,0.133422611069834,0,0
X000661.SZ,0,0,0,0.245072322827788,0.138482701445521,0,0,0,0,0,0,0,0.0301287243232848,0,0,0,0,0,0,0,0,0,0,0,-0.024580137046026,0,0,0,0.315647288578659,0,0,0,0.0861160056832422,0,0,0,-0.0833300929526215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134914667637976,0.0290346139619784,0,0,0,-0.115921738062259,0,0
X600183.SH,0,0,0,0,0,0,-0.179494976799243,0,0,0,0,-0.055288742365354,0,0,0,0,0,0,0,-0.0668991331713225,0,0.141731124421264,0,0,0.208368770746064,0,0,0.132101168720237,0,0.207372380232665,0,0,0.0129034209489407,0,0,0,0,0,0,0,0.0933740699546594,0,0.0418783210075162,0.0444913796468381,0,0,0,0,0,0,0,0,0.0476690381566653,0,0,0,0,0,0
