,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X000338.SZ,X000625.SZ,X002008.SZ,X002241.SZ,X600487.SH,X002456.SZ,X601877.SH,X000100.SZ,X600066.SH,X600809.SH,X002508.SZ,X300124.SZ,X300003.SZ,X300136.SZ,X002294.SZ,X600522.SH,X600271.SH,X600867.SH,X600089.SH,X000157.SZ,X000981.SZ,X002085.SZ,X000596.SZ,X600177.SH,X600566.SH,X600498.SH,X600699.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600118.SH,X002049.SZ,X002129.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.119139455260427,0.0806977994416877,0.105770729502557,0.118222550749307,0.0573489317665374,0,0,0,0,0,0,0,0.225253673296563,0,0,0,0,0,0,0.0120304595035802,0,0,0,0,0,0,0.184190835933775,0,0,0,0.0498539247314563,0,0,0,0,0,0,0.100712032085198,0.207073868466189,0,0,0.124149825431789,0,0,0.173626022566562,0.0974207196452778,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.375601132953276,0,0,0,0.037893767015725,0,0,0,0,0,0,0,0.184404500557661,0,0,0.0248702841974059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123315274696654,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00715210748448819,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0719790324138442,0,0.164522300507804,0.0519294423638928,0,0,0,-0.0733713260132833,0,-0.165372875415827,0,0,0,0,0,0,0,0,0,0,0,0,0.129238317426809,-2.16840434497101e-19,0,0,0,0,0,0,0.259361865601824,0,0,0.0688958021441911,0,0,0,0,0,-0.0757401041400845,0.0256870871598287,-0.200898986810125,0,0,0.00784240554576794,-0.0321623013275033,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0411051487445517,0,0,0,0,0,0,0.0384850124272372,0,0,0.190271195867374,0,0,0.239485189847611,0,0,0,0,0,0,0,0.278045016110588,0,0,-0.0815622384119824,0,0,0,0,0,0.029729330031182,0,-0.0459060350748853,0,0,0.0132252384620195,0.162193202965797,0,0,0,0,0,0,0,0.0123215340379155,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134562802021808,0,0,0,0,0,0,0,0,0,0.0914553422168953,0,0.243044744109738,0,0,0.0525198723824842,0,0.142861682500816,0,0,0,0,0,0,0,0,0,0,0,-0.0742248233414387,0,0.0368502872539906,-0.135978543359255,0,0,0,0,0.218708694363058,0,0,-0.00299805268819469,0,0,0,0,0,0
X002236.SZ,-0.179187230688693,0,0.545146190038132,0,0,0,8.67361737988404e-19,0.104871199916098,0.0411335706904097,0,0.187557287016822,0,0,0,0,0,0,0,0,-0.0152814795884652,0.066224570747199,0.133432942436507,0,0,0,0,0,0,0,0.0681234328452662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102206791789726,0.00218164501196152,0,0,0,0.00056477001098733,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0285817892382843,0,0,0,0,0,0,0,0,-0.0674505005972479,0.281546136434917,0,0,0,0,0.00791025917550051,5.42101086242752e-20,0,-0.329333037385898,0,0.10642250641753,0,0.169611469675052,0.281547513703572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388868937177927,0,0,0,0,0,0.00207488861598752,0.0445907984991134,0,0,-0.00656454789506565,0.0304270121815343,0,0,0,0,0,0
X000625.SZ,-0.077705069782736,0,0,-0.14065356342801,0,0,0,0.0262308417923554,-0.0205580300037941,0,0.0665577269000931,0,0,0,0,0,0,0,0.104505359369507,0,0,-0.0854502440441893,0,0,0,0,0.105320547037995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973786016620736,0,-0.0385998623308044,0,0.0786591137167961,0.0202970506006968,0,0,-0.0193157114411692,0.0193933396292064,0,0,0,0,0,0
X002008.SZ,0,0,0.278987585256461,0,0,0,0,0,0,0.0664581587951202,0.142689582916847,0,0,0,0,0,0,0,0,0,0,0,0.07387629762051,0,0,0,0,0.270333516776224,0,0,0.249681647279483,0,0,0,0,0,0,0,0,0,0,0,0.121200980712421,0,0,0,0,0,-0.0398432229134159,0,0,0,0.00351896544261813,0,0,0,0,0,0
X002241.SZ,0,0,0.00196009744060982,0,0,0,0,0,0,0,0,0,0,0.284247037145179,0,0,0,0,0,0,0,0,0.0526540017802709,-6.93889390390723e-18,0,0,0,0,0,0,0,0.117313382240457,0,0,0,0,0,0,0,0,0,0,-0.0466831211097951,0,0.0674873775769295,0,0,0.0879074964211198,0,0,0,-0.00656626915213408,0.0503172050810433,0,0,0,0,0,0
X600487.SH,0,0,0.194688000794537,0.0350805377204632,0,0,0,0,0.124864987261918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204933707808864,0,0,0,0,0.257952106296219,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.187294983067672,0,0,0,0,0,-6.93889390390723e-18,0.00510245988977967,0.10961958615866,0,0.0200027693046106,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.0129368886239693,0,0,0,0.596157541557835,0,0,-0.0205258405555097,0,0,0,0,0,0,0,0,0,0,0,0.102157734469718,0.0866301749830588,0,0,-0.32988909409377,0,0,0,0,0,0,0,0,0,0.100374582518501,-0.0501962350131081,0.167632601572655,0,0,0.126610495696671,-0.164818462530053,3.46944695195361e-18,0,-0.00537022261016973,0,-0.18656058775124,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0619818557018421,0,0,-0.0688370753381974,0,0,0,0,0,0,0,0,0,0,0,0,0.185767496487564,0,0,0,0.0431069617059987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432233008333877,0.471148600644061,0,0,0,0,0,0,0,0.0497674173261969,-0.0136937066168745,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.160780881734016,0,0,0,0,0.187942230626639,0,0,0,0,0,0,0,0.103204021513667,0.0393035361295282,0.139156631494022,0,0,0,0,0,0,0,0,0,0,0,0,0.109324104631461,0,0,0,0,0.0390014040436541,0,0,0.0505912208429465,0,0.0369439199966408,0,0.0636464698722983,0,0,0,0,0,-0.00856331037999992,0.0298446440760047,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.138771667246592,0,0,0,0,0,0.0169031751988742,0.372839939247002,0,0,0,0.263812417503775,0,0,0,-0.039133465399499,0,0,0,0,0.250140439274899,-0.23545998562335,-0.11461221601883,0,0.0338625366910503,0,-0.0378019252986356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220379899411734,0,-0.00678487220502184,0.00605991528296653,0,0,0,0,0,0
X600809.SH,0.0958522365678678,0,0,0.5938370849564,0,0,0,0,0,0,0.072941364353828,0,-0.0445507491669843,0,0,0,0,0,0.0261292806300919,0,0,0,0.016404867249666,0,0,0,0,0,0,0,0,-0.0809786377863618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126580357892984,0,0.00850972515226467,0.00539874947031282,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0733591012829758,0,0,0,0,0,0,-0.0189003610008347,0,0,0,-0.0044117875486435,0,0,0,0,0,0,0,0,0,0.111698207038144,0.138036831758229,0,-0.0135361890031557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266442923375782,0.0355926702956156,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.293573974441916,-0.000602884960853083,0,0,0,0,0,0,0,-0.0784748279982676,0,0,0,0.207789306527326,0,0.11998753135092,0,0,0,0.106781560065239,0,0.164404952613233,0,0,0,0,-0.0133602555240966,0.414566416218779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326216529623837,0.0198381516407324,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0355734137613792,0,0.0131642821852291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420360054338928,0,0,0.0373296750712241,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.140205190846577,0.136205002202621,0,0,-0.0259339448438694,0.122590840720308,0,0,0.0182159435871663,0,0,0,0,0,0,0
X300136.SZ,0.0352510444822839,0,0,0,0,0,0,0,0.00501797529780797,0,0,0,0,0.300460393566987,0,0,0,0,0.0152121807223336,0,0.116892454591427,0.140657362832991,0.0335269069070303,0,0,0,0,0.0562953723591178,0,0,0,0,0,0,0,0,0,0,0.0823898979245684,0,0,0,0,0,0,0,0,0.105263519318456,0,0,0,0.0553506180268974,-0.107705108481191,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.120998362609944,0,0.0738052951792117,0,0.122774402402651,0,0.153478235002077,0.064156239266213,0,0,0,0,0,0,0.0385427031580222,0,0,0,0,0.0371000782964916,0,0,0,0.132108853558116,0,0,0,0,0,0,0,0.0243269366011106,0,0,0,0,0,0,0,-0.0399067869725418,0,8.67361737988404e-19,0,0,0,0.00669154211797288,-0.0446035717715181,0,0,0,0,0,0
X600522.SH,0.271563501337086,0,0,0,0,0,0,0,0.073978604179678,0,0,0,0,0,0,0,0,0,0.177566513819125,0,0.00728891573616517,0,0.226396840596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773773336053524,0,0.0011468711661919,0,0.200836834658163,0,-0.00286828889956468,0.0351506888379481,0,0,0,0,0,0
X600271.SH,-0.00826841986250233,0,-0.168598096174576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426815608499639,0,0.0914471714300352,0,0,0,0.0574755189571947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712586893804928,0,0,0.280811390741772,0.0722640618601239,0,0,0,0,0.139610295085004,0.234527032602399,0,0,0.0118437287132169,0.0445203760031952,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.00268750006840751,0,0,0,0,0.0501078374197695,0,0,0,0,0,-0.0375430619741947,0,0.0454031560109986,-6.7762635780344e-21,0.123303120241528,0,0,0,0,0,0,0,0,0,0,0.242725818280049,0,0,0,0,0,0,0,0,0,0,0,0,0.0329605745319213,0,0,0,0,0,0,-0.0167791631394461,0.012023561852572,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00569714388168399,0,0,0,0,0,0,0.00884059286837744,0,0.0786677424380935,0,0.123850522409283,0,0,0.00421387256396702,0,0,0.152483429021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439364562489346,0,0,0,0.00202898172106507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.142259145942604,0,0,0,-0.00111956331238979,0.0150987345337813,0,0,0,0,0,0,0,0.0256333227548714,0,0.0622027189640685,0,0,0,0,0,0.00362771405904398,0,0,0,0,0,0,0,0,0.168338400703739,0,0,0,0,0,0.0349882089805349,0,0,0,0,0,0,-0.159002469305258,0,0,0.0719001400209604,0,0,0,-8.59791462323638e-05,0.0238584228928889,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0604788567361474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755083341751944,0,0,0,-0.0728276041706386,0.141087585480276,0.0401431573801081,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0421396861537603,0,-0.0260171870603061,0,0,0,0,0.00648863058637378,0,-0.0191802143065983,0.0189108878708324,0,0,0,0,0,0
X002085.SZ,0.0191269286650876,0,0,0,0,0,0.0634845932035415,0,0,0,0,0,0.0395849726234928,0,-0.0955758077015395,0,-0.0313516434772509,0,0,0,0,-0.0342702628921866,-0.0529385114387966,0,0,0,0,0,0,0.0415841652247334,0.0779977258457714,0.052832820904971,0,0,0,0,0,0,-0.0519565954035461,0,0,0,0,0,0,0,0,0,0,0,0,0.0181295582564254,-0.0606106414623879,0,0,0,0,0,0
X000596.SZ,0.368354052428278,0,0,0,0,0.106527613508824,0.0402836932277067,0,0,0.0351152446904647,0,0.10483490769849,0,0.0723382645265364,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.00522529926901249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292618008024845,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.00681850896477936,0,0,0,-0.105745332953361,0,0,0,0.0976558944831575,0,0,0,0,0.0156125222323137,0,0.0218755840803593,0,-0.011646626867066,0,0.0225134609888436,-0.0364583217406437,0,0,0,-0.020185870620445,0,0,0,0,0,0,0,0,0.00377834209245349,0,0.0344314348619711,0,0,0,0.0387581693668112,0,0.0447146911223132,0,-0.00304106775524343,0.00369392058610241,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.14468565050241,0,0.0540927858688629,-0.0141103489210068,0,0,0,0,-0.0931686464164532,0,0,0,0.0553962402524282,0,-0.0244552786210636,0,0,0,0,0,0,0,-0.128191825395077,0,0,0,0,0,0,0,0,0.120684440938946,0.0318446031647652,0,0,0,0,0.00271420316672801,0,0,0,-0.0319644768585137,0.0745407166817198,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-0.0349336474938946,0,0,0.129571830722361,0,0,0.03615770477979,-0.0410776127843691,0,0,0,0.522125731430232,0,0,0,0,0,0.364706066342042,0,0,0,0,0,0,0,0,0.1480186217602,0.153458156693771,0,0,0,0,0,0,0,0,0,0,0,0,-0.00428234867831846,0,-0.0271837434504396,0.15482862389722,0,0,0,-0.0194542829843369,0,0,0,0,0,0
X600699.SH,-0.0433525065123406,0,0,0,0,0,0,-0.0288410178888183,0,0,0,0,0,-0.0111615423144439,-0.167974550463457,0,0,0,0.0341621403190763,0,0,0,0.0826469413451272,0,0,0,0,0,0,0,0,-0.0722309493687169,0.0650054936910264,0,0,0,0,0,0,0,0,0.120118131941545,0,0.102556001915756,-0.0503904458633336,-0.0661601121826199,0,-0.0650998991636458,0,0.0525856132943715,0,0.00178264311142056,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0223749274115719,0,0,0,0,-0.177124151318544,0,0,0.239692724547257,0,0,0,0,0,0,0,0,0.110374961700483,0,0.0658820629909574,0.272853589381698,0,0,0,0,0,0,0,0,0.179374557605963,0,0,0,0,0,0,0,0,0,0.401449774706254,0,0,0,0,0,-0.0581087441091785,0,0,0.0188923263897083,0.0288245228265845,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0236338490848507,0,0,0.177033159894875,0.0886925525230951,0.0014967530369282,0,0,0,0,0,0,0.175438073494136,0,0,0,0,0,0,0,0,0,0,0.0748374210558427,0,0,0.0300122287955281,0,0,0,0,0.136695546861777,0,0,0,0,0,0,0,0,0,-0.180938789823624,0,0,-0.00698738848686263,0,0,0,0,0,0,0
X002179.SZ,0,0,0.185717796838225,0,0,0,0,0,0.0158956336106995,0.131823881362099,0,0,0,0,0,0,0,0,0,0,0,0,-0.05728308488363,0,-0.200967537390662,0.0325213171371262,0,-0.0694972566280237,0,0,0,0.155853663768919,0.103221112540761,0,0,0,0,0.200842010244599,0,0,-0.0535720269741123,0.0773242275593716,0,0,0,0,0,0.0225718530564633,0,0,0,-0.0264293568276632,-0.0021096248792521,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.00364819790366066,0,0,0,-0.0480166240680976,0,0,0.00516708632380241,0.0318119584451734,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.161944188313007,0.140960484480045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375727286623263,0.120874051973442,0,-0.0155175098962692,0.0174186964402176,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.268269765243732,0,0.327844681023371,0,-0.0131169890580561,-0.173240485595262,0,-0.658147307357333,0,0,0,0,0,0.471986109972345,0.0226458808965161,0.0017471528946465,0,0,0,0,0,0,0,0,0.235720038336817,0,0,0,0,0,0,0,0.344481770067196,0,0,0,0,0,0,0,0,0.0306015942638936,0,0.00541381060361574,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706594194555432,0,0,-0.111653453240229,0,0,0,-0.487956944915739,0,0,0.0252310109861881,0,0,0.151083360867641,0.343299261605036,0.146399948264674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217380347800597,0,0,0.127916821660517,0,0,0,0.0617607570011777,-0.0788486891481538,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.087609565369252,0,0,0,0,0,6.93889390390723e-18,0,0,0.297900739956914,0,0,0,0,0,0.309973888815771,0,0.194820909776908,0.153631801401587,0,0,0,0,0,0.0129137012153973,0,0,0,0,0,0,0,0,0,0,0,0,0.00767675776891758,0,-0.20020947089892,0.0708171308790556,0,0.102214440908046,0.159648742018521,0,0,0,0.0686304873061013,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0805923979874119,0.00967687332660632,0,-0.0218946713650774,0.0309062280127363,0,0,0,0,0,0,0,0,0,0,0.0122349917152708,0,0,0.00882817659610692,0,0.0166086311439461,-0.13861615011281,0,0.0514600090009486,-0.0234108768979608,0,0.0335856424266472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104668226422234,0,0,0,0,0,0,0.0225591270076544,-0.126067318634813,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.302564055283336,0,0,0,0,0,0,0,-0.128995124889133,0,0,0.256472195859397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118325122433021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368305282966809,0,0,0,9.02338252742221,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522583462661571,0,0,0.227358482466282,0,0,0,0,0,0,0
RealEstate_excess,0.21324589063228,0,0,0,0,0,0,0,0,0,0,0.0222782768040604,0,0,0,0,0.101129083432446,0,0,0,0,-0.103657956558517,0,0,0,0.00416464426083777,0,0,-0.0300340665248033,0,0,0,-0.106788727448134,0,0,0,0,0,0,0,-0.0619786825689694,0.00431285436292301,0,0,0,0,0,-0.0281376970401432,0,0,0,0,0,0,0,0,-0.0421635675584168,0,0
MKreturn,-0.0389924546917837,0,0,0,0,0.0900448588989122,0,0,0,0,0,0,0,0,0,-0.00101172215641545,0,0,-0.0845596955971201,0,0,0.0317547575995575,0,0,0,0,0,0,0,0,0.0665540071031532,0,0,0,0,0,0,0,0,0,0,0,0,-0.155111417079965,0,0,0,0.00608183147056074,0,0.0088317908338153,0,0.00128630049263229,0.0261036305692694,0,0,0,0,0,0
MKvol,0.00229582536480154,0,0,0,0,-0.00104859724506897,0.000417024286149958,0,0,0,0,0.00215736586944202,0,-0.00178654419107449,0,0,0,0,0,0,9.37861594120324e-05,0,0.000162552818893294,0,0,0,0,0,0,0,0,-0.000414791509066157,0,0,0,0,0,0,0,0,0.00320021065428131,0,0,0,0,0,0,-0.000394883556393734,0,0,0,-0.00225475917577377,0.00444492426245798,2.71050543121376e-20,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013320384413793,0,0,0,0,0,0,0,0,0,0,0,-0.0119728036043403,0,0,0,0,0,0.0123638755785497,0,-1.73472347597681e-18,0,0.0390093996307539,-0.0475878974963298,0,0,0,0,0,0
CarbonVol_Guangdong,0.0207477543689633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997626229398373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159656372277745,0,0,-0.0047498864088251,0,0,0,0,0,0.0118706204227446,0,-0.0175339646964275,0.0367806680547438,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,9.72609792009977e-05,0,0,0,0,0,0,0.00126751649459497,0,0.00295417075974577,0,0.00175672888776916,0,-0.00363720221380307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281468347255317,0,-0.00758887440270291,0,-0.00757772199410213,0,0,0,0,0,-0.000394510253940408,0,0,0.000245123634285175,-0.0140930200381745,0,0,0,0.0403523838836322,0,0
