,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X300014.SZ,X600104.SH,X600690.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X002049.SZ,X000338.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X600089.SH,X000100.SZ,X300142.SZ,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X600702.SH,X000157.SZ,X000733.SZ,X600584.SH,X002414.SZ,X600183.SH,X002007.SZ,X600563.SH,X600522.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.437975107850395,0,0.068397900158053,0,0.110183681394891,0,0,0,0,0,0,0,-0.0382621612228374,0,0,0,0,0,0,0,0,0,0,0,0.0168247182205523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233694612963993,0,0,0,0,0,0.00672769202230978,0,-0.0534479806334121,0,0,0,0.0367106889441517,-0.0468565173506019,0,0,0,0.0136161290717634,0,0
X000858.SZ,0,0,0,0.286264157618965,0,0,0,0,0.0820645366480361,0,0,0,0,0,0,0,0,-0.109555627749552,-0.0352840103931756,0,0,-0.0505623251907578,-8.67361737988404e-19,0,0,0,0.129365152767025,0,0,0.0262227196912863,0,0,0,0,0,0.205603389665544,0,0.0850122561303807,0,0,0,0,0,0,0,0,-0.0254500770383097,0,0,-0.00351112443025192,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0416762441923292,0,0,0.165372832698145,0,0,0,0,0,0,0,0,0,0,-0.011138593676777,0,0,0,-0.0254785796348402,-0.00575352798265178,0,-0.0162457163892177,0,0,0.14389241573604,0,0,0,0,0.0671580362615725,0,0,0,0,0,0,0,0,0,0.0485547847265391,0,0.0766524195840676,0,0,0,0,0,0,0,0.0358412012670839,0,0
X600809.SH,0,0.0708764382085767,0,0,0,0,0,0.203466889577484,0,0,0,0,0,0,0,0,0,-0.109469407679528,0,0,0,0,-0.0671186978138029,0,-0.00929282628309533,-0.0176397254427805,0,0,0.0602884909738135,0,0,0,0,0,0,0.481917560994008,0.0279652932251482,0,0.139322075815503,0.121481003355763,0,0,0,0,0,0,0,-0.0307588909211125,0,0,0,-0.00817538390315948,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.328495294075541,0,0,0,0.105104923952345,0,0,0,0,0,0,0,0,0,0,0.0287916129738779,0,0,0,-0.0247689546781255,0,0,0,0,-0.0711783762733715,0,0,0,-0.0193556975165788,0,0.0409298730013645,0,0.245156841562381,-0.296050873917799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161036516455158,0,0,0,0,0.0190982148432845,0,0
X000568.SZ,0,0.351545137510846,0,0.16198338549485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556323899275553,0,0,0,0,0,0,0,0,0,0,0.147748613722769,-0.0757392627659431,0.016000170530253,0,0.0308496982346566,0,0,0,0,0,0,0,0,0,0,0,0.0533895920321094,0,0,0,0,0,0,0
X002475.SZ,0,0,0.00643374835107101,0,0,0,0,0,0,0,0,0.106963691097555,0,0,0,0,0,0.164343421072869,0,0,0.218716910636015,0,0,0,0,-0.00939362530100761,0,0,0,-0.25249139976467,0.0190140993864641,0,0,0,0,0,0,0.0750130017367315,0.10590799740595,0,0,0,0.0788607912675311,0,0,0,0,0,0,0,0,-0.0134345820913934,0,0,0,0,0.0511215499668846,0,0
X002304.SZ,0,8.67361737988404e-19,0,0.288862930043061,0,0,0,0,0,0,0.0725613452648026,0,0,0,0,0,0,0,0,0,0,-0.129341503051278,0,0,0.13158715282949,-0.00471936695297399,0,0,-0.0327049928294596,0,0,0.0331171670164075,0,0,0,0.148413873648962,-0.0348315421668197,0.0359502849764659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024503725472832,0,0,0,0,-0.0474380855997324,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650176300388641,0.170389090928915,0,0,0.0490704423836793,0.00535753620019824,0,0,0.0710846780963518,0.131652569530509,0,0,-0.139512157197451,0.100386833498326,0,0,0,0,0,0,0,0,0,0.0763941264006708,4.33680868994202e-19,0,0,0,0.199803139353531,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195496576728555,0.0460771259259792,0,0,0,-8.67361737988404e-19,0.0211222894159159,0,-0.0225880569282421,0,0,0.0395854122089946,0,0,0,0,0,-0.0630669192945165,0.000888132884374802,0,0.109490063874234,0.0560132995295418,0,0,0,0,0,0,0,-0.0841972647241055,0.0272339002579897,0.0505101444082073,0,0,0.0158810824314624,0.0390358359371238,0,0,0,-0.00509830353881107,0,0
X600690.SH,0,0,0.156858379387057,0,0,0,0,0.0117763338302322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585781611875153,0,0,0,0,0,0,-0.0368497217598233,0.0474167952530271,0.26900003486434,0,0,0,0,0,0,0.0722694721586832,0,0,0,0,0,0,0,0,0.0545298813410428,0,0,0,0.0470123419547789,0,0.00789921287407413,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115652845868119,0,0,0,0,0,0.441628054910983,0,-0.180707635836738,-0.210439061659274,0,0,0,-0.09571694157987,0,0,0,-0.00144478274200992,0,0,0.426894960970202,0,0,0.192340324638556,0,0,0,0,0,0.126600474413286,0,-0.193466970725152,0,0,0,-0.0232308686183891,-0.0110476035388957,0,0,0,0.174012266327843,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444830749482667,0,0,0,0,0,0,0.0376163740242519,0.26235728568225,0,-0.0486556309619533,0,0,0,-0.17239703280787,0,0,0,0,0.0282608753471044,0,-0.0132349685630521,0,0,0.110059733188161,0,0,0,0,0,0,0,0,0,0,0,0,0.066334800765059,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0905768242340199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148484472937754,0,0,0,-0.0494371715874904,0.0179010930525916,0,0,0,0,0,0,0.304474000509546,0.0997504436631908,0,0,0,0,0,0,0,0,0.0677692753312184,0,0,0,0,0,0,0.0749331224762226,0,0,0,0,-0.0139004191008786,0,0,0,-0.00671999703708955,0,0
X600031.SH,0,0,0,0,0,0,0.196564860204034,0,0.0189942786508894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099506086394003,0.0122071357324939,0,-0.0778051885752811,-0.0577269586419745,0,0,0,0.0278921837515637,0,0,0.077978913054015,0,0,0,0.681882053770012,0.165500209527017,0,0.11053298455289,0,0.0291091026276542,0,0,0,0,0,0,0.0191877863469174,0,0,0,0.0249885262399596,0,0
X300124.SZ,0.168236869934161,0,0,0,0,0.30035960894988,0,0,0,0,0,0,0,0,0,0,0,0,-0.221618083243598,0.135935441073941,0,0,0,0.61875364331514,0,0,0,0,0.0125199824075444,0,0,-0.00648188795188416,0,0,0,0,0,0,0,0,0,0,0,0.0795948927605953,0,0,0,-0.0752299995871799,0,0,0,-0.0227991170394376,-0.0442841140459283,0,0,0,0.0418209357631481,0,0
X600703.SH,0,0,0,0,0,0,0.138465596585883,0.0444562386546693,0,0,0,0.233972290757279,0,0,-0.298700424977004,0,0,0,0.0232708749546269,0,0.0311198053340517,0.199682253451604,0,0,0.0355292211373784,0,0.0489610929977559,0,0.0879191927683433,0,0,-0.0143727248753871,0.0206765147959565,0,0.0150650573758694,0,0,0,0,0,0,0.225129483160282,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0547082887715365,0,0,0,0.00388760310970081,0,0
X002241.SZ,0,0,0,0,0,0,0.432875138454086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11511232977372,0,0,0,0.274435281561013,0.371454215326913,0,0.251376281938117,0,-0.324891133583549,0,0,0,0,0.0639305182211174,-0.034578983746083,0,0.16505160435183,0,0,0,0,0,0.228598276691158,0,0,-0.122514243036464,0,0.0435711973620263,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.197657817087584,0,0,0,0,0,0,0,0,0,0,0.0442491539033939,0,0,0,0,0.0346513978534729,0,0,0,0,0,0,0,0,0,0,-0.161861560224128,0,0,0,0,0,0.0518218456826202,0,0.311470446314313,0,0,0,0.00782961234750879,0,0,0,-0.0137602967125095,0.0512334823468832,0,0,0,0.0474545973727043,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342140305526646,0,0,0,0,0,0,0,0,0.35349673966114,0,0,0.0085938140082438,0,0,0.172484399048428,0,0,0,0,0.189529227703445,0,0.0586748737872873,0,0,0,0,0,0,0,0,0,0,0,-0.0052387284663219,0,0.018320865478934,0,0,0,0.00444441851272996,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24323343154575,0,0,0,0,0.0741107144546028,0.0345808024206242,0,0,0,0,0,0,0,0,0.0877310703520466,0,0,0,0.118362447119245,-0.0296803722767924,-0.168410763396985,0,0,0,0,0,0,0,0.219381003961187,0,-0.285523500232226,0,0,0,-0.0552317861734239,0,0,0,0,0,0,0
