,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600372.SH,X002292.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X600741.SH,X002236.SZ,X002475.SZ,X600089.SH,X600839.SH,X600066.SH,X600177.SH,X601877.SH,X002465.SZ,X000559.SZ,X000016.SZ,X000547.SZ,X600435.SH,X002129.SZ,X300003.SZ,X300124.SZ,X002498.SZ,X600582.SH,X000568.SZ,X002294.SZ,X002456.SZ,X600252.SH,X002276.SZ,X000066.SZ,X000550.SZ,X002179.SZ,X000977.SZ,X002049.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.193125651744338,0,0,0,0.0675236556385652,0.0206604932870758,0,0.209928623577582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042581944230045,0,0,0,0,0,0.0201232454146788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297589119601927,0,0,0,0,0,0.00888101929535424,0.0262704256336668,0,0,0,0,0,0
X600104.SH,0.234398241736705,0,0,0,0,0,0.159420892582315,0,0,0,0,0,0,0,0,0,0,0,0.158929296676854,0,0,0,0,0.0286672261461267,0,0,0.184286282784945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125760995923954,0,0.0339356068190772,0,-0.00672473985612115,0.0106192102215843,0.0414710946214783,0,-0.102113966725895,0,0,0,0
X000651.SZ,0,0,0,0.0517852162560826,0,0,0,0.0786626751169724,0,0,0,0,0,0.0875422407707232,0,0.0899664612388458,0,0,0,0.100500217394512,0,0,0,0,0,0,0,0.00663153961011071,0,1.0842021724855e-19,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.346356769461208,0,0,0,0,0,0,0,0,0.0601364164285369,0,0,-0.0158759342867862,0,0,0,0,0,0,0
X002415.SZ,0.0679133743240174,0,0.0714493422251064,0,0,0,0,0,0.0788366413209695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401756914170822,0,0,0,0,-0.0305916630663708,0,0,0.180211492238008,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.203507770611241,0.178148230046679,0,0,-0.0051195693826616,0.0411931373631257,0,0,0,0,0,0
X000725.SZ,0,0,0,0.112373094042365,0,0,0,0,0,0,0.13730370354385,0,0.146406437624083,0,0,0,0,0,0,0,0,0,0,0,0,0.0691568898735305,0,0,0,0,0.118670545828518,0,0,0,0,0,0,0,0,0,0,0,0.0481215618992983,0,0,0,0,0.191931481771786,0.00237871700078534,0,0,0.00759727300098021,0.0152372601511431,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.298316145924684,0.143281926645498,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0361276169582827,0.101899218781582,0.0182143378630121,0,0,0,0,0,0,0,0,-0.041888736644498,0,0,0,0,0,0,0,0,0.494885739312944,0,0,0,0,0,0,0,0,0,0.0817113207278283,0,-0.00620792306015372,0.000921014785603962,0,0,0,0,0,0
X002304.SZ,0,0.203048582139324,0,0,0,0.363190374210802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348020839128333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638039631232538,0,0,0,0.0196580123995923,0,0,0,0,0,0,0,0,0,-0.0578967558586219,0,0.0244871720636765,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0686621954874061,0,0,0,0.119588971988827,0.0602357461499771,0,0,0,0,0,0.199985902425105,0,0.0161287838249295,0,0,0.131417373496639,0,0,0,0,0,0.152158639195936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415814554603824,0,0,0,0,0,0.00161063264412495,0.0187619815805441,0,0,0,0,0,0
X000063.SZ,0.150721040600022,0,0,0.0965382376297267,0,0,0,0,0,0.010943880562369,0,0,0,0,0.229300469835044,3.46944695195361e-18,0,0,0,0,0,0.0773538559742225,0,0,0.256713726822178,0,0,0,0,0,0,0,0,0,0,0.00223792275972812,0,0.0533362072303458,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716983742545277,-0.036682638291371,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0919830348098844,0,0.0202180807725146,0,0,0,0,0,0.0546777023630169,0.00459526278638194,0,0.0867446815211216,0,0,0,0.116790209383452,0.21290418241259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987151945116619,0.0171801811845638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
